global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
896.3989840505947	n/a	n/a	803531.1386069383	1027.6570301201507	n/a	1056078.9715553685	n/a	852.4075145552915	n/a	n/a	726598.5708703295	853.5059585867002	615.8426598554887	n/a	n/a	n/a	n/a	0.04664409	-0.0437579318	0.0210892384	-0.0066860638	0.0353458579	-0.0711666066	0.0308203745	-0.0099419183	0.0076472256	-0.0174945	0.1004309225	-0.0505782286	-0.0431170259	0.055211205	-0.045648979	0.0046790438	-0.0161587775	0.0150284141	-0.0511010042	0.0145684567	-0.0780915713	0.0012909377	-0.03862531	0.0461658054	-0.1054117404	-0.0165820561	0.0525163591	-0.1086164585	0.1003639087	-0.1378659468	0.096189021	-0.0499011511	-0.0547544979	0.0554702636	-0.0324689496	0.0012803931	-0.0085592774	0.0206594968	-0.0498662759	0.0591870333	-0.0205057376	0.0963384072	-0.0026402275	0.0744433733	-0.0252567488	0.0403319193	-0.0987625959	0.1294273411	0.0078450669	-0.068442984	0.0026594165	-0.0010741208	0.0041331425	-0.0061036319	0.0271195949	-0.0292929514	0.0036655987	-0.0274494992	0.0349755567	-0.0216036785	0.0389578577	-0.0151891638	0.0706494582	-0.0017559222	0.0429723756	0.006615039	-0.061284133	0.0824978709	-0.1143702331	-0.0590193204	0.1271549401	0.0345114558	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0699861285557972	n/a	n/a	0.0048980581902285	-0.1141965841248406	n/a	0.0130408598257817	n/a	-0.166769551767608	n/a	n/a	0.0278120833967688	-4.130998246299629e-14	n/a	n/a	1.706514651093061e-27	0.0004640000623241	n/a	2.152960578367687e-07	n/a	1.7967918687201548e-10	n/a	3.228461019498866e-20	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.9214284740067	-1.4775555765879744	2.1831704819062216	800884.3631419566	1014.0600694263254	-13.59696069382528	1028317.824404924	184.87734010942967	850.7004671272982	-1.7070474279933023	2.914010921418549	723691.2847706034	851.3550809717301	617.4312725103126	0.74583	18.803831	0.1346944806829502	0.0616712368780115	0.1063308034	-0.0890512617	0.037775386	0.0332870588	0.0070396896	-0.0205758661	0.0255128002	0.0726269358	-0.007554672	-0.1382129223	0.1044124314	-0.0193726637	-0.0488387619	0.066544	-0.0560254463	-0.0206715235	0.0557101327	-0.0400731132	-0.0539579799	0.049210769	-0.1139128161	0.0662286597	-0.0463753051	0.011669672	-0.0811417063	-0.1362558671	-0.1134967769	-0.0254114314	0.1105982897	-0.0891624546	-0.0418420158	-0.0193972325	-0.0703757066	0.0637120558	-0.0345377153	0.0237709765	0.0276660429	0.0082264031	-0.0802594806	0.0813801977	0.0832989548	0.0362908464	0.0226927898	0.089295748	-0.0445558584	0.0592384663	-0.1502334543	0.0461380341	0.0367421726	-0.1060273359	0.0126288406	-0.0116424382	-0.005013773	-0.0144773835	0.0339194996	-0.0720836004	-0.0184329414	-0.0001463224	-0.0158003265	-0.0098657676	0.1375788545	-0.0530644945	0.1440939495	0.0733053649	0.0944233095	-0.0284374276	-0.1050255664	-0.0185204288	-0.0866290918	-0.0376894301	-0.0065214178	0.00844484	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.087253554168484	0.0172674256126868	0.0002981639872896	0.0076131827150325	-0.1016994665391308	0.0124971175857098	0.0103427814943437	0.000156177947951	-0.2184878146645914	-0.0517182628969834	0.0026747787170814	0.0477369251569088	-0.0006920538185013	-0.0006920538184599	4.789384876450529e-07	4.789384877022303e-07	0.0006779453397904	0.0002139452774663	4.59609883743521e-07	4.577258175013211e-08	0.0001582345755043	0.0001582343958251	2.503818088502601e-08	2.5038124022138578e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
893.0170288289394	-1.9043996450673149	3.6267380081325142	797479.4137784668	1014.3147744914048	0.2547050650794062	1028834.4617515494	0.0648746701771045	850.87758678758	0.1771196602817326	0.0313713740583163	723992.6676974556	851.7515973724444	604.665608587205	0.7526629999999999	18.976097	0.1361248912212053	0.0723333544641103	0.0849458194	-0.0696316005	0.0078100218	0.0439204091	0.0132385877	-0.0174096684	0.0142739817	0.0833382689	-0.0038590065	-0.1175448054	0.0752534447	-0.0172190031	-0.0491384344	0.0816842229	-0.0755710079	0.0222668466	0.0553329415	-0.0366147505	-0.0965220959	0.0165852963	-0.1526957962	-0.0096458574	0.0059585136	-0.0897324978	0.0353475238	0.0125623743	-0.0355987422	-0.1120876548	0.0223199283	-0.1988727924	0.0245499118	-0.0246160889	-0.0747440464	0.0740824836	-0.0708646904	0.0136427643	-0.0147658111	0.0237154551	-0.0985911796	0.0703782992	0.1742594331	0.0451972585	0.0625452078	-0.0254966059	-0.0979468131	-0.0329399102	-0.0682048484	0.0401537471	0.0259836374	-0.0912811758	3.1051e-06	-0.0226838576	-0.0019602116	-0.0048028988	0.0591471372	-0.0780537635	0.0029935749	-0.0210987188	0.0160310642	-0.0338447782	-0.0081179255	-0.0484804147	0.0712299617	0.0331456507	0.0216532797	0.011486256	-0.1267126558	0.1273086068	-0.1067557166	-0.1168802873	0.0215824986	0.0213051905	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0742008154446978	-0.0130527387237862	0.0001703739881914	0.0055057610126581	-0.1610600800175774	-0.0593606134784466	0.0259403493752684	0.0035236824325375	-0.1955000164529039	0.0229877982116875	0.0005284388666212	0.0382202564330857	-0.0010071959563843	-0.000315142137883	9.931456706946785e-08	1.0144436945568849e-06	0.0006276942004908	-5.025113929960003e-05	3.940000093297847e-07	2.5251770009078068e-09	0.0006073161144674	0.0004490815389631	3.688328628917801e-07	2.016742286374663e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
890.8383944371676	-2.178634391771766	4.746447813010732	793593.0450033906	1013.621868279144	-0.6929062122608229	1027429.2918537024	0.4801190189896406	850.4436434458537	-0.4339433417262626	0.1883068238285559	723254.3906774584	851.4155444014596	603.7790848564052	0.826856	20.846634	0.1058022375166483	0.0769406223790924	0.0872405681	-0.0810253517	0.0197703205	0.0671194047	-0.0811428509	0.0136564109	0.0300660149	0.0702902715	0.0037342388	-0.0949497024	0.0171179593	-0.0146835718	-0.0496662417	0.0426748903	-0.0707199553	-0.0443422096	0.038397094	-0.0355402907	-0.0274655503	0.0652676632	-0.0371262831	0.1387284956	-0.2047934718	-0.0779957676	-0.0689915809	-0.1237266845	-0.0089155544	-0.1315625682	-0.1437100357	-0.1513719635	0.0035552164	-0.0125676529	-0.071236636	0.0448932391	-0.0572282699	0.0287929266	0.0485018182	0.0335827626	-0.0381309568	0.0886336532	0.0386838582	0.0389545822	0.1104938103	0.1987823741	-0.1570536818	0.0273541166	-0.1059995753	-0.1188775115	0.0287949421	-0.0868730441	0.0073608663	-0.0193210568	0.0042631457	-0.0197249321	0.0234266991	-0.0758085115	-0.0229844448	0.0157399281	-0.0779072457	0.0457516178	0.0839161322	-0.0720969391	0.1572533742	0.1097204743	0.0814464268	-0.0291100899	0.0023251051	0.0253875007	-0.0763660981	-0.1051676316	-0.0559647561	0.0002918689	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0858925560567485	0.0116917406120507	0.0001366967985394	0.0073775311859616	-0.0862240172045432	0.0748360628130342	0.0074345811428893	0.0056004362973564	-0.1954593495403855	4.06669125184167e-05	1.6537977737805566e-09	0.0382043573227505	-0.0010642416967248	-5.704574034049999e-05	3.2542164909957474e-09	1.1326103890476817e-06	0.0005510451805086	-7.664901998219995e-05	3.036507909617556e-07	5.8750722642316875e-09	0.0008582966977256	0.0002509805832582	7.366732213266699e-07	6.299125317262627e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
890.8540580644849	0.0156636273172807	0.0002453492207346	793620.9527699606	1009.9299743885302	-3.691893890613756	1019958.5531684172	13.630080499551172	849.8316338106332	-0.6120096352204882	0.374555793602715	722213.8058252502	850.0542245687441	598.2714441767279	0.8425319999999998	21.241859	0.1734923186504645	0.0971342071627106	0.0834534488	-0.030050456	0.0405087592	0.0668511782	-0.0393294017	0.0368085094	0.0185890022	0.0144691802	0.0565290888	-0.0517478485	-0.0271137743	0.008715399	-0.0489573162	0.0777774255	-0.024754908	-0.0038820619	-0.0172396642	-0.0043076654	-0.0662741186	0.1226525391	0.049395006	0.0683457876	-0.022763963	-0.0194200284	0.0660158685	-0.0405847177	0.0695242146	0.0249571122	-0.1807382075	-0.0217272661	-0.1359920475	0.0014749201	-0.0638570563	0.044326442	-0.0266056936	-0.0600471256	-0.0141856064	0.0293366742	-0.0816425312	0.0608388381	0.0565558309	-0.1307827701	0.062865441	0.0519191362	-0.1079131324	-0.1281946367	-0.0332827081	-0.1114797174	0.0624513695	-0.0895621302	0.0022804585	-0.0137199318	-0.0267417403	-0.0211541235	0.0503324549	-0.1018030857	0.0083644883	0.0530744344	-0.0046955411	-0.0998853557	-0.0836869322	-0.0498910443	0.0098160954	0.1118295533	0.0207580454	-0.0490403658	-0.1270050067	0.090218372	-0.0227667931	-0.2169053598	-0.0289296815	0.0543560921	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.1141713454169632	0.0282787893602146	0.0007996899276793	0.0130350961143195	-0.1299160721349324	-0.0436920549303891	0.0168781857989689	0.0019089956640401	-0.1952243676877998	0.0002349818525856	5.521647104460375e-08	0.0381125537391012	-0.0025379867534352	-0.0014737450567103	2.17192449217834e-06	6.4413767606125465e-06	0.0009101686454444	0.0003591234649357	8.28406963150094e-07	1.2896966306749478e-07	0.0010511580262249	0.0001928613284993	1.1049331960970276e-06	3.7195492030514926e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
892.5270409293063	1.6729828648213925	2.7988716659859936	796604.5187900235	1014.8835179569156	4.953543568385385	1029988.5550206052	24.53759388389221	850.1399823169631	0.3083485063299349	0.0950788013559019	722737.9895338864	850.3064254962812	597.5406420761684	0.803697	20.26277	0.1753589038382768	0.0945947431562732	0.0539497268	-0.0530111496	0.0144438563	0.0855023325	-0.0612079221	0.0024551479	-0.0072165827	0.0711866862	0.040475757	-0.0306327787	-0.0661592633	-0.0055511779	-0.0463945817	0.0491801529	-0.1007306267	-0.0522468915	0.0087638828	-0.0657697385	0.0205259321	0.0321579509	0.0506487156	0.0265942418	-0.0191076182	0.0599802934	0.0446615803	-0.023675319	0.0288451595	-0.0933266213	0.0172658177	-0.0335941048	-0.1197852165	-0.0081521258	-0.0548390345	0.042614576	-0.0915390461	-2.62699e-05	0.0786960779	-0.0283537853	0.0062119265	-0.0123945623	0.003148974	-0.0939758615	0.0216198914	0.0189995859	-0.0629210028	-0.0708273433	-0.0663792526	0.0854704718	0.0205816146	-0.0821339209	0.0120536299	-0.0048261489	-0.0036294633	-0.0281217279	0.0251632281	-0.081063593	-0.0163672074	-0.0168710833	-0.0637970493	-0.0028580548	-0.0185118056	0.0068782881	0.0762444291	0.0475235882	-0.0762780615	-0.0257901068	0.0535312829	0.0543885336	0.0114472862	-0.0973410161	0.0316181508	-0.0083783053	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0673647117626075	-0.0468066336543556	0.002190860954053	0.0045380043908591	-0.1237663501063366	0.0061497220285957	0.0153181094186442	3.78190810289963e-05	-0.1735414484654995	0.0216829192223003	0.0004701489860008	0.0301166343355036	-0.001090227576155	0.0014477591772802	2.096006635399041e-06	1.1885961678088065e-06	0.0008747164202385	-3.545222520589999e-05	7.651288158348562e-07	1.2568602720498502e-09	0.0005199768500505	-0.0005311811761744	2.703759245884402e-07	2.8215344192201893e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
893.0227742505091	0.4957333212028061	0.2457515257507645	797489.6753300757	1013.6465850131202	-1.2369329437954093	1027479.3993087608	1.5300031074463771	850.8189741877667	0.678991870803543	0.4610299606172952	723892.9268379236	851.1024537493092	601.4207768014392	0.8852569999999998	22.31905	0.3212697854507916	0.1741679182227152	-0.0144086348	0.006274597	0.0061581907	-0.0182467212	-0.0338184433	0.0151904517	-0.0428547413	0.0135948065	0.0161217773	0.0898757323	-0.0522274419	-0.0171286047	0.0059583692	-0.0101275603	0.0465697239	0.0369725265	0.0345697642	0.0463554038	0.0528234364	-0.0069130647	-0.0539851114	-0.031677704	-0.0323948316	-0.0672351432	0.0978249975	-0.0500508772	0.1673119965	0.1209700804	-0.0468384409	0.0792696608	-0.0048743255	-0.015368605	0.0240538508	-0.0236434374	0.0430854189	-0.0135807863	-0.0200387651	0.0421143928	0.0576273304	-0.0155159407	0.0295884025	-0.0146605873	0.0480101326	0.0145016133	0.149524683	-0.0620754858	0.0602471905	-0.0164568251	-0.0076504218	-0.0034427024	0.0049278178	-0.0318481468	0.0203372048	0.0044462329	0.0023731943	0.0159183268	0.0410894712	0.0438857205	0.0060998575	-0.0598915851	-0.0548487088	-0.0156973274	-0.0764270396	0.0154647809	-0.0188941018	-0.0463431965	0.0659016849	-0.0462353446	0.1228998484	-0.0906547989	-0.0895941563	0.0027618508	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0393388448926401	-0.0280258668699674	0.0007854492138131	0.0015475447174871	0.0056889513191009	0.1294553014254375	3.2364167111099864e-05	0.0167586750671508	-0.0765382414549478	0.0970032070105516	0.0094096221703319	0.0058581024050158	-0.0019175968922871	-0.0008273693161321	6.845399852768988e-07	3.677177841309144e-06	0.0003670020635098	-0.0005077143567287	1.346905146204513e-07	2.577738680284377e-07	0.0005193523200146	-6.245300359000033e-07	2.697268323045476e-07	3.9003776574125946e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
892.5291829540873	-0.493591296421755	0.2436323679033088	796608.3424246907	1013.1529916661386	-0.4935933469815836	1026478.9845220468	0.243634392184482	850.0229681175875	-0.7960060701791463	0.6336256637620479	722539.0463274332	850.2394633773686	605.8065829007131	0.784753	19.785147	0.1186078726987164	0.0574122187424265	-0.03702372	0.002685367	0.0149498972	0.0304726375	-0.0293825042	-0.0075516892	-0.0084218321	-0.0251943208	-0.0079618428	0.0001539379	-0.0203420254	0.0004731472	0.0423768212	-0.0352321485	-0.0122433735	-0.0254544997	0.0549220924	-0.0969301142	0.0919226382	-0.0999022156	0.0140426972	-0.0252804261	0.0910954461	0.0356112094	0.0169866662	-0.0434584708	0.1001555699	0.0493892791	0.0370428245	-0.0072660223	-0.0865191469	0.0005681555	0.0431152276	-0.0201201148	-0.003084137	0.0654745447	0.0756704996	-0.0612343873	0.0614536735	-0.1038693208	0.0367715243	-0.0069917639	-0.0332581661	-0.0611149287	0.0921357417	0.0292699049	-0.0007889308	0.0032506423	-0.0263694867	0.0143204191	0.0114728523	-0.0120267529	0.0232484475	-0.013155173	-0.0115174684	0.0225181262	0.0363413037	-0.0075064587	-0.0314344299	0.0076266711	0.0351196142	0.0643651461	-0.0490954865	-0.0462464111	0.0472111515	0.0293857192	0.0321897983	0.1017519913	0.0840983199	0.0609174664	-0.1073093031	0.0008338579	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0367632975574849	-0.0025755473351551	6.633444075625051e-06	0.0013515400473001	-0.0188063222961005	-0.0244952736152013	0.0003536777583048	0.0006000184294835	-0.034694381482133	0.0418438599728148	0.0017509086174245	0.0012037001064277	-0.0011320970484106	0.0007854998438765	6.170100047300059e-07	1.2816437270199926e-06	0.0004577728869086	9.07708233988e-05	2.095560159886339e-07	8.239342380496135e-09	0.000401759151779	-0.0001175931682356	1.614104160381816e-07	1.3828153215686131e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
893.4290312408305	0.8998482867431221	0.8097269391545321	798215.4338639288	1013.9730993372792	0.8201076711405904	1028141.446179648	0.6725765922636427	850.8294505904478	0.8064824728602389	0.6504139790307659	723910.7539920432	851.6486254453043	610.4771613594871	0.8141279999999999	20.525751	0.1959593827273629	0.1012169692069335	-0.0232835981	-0.0389704553	-0.0215423819	-0.033701636	-0.0223829646	-0.015342821	-0.0208124824	-0.0243666372	-0.0747015799	-0.0249363763	0.0519734631	0.0005764146	0.0196192995	-0.0300844628	-0.0212723012	0.0108394138	-0.0222081569	-0.0030067977	-0.0366044955	-0.0487307394	0.0450172172	0.014680424	0.0462432819	-0.0787737804	-0.0943818048	-0.0264283428	-0.1558241412	0.1333312013	-0.1124907813	0.0091823575	0.0361472542	0.0006139811	0.0156964815	-0.0182879851	-0.0335686377	0.0378990679	-0.0077519557	0.003148242	-0.0592438579	-0.0635524914	-0.0550042995	0.0015981348	-0.0703429238	-0.002885297	0.0728836869	0.2162848573	0.0526047234	-0.143959501	-0.0398980965	-0.0016079544	0.0080200055	-0.0320967267	0.0238852813	0.0077627986	-0.0229433492	0.0147922389	-0.0138963848	-0.0466789566	0.0664764622	0.0145003977	0.0724317478	0.0772600635	0.0473523711	-0.0203203976	0.083965484	0.0872366514	-0.0283903303	-0.0996353472	-0.0255621221	0.2507987233	-0.1099341553	0.022619264	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0034940812611523	-0.0402573788186371	0.0016206565493472	1.2208603859535648e-05	0.0052979324966031	0.0241042547927036	2.8068088738563155e-05	0.0005810150991115	-0.0822359734426214	-0.0475415919604884	0.0022602029661375	0.0067627553280555	-6.095232406552504e-05	0.001071144724345	1.1473510204922869e-06	3.715185808988783e-09	0.0004580061853129	2.332984043000044e-07	2.097696657848745e-07	5.4428145448928284e-14	-0.0002079859685823	-0.0006097451203613	4.325816312711748e-08	3.717891118044162e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.3979877678697	0.9689565270392676	0.9388767512919992	799947.7605232145	1012.4761144041104	-1.4969849331688465	1025107.8822388452	2.240963890134536	849.8847273125706	-0.9447232778771876	0.892502071763018	722304.0497191625	850.0689466609512	609.3851487261694	0.709883	17.897524	0.1715682559539526	0.082537830594304	-0.039736303	-0.0032470321	-0.0328807012	-0.0109205059	0.0428307628	-0.0085467458	-0.0422959707	-0.0470355834	-0.0609948342	-0.0696546293	0.0023308221	0.0160514224	0.0428073116	-0.0029890215	-0.0510469357	0.0038153519	-0.0635968179	0.0012439401	-0.0858652227	0.0556184222	0.0395494332	-0.0462049174	0.1420401882	0.0218920278	0.1248102288	0.0604103867	-0.0436018185	0.1154312096	0.0114042516	0.015335037	0.1275383808	0.0161316723	0.0510034483	-0.0087021427	-0.0580815029	-0.018730813	-0.0242782525	-0.014567699	-0.10516863	0.0370999581	-0.036271246	-0.0988670584	-0.0792219864	-0.1499950284	0.0809171086	0.0120318358	0.1316964364	0.007093225	-0.0326248943	0.0110341211	0.0026274798	-0.0046221165	0.0095515768	0.0094081578	-0.003808458	0.0324341573	0.0157744906	-0.0480801763	0.1303381145	-0.0713752989	-0.0170125283	0.0803472133	-0.0718999201	-0.0491731736	0.0270656432	0.0989756193	-0.142127021	0.0372019999	0.0111280919	0.150916171	-0.0115740443	0.0152402551	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0260386113318844	0.0295326925930367	0.0008721799317948	0.0006780092800929	-0.0566853373762086	-0.0619832698728117	0.0032132274734545	0.0038419257441258	-0.0347632136030284	0.047472759839593	0.0022536629267876	0.0012084810200097	0.0003216067053406	0.0003825590294061	1.4635141098015645e-07	1.0343087292003553e-07	0.0005419366828316	8.393049751869998e-05	2.936953681985182e-07	7.0443284137365034e-09	-0.0003930871146277	-0.0001851011460454	1.5451747968633054e-07	3.42624342673205e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
