global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
824.5933568359739	n/a	679954.2041380197	n/a	987.7659078381726	n/a	n/a	975681.4886873692	766.6556207501446	n/a	587760.8408277896	n/a	800.1015007048275	704.6448450247979	n/a	n/a	n/a	n/a	0.0569091662	-0.1195704837	0.1116893332	-0.0915198674	0.0196271901	0.0495615213	-0.1962994099	0.0560150725	-0.1631677748	0.0767935936	0.2675285369	-0.0889888221	0.1376281532	0.0172225119	-0.0975043642	0.0252154119	-0.1621671833	0.0039691153	-0.139240669	0.1241831417	-0.1408491403	0.0104081917	0.0013523789	-0.0808251726	0.0002009455	-0.0060634105	0.0376538458	-0.1071976071	0.0622211383	-0.0491728037	0.0702671158	-0.0600038236	0.0271570446	-0.0460781263	0.0446058089	-0.0599191309	0.0491209612	0.0341879005	-0.0079485859	-0.0218634382	-0.0710997278	0.0468220998	0.0044315201	0.1076832882	-0.0836695985	-0.0170177086	0.049958572	0.1177323034	-0.0410331893	-0.2737402726	-0.0077605638	0.1362235606	-0.0191429773	0.0744719341	0.0447232461	-0.0421007015	0.1687576715	-0.0375071396	0.2245213571	-0.0299316391	0.0042119043	-0.1815189518	0.025207235	-0.1481645793	0.0542692312	-0.2407189654	0.0657798441	-0.0433001632	0.0242800854	-0.0710250412	0.0684436437	-0.013420205	0.0214874919	-0.0841058096	0.0055348851	0.2445898309	-0.0305616903	-0.1437357455	0.1291397622	-0.0373921013	-0.0269043451	-0.0547856009	0.1122896889	0.082786583	0.1610601677	-0.1154263218	0.105018929	0.0810148054	-0.0997976437	0.0761902706	-0.084086178	0.0836620187	-0.199842275	0.1381438944	-0.128582982	0.0021638959	-0.0318925737	0.0648849187	-0.0285139145	0.1674457271	-0.122378036	0.0595044184	0.0638428724	-0.2008384925	0.0344252561	-0.0810836776	0.1068179736	-0.1044636068	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.1756430052956545	n/a	n/a	0.0308504653092893	-0.205126777236444	n/a	0.0420769947394097	n/a	-0.039919599843273	n/a	0.001593574451647	n/a	-0.0052720514507793	n/a	n/a	2.7794526499664123e-05	-0.0007700500104621	n/a	n/a	5.929770186126804e-07	-0.0026390505679216	n/a	n/a	6.96458790004732e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.9835835861177	-0.6097732498561754	678948.9460194205	0.3718234162401617	977.1636436436185	-10.602264194554095	112.4080060511238	954848.7864588726	767.3144695366753	0.6588487865307115	588771.4951603495	0.4340817235129911	798.673087898342	690.0799392564109	1.265085	25.032671	0.1364886362811086	0.0671858581064326	-0.1081428092	-0.0453086026	-0.0623168472	0.0119340423	0.0280969065	-0.1290063681	-0.0281884831	0.0007083855	0.1104320518	-0.0282735031	-0.059255456	-0.0362764059	-0.0300091181	-0.0995393714	0.0244107433	0.0036597098	-0.0420708935	-0.0666589006	-0.0652519891	-0.0134869337	-0.1195707791	0.1522225544	0.169341718	-0.0234314874	0.1351847886	-0.121449025	-0.0459416796	-0.1259653876	0.0573950505	-0.0949823663	-0.1190045518	-0.1448013526	-0.2474851496	-0.0647597815	0.0760510051	0.0721335538	0.040962273	-0.1292446098	-0.0016807065	-0.1283084241	0.049490132	-0.0230754553	0.057831107	-0.0678167702	0.1640040549	-0.0737979742	0.1001688851	-0.0249913208	0.0850460042	0.0866854411	-0.1127980181	0.0015487907	-0.0143519883	-0.010009542	0.073870584	0.0370146214	0.0109241546	0.0590495268	0.0130792777	-0.0751696304	0.0980558322	-0.1112042789	0.0530029145	-0.0167860544	-0.089838792	-0.0703692198	-0.1072492566	-0.2154658928	-0.0495993141	-0.0715893227	0.0959450907	0.0571524964	0.0338160423	0.0023419672	0.1999311294	-0.050034016	0.1908209077	0.2036957288	-0.0663518763	0.2092892014	-0.0466731174	0.0678844796	-0.1004916768	-0.0956445111	0.1673371651	-0.1250652408	0.0336278756	0.0524632333	0.0005895819	0.1185310745	-0.0689026331	0.2064827925	-0.1815774382	-0.0240174074	-0.1059280079	0.07221551	0.0730301706	0.0114683062	-0.0379174462	0.0856612893	-0.1277933535	-0.0782442462	0.2435702461	-0.2477888482	-0.0123268872	-0.1984668573	0.0994609593	-0.1152468002	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.1547576442496989	0.0208853610459555	0.0004361983060199	0.0239499284537163	-0.1619329528038662	0.0431938244325778	0.0262222812037791	0.0018657064691123	-0.0685768460847882	-0.0286572462415152	0.0047027838189367	0.0008212377621468	-0.0051838373269978	8.821412378150033e-05	7.781731634537861e-09	2.687216943277569e-05	-0.0008410207815718	-7.097077110969992e-05	5.0368503519054165e-09	7.073159550356413e-07	-0.0019231913715916	0.0007158591963299	5.124543889702334e-07	3.69866505176438e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.5610977818785	0.5775141957608412	679901.0039752566	0.3335226463052911	978.4422091454576	1.278565501839125	1.6347297424931344	957349.1566374432	768.358971625434	1.0445020887586909	590375.5092772945	1.0909846134212675	800.3684647074148	690.6609039136531	1.388627	27.477255	0.2532480693436637	0.1244314046814796	-0.0790503698	-0.0181558708	-0.0372977216	0.0589210826	-0.0012379014	-0.0461488855	0.0638671563	0.0678598474	0.0191006771	0.119892963	0.0257721977	-0.0271733523	-0.0375273646	-0.0926039456	-0.0299419592	0.2213464656	0.0689321076	0.0072350428	-0.1226077423	0.0195512718	-0.0165748863	0.0444727558	0.0478424569	-0.2170198686	0.2655346099	0.1033584245	0.3424216952	0.3310397826	0.0086511551	-0.1202866576	0.0611494819	-0.0812111954	0.1372062515	-0.0590580935	-0.0314375427	-0.0332893749	0.0675414289	0.0212490161	0.0392099967	-0.0066733844	-0.0986881396	0.0850202983	0.0338064819	0.054341304	0.0452582456	0.0443487027	0.1712736334	-0.0196717521	0.0093834355	0.1075067393	-0.0698897568	-0.0361621375	0.1022300738	-0.0854544294	0.1207464643	-0.1733976744	0.0545172366	0.0215902424	0.0066751285	0.0490031685	-0.1628011731	0.0124552367	0.1635016995	-0.4003844235	0.203305305	0.0599815531	0.1299627243	-0.2435559615	-0.0407374699	0.0072890653	-0.1920066888	-0.0130167584	-0.2556281875	0.0986483621	0.0088464848	-0.0492391563	-0.0109119539	-0.0239092619	-0.184537424	-0.1097274893	0.0465702428	0.0449944577	-0.0228347176	0.0521930284	0.1601955448	0.0984578801	-0.0223922461	0.2104633149	0.0522245568	0.134186889	-0.0161807697	-0.1018360099	-0.2860590415	0.3655237465	-0.0565426292	-0.0602247839	0.0156488738	-0.3298325124	-0.097408367	0.0131524843	0.3249560365	0.3053717272	-0.187971661	0.0086684738	0.0079150042	0.0070710304	-0.1812815196	0.2341525087	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.1110857477432887	0.0436718965064101	0.0019072345444666	0.0123400433516855	-0.219696819271121	-0.0577638664672548	0.0482666923978476	0.0033366642692468	-0.0847364248076019	-0.0161595787228137	0.0071802616891743	0.0002611319844988	-0.0032112914882674	0.0019725458387304	3.890937085892617e-06	1.0312393022618652e-05	-0.0010380444795439	-0.000197023697972	3.8818337562601284e-08	1.077536341511566e-06	-0.0024666763878328	-0.0005434850162411	2.953759628786972e-07	6.084492402291869e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.2735322237048	-0.2875655581736964	679426.855924543	0.0826939502477496	973.471617918244	-4.9705912272136175	24.70677714805297	947646.9908923636	767.9583807599103	-0.4005908655237817	589760.0745793832	0.1604730415410926	798.7122720009522	694.2761142564857	1.492066	29.524025	0.3133390022062135	0.1618133506777267	-0.0704675157	0.145331666	0.019739966	0.0393894077	-0.0217847965	-0.0491939169	0.0736043209	0.0251941346	-0.0072467291	-0.047884651	0.1045436079	0.0576923687	-0.0645144723	-0.0289051834	0.1110457382	0.036200446	0.0140599288	0.0158451808	-0.1084267775	0.0348226096	0.0531243843	-0.0097096041	-0.1348080433	-0.0136399119	-0.0247616953	-0.2091080452	-0.0223948561	0.1168199586	0.0525072386	-0.0270647261	0.0424372326	0.0492892854	0.0025978988	0.0139492016	-0.07938512	0.0236597562	0.1065391406	-0.1496474254	0.0079210407	0.0752415094	-0.0720732959	-0.1795826717	-0.0765786457	-0.0731931077	-0.0521543391	-0.06825946	-0.1236566962	0.0229757674	-0.0377640506	-0.1144937526	-0.0164544466	-0.1272796181	0.0477071042	-0.0278402817	-0.0414154993	0.0158899371	0.0708852873	-0.0762259415	0.0570984137	0.0455305719	-0.02878698	-0.0276590611	0.0495503505	-0.1099701121	-0.167875161	-0.0486221964	0.1104888807	0.0905178941	-0.0053124931	0.0654228831	0.0848373414	0.2232166365	-0.0987863882	0.0799364209	-0.0343617414	-0.0373611409	0.0183026664	-0.0357311173	0.0716732253	-0.0053494892	-0.1103418446	0.1129296675	-0.0389933276	0.0520206637	0.002927699	-0.0091347194	0.0817763873	0.1014454827	0.0674496322	0.0420936029	-0.2137012855	0.0769320277	0.1218806568	-0.0833547784	0.059140887	-0.0904534235	-0.2309596595	0.1105279558	0.2632436658	0.0411168881	0.0229974198	0.2390962509	-0.197351306	0.0012204648	0.0866077655	-0.225478828	-0.0238096818	0.0445141216	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.1030271294819726	0.0080586182613161	6.494132828161751e-05	0.0106145894092951	-0.1056549940706759	0.1140418252004451	0.0111629777720745	0.0130055378950488	-0.0039402567275246	0.0807961680800773	1.5525623078802872e-05	0.0065280207764241	-0.0037583621603414	-0.000547070672074	2.992863202434985e-07	1.4125286128286078e-05	0.0005083561346601	0.001546400614204	2.3913548596105087e-06	2.584259596465577e-07	-0.0025820529148423	-0.0001153765270095	1.3311742984773932e-08	6.666997255045618e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.3380814705373	-1.9354507531675156	676239.9202366441	3.7459696179367024	974.1480726523909	0.676454734146887	0.4575910073497355	948964.4674523678	767.0819592737269	-0.8764214861834034	588414.7322432195	0.7681146214439256	799.0388741621113	701.8761506904593	1.461854	28.92622	0.3179597418609814	0.1469215070635894	0.1057798875	0.0796110763	-0.0341859279	0.0519872342	0.0785870174	0.0941568706	0.0349946602	0.1334537782	-0.0794793387	0.0438236816	-0.1035796298	0.0829514056	-0.024987059	0.0893878069	0.0472500718	-0.021931427	-0.153523096	0.0133226234	0.0822387433	0.080203101	0.036223237	0.1735297125	-0.0439868937	0.0307078017	-0.0926855582	-0.1807205374	-0.0165562379	-0.1021349389	0.0372546059	-0.0564177656	0.0605746932	-0.1437034586	0.0605999316	-0.039599394	0.0203844087	-0.2113788775	0.0076351725	-0.0575890216	-0.1414643743	-0.0174623844	-0.0508199149	0.1570588058	-0.0732900242	-0.0385800553	0.1021720595	-0.0266219519	-0.088880405	-0.1249715534	-0.1616700053	0.0741876034	0.0861445811	0.0222131237	0.0240278999	0.1989661009	0.0624253677	-0.0087840033	-0.0090718411	-0.0218496718	-0.073349586	0.0719272313	0.0852718549	-0.1695234396	-0.0193396454	-0.0762645339	-0.189171529	-0.0192088112	0.0253194861	0.0017054548	-0.1250479403	0.0709394051	-0.1646008836	0.0121055901	0.2190761035	0.0427163948	-0.0949011299	-0.0093630033	-0.0088314467	0.1551177544	0.0601047636	-0.1042095635	-0.1155641704	-0.1311287273	-0.140918601	-0.0756193054	0.1772477277	-0.130684212	0.1052137377	-0.0467092538	0.0343991166	-0.0469325966	-0.1506717931	0.0808919039	-0.1955596124	-0.1552460981	0.0299645803	-0.3148496295	-0.0143276926	-0.0006741399	-0.1822842773	0.0237342728	-0.0302148024	-0.1314704028	0.0783532389	0.0537648292	-0.135117056	0.0041891406	0.0898128421	-0.0218208523	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.1623341292897038	-0.0593069998077312	0.0035173202261942	0.0263523695322462	-0.1627137788719892	-0.0570587848013133	0.0264757738348026	0.0032557049230025	-0.0926056653587465	-0.0886654086312219	0.0085758092565361	0.0078615546877415	-0.0052051712458973	-0.0014468090855558	2.093256530047098e-06	2.709380769911605e-05	0.0008259356755577	0.0003175795408976	1.0085676479673045e-07	6.821697401589543e-07	-0.0020878705688815	0.0004941823459608	2.442161910593199e-07	4.359203512401559e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820.1976583613134	-2.140423109223889	672724.1987813818	4.581411086499659	974.793145668056	0.6450730156651616	0.4161191955393458	950221.6768414238	766.567380416305	-0.5145788574218386	587625.5487183161	0.2647914005055649	798.2828395595039	696.6486658715086	1.68557	33.352962	0.1828690187317128	0.0965860117145412	0.0514133298	-0.0871289079	0.1283817588	-0.143242848	-0.0085614792	0.0416599528	-0.1219989529	0.0032001528	-0.0428278339	-0.1467718165	-0.0179552563	-0.0322558916	0.0779405992	0.0805668789	-0.0943156332	-0.0105462108	-0.2186067965	0.1288479319	-0.0040195879	-0.0456347038	-0.0348903189	-0.1004995322	0.1745849846	0.0788990313	0.1366512469	-0.2162910386	-0.0559521103	0.0615970397	0.0718562722	0.2457706454	-0.092513573	0.1019143923	0.0454355395	0.2210032465	-0.1622339938	-0.1339666991	0.0852308908	0.0345701714	-0.0113670261	0.0376955438	0.0046626851	0.0525928858	0.0049108219	0.1139693098	-0.0295362413	-0.0712797004	0.019613978	0.1969157606	-0.0634767269	-0.0148855926	0.0286005398	0.126830504	-0.0136183194	0.1314303884	-0.1158715717	0.10119635	0.1085537521	0.0810620684	0.138429255	-0.1425646476	0.0310166304	0.0071589294	0.1216880962	0.0795012193	-0.2137909561	0.2159680922	0.0382711891	-0.2231216975	-0.0042504001	0.1047740756	-0.0197580724	0.0004058747	0.0773865935	-0.006322694	0.068671416	0.0775789482	-0.2631427309	0.0125375379	-0.0592366156	-0.0781107704	0.0939616308	-0.0206868893	0.1327607436	0.1502213668	-0.0293799615	-0.1504821086	-0.2129959619	0.1015419168	-0.1409900822	-0.1794071788	-0.1719256056	0.0866796818	0.3356389521	0.0295554887	-0.2693587629	0.111048627	0.0765080356	0.1615530533	0.063981626	-0.0406591474	0.1818023333	-0.0364077975	-0.2831713468	-0.0198453419	-0.061602819	-0.0355790362	-0.0706664391	-0.09311492	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.1590227095820608	0.003311419707643	1.0965500480166515e-05	0.0252882221628204	-0.1662222746421378	-0.0035084957701485	0.0276298445872062	1.2309542569150509e-05	-0.075766487032105	0.0168391783266414	0.0057405605571861	0.0002835579267164	-0.0043150465923295	0.0008901246535677	7.923218988891953e-07	1.861962709397443e-05	-9.096778330719424e-05	-0.0009169034588648	8.407119528784068e-07	8.275137599824646e-09	-0.0007107001827686	0.0013771703861129	1.8965982723863536e-06	5.050947497873215e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820.7791108293178	0.581452468004386	673678.3487737656	0.3380869725483915	971.2165833043888	-3.5765623636672217	12.791798341200863	943261.6516854508	767.6869677734375	1.1195873571324455	589343.2804891748	1.253475850250814	797.7961582023065	679.5686156996915	1.597196	31.604275	0.4918405945781883	0.2453906668557731	-0.1344743324	-0.0419404145	-0.2056951586	-0.1568037894	-0.0366613999	-0.1584828508	0.0498445533	-0.1758453913	0.0785848941	-0.0171975413	-0.1534053043	-0.0039518489	0.0283442428	-0.1604188735	-0.0301242656	-0.1990175009	0.0380028017	-0.0737192338	0.1236307747	-0.1116799789	0.1115276095	0.0382060727	0.0573625656	0.0430041326	0.0781527251	0.2255073054	-0.4467051117	0.1820126126	0.1042192722	0.0397047787	-0.0626899389	-0.0104138377	0.0123250693	0.0450133147	-0.0169668667	0.0113708476	-0.0916149368	-0.2512833166	0.1201871622	0.0733222786	-0.0324489404	0.0417910068	0.064504145	-0.0548019483	0.1117330935	0.0179082482	-0.1702314873	-0.0450233835	-0.0379291059	-0.0066943486	-0.1185384948	-0.0545564393	-0.2276620122	-0.0254208189	0.0853557884	0.1309848703	-0.132506011	0.1197797447	-0.1733889029	-0.1642326439	-0.1741742369	0.0338828928	0.2749040883	0.3394426139	-0.07346939	0.0467370651	0.123490685	0.0697408186	0.0753516573	-0.3019177728	0.0370062834	-0.008556464	0.0222099008	0.0973652497	-0.0141339868	-0.027653557	0.0965702171	0.0700088402	0.0252370666	-0.149323791	-0.0789480265	0.0416825319	0.0312575912	0.0610092721	-0.1088607599	-0.13298461	-0.3716167181	0.3331685302	0.043835486	-0.1849000663	-0.0123912872	0.0527444978	0.2482724808	-0.0990907634	-0.0509821837	0.2030069761	0.0172424922	-0.3206744639	0.074927659	-0.1767822691	0.0239495552	0.0163414801	0.3292882378	0.0025882727	-0.0615618441	0.0680913814	0.0185463241	0.1175138216	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.1035121264292371	0.0555105831528237	0.0030814248419665	0.0107147603179023	-0.2614873377560798	-0.095265063113942	0.0683756278067621	0.0090754322501033	-0.2359175337748524	-0.1601510467427473	0.0556570827424086	0.0256483577727976	-0.0013376861932777	0.0029773603990518	8.864674945841894e-06	1.7894043516857843e-06	-0.0006201002731844	-0.0005291324898772	2.799811918436512e-07	3.8452434880336745e-07	-0.0005989150403241	0.0001117851424445	1.2495918071337176e-08	3.586992255264183e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.9748174921701	5.195706662852331	682234.3991312238	26.9953677264081	973.6565658202286	2.4399825158398016	5.953514677603928	948007.1081648412	768.3290035445602	0.642035771122778	590329.4576877769	0.4122099314012201	798.0842447536659	699.0738226976682	1.77101	35.043583	0.4592547495565549	0.2377649555878242	0.0334254113	0.1256162732	-0.0262803007	0.0060986851	-0.1261728584	0.0995462295	0.2451372337	-0.0705859834	0.071869575	0.1589971561	0.0119613141	0.1082632945	-0.1098506217	0.0604492809	0.1456486658	-0.0038568691	0.0996503472	-0.0275959698	0.0231706607	0.0451484446	-0.0285517113	-0.0666591466	-0.1089458007	-0.070894065	-0.2713668686	0.103555209	-0.0438217534	0.1142900147	-0.1150322737	0.1077253757	-0.0883605099	-0.2071231741	0.2545169458	-0.0633814874	0.0340719053	0.1100142599	-0.0177193904	0.0535613461	0.030200948	0.0645847811	0.0525630141	-0.0673546044	0.0834891523	0.0066535317	-0.0846666384	-0.0815266435	0.038177391	0.0816162366	-0.1001781557	-0.0139257503	0.1387490184	-0.1821394875	-0.021291208	-0.0420639469	0.083018949	-0.0904759273	-0.0438348523	0.0957903042	-0.0144919448	0.0560986008	-0.0189359964	0.1651015412	-0.0677165442	0.0474652359	0.0281424261	-0.0482300507	0.1343563202	0.1397548969	0.2427691274	0.1734413218	-0.1220892053	-0.1773431311	-0.1624977902	-0.0576281939	0.0324434201	-0.0045446757	0.1321551817	-0.0679642475	0.1448289562	-0.092570508	-0.0974041321	0.0088287604	-0.0845469229	0.16053383	-0.0178797587	0.0184972075	0.0258426099	-0.0486615918	0.1201916955	-0.1001542178	0.0203200516	0.0916936734	-0.1207043571	0.0173916896	0.2104559905	-0.032166673	0.0119495766	0.0004320674	-0.0840736647	-0.0344515698	0.0834816133	-0.1055430679	-0.0960739355	0.2612998679	-0.0037867901	0.1471720135	0.0844142809	-0.116028726	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0841786612723893	0.0193334651568478	0.000373782874971	0.0070860470136116	-0.1311705906558415	0.1303167471002383	0.0172057238530023	0.0169824545747874	-0.0642940921648786	0.1716234416099737	0.0041337302873059	0.029454605710052	-0.0033770375737452	-0.0020393513804675	4.158954053014698e-06	1.1404382774486869e-05	-0.0003217015646197	0.0002983987085647	8.904178927308076e-08	1.03491896678763e-07	-0.0001770432155664	0.0004218718247576	1.779758365243915e-07	3.1344300178090784e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.3901754053917	-1.5846420867784443	679619.1613049324	2.5110905431895434	972.1641188159432	-1.4924470042853957	2.2273980606004518	945103.0739131792	767.2657909704137	-1.0632125741465188	588696.7939934545	1.1304209778232668	798.0536522993183	696.0570012818744	1.446873	28.629784	0.2141578060859215	0.1024492374188827	0.042034214	-0.1334364139	0.0938243719	-0.1466076706	-0.0189833856	0.0801760946	-0.1455420626	-0.094127482	-0.1149559335	0.0215220746	0.0097912927	0.0218466328	0.1435648105	0.0148044322	-0.097888019	-0.1397904488	0.0333707693	0.0173608176	-0.0301343999	0.1193822671	0.0138913057	-0.0865884723	-0.0133844807	0.1307245389	0.0092516408	-0.0142005512	-0.1771158347	-0.1590519994	0.0322362811	0.0438918468	0.0465915058	-0.0339129609	-0.0615207413	-0.0571639524	-0.1685821047	0.2418103896	-0.0284992172	0.2513624787	0.0394199852	0.0975159069	0.1204758907	-0.0178324376	0.0456559378	-0.0378047991	-0.0562725592	0.0652701771	-0.0030611385	0.038825479	-0.1490316599	0.1161593105	0.0608005229	0.0924456074	-0.1543304691	-0.0419392722	-0.0101457697	-0.019362372	-0.0020371554	-0.1225380311	0.0632405036	-0.0499299184	0.1057786675	0.0540220968	-0.0982474566	0.198266089	-0.1461947478	-0.1283903005	-0.0166544001	0.0362333554	-0.0525117491	0.1958708923	0.0367566008	-0.0806670132	0.0244751162	0.0600487478	-0.0983408188	0.0143393707	0.1028190235	-0.0212492314	-0.0241276037	0.1587133439	0.0926792187	0.1593702835	0.0421936883	-0.0433128979	-0.0946761502	-0.0353935887	0.0912302413	-0.0098138403	-0.077206681	-0.0486863827	0.0826588818	0.2534884834	0.051435521	-0.0229724238	0.1181905484	0.0296539405	-0.0153448384	0.1275731913	0.0010961638	-0.0136080681	-0.1674603742	-0.0711968783	-0.001058487	0.0516623691	-0.0382831448	0.0878676448	0.0277896074	0.0124521844	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0648904993987855	0.0192881618736038	0.0003720331884623	0.0042107769122237	-0.059368993778861	0.0718015968769805	0.0035246774223144	0.0051554693140844	-0.0037570408932126	0.060537051271666	1.4115356273271731e-05	0.0036647345766683	-0.0038080144320094	-0.0004309768582641	1.857410523592801e-07	1.4500973914391872e-05	0.0002648938936193	0.000586595458239	3.440942316266224e-07	7.016877487679305e-08	5.600438920382576e-05	0.0002330476047702	5.431118608913936e-08	3.136491610093595e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.8356490870889	2.4454736816971945	683657.1906012676	5.980341527873631	968.0565211240367	-4.107597691906449	16.872358798555187	937133.4280907726	767.9465776005497	0.6807866301360264	589741.9460483972	0.4634704357719668	798.2742339386338	686.5032071588829	1.355331	26.818411	0.1401608883776386	0.0846341861304266	-0.0904540293	0.0605583583	-0.0186319775	0.0913574	-0.1391249559	-0.1034885022	0.0910511144	-0.059374896	0.0483896228	0.0506632344	0.0112349078	-0.0074546649	-0.1067260072	-0.0616246262	0.0904292154	0.0001474872	0.1075862069	-0.1150690767	-0.0966798931	-0.1662722685	-0.0677133758	-0.1387544269	0.0101620119	-0.0243957913	-0.0080555591	0.2555923027	-0.086501654	-0.0467290568	0.0165995198	-0.0659374891	-0.0113125068	-0.0207814687	-0.031764419	0.0777386279	0.0068049347	0.0061986545	0.1348973946	0.0096829814	0.0223296131	0.2256104555	-0.2204636734	0.0143496842	-0.0999823461	0.0042902927	-0.1118750684	0.0707286632	-0.0300803504	-0.0514305786	0.0920113479	0.0293111264	-0.0208248398	-0.1076686347	-0.0142314331	-0.1346491991	0.0688636078	0.0205967544	0.0375892144	0.1734625059	-0.0214102482	-0.0371948863	-0.0804950807	0.1287850274	-0.1496156482	0.0557475794	0.1047725118	-0.1381036797	-0.0059666282	-0.1472981993	0.1232751048	0.008272611	0.1023420421	0.0739226065	-0.0609885968	0.0726931791	-0.1285975295	0.2292221372	-0.0564912106	-0.0523403612	-0.0173373996	-0.1651154589	0.0649908623	0.0446365809	-0.0520906247	-0.2572044021	0.0085045478	0.0076662117	0.0387713274	-0.0504438559	0.098983404	0.0215629461	0.0230614593	0.175890792	-0.1166784911	-0.1379784956	0.2806014751	0.0401840801	0.0516933968	0.1149852668	-0.0413171512	-0.1451114786	0.0544993206	-0.0301164394	-0.0431128386	0.2648138487	0.0512938005	0.1477961264	-0.0229028828	0.0858000121	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0671633352486935	-0.002272835849908	5.165782800627048e-06	0.0045109136017283	-0.1211318239358689	-0.0617628301570079	0.0146729187700303	0.0038146471890034	-0.0540850782172412	-0.0503280373240286	0.002925195685765	0.0025329113408888	-0.0042800166555438	-0.0004720022235344	2.227860990214179e-07	1.831854257173233e-05	0.0002829364626688	1.8042569049499973e-05	3.2553429790597433e-10	8.005304190753325e-08	3.0105480853844045e-05	-2.5898908349981717e-05	6.707534537207524e-10	9.063399774411703e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
