global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
960.5872176115852	n/a	n/a	922727.8026387668	1022.9088143343052	n/a	n/a	1046342.442442814	916.0022134780884	n/a	839060.0550967574	n/a	932.617675001604	710.120945039514	n/a	n/a	n/a	n/a	0.0642046675	-0.1388593153	0.0714428196	-0.049924394	0.0642478834	-0.084077306	0.0698077743	-0.0173366971	0.017411804	-0.0371432297	0.1701598412	0.1632667595	-0.078465259	0.0655168829	-0.053825334	-0.0439557374	0.1200693029	-0.0798502361	0.0571813938	-0.0920334225	0.1523759195	-0.0129725908	-0.0998871629	0.0089957809	-0.004842678	0.1890310552	-0.0439940963	0.0169063537	-0.0271981968	0.1180769638	-0.1485476103	0.0835313022	-0.0470840219	0.0994037108	-0.003204936	-0.0642667632	0.0430931592	-0.1152599311	0.0469490256	-0.1582023721	0.1138615639	-0.0263398185	0.0945020466	-0.0850653066	0.0637980287	-0.0929982492	0.0349337415	-0.1154557654	0.0203571669	-0.0977310888	0.1110967842	-0.1134589216	-0.0234790771	0.1763823282	-0.0793336275	0.0984241986	-0.0535525104	0.1299270948	-0.0038159406	0.0987085841	-0.1528654899	0.2607163103	-0.0118133894	-0.0958696031	-0.1921364642	0.0640305177	0.1033673388	-0.0608229356	0.1428113774	-0.0857162196	0.0255150752	-0.0394952865	0.0100470005	-0.0442380716	0.0706697471	-0.0225494017	0.0381058935	-0.0366927421	0.0960767268	-0.1004142435	0.0680571458	0.0557395914	-0.044889774	0.0238764353	-0.0563733341	0.0722577669	-0.1048752104	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.030070140886437	n/a	n/a	0.0009042133729301	-0.0278289046081425	n/a	0.000774447931689	n/a	0.0444817530470373	n/a	n/a	0.0019786263541376	-0.0011470565391455	n/a	n/a	1.315738703996452e-06	-0.0020197574357703	n/a	4.079420099349418e-06	n/a	0.0004443427906713	n/a	1.9744051562155875e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.1088386126556	-2.478378998929543	6.142362462335003	917972.5466276918	1027.7793566009702	4.870542266664984	23.72218197137008	1056330.4058551043	912.9431320031484	-3.059081474939944	833465.1622717181	9.357979470320744	929.3939765874488	715.9751599037484	1.17765	21.318314	0.346748346482591	0.2020027222184805	-0.0265642023	-0.0796707185	0.0082686302	0.0017173548	0.1256324	-0.1261659628	0.0909102839	0.0866841524	-0.0289689661	0.0486746443	-0.0768453082	0.0126242158	0.1295904265	-0.1079040015	-0.0794807166	-0.0246842948	-0.0674205548	-0.0093757954	0.0661895271	-0.1136229822	0.1209378323	-0.0044428195	-0.051994219	0.0076787076	-0.0307797929	0.0040017567	-0.0104586722	-0.0872213113	-0.1197666536	0.0787687411	0.0994913148	0.0639034862	-0.0004405244	0.0673588804	0.0766922864	0.1294979611	0.0322870145	-0.137813847	0.0946632948	-0.0682393126	-0.1194242472	0.0619698948	0.1139971281	0.0822432218	-0.094000147	-0.143010159	0.1448231196	0.0024423651	-0.0716444013	-0.0332423223	0.1362511408	-0.0165384803	-0.0055378857	-0.0085432663	-0.1112799364	-0.0369155216	-0.0045785532	0.1626443763	-0.0735550917	-0.0008386401	-0.0921783341	0.0248793503	0.1111691206	-0.0230776866	-0.0623417437	0.0085814965	-0.0851855166	-0.121872378	0.0455003769	0.0778990902	0.0346497292	-0.1833344632	0.1428815218	-0.1332165115	0.0818977945	0.0646744728	0.0546689898	-0.0805369033	0.0248810004	-0.1335583553	0.1025526537	0.0784390745	-0.0489452992	-0.0172008591	-0.0284355968	0.0065981558	-0.2123734859	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0216545724457262	-0.0084155684407108	7.08217921802876e-05	0.0004689205078072	0.0784545725618102	0.1062834771699526	0.0061551199558563	0.0112961775193358	0.2136639665925201	0.1691822135454828	0.0286226213801493	0.0456522906200495	-0.0010840015954155	6.305494373000007e-05	3.975925928793474e-09	1.1750594588633492e-06	-0.0012710017956181	0.0007487556401522	1.6154455644644342e-06	5.606350086597311e-07	-1.188371975396614e-06	-0.0004455311626466	1.4122279519080508e-12	1.9849801688931722e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.1007261502492	-2.008112462406416	4.032515661671959	914128.5985450338	1012.1475193542842	-15.631837246686018	244.3543357068803	1024442.6009350312	913.609735171	0.6666031678515765	834682.7481992248	0.444359783389757	929.6944166308772	706.0682357579061	1.142912	20.68947	0.2119237922664822	0.11664959912254	-0.0861487903	-0.0774346785	0.010369847	0.1356851992	-0.0115572205	-0.0454049334	0.0118451021	0.1160827807	0.1092989862	-0.0644058123	-0.1019865436	0.0076102038	0.0733783997	-0.0551085508	-0.0496727316	-0.0160491514	-0.0492304705	0.0572773011	0.0284352539	0.1082990277	0.0243718663	-0.0003337286	-0.1637277206	-0.1214314544	-0.1071946323	-0.033709305	0.0706621123	0.0255176432	0.0164761099	-0.1663918287	-0.0192456527	-0.0119868708	0.0552783824	0.0936442244	-0.0265249033	0.0037441241	-0.0780382371	-0.0797455685	0.0327291872	-0.0335179999	-0.0660918099	0.0540153672	0.0542660248	0.0221099091	-0.0703661049	0.0627032176	0.0726900928	0.058371407	-0.002182981	-0.1254327035	0.1197944842	-0.1363459619	0.0779865995	0.0119919743	-0.0079496167	-0.0440576706	0.0209030953	-0.1290832978	-0.0927330964	-0.0659868388	-0.0605124757	-0.0855559398	0.0339525222	-0.0103576343	0.0406192111	-0.0121350588	0.0006552099	0.0752505748	0.0507716934	0.1040268147	0.1261090953	-0.1574471663	0.1863285146	-0.056759906	-0.0161523679	0.007178428	-0.0895267007	0.1255977324	0.0554769807	-0.0626231199	-0.1298498563	0.0170729702	-0.038507191	-0.0554351475	0.007443752	-0.0056118674	-0.2057547692	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0107843993411052	-0.010870173104621	0.0001181606633244	0.0001163032691484	0.0993136481943395	0.0208590756325292	0.009863200717669	0.0004351010362435	0.2741800475495068	0.0605160809569867	0.0036621960543925	0.0751746984742498	0.0009718929978391	0.0020558945932546	4.226702578573497e-06	9.445759992486728e-07	-0.0011230930933996	0.0001479087022184	1.2613380964418827e-06	2.1876984191960883e-08	-0.0001909543279492	-0.0001897659559738	3.646355536253063e-08	3.6011118046651486e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.5186970125242	2.417970862274956	5.846583090810693	918758.0925225872	1012.1642716537566	0.0167522994723867	0.0002806395376125	1024476.5128123796	913.8520816167196	0.2423464457195905	835125.6270752115	0.0587317997529184	930.679807231374	715.1601640675166	0.925243	16.749136	0.0780124427980767	0.0428065754436174	-0.0823510852	-0.0418778669	0.0329258957	0.1128996252	-0.0032322083	-0.0040312638	-0.0178775107	0.1041253978	0.0652611446	-0.0385016432	0.0112112416	-0.0329504304	0.0020219179	0.0298755924	-0.0243675783	0.0405956963	-0.1299133625	0.0966501099	-0.0578553775	0.0429198204	-0.021094192	-0.073711598	-0.0598685821	-0.0779973891	0.0729556757	0.1330240432	0.1239851337	-0.0122139125	-0.1054110059	-0.0738505559	-0.1164963922	0.0561958089	0.119669886	-0.0734859646	0.0201197959	-0.0358287626	-0.0333794584	-0.0512722709	-0.0675485432	0.0090848497	0.0095886179	-0.0091978694	0.020741482	0.0533935328	-0.0546560443	0.1199331801	0.0893610682	0.0388391067	-0.0173396293	-0.0370215868	-0.0468053209	-0.0235221603	0.0614973335	0.0163673338	-0.0573251608	-0.0878230952	0.1774902386	-0.0036267741	-0.1097726426	-0.018522582	-0.001021532	0.225417222	0.1031893572	-0.0001099797	0.0602890864	-0.0235739232	-0.0418520334	0.0997189571	0.0579106623	0.069534896	0.083542485	-0.1549878731	0.1859747317	0.0051954135	0.0043243211	0.10063611	-0.0473673154	0.1215885678	-0.0955823471	-0.0470765802	-0.0790057038	-0.0282382357	0.1214512839	0.0189843446	-0.0486567043	-0.0212680337	-0.1235914854	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0084339355892097	-0.0023504637518954	5.5246798489746685e-06	7.113126952293798e-05	0.1392387025843788	0.0399250543900392	0.019387416297381	0.0015940099680475	0.2808770315684938	0.0066969840189869	4.484959495056721e-05	0.0788919068627286	0.0011697283417975	0.0001978353439583	3.91388233191384e-08	1.3682643936043288e-06	-0.0012677519960841	-0.0001446589026845	1.60719512357522e-06	2.0926198125883656e-08	-0.0004292588940494	-0.0002383045661002	1.8426319812051406e-07	5.678906622420459e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.928416470226	-1.59028054229816	2.52899220321213	915711.9942482144	1007.7218943488668	-4.44237730488976	19.734716118999607	1015503.4163500688	912.8699684143066	-0.9821132024129612	833331.5792327372	0.9645463423538418	928.401790591052	710.2051375114754	1.031327	18.669512	0.1441374861492954	0.0626699185013604	-0.0965302648	-0.0188087467	-0.0778877365	0.0936994347	-0.0133303464	0.0665165921	0.0617814154	0.0008514304	0.0633488973	-0.0625037152	-0.102593791	-0.0071025221	0.1039274049	0.0396500251	0.0312392427	-0.0572363358	-0.059575666	0.0309705308	0.0107636902	0.0782800845	-0.0446439855	0.024646625	-0.1143142536	-0.1105100827	-0.0229226674	0.0466194564	0.0110614654	-0.0350713945	-0.0695187016	-0.1490945585	0.0383049634	0.0631360668	0.0730230149	0.1156184418	0.2047038227	0.1441562175	0.0134763362	0.0161648413	-0.0071780359	-0.0076661904	-0.1022644221	-0.0290046545	0.0031724593	-0.0634635009	-0.0173121232	0.075120418	0.012115623	0.0849966832	-0.0191204538	-0.0103186822	0.069033425	-0.0740139621	0.1360665822	0.0334464832	-0.0162168663	-0.0428280702	0.0780024024	-0.0381530244	-0.1388764127	-0.1497544111	-0.0162428796	0.0414964694	0.2162421064	0.0208773959	0.1274884377	-0.0721067	-0.0465544263	0.1160531831	-0.0141279581	0.0631892334	0.1496501709	-0.0584371223	0.0743056107	-0.0520060209	-0.0838744812	0.0321602633	-0.0042874824	0.1699228001	-0.0900868321	-0.0770554375	-0.238224583	0.0033115889	0.011649854	-0.0909132989	0.1733982707	-0.1576256735	0.3059415207	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0126315154875982	-0.0210654510768079	0.0004437532290693	0.0001595551835134	0.1227728205994935	-0.0164658819848852	0.0150731654779554	0.0002711252695401	0.313504783756656	0.0326277521881622	0.0010645702128521	0.0982852494383076	0.0006051391740163	-0.0005645891677811	3.187609283758678e-07	3.6619341992912986e-07	-0.0008122697959462	0.0004554822001379	6.597822214064814e-07	2.0746403464246205e-07	-0.0008887555441191	-0.0004594966500697	7.898864172024375e-07	2.1113717142527635e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.7255388895888	1.797122419362836	3.2296489901765324	919154.6589191324	1005.9498703183508	-1.772024030516036	3.140069164726297	1011935.1415935068	912.8954707781472	0.0255023638405873	833378.1405672551	0.0006503705614576	928.9807309895536	723.904155707686	1.109601	20.086456	0.2318533884555239	0.1400919403830415	-0.1186681658	-0.0288354952	-0.0403634052	-0.0834331295	-0.0653490968	-0.0187245615	0.137736483	-0.1058506867	0.0513870709	0.0114565037	-0.0222120928	-0.0466808218	0.0546314234	0.094837927	-0.0510333326	0.0620584615	0.0293489024	0.0712851558	-0.0768845387	-0.0121714315	-0.044065663	-0.0517694446	0.1345211967	-0.0405407185	0.0308992053	-0.0074465838	0.1009167062	0.1018500604	-0.0269892961	0.1159965143	0.2566078759	0.0079363276	-0.0077561513	-0.0249043457	0.0005411971	0.0803310293	-0.1406160543	0.0908665587	-0.0107405056	0.0185120232	-0.0240714876	-0.0952368574	0.0776939148	0.0537338874	0.0993740337	0.0017716068	0.0328414051	0.0559923742	-0.0166166343	-0.0299303442	-0.1012602262	0.1070807307	0.1369843071	-0.1239749804	0.0671213686	0.012615861	0.1023157125	0.0311895303	0.0278319023	0.1758516583	-0.0606681601	-0.00262895	0.11855389	0.04406169	0.1021252022	-0.0969077263	-0.0646038289	0.1624483536	-0.0764350132	0.0752433369	0.0483490654	0.0134281513	-0.1350478713	-0.1418497846	-0.0458617035	0.1494665957	-0.0344275093	0.1162912804	-0.1151755598	0.0915011042	-0.09352795	-0.0089136001	0.0170615662	0.0202108648	0.1025865784	-0.1492278877	0.0517737998	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0421566884971014	-0.0295251730095032	0.000871735841241	0.0017771863850416	0.1206323904535224	-0.002140430145971	0.014552173626531	4.581441209781843e-06	0.3165735940563507	0.0030688102996946	9.417596655512218e-06	0.1002188404537551	0.0003111582495752	-0.0002939809244411	8.64247839352438e-08	9.681945627870244e-08	0.0014691539085855	0.0022814237045316	2.158413207112052e-06	5.204894119599145e-06	-0.0022557304151534	-0.0013669748710343	5.0883197058481306e-06	1.868620298039241e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.686415012362	1.9608761227731293	3.84503516886178	922918.387989304	1014.0640822641948	8.114211945843977	65.84043550207709	1028325.9629383236	914.271589756012	1.376118977864735	835892.5398349854	1.8937034412394829	929.021509602122	724.1877340969974	1.088944	19.712517	0.2251317293351803	0.1018345109169093	-0.0826354879	0.0182915518	0.067713418	0.0332384537	0.003988527	-0.1199920672	-0.0373004754	-0.004865972	-0.0530480549	-0.0652866303	-0.0454836882	-0.0620111438	0.0345046753	-0.003767614	0.0419118351	0.0074691958	-0.0616327519	0.0321611865	-0.0360363969	-0.0366323628	-0.0036155985	0.0870744471	0.1730398745	-0.0910205422	-0.2790794308	0.0705442734	0.1102176411	0.0149221515	-0.0276265612	-0.0041227822	-0.0393047157	-0.0641768789	-0.1148225168	-0.0910656444	-0.0204073138	0.0210081369	0.0244251996	0.165584557	-0.2015494294	0.0492080351	-0.0256066312	-0.0674473235	-0.019536011	0.0722693291	-0.0822289037	-0.0597927446	0.0681567456	0.0791315899	-0.1122327171	0.1120029263	0.0045274105	0.0079764186	0.0139643285	-0.0735309796	0.2849933936	0.0420438718	0.0351219304	0.0345152333	-0.0237378634	0.0222810715	0.1735892879	0.044216559	-0.1204563981	0.0419237205	0.1001204244	-0.0637362552	-0.0221400033	0.1285410099	0.0269237552	0.0827009674	-0.0415259837	-0.031827864	0.0173921043	-0.0590645537	0.0416952145	0.042504644	0.1324753799	0.0849046264	0.0255107243	0.102247417	0.0196096116	0.0118627271	-0.0680329735	0.1490950176	-0.0190479902	0.0374382637	-0.073089078	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.065135736851758	-0.0229790483546565	0.0005280366632856	0.0042426642152214	0.0456258252798562	-0.0750065651736662	0.0020817159324679	0.0056259848191514	0.2745316040320631	-0.0420419900242876	0.0017675289252022	0.0753676016124175	0.0006070137935702	0.000295855543995	8.75305029125774e-08	3.684657455844854e-07	0.0005959759231484	-0.0008731779854371	3.551873009725875e-07	7.624397942519924e-07	-0.0017226814289341	0.0005330489862193	2.9676313055944326e-06	2.841412217094235e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.735134534818	1.0487195224560537	1.0998126367804533	924934.4689987046	1015.5543478790825	1.4902656148876758	2.2208916029165424	1031350.6334961083	917.1286401748656	2.857050418853646	841124.9426289981	8.162737095871794	932.1047378874172	712.6905473996516	1.191654	21.571808	0.167398316779557	0.0948685002116908	0.0045057649	-0.0210683356	0.0399152265	0.1720681379	-0.1105280199	-0.0019492005	-0.0838993568	0.1289819102	0.0012400488	-0.1466501635	0.0932440448	0.0123318139	-0.1048716551	-0.0131129216	0.0354062843	0.0169649374	0.0379034676	0.0292634465	-0.0466661441	0.055408844	-0.1419098282	0.0295636867	-0.0667620767	0.0386429743	-0.1016106409	-0.1454026079	-0.0624200977	0.1956875202	0.0419777865	-0.0228662492	0.0541786195	-0.1185565991	-0.1297131843	-0.1877716546	-0.0118363022	0.0735948565	0.0802142229	-0.0299982185	-0.0925264989	0.0014726428	0.0803232545	0.0271809891	-0.063282133	0.0001249742	0.0120960091	0.1612768255	-0.1268889909	0.0926374049	-0.1436959444	0.0618520962	0.0658788621	-0.0101959889	-0.053774858	-0.1281592862	0.0126601995	0.0127874265	-0.106313393	-0.0927539703	-0.0688523174	0.0932828656	0.2687259602	-0.0447520193	0.0027405835	-0.0009308976	-0.0018787394	-0.0243661838	0.1286196157	0.12991564	-0.0797721582	-0.012178792	-0.0789363037	0.026374757	0.108039764	0.0828844255	-0.1520439666	-0.1361009706	-0.037622135	-0.0766894756	0.1126560937	0.0714582058	-0.0883085849	0.0204410984	0.0185364216	0.0982971043	-0.0968758818	-0.004496476	0.0357116122	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0341274076223214	0.0310083292294365	0.0009615164816011	0.00116467995102	0.0310485815086707	-0.0145772437711855	0.0009640144137005	0.0002124960359645	0.1896190583579482	-0.0849125456741149	0.0072101404128586	0.0359553872925549	0.0004378201340417	-0.0001691936595285	2.8626494424645982e-08	1.9168646977229218e-07	0.0005207316958593	-7.52442272891e-05	2.711614990725025e-07	5.661693740333741e-09	-0.0012291153536553	0.0004935660752788	1.5107245525911931e-06	2.436074706661182e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
965.1795210978684	3.4443865630503296	11.863798795721662	931571.5079467106	1004.2344395564152	-11.319908322667288	128.14032443359213	1008486.8095911872	916.1261557737986	-1.0024844010670222	839287.1332928783	1.004974974382706	930.4545085934828	723.4879870584566	1.073966	19.44137	0.1581707076391024	0.0809169661551123	0.0499153399	0.0485172192	-0.0483414481	0.0440068366	0.0142452572	0.0881713926	-0.0643859824	-0.0085109343	0.0602450082	-0.0025308336	0.0755242598	0.0201456366	-0.0331300858	-0.0494837471	0.0256187179	-0.0445223376	0.086105991	-0.0508200907	0.0172668663	-0.011992229	-0.0887801342	0.0473802244	-0.0307731797	0.0913616526	0.019983401	-0.0440260738	-0.0817402726	0.0810817106	-0.056484091	0.0292222015	0.006822571	-0.0960759539	0.0203731307	-0.0733067323	-0.2275354736	-0.1167776077	-0.0756182874	-0.0164314715	-0.0579357814	0.0295863489	0.0019507777	0.0577850102	-0.0812155994	-0.0910609053	0.0575899656	0.0429491839	-0.1418368221	-0.039496666	-0.0260621044	0.1325469081	0.0313661111	0.0791279803	-0.0595340541	0.0531636046	0.0762450876	-0.0792532786	-0.1210823549	-0.0655531559	-0.0226606706	0.0852714186	0.0951747292	-0.0326278385	-0.0871305666	0.0014430029	-0.0415969836	0.0106407228	-0.0025653844	0.0202567357	-0.066468147	-0.05317745	-0.097942051	0.1831441355	0.0076581703	0.0581064241	-0.0274102998	-0.0941904856	0.0830086012	-0.0759459084	0.0584832789	0.0796313669	0.0941087968	-0.0283945691	0.017363883	0.0615661288	-0.1658552718	-0.0065916186	-0.0471892875	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0390073841612377	-0.0048799765389163	2.3814171020373525e-05	0.0015215760191023	-0.0019669713417442	-0.0330155528504149	3.868976259242978e-06	0.0010900267300185	0.1223849622225401	-0.0672340961354081	0.0045204236831453	0.0149780789782125	-3.384131907896177e-05	-0.0004716614531206	2.2246452635989427e-07	1.1452348770041018e-09	0.0009450230793488	0.0004242913834895	8.930686205018884e-07	1.80023178103434e-07	-0.0013939841593324	-0.0001648688056771	1.9431918364696577e-06	2.718172308539336e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966.4469077612704	1.2673866634020214	1.6062689545693087	934019.6255213214	1016.6965438571908	12.46210430077565	155.30404360341095	1033671.8622911568	914.8272463480632	-1.29890942573536	836908.89066078	1.6871656962641626	930.3857560540638	736.0410209107073	0.8912989999999998	16.134665	0.1239642681729562	0.0556219978541783	0.0952178721	0.1057630768	-0.0875661666	0.0067416276	-0.0144910205	0.1345549465	-0.0570997778	-0.0694981442	-0.0087148964	0.0372054709	0.0384547427	0.0212293179	0.0043196131	0.0112270032	0.069453149	-0.1250603555	-0.013611239	0.0068950859	0.0776154115	-0.0421232198	-0.2348585997	-0.0081641713	0.0761527339	-0.0171495548	0.0083441711	-0.0533638914	-0.0872222749	-0.0747830583	-0.0251072132	-0.1328074966	-0.104868601	-0.1176689285	-0.0896863679	0.0548880128	0.0553427027	-0.0244171571	-0.0319916934	0.0365102831	0.1359588178	0.0157335587	-0.0222844666	0.006722466	-0.0896206938	-0.1243943581	-0.0230046301	0.0573910584	-0.1000538806	0.0993972335	0.0602931064	0.1299951637	0.0332757911	0.1618738742	0.0369741074	0.0505442366	0.0693588273	-0.0596832287	-0.0608781531	-0.0583146351	-0.1342159335	-0.111704857	0.0991253249	-0.062806321	-0.0714327633	0.0132241548	0.0055855191	0.0331883134	0.0308737846	-0.0216307524	-0.0632224914	-0.0766979923	-0.0627319833	0.1839826792	-0.0521813243	0.0812044515	-0.117404665	-0.1140221388	0.0842960276	0.0204480383	0.0705525573	-0.0072928236	0.0985035526	-0.0452550327	0.0226661414	-0.072746105	-0.0270452817	0.0156918073	0.0664931851	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0187456077885173	0.0202617763727204	0.0004105395817781	0.0003513978113609	0.018814322087536	0.0207812934292802	0.0003539787156135	0.0004318621565938	0.1411375565665338	0.0187525943439936	0.0003516597946303	0.0199198098735715	-0.0004062508989036	-0.0003724095798246	1.386888951451636e-07	1.65039792859983e-07	0.0006061672472255	-0.0003388558321233	3.674387316089404e-07	1.1482327496397413e-07	-0.0008218774907411	0.0005721066685912	6.75482609786887e-07	3.273060402466355e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
