global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
893.5164382323741	n/a	n/a	798371.6253914679	1162.3465950909783	n/a	1351049.6071195907	n/a	818.383847632775	n/a	669752.122066225	n/a	854.0072884208173	677.3191293846829	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	n/a	0.0	n/a	3.0583884864654465e-05	n/a	n/a	9.353740134144404e-10	5.112548672059347e-05	n/a	n/a	2.6138153924175796e-09	0.0004479999536942	n/a	n/a	2.007039585100053e-07	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
893.2371601075664	-0.2792781248076608	0.0779962709960833	797872.6241970302	1146.8080863952637	-15.538508695714654	1315168.7870215666	241.44525248679992	818.1913145564153	-0.192533076359723	669437.0272155548	0.0370689854925389	851.5794210957409	675.8103301500252	1.175822	19.026131	0.0029375658248792	0.0028919803402026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.360914362029234e-05	2.302525875563788e-05	5.301625407640787e-10	2.873940279701131e-09	-1.3416085018036483e-05	-6.454157173862995e-05	4.165614482492717e-09	1.79991337211183e-10	0.0003909999738065	-5.699997988769997e-05	3.248997707198201e-09	1.528809795166837e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
896.9220497919187	3.6848896843522425	13.57841198584557	804469.163402937	1149.2477790608125	2.4396926655488187	1320770.45767621	5.9521003023327	819.6273902775691	1.436075721153884	671789.0588932186	2.062313476887648	852.8365491915921	698.2517895151539	1.280917	20.726686	0.1782933147961604	0.083680950365156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0102050208491846	-0.0102050208491846	0.0001041424505322	0.0001041424505322	-0.0066486365167151	-0.0067022456603353	4.49200968914846e-05	4.420436753139749e-05	-0.0531630025143385	-0.0531495864293204	0.0028248785376078	0.0028263048363395	-0.0006441522747394	-0.0010351522485459	1.071540177669633e-06	4.149321530519435e-07	-0.0006848567464021	-0.0006848567464021	4.6902876309247045e-07	4.6902876309247045e-07	-0.0004447202421984	-0.0004447202421984	1.9777609382100363e-07	1.9777609382100363e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
896.9403797245631	0.0183299326444057	0.0003359864307484	804502.0447804434	1146.596461464377	-2.651317596435547	1314683.4454426304	7.029484997168765	820.37524611253	0.7478558349608875	673015.5444341942	0.5592883498850462	853.4904113227138	699.1228815743987	1.255665	20.318092	0.1189733845947516	0.0555061372587116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0120421650898094	0.022247185938994	0.0001450137400502	0.0004949372822041	0.0058103048093443	0.0124589413260594	0.0001552252189661	3.3759641977489506e-05	-0.0500830585597711	0.0030799439545674	9.486054763276311e-06	0.0025083127547014	1.7187549316148337e-08	0.0006441694622887	4.149542961453338e-07	2.954118514950312e-16	-0.0002750003705584	0.0004098563758437	1.6798224881973228e-07	7.562520380725731e-08	0.0001250001871718	0.0005697204293702	3.2458136764176504e-07	1.5625046792985036e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.6115289406106	3.671149216047525	13.477336566486354	811101.1260607443	1146.3840551937328	-0.2124062706441236	1314196.4020024275	0.0451164238089447	822.5695429875301	2.1942968750000773	676620.6530507142	4.814938775635105	854.5630565110888	689.6666270738957	1.390731	22.503611	0.153992031972311	0.0795529519874713	-0.16379703	0.0088623058	-0.1194507241	0.1039758653	-0.0366954797	0.106819735	-0.1566197164	0.1877382179	-0.0162760951	0.0564671169	-0.0126581413	-0.0593644752	0.0167587669	-0.0524792444	-0.0137730973	0.0460590096	-0.0956199176	0.0982109778	-0.0781304536	0.1077121034	-0.0381443372	0.1440463155	-0.0297843363	0.1627579828	-0.0323202997	0.2342332152	-0.167883227	0.0669480752	-0.0835260809	0.0352393724	-0.1183988575	0.1021598497	0.0719680497	-0.1475212217	0.015703906	0.0913240388	-0.1412346689	0.0432953082	0.0590435259	0.0130533618	-0.0737968417	-0.1099403172	0.0563041981	-0.0232800637	0.0403863588	-0.0424592567	0.1331691667	0.0995077978	-0.082732119	0.0190895021	-0.0983787424	0.0773909343	-0.0001887247	-0.0515429968	-0.0913163707	0.074425585	-0.1819102067	0.247849821	-0.1322480631	0.0045733915	-0.0287020339	0.0622560086	-0.0778071502	0.2505133909	-0.0385209695	0.1175632372	-0.0652995939	0.0512412752	0.1097843906	-0.0365782269	-0.0433127069	0.182743879	-0.0312432122	0.0785355722	-0.0155266229	0.0147084223	-0.0057458277	0.0206744707	-0.0502281574	0.1385754308	-0.1110546016	0.1601502329	-0.1664089221	0.0959889359	-0.1077541568	0.0075817999	0.1883947991	-0.04756025	0.2280700602	-0.0153960643	0.0701598002	-0.1098293348	0.0456408211	-0.0109986854	0.1312943943	0.131258281	0.1311980994	0.1311138607	0.0	0.0	0.0	0.0	0.0112746425390355	-0.0007675225507739	0.000127117564383	5.890908659464741e-07	-0.0477100371943066	-0.0535203420036509	0.0028644270081877	0.0022762476490821	-0.1009383193267581	-0.050855260766987	0.0025862575476782	0.0101885443085105	0.0002199638150344	0.000219946627485	4.837651894206224e-08	4.838407992448773e-08	0.0001630489822956	0.000438049352854	1.9188723553580825e-07	2.6584970627630883e-08	0.0004439823398507	0.0003189821526789	1.0174961372766509e-07	1.9712031809930249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.2522022254644	3.640673284853847	13.2545019670485	817672.0452296023	1156.5271489760455	10.14309378231269	1337555.0463186605	102.88235147679036	824.1581754713792	1.5886324838490964	679236.6981963126	2.5237531687405497	856.1478271324847	721.9270656448665	1.395064	22.573711	0.0546906273625138	0.0268003959675399	-0.0514051581	0.1043517665	0.075704933	0.0715044527	0.0304612612	0.0212399851	-0.0243246581	0.1558153899	-0.0214716283	0.1019247598	0.0144092975	-0.0063977967	-0.0861494545	-0.0881316677	0.0011348054	0.028220187	-0.0671866259	-0.0407598234	-0.1269864849	0.0454239051	0.0212314047	0.1141563833	0.0151506597	0.0429145995	0.0461495282	0.0846691109	-0.0131349429	0.0263150383	-0.0699713374	0.0664736323	-0.0904126093	0.1961696043	-0.0973167642	0.0243939215	-0.1754604988	-0.006568942	-0.1115377985	-0.153315814	-0.0466099456	0.0732413678	0.0064383525	-0.0391996659	0.0063173358	-0.0672045316	-0.0135083933	-0.0168644774	0.0732906583	0.0893108493	0.0696134827	-0.0007895587	-0.0886888824	0.1331166591	-0.003439562	0.0659329841	-0.1768174141	0.0511410206	0.0115320697	0.084803251	-0.0877028342	0.0108008286	-0.0142976995	-0.0031375748	-0.0673130774	0.0502208418	-0.0696272111	-0.0019733567	-0.2253986964	-0.078225235	-0.051520045	-0.0109993251	-0.0468654597	0.1458210379	-0.0462430743	0.1402201892	-0.0086227522	0.094704512	0.0001409767	-0.0260357333	0.0466645635	0.0505635446	0.0045653937	0.1343031177	0.0408438952	0.1332866851	-0.0683509793	-0.0410126879	0.2215459632	0.0096257054	0.1425938656	0.0129913409	-0.0607444446	-0.023903845	0.0087395172	0.1496192945	0.1311980994	0.1308732778	0.1303325041	0.1295766705	0.0	0.0	0.0	0.0	0.0072937719198478	-0.0039808706191877	5.319910881876025e-05	1.5847330886711865e-05	-0.0254498371729852	0.0222602000213214	0.0004955165049892	0.0006476942121314	-0.1090870482238841	-0.0081487288971259	6.640178263885619e-05	0.0118999840902	-2.1026963875175586e-08	-0.0002199848419982	4.839333070900609e-08	4.421332098079391e-16	0.0001629999013195	-4.908097609999702e-08	2.408942214928478e-15	2.6568967830166745e-08	0.0002579997063275	-0.0001859826335232	3.458953997222492e-08	6.656384846507624e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901.8930972753662	-2.3591049500981853	5.565376165577762	813411.1589129532	1153.592062108657	-2.935086867388464	1330774.6457601036	8.614734919116223	822.6546813025841	-1.5034941687951004	676760.7246690562	2.26049471560087	855.0078403694245	719.4078440970093	0.949774	15.368415	0.0504671924113686	0.0260373525048024	-0.0644399232	0.0566499072	0.0766408351	0.0880737248	-0.0418044201	-0.0728925526	-0.0082038732	0.0717706363	0.0940620486	0.0850323449	0.0993983061	-0.0624164225	-0.0801981606	0.0317756722	0.0119337689	-0.0232677245	-0.1205947391	0.1123940756	-0.0007970103	0.1962646447	-0.063283376	0.0447434285	0.049552552	-0.0355696483	-0.0226775904	-0.0718885773	0.1837495604	-0.0495610008	-0.1242131132	-0.0219078171	0.0346904497	-0.0114262966	0.1144823701	0.0773851082	-0.0736020384	0.0755852321	0.0554292219	-0.086227287	-0.017733586	0.0321591612	-0.0826539007	0.1127013865	0.0563477631	-0.0246901953	-0.093081176	-0.0039918531	0.0464479062	0.1148169566	-0.0784967856	0.0333699636	-0.1663948392	0.0194887741	-0.0268787571	0.1286544382	-0.0331937815	-0.013302383	-0.0682218997	-0.0632268803	0.1073117986	0.0891231477	0.0467564977	0.0474583039	0.1271833628	-0.0692531953	0.0050348839	0.0154537685	0.0567035156	-0.0734130117	-0.0001275303	0.0377223539	-0.030447434	0.1260140346	-0.0145199737	0.0739338892	-0.0080813052	0.0621221849	-0.0447669869	-0.0355707092	-0.0285114282	0.0723129085	0.033243161	0.0444799648	0.0497931583	0.0640248616	-0.0779092673	0.0156310369	0.1467343428	-0.012382952	0.1540484633	-0.0005628942	-0.0065621653	-0.0365518961	0.0886165585	0.0371800968	0.1310055802	0.1301044008	0.1286070243	0.1265203124	0.0	0.0	0.0	0.0	4.674428683415499e-05	-0.0072470276330136	2.1850283516337555e-09	5.251940951366335e-05	-0.043455624691802	-0.0180057875188168	0.0003242083841727	0.0018883913173547	-0.1201484645355535	-0.0110614163116694	0.00012235493082	0.0144356535302511	0.0002829789703966	0.0002829999973604	8.0088998506029e-08	8.007709768671984e-08	0.0001630365502256	3.664890609999388e-08	1.3431423183261688e-15	2.6580916709464594e-08	0.0002579771336367	-2.2572690799968663e-08	5.095263699509898e-16	6.655220147940777e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.1337208461632	1.24062357079697	1.5391468444170242	815650.5177294355	1152.2246523464428	-1.3674097622142654	1327621.649474881	1.8698094577988735	822.32743750939	-0.327243793194043	676222.4144807598	0.1070885001840256	854.5569022338676	714.9145350185496	0.951685	15.399341	0.0515109032582083	0.0429646331205755	-0.0681151844	0.0883039372	0.0562231241	0.060081855	-0.060271416	-0.0566872557	-0.0475003365	0.0799263219	0.0947129837	0.0856545992	0.0771035983	-0.0595218135	0.0148695834	-0.0117907124	0.0915094924	-0.1202942571	-0.0208112263	0.0792562474	-0.0662528173	0.1862685285	0.1792664237	-0.0325482622	0.1708053578	0.2399195651	-0.142147665	0.0029211276	-0.0787067106	0.0656500274	-0.0863603868	0.0183039915	-0.0145651905	-0.0240870342	0.0201954219	0.1681834632	0.0690347047	0.0553738536	0.0748344829	-0.0585156589	0.0714042193	-0.1448525175	0.15266653	0.1091064292	0.0510256451	-0.0337263643	-0.0521918833	-0.0848417661	0.1004839128	-0.0165970625	-0.0982957811	0.0927294648	-0.0482670605	-0.0199582831	-0.1872685034	0.2116448516	0.0045011368	0.0427661986	-0.0765657298	0.1102570063	0.066734486	0.1552275098	0.0653602832	0.0195373589	-0.1238467996	0.097663808	0.0423636576	-0.0392940571	0.0819956232	0.0628626099	0.0248906362	-0.0062810954	-0.0345045711	0.0736069578	-0.0593697414	0.0460442195	-0.0073251191	0.1355630455	-0.0259881247	0.0293197227	-0.0294631219	0.1195215061	-0.0175075855	0.0727882702	0.0399346968	0.1214779455	-0.0814596096	0.0237771385	0.1409086532	0.0224892874	0.0181596797	0.0194653957	0.0368257588	-0.0517699931	0.0197116642	0.1075361741	0.1307169779	0.1289539052	0.1260330442	0.1219806193	0.0	0.0	0.0	0.0	4.673872464877604e-05	-5.562185378948925e-09	2.184508381794105e-09	3.0937906189793203e-17	-0.0006766617870965	0.0427789629047055	0.0018300396672021	4.578711741166291e-07	-0.115017283900876	0.0051311806346775	2.6329014705689437e-05	0.0132289755959347	0.0002109789713097	-7.199999908690002e-05	5.1839998685136035e-09	4.4512126334899214e-08	0.0001630273024164	-9.247809200005602e-09	8.552197499970824e-17	2.6577901333168343e-08	0.0002579829698734	5.8362366999733725e-09	3.4061658818116083e-17	6.65552127446996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.6105330263456	1.476812180182378	2.180974215535029	818320.2164622091	1152.390234666712	0.1655823202693227	1328003.2529551997	0.0274175047857725	822.8919219501201	0.564484440730098	677151.1152107626	0.3186426838263714	854.5885223691773	713.4190252031677	1.046433	16.932478	0.1417337512756325	0.0702465190381993	-0.0224348635	0.1228046389	0.0120635128	-0.0127726722	-0.014780136	-0.0904623282	-0.0476601872	0.0748881535	0.1247707616	0.0398835422	-0.0700045448	-0.0269145294	0.0187875235	-0.0918253146	0.1543025639	0.0069195202	-0.0795527838	0.0521880457	-0.04422983	-0.0284181672	0.05440941	-0.1278864266	-0.0293079585	-0.0645975856	0.099614618	0.0457444176	-0.0449887572	-0.0498605562	0.0521567122	0.0264882166	0.0200014759	0.1928175923	0.1503834852	0.1222251119	-0.0525309435	-0.0169026125	0.2179923873	0.0766585717	-0.195017966	0.0099312901	-0.0445976768	0.0940899812	0.0252454921	-0.0745703178	-0.0302502532	-0.1581089041	0.0513148271	0.0177414665	0.009731352	0.1163684964	0.0038407657	-0.0033149044	-0.0125467698	0.0455782702	0.1200777102	-0.000594007	0.020122191	0.0398145928	-0.0355700244	-0.0087219283	-0.0020418533	-0.173055087	0.0334614975	-0.0995612556	-0.1880903232	-0.0866257788	0.1377647713	-0.0365908664	-0.002621264	0.1957883241	-0.0124773753	0.0476652619	0.0125241742	0.0387468492	0.0187052908	0.0952437394	-0.0396967346	-0.0776811424	-0.0047748931	0.1366720902	-0.0048528298	0.0095324229	0.0651280888	0.0431705358	-0.0432196257	-0.00204128	-0.0344887132	-0.0229534061	-0.0464390431	-0.0351880119	-0.0070005808	0.0970948853	-0.1086673664	-0.0525361122	0.1303325041	0.1274251655	0.1226275458	0.1160108149	0.0	0.0	0.0	0.0	0.0001065647012268	5.982597657802397e-05	1.135603554755715e-08	3.579147473514272e-09	-0.0545241640879368	-0.0538475023008402	0.002899553504039	0.0029728844694882	-0.1330263222142136	-0.0180090383133375	0.0003243254609712	0.0176960024018397	0.0007970109915816	0.0005860320202719	3.4343352878396466e-07	6.352265207018853e-07	-0.0004389803068785	-0.0006020076092949	3.6241316164896097e-07	1.9270370982714205e-07	4.96749057426683e-05	-0.0002083080641307	4.339224958189303e-08	2.4675962605429803e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906.0829682776836	1.47243525133797	2.1680655693827107	820986.3454028977	1154.3859774645637	1.9957427978515625	1332606.984966816	3.982989315176383	822.9460263765775	0.0541044264573429	677240.1623289986	0.002927288962278	854.8231129065522	724.0201434691287	0.8977199999999999	14.526132	0.069059010453785	0.0345379777218872	0.0144146715	0.1165228609	0.0532643375	-0.0212472183	0.0192273629	-0.0679079069	-0.0115362158	0.0543248911	0.0798194122	0.0438187785	-0.0022336747	-0.0261518426	-0.0006847716	-0.0872874166	0.1431942121	0.1111068077	-0.1131453035	-0.0757333648	-0.0118053847	0.1113154312	-0.0230726364	-0.1674951253	-0.0467768867	0.0037141754	-0.0348003511	-0.0387799698	0.0133750259	-0.1485758966	0.0817265127	-0.1664158976	0.0513681883	-0.0250342082	-0.1299885144	-0.0921102268	0.0606892505	0.0637181373	0.0459604613	0.0545939862	-0.1275725802	0.0637362164	0.0318525691	-0.0427074515	0.0143110871	-0.078284739	0.0002632034	-0.126561426	0.0218585362	0.0496190172	0.1717731164	0.045093674	-0.0543290943	-0.0466513873	-0.0804171251	0.0711534074	0.1741431348	-0.0551862721	-0.0303669618	-0.0238745611	-0.0543000369	-0.077326919	0.0178773007	-0.140222713	0.0170895888	-0.0327802543	0.0056731572	-0.0125132917	-0.0085925708	-0.066315995	-0.1270740219	-0.0212031176	-0.0035276976	0.0142117513	-0.0180274932	0.084613646	0.0373956858	0.0667187117	-0.0191558232	-0.0581657003	0.1173122394	0.0718316958	0.0306583436	-0.0355955302	0.02596267	0.0551167705	0.0245436264	-0.0448406356	-0.0674093449	-0.0442376927	-0.0771567704	-0.0597035977	-0.0099339667	0.1131236018	-0.0847136449	-0.0441941703	0.1298524409	0.1255226658	0.1184129973	0.1086808899	0.0	0.0	0.0	0.0	-0.0096405441116615	-0.0097471088128883	9.294009076889122e-05	9.500613021028478e-05	-0.0660847642081989	-0.0115606001202621	0.0001336474751406	0.0043671960604532	-0.1610007986641548	-0.0279744764499411	0.0007825713326483	0.0259212571704957	0.0006829822529307	-0.0001140287386509	1.3002553238315271e-08	4.6646475781829466e-07	-0.0003190387094524	0.0001199415974261	1.4385986793124638e-08	1.0178569812905289e-07	-0.0001118912595942	-0.0001615661653368	2.6103625781660264e-08	1.2519653973576653e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
