global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
837.6395251844715	n/a	701639.9741512669	n/a	897.2877949305943	n/a	n/a	805125.3869314082	759.0346898428402	n/a	576133.6603848166	n/a	761.2779577658595	594.7383031902405	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0090074601897356	n/a	n/a	8.11343390696717e-05	4.970435271900442e-05	n/a	2.470522679215202e-09	n/a	1.830917403822241e-05	n/a	3.3522585396191747e-10	n/a	-0.0004599994709783	n/a	n/a	2.1159951330031584e-07	-0.0001049999978508	n/a	1.1024999548668004e-08	n/a	-2.4133799459655778e-08	n/a	5.824402763588815e-16	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.6764425613261	-2.9630826231453966	696684.7637668307	8.779858631586205	888.7892101832798	-8.498584747314453	72.22594270728587	789946.2601382183	757.0313187308933	-2.003371111946876	573096.4175394353	4.013495812183264	758.7672531237312	594.0787746848969	1.083869	21.661718	0.1771766314118223	0.0874855636748143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0203428601666075	0.0113353999768718	0.0001284912926356	0.0004138319597581	-0.0621145929397641	-0.0621642972924831	0.0038582226560725	0.0038643998578682	0.0205845479330548	0.0205662387590165	0.0004237236136082	0.0004229701766928	0.0004640265462005	0.0009240260171787	8.538240804233159e-07	2.1532063557876483e-07	-0.00077398415055	-0.0006689841526992	5.990514653026051e-07	4.475397965626666e-07	6.917960399155571e-05	6.920373779101537e-05	4.785817608428471e-09	4.789157324247609e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.011953645755	-2.6644889155710416	692243.8910094261	7.099501181200945	882.9971102759952	-5.792099907284637	33.5484213359667	779683.896755758	759.129827539669	2.098508808775705	576278.0950604076	4.403739220509228	761.0684269252216	575.2727607557407	1.121165	22.407101	0.2122034726158208	0.1257075766097086	0.0305565949	-0.1139729665	0.0298582235	-0.0870579648	0.0226353939	-0.1184459435	0.1109648737	-0.0209839262	0.098810699	0.0633431077	-0.1841351628	-0.0557007661	0.1021429267	-0.109676828	-0.0325242099	0.0449399705	-0.0905292444	0.2342807572	-0.1324145071	0.1543812366	-0.1653808117	-0.0496200191	0.0299280906	-0.122966995	0.0821749909	-0.0468412236	0.0936041314	-0.0082480315	0.0117424317	-0.1968172681	0.0666732299	-0.1331079733	0.0414104004	-0.0292411385	0.018742808	0.1066040732	-0.0827031881	0.1218575767	0.0298479203	-0.1324275819	-0.0617818712	0.069896966	0.0677063871	0.0613792585	-0.1216165153	0.1317796437	0.0167086648	-0.0372293281	0.1254701415	-0.1548119859	0.0938747595	-0.148957457	0.2276293262	-0.1634058504	0.0762677524	-0.0072028119	0.0162029369	-0.0119779521	0.0005988104	-0.1602872845	0.0657725487	-0.0500862955	0.0722959115	-0.0890605109	0.0587590198	-0.0989654997	0.0383288356	-0.2785776122	0.1431342163	-0.0463938238	-0.0139037397	-0.0394417345	0.0465237935	-0.0725787477	0.0082242666	-0.1022530694	0.0094800334	-0.2158510733	0.0585127463	-0.1660152524	0.210657423	-0.037131037	0.0748605402	-0.1354995154	0.0395977231	-0.0341357159	0.107047181	-0.0033725869	0.1721397372	0.0770720016	-0.2186687017	0.0167553738	-0.0056233145	0.0305504251	-0.2518617168	0.0730622206	0.1301773761	0.1301427735	0.1300851093	0.1300043937	0.0	0.0	0.0466610341258189	0.0263181739592114	0.0006926462805473	0.0021772521056908	0.0554054360579101	0.1175200289976742	0.0030697623447671	0.0138109572156141	0.0001321026116158	-0.0204524453214389	1.7451099995714894e-08	0.0004183025196264	-0.0002280000310916	-0.0006920265772921	4.789007836786189e-07	5.198401417777057e-08	-0.0005769996796798	0.0001969844708702	3.3292863035059177e-07	3.8802881764012686e-08	-6.58345960679219e-08	-6.924543858762364e-05	4.334194039426438e-15	4.794930765192356e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.5261697296148	-1.4857839161402353	689773.718605745	2.207553845461014	880.347699710301	-2.649410565694211	7.01937634561212	775012.0723852182	757.9169258070289	-1.212901732640148	574438.0664247773	1.4711306130414734	760.0520223118498	566.4618497864844	1.085145	21.687212	0.1854301058967511	0.1085933864768257	-0.0130753527	-0.1174350717	0.0485806202	-0.05329053	0.0292032562	-0.0823293935	-0.0020837673	0.09886492	0.0287927741	0.1812467676	-0.0646759115	-0.0631389031	-0.022147857	-0.1032208518	-0.0372589795	0.0238482068	-0.0877484462	0.2874200227	-0.0675788533	0.1834744301	-0.0588944514	-0.0899241493	0.0777824514	-0.104314264	-0.109956988	-0.0525506566	-0.0533135022	-0.0938264121	0.1474558207	-0.047901729	-0.0425080083	0.0376313292	-0.0754182095	-0.0798272935	0.0918722542	-0.1632178702	0.0995777296	0.2558025131	0.0434109004	0.1464097931	-0.1664603479	-0.0069619978	0.0159650357	0.0737840814	0.0056680584	0.0672580698	0.0606337369	-0.0475144886	0.1656587377	-0.0983371425	0.0824981204	-0.1346149766	0.1523652639	-0.1968778667	0.0308386614	-0.1494172861	-0.0313977799	-0.2487725832	-0.077197283	-0.1449164119	0.0212736986	-0.1014888098	-0.1541852182	-0.0156979976	-0.0258317302	-0.0210276517	-0.0663719575	0.1584769677	-0.0364978337	-0.0720166139	0.0473279854	0.1710262955	0.0651833033	-0.0949418334	0.0382371178	-0.0923942181	0.03803446	-0.3355436196	0.2347365891	-0.0265906523	0.1536379168	-0.0574100706	0.0336421478	-0.0936491555	0.0253385984	-0.2285688346	0.0513785264	-0.0584543005	-0.0205171828	-0.0114247801	-0.0069702057	-0.0941123652	0.2900075641	0.1998773035	0.0140310236	-0.1289539686	0.1300851093	0.1297738696	0.1292556884	0.1285313919	0.0	0.0	0.0586604190869337	0.0119993849611148	0.000143985239445	0.0034410447674546	-0.0052195892484405	-0.0606250253063506	2.7244111922435663e-05	0.0036753936933956	0.017782449594236	0.0176503469826201	0.0003162155135715	0.0003115347486068	0.0015479973065844	0.001775997337676	3.15416654343224e-06	2.396295661192557e-06	-0.000702999541464	-0.0001259998617842	4.942083552985942e-07	1.5875965169637503e-08	1.0439388770421346e-06	1.1097734731100564e-06	1.0898083789999929e-12	1.2315971616187569e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.4024150062389	0.876245276624104	691229.9756782063	0.7678057848060525	878.6157003584362	-1.7319993518647152	2.9998217548597936	771965.5489163455	756.9070141146642	-1.0099116923646534	572908.2280159765	1.0199216263748383	758.6089678665215	561.2748083738753	1.130366	22.590984	0.150056803173336	0.0617893898304607	-0.0190429072	-0.0824574241	0.0536804435	0.0115347316	0.0191887324	-0.1007578831	-0.0409004762	0.0830080398	0.0910349739	0.0171347356	0.0223145399	-0.0308604625	-0.0631387381	-0.0621124739	-0.0045918612	-0.0166611734	0.0344606811	0.0356733789	0.077266459	-0.0595024949	-0.1579872764	-0.0332200017	0.0203754548	0.0520538183	0.0533172304	-0.0231046378	-0.0820622591	0.0188474231	0.0941647689	-0.0605661113	-0.1181468725	0.0023170328	0.1206898925	-0.0475504476	0.1602401577	0.0615404107	0.0126044804	-0.1893336847	0.1345572126	0.1891838189	0.0519668265	-0.0954567063	-0.0553260341	0.0374434914	0.0621242168	0.0720157147	0.0124688885	0.0105390682	0.0700242107	0.079538455	-0.1280524405	0.0521479333	0.0020914684	0.0293113335	0.1277297957	-0.0352459234	0.1890213399	0.1910864115	-0.0249900035	-0.1499797651	-0.0486432892	0.1801752461	-0.1725327263	0.0176791653	0.1665496968	-0.1517800171	0.0132294169	0.1596380154	-0.0624810059	0.1356949858	0.0834063858	0.0359832407	0.050809808	-0.0835539744	0.0235296474	-0.1009588376	0.0378109834	-0.1604393207	0.0121659135	-0.1004169027	-0.0640414856	-0.0015477779	-0.1057662045	0.0259112305	0.0228782003	-0.0854115578	-0.0797467528	0.0284449845	-0.0105740151	0.1696660281	0.0009451311	0.0277511629	0.0099171872	0.0065928936	0.0042886864	0.0334662396	0.129900641	0.1290371077	0.1276021352	0.1256020782	0.0	0.0	0.0262854527648812	-0.0323749663220525	0.001048138444354	0.0006909250270548	0.0160665199498311	0.0212861091982716	0.0002581330632983	0.0004530984448007	0.0434789374119901	0.025696487817754	0.0018904179984757	0.0006603094861679	0.0020850976038095	0.0005371002972251	2.884767292792908e-07	4.347632017412118e-06	-0.0003579450336583	0.0003450545078056	1.2812464712064153e-07	1.1906261335703387e-07	0.0005328739305514	0.0005318299916743	2.839546258612983e-07	2.828431400443476e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.9103279916392	-1.492087014599747	688751.1525071901	2.2263236591371856	877.244967960176	-1.370732398260202	1.878907307640165	769558.7338114503	757.4432690353867	0.5362549207225129	573720.3058070132	0.2875693399991086	758.6881876709641	563.8405798751002	1.000658	19.998692	0.1703687391424413	0.0997198466138884	-0.0188078656	-0.0870426792	0.0520085889	0.0030523634	0.0114185894	-0.0587188125	-0.026519666	-0.0408384756	0.0804893932	-0.0988087993	-0.0933639132	-0.020315966	-0.0063341832	-0.0975587196	-0.0419121581	-0.0468230639	-0.0380329935	0.0075369369	-0.0533127581	-0.0171096756	0.0829699674	0.1111143293	0.0138773996	0.0951603644	0.1032173747	0.095797121	0.0137143414	-0.0443902653	0.0510066463	0.0986538185	0.0427394163	-0.1380627212	-0.0601230289	0.1609693279	0.1559833234	0.1306801255	-0.0382662473	-0.1128159313	0.0624634215	0.0863799063	0.1697590746	-0.060910343	-0.025523896	0.0403358052	-0.0003632719	0.0727473482	-0.0411974527	0.088768698	0.0456634864	0.006290947	0.0251458592	-0.110488423	0.0355194602	-0.0041059847	-0.0823562144	0.0174324627	-0.0955616564	0.1737567884	-0.0638727019	0.0130617925	-0.1072577131	0.0219258182	0.0898059619	0.1000340515	-0.0070879747	0.0944262782	0.0846447244	0.0905290307	0.0610123689	0.210776739	-0.0265908799	-0.0838433546	0.0412419079	-0.0689697448	0.0336840009	-0.0736253704	0.0512276138	-0.0989214876	0.0342597369	-0.0379910955	0.1039721281	0.0678518652	0.0568527375	-0.0236471836	0.0078002485	-0.0077241501	-0.0796760088	0.018051858	0.1018455594	-0.0334689493	-0.1691988738	0.1199652868	-0.0378870522	-0.0134963577	-0.0169643823	-0.0478484585	0.1296241021	0.127934576	0.1251349925	0.1212496427	0.0	0.0	0.0146907448657742	-0.011594707899107	0.0001344372512656	0.0002158179847112	0.0995166767338702	0.0834501567840391	0.0099035689481536	0.0069639286672807	0.0582335712657453	0.0147546338537552	0.0033911488223626	0.0002176992201583	0.0011766579459043	-0.0009084396579052	8.252626120549167e-07	1.3845239216597263e-06	-0.0003960307785122	-3.808574485389995e-05	1.568403775289792e-07	1.4505239610763664e-09	0.0007977333399031	0.0002648594093517	6.36378481592955e-07	7.01505067221314e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.3169009532161	-3.5934270384231013	682799.6208009272	12.91271788047022	875.1840394337972	-2.0609285263788024	4.247426390841902	765947.1028796583	757.0376489106172	-0.4056201247694844	573106.0018681149	0.1645276856180121	758.7151719780378	544.7971801463372	0.8959819999999998	17.906696	0.2199949786400906	0.1161395796121878	-0.0652756406	0.0014202067	0.0794163698	0.0375699761	0.0677451771	-0.0030405007	-0.0113119756	0.0111429823	0.1282601915	-0.0987083712	-0.1323886853	-0.0253798795	-0.0302675119	-0.0292633685	0.0574137953	-0.0757211284	-0.1121016484	-0.0007698812	0.0342992256	-0.0662136652	0.1365217865	-0.0941619589	0.0050613316	0.1078689523	0.0228388401	0.0038089955	0.0520480321	0.1619069326	0.139882148	0.004078971	-0.0727077096	-0.0483984431	-0.1516588013	0.0940018772	-0.0860040641	0.0012492434	0.1023498918	0.0280237967	-0.0071780339	0.2868912674	-0.0336380032	0.0542909368	-0.0299140476	0.0490994111	0.0460236846	0.0047320628	-0.1002599371	0.0148300297	0.006320174	-0.0694934018	-0.0948175879	-0.0041186111	0.0157015416	-0.0188844026	-0.0556543443	0.0730579486	-0.0939649416	-0.0552594702	-0.0887153609	-0.0915728653	-0.1138954595	0.1509783758	0.1412124022	-0.1632883572	-0.1691850512	0.1730987818	-0.066316138	0.0663450992	-0.0871404158	0.2723313467	-0.0393118586	0.0881919367	0.0190629972	-0.0440056621	0.0343094807	-0.03321123	0.0345955967	-0.0765955548	0.0500661908	-0.0504587993	-0.050823724	-0.0759224722	0.0239330636	0.1034484118	0.0392580671	-0.0171035251	-0.075446023	-0.05850073	0.0025116039	0.1081117946	-0.0797401351	-0.0567359358	0.025894246	-0.1304760218	0.1793527549	-0.1592682144	0.1292556884	0.1264693999	0.1218699908	0.1155234003	0.0	0.0	0.0201798853251631	0.0054891404593889	3.0130662982900185e-05	0.0004072277717367	0.0170820512955458	-0.0824346254383244	0.0002917964764636	0.0067954674711568	0.1375093904113526	0.0792758191456073	0.0189088324513017	0.006284655501207	0.0016233516585391	0.0004466937126348	1.995352729074614e-07	2.635270607281647e-06	-0.0005780070585394	-0.0001819762800271	3.340921597213693e-07	3.31153664925379e-08	0.0012249712191765	0.0004272378792733	1.5005544878107605e-06	1.825322054860322e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.3303555520308	-0.9865454011852536	681170.1957956416	0.9732718285997728	865.5172584170386	-9.666781016758591	93.44665522596426	749120.1246177469	755.1574981120802	-1.880150798536988	570262.8469548965	3.5349670252392738	756.2609329531269	539.7877724720881	0.912821	18.243219	0.2257341099403584	0.1362851340292445	-0.06120178	0.0583477858	0.0630185064	0.0428992877	0.0512651431	0.1478768095	-0.0591895349	0.1003714834	-0.0458838285	-0.0534213084	0.0981108042	0.0155446277	-0.1426098485	0.0783234781	-0.0308855779	-0.0433418442	0.0256686293	0.0313004202	0.0008502887	-0.0029821241	0.1733685378	0.1867806161	0.0313458059	-0.0058562265	-0.011751503	-0.114278783	-0.0551394966	0.0668677533	-0.1572978867	0.0063775918	0.0435945111	0.039529983	0.0225892714	-0.0766809577	-0.2239388911	-0.0047545138	-0.0366885333	-0.0323004115	0.0756828322	-0.0114751121	-0.1762506873	-0.1005649667	0.0981663625	-0.007770908	0.1311308116	-0.103975184	-0.0028118681	0.0396827525	0.0148601981	0.1330022721	-0.0789446117	-0.0630612681	-0.0448032709	0.0170692572	-0.1088043275	-0.0973471524	-0.0744519338	-0.0036594335	0.1519102036	0.0120850868	-0.0004826779	-0.137594712	0.0182934388	0.0611107379	-0.0364327217	0.0283830815	0.0449363029	-0.2145739414	-0.0044181249	-0.0242377163	-0.1040234819	-0.0043663356	-0.007466211	0.0029382757	0.0444894267	-0.0016340767	0.0435994737	0.041579065	-0.0043642731	0.0310473864	-0.0336347878	0.0968258327	-0.0837504809	0.0636534805	-0.1042701612	-0.0421191746	-0.1532983976	0.0428463493	0.1022467349	0.0299437752	0.0516100645	0.0765822729	-0.0768928311	-0.1350477906	0.0315082427	0.0191852347	0.1287956613	0.1246457325	0.1178279478	0.1084882316	0.0	0.0	0.021944437039977	0.0017645517148139	3.1136427542526822e-06	0.0004815583170015	0.1338721618555922	0.1167901105600464	0.0179217557198898	0.0136399299246278	0.1982088758010007	0.060699485389648	0.0392867584462965	0.0036844275265681	0.0010927796624607	-0.0005305719960784	2.815066430226179e-07	1.194167390687721e-06	-0.000388718133901	0.0001892889246383	1.5110178762347577e-07	3.583029699076185e-08	0.0014347095439767	0.0002097383248002	2.0583914755778304e-06	4.399016488999423e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.3881905877311	1.0578350357002364	682917.4415428641	1.1190149627549204	867.3161517097836	1.7988932927449923	3.2360170786829205	752237.3070166684	757.046664523486	1.889166411405768	573119.6522661356	3.568949729983746	757.3009537898512	541.4829744123496	0.919636	18.379427	0.1369301313578091	0.0683629704357297	-0.0427602543	0.0151439954	0.0985637924	0.0221528437	0.0421551416	0.0858564139	-0.0857260365	0.0393030945	0.0656592671	-0.0871054319	0.0520023349	0.0344966245	-0.0117121828	0.0014190399	-0.0807859783	-0.1226119496	-0.0811063653	-0.162276089	0.0422948434	-0.0175899672	0.1474833806	0.0115481997	0.0392416965	-0.0128135258	-0.2739446456	-0.1351969084	-0.0424718621	-0.208746713	-0.1255582062	0.1855251074	-0.0476673721	-0.0806468706	-0.10547829	-0.0644293887	0.0376993999	-0.1292705813	0.1391898261	-0.0267599422	0.0057060321	-0.0319146608	-0.0837904826	0.1481641693	-0.0710929213	-0.0464957041	0.0478708522	-0.0048882136	-0.0301530895	0.1609423206	-0.1061013059	-0.005008468	-0.1100209404	0.0435737826	-0.0949504367	0.0449423781	-0.0525519672	-0.0478595603	-0.1002353816	-0.2696631938	0.063053179	0.1088525505	-0.0501326943	-0.0386999291	-0.1388446517	0.1947814906	0.0546225985	-0.0733096055	0.1033299191	-0.0169139434	-0.0444155524	0.0413375406	-0.1181384615	-0.1389434521	-0.0218214431	0.0039465501	0.0611129091	-0.0157189393	0.0324675388	0.0095212716	0.0445275924	0.1242675323	-0.2074780411	0.0378616383	0.0069055989	0.0935483594	-0.0570799915	-0.0194835661	-0.1964033518	-0.0274177995	-0.0024879343	-0.1449952407	0.0479934838	0.0670553123	0.0783327479	-0.159095632	0.1281457061	-0.0929951669	0.1282443466	0.1224687433	0.1130346355	0.1002238479	0.0	0.0	0.0145388502285044	-0.0074055868114726	5.484271602225693e-05	0.0002113781659668	0.1329128080162007	-0.0009593538393914	0.0176658145347514	9.20359789155206e-07	0.2477765072955549	0.0495676314945542	0.0613931975675841	0.0024569500919799	0.0020440039110947	0.000951224248634	9.048275711893182e-07	4.177951988570431e-06	-2.286367066783868e-06	0.0003864317668342	5.227474364073869e-12	1.49329510418614e-07	0.0016770047127563	0.0002422951687795	2.81234480660684e-06	5.87069488139348e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.3804903288825	1.9922997411514416	686214.2367575198	3.969258258592101	873.9816247849237	6.665473075140085	44.428531315417416	763843.8804616953	757.278498262204	0.2318337387180236	573470.723930259	0.0537468824079768	758.3492551892462	544.4627262583952	1.086196	21.708212	0.1575743977408653	0.0908900657039456	-0.0170658022	0.0265522872	0.050782575	0.0070957026	0.0353571161	-0.0060094113	-0.1320481624	-0.0352664027	0.0029958723	-0.112272136	0.1006049444	-0.0258109829	-0.013248778	-0.0135747312	-0.0468297652	0.000732436	0.1027552289	-0.0731849773	-0.016580587	-0.0511654766	0.1032745107	0.0567962948	-0.1657464157	-0.1364450065	0.1091628589	-0.0618760298	-0.0710300846	0.072621448	-0.1163318134	-0.0348815606	-0.0156958144	0.0388535196	-0.0529701472	0.1661512603	-0.0213859602	0.1268757294	-0.0027560877	-0.0853295022	-0.0991599074	-0.1042664554	0.0008246239	-0.0050759464	0.1082362142	0.0156869288	0.0274854574	0.0070608377	-0.0473461792	0.0121474969	-0.0631198845	0.1621322559	0.0402571547	-0.0423583439	-0.0828379354	0.0140198053	-0.0501981443	0.1866713589	0.1525761862	0.0965305333	0.1593983598	-0.068046492	-0.0066618855	0.0089920334	0.0591439795	-0.061650512	0.1904885965	0.0471238929	0.0862178566	-0.002658233	0.0406266889	-0.0360590735	-0.0362021129	-0.0676683263	-0.0105494342	0.0001163366	0.0347291612	-0.0327205611	-0.0044410618	0.0647917435	-0.0505258565	-0.1490231411	-0.1394777743	-0.0377719126	0.02424942	-0.0339033546	-0.0904152982	-0.049224222	0.0165714737	-0.0648597608	0.054433842	0.0642832957	0.0127420311	-0.0300964153	-0.1429150359	-0.1574256703	-0.1899844468	0.1476551799	0.1276021352	0.1199446031	0.1075206159	0.090823888	0.0	0.0	0.0314416779946498	0.0169028277661454	0.0002857055864919	0.0009885791151192	0.1141737928147392	-0.0187390152014614	0.0130356549657029	0.0003511506907206	0.1655242727218251	-0.0822522345737298	0.0273982848600891	0.0067654300923718	0.0013220207594174	-0.0007219831516773	5.212596713058873e-07	1.7477388883305589e-06	-2.392365653025585e-05	-2.1637289463471984e-05	5.723413417776533e-10	4.681722953260758e-10	0.0016270187499065	-4.998596284979989e-05	2.64719001254731e-06	2.4985964820215753e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
