global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
867.7066150374837	n/a	n/a	752914.769779808	955.1646340506418	n/a	n/a	912339.4781410964	797.7739209608984	n/a	636443.2289653257	n/a	804.126434299449	627.4021978502868	n/a	n/a	n/a	n/a	-0.0458180929	-0.0582869727	0.0216591805	-0.0435825126	0.0840699559	-0.0811439644	0.0270586896	-0.052685674	0.0310567084	-0.1129459659	0.0033293668	-0.0075673334	0.0528591967	-0.0030433948	0.0291670072	-0.0528267744	0.0532479922	-0.0288280033	0.0903299917	-0.0581900479	0.0156756723	-0.090698588	0.1624285586	-0.0014672375	0.0550740219	-0.0016357455	0.0265419294	-0.0329144339	0.0585293478	-0.0003951932	0.0743563485	-0.1213254149	0.0212903886	-0.0407475804	0.1540142396	0.0641368719	-0.0138673637	0.0709437643	-0.0009229016	0.0326731803	-0.0039077691	0.0043952723	-0.1116272464	0.099978431	-0.0280091047	0.1173202192	-0.0251572338	0.0255449594	-0.0363247651	0.0058022846	-0.0383702798	0.0941707304	0.0128329655	-0.0335753367	0.0344212087	-0.1008225657	0.0293526874	-0.0305779592	0.0068351016	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.1190252549235424	n/a	0.0141670113096142	n/a	-0.4864326898259605	n/a	n/a	0.2366167617313191	-0.7569474739698521	n/a	n/a	0.5729694783493399	0.0024171286510496	n/a	5.842510915724858e-06	n/a	-0.0026021119340631	n/a	n/a	6.770986517393608e-06	0.0023971546426432	n/a	n/a	5.746350380745847e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.0069678580722	-3.6996471794115	13.687389252127463	746508.0405072998	936.9746541159492	-18.189979934692587	330.87537002451893	877921.5024557026	797.9001383373019	0.1262173764034742	636644.6307586855	0.0159308261061762	803.8924261250137	641.9410409249139	0.8996269999999998	34.070992	0.3057032834597241	0.1460057186645416	-0.0438033231	0.015274664	-0.0815880688	-0.0779651283	0.086138797	-0.0169166411	0.0456044271	-0.030893943	-0.0449442648	-0.0217044388	-0.0626061065	0.0011791129	0.0637229731	0.0005954385	-0.0285014006	0.0122554385	0.0795941537	0.0135948757	0.025444923	-0.0108348645	0.0108205782	-0.0373644298	0.0668203578	-0.0058659568	0.062089419	-0.008065204	-0.0337509992	0.0181369889	0.0824822546	0.0238469767	0.0408789671	-0.0220215628	-0.0009637507	-0.0458795914	0.0589875497	0.049432223	0.0063633313	0.0492123824	-0.1296392979	-0.0207734678	-0.019804156	0.0362880549	-0.062786575	0.0885367329	0.0196764083	0.0739507138	-0.0485470547	-0.0548913827	-0.0644469528	0.0948384647	0.0141789549	0.101567429	-0.0159842391	-0.0102795581	0.1554605569	0.0240971095	0.1344567847	-0.0046877705	-0.0404567927	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.1430193535669843	0.0239940986434419	0.020454535494718	0.0005757167697112	-0.4449694839698281	0.0414632058561323	0.001719197439868	0.1979978416643751	-0.6604649594306622	0.0964825145391898	0.0093088756118049	0.4362139626357462	0.0024749573949992	5.782874394960006e-05	6.1254141070612255e-06	3.344163626788405e-09	-0.0016248139833698	0.0009772979506933	9.551112844293242e-07	2.6400204805540365e-06	0.0005570120488669	-0.0018401425937762	3.386124765429768e-06	3.1026242258290173e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.3254388848925	-0.681528973179752	0.4644817412834471	745330.8134257923	933.3314638410296	-3.6431902749195615	13.27283537926847	871107.6213956391	798.4936848641503	0.5935465268483995	637592.1647679289	0.3522974795337978	803.3938646466845	620.1920220938407	1.018046	38.555805	0.1460036929365335	0.0906818792593385	-0.0292257024	-0.0363727326	0.0121326856	-0.1119751153	0.0508146149	0.0127835915	0.0295686208	-0.0062981748	0.0038541013	-0.0543513855	-0.0998185521	-0.0310106838	0.0522175726	-0.066670608	0.0981905708	-0.0157839838	0.0304060465	-0.0020262024	0.0897884126	0.0287398481	-0.0802600517	-0.0842119106	0.0483420984	0.0194447833	0.0540477775	-0.0445524605	0.099423719	-0.0063138364	0.0368235614	-0.01926078	0.12727269	-0.0655099293	0.0815102483	-0.0348933725	0.0090954111	0.0578242488	-0.0060285359	0.0908953375	-0.0019635745	0.0631066124	-0.0364646991	-0.0415514321	0.0100861257	0.0873534527	-0.0689082772	0.1131350489	0.0707052417	0.0755832357	-0.0709000923	-0.0124100116	-0.0534287634	0.0801142418	-0.0015467172	-0.0740221844	0.0032087114	-0.0338794619	0.0273965551	-0.0589461099	0.0756987943	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.1352192728673742	-0.0078000806996101	0.0182842517547814	6.0841258920430095e-05	-0.4461448269198911	-0.0011753429500629	1.381431050262787e-06	0.1990452065873796	-0.6637167297725526	-0.0032517703418903	1.0574010356397955e-05	0.4405198973799716	0.0033509940214102	0.000876036626411	1.1229160931526904e-05	7.674401708135661e-07	-0.0019300739960257	-0.0003052600126559	9.318367532668029e-08	3.7251856301346144e-06	0.0020512453886994	0.0014942333398325	2.2327332738669875e-06	4.207607644660553e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.2415321781131	-3.0839067067794304	9.510480576119152	740015.4936841475	937.0435666765484	3.712102835518749	13.779707461466336	878050.645849907	793.9119781392302	-4.581706724920082	630296.2290329456	20.9920365131779	800.2899018135672	630.9371880917487	0.84652	32.059723	0.4682450648326776	0.234699830474296	-0.0837316326	-0.0552542415	-0.0260374104	-0.0083575257	0.0895063941	0.0467257652	0.0766453886	-0.0054685626	0.0320220805	-0.0601013236	-0.0538341975	0.1281100795	0.0933051582	0.0484234605	0.0326337213	0.1321128452	0.0686086983	-0.0176561165	0.2051444802	0.040775846	0.0039338057	-0.1065376594	0.0144027617	-0.1353153549	0.0789067865	0.0499355111	0.0185376969	0.1351855554	0.0569195462	-0.0392349636	0.1461604707	-0.051390755	0.0003427891	-0.086751968	0.0395384206	0.0999380215	-0.0218503837	0.0428535148	-0.0059863801	0.0943225966	0.0451692388	-0.0589053411	-0.0400262544	0.0545652684	-0.0168721118	0.1016596587	0.0394487141	0.0429678804	-0.1197305285	0.0061703033	0.0559239321	-0.0016174418	0.0185848916	-0.0691614956	0.063857248	-0.0458536246	0.0346193635	-0.1330964182	0.1217213622	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.1490907094114106	0.0138714365440363	0.0222280396327976	0.0001924167517952	-0.5341085713376543	-0.0879637444177632	0.0077376203319935	0.2852719659763502	-0.8720354975298505	-0.2083187677572979	0.043396708999919	0.7604459089521339	0.0016092008747933	-0.0017417931466169	2.589527455435522e-06	3.033843365601601e-06	-0.002602953871265	-0.0006728798752393	4.5276732650205605e-07	6.77536885593345e-06	0.001304096088284	-0.0007471493004154	5.582320771112219e-07	1.7006666074776302e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.8108561106551	5.569323932542034	31.017369065585463	749628.4385590655	949.0533401489258	12.009773472377448	144.23465885782102	900702.2424478327	799.584212289371	5.672234150140753	639334.9125424138	32.17424025402299	805.8324385607932	640.1133265225393	1.074654	40.699677	0.6145592492547315	0.3549091780782928	-0.0106360157	-0.015852469	0.0087314716	-0.1042147218	0.0827574671	-0.1412665041	-0.0599091762	-0.0396311823	-0.0445267512	0.0087747169	-0.0008886171	-0.0446180541	0.0019823001	0.0278281987	-0.1200213661	-0.0029285017	0.0116926814	0.0417511943	0.0673034889	-0.0240095905	0.0071664744	0.0466271943	0.1032343408	0.0399683154	0.0016415082	-0.0204191819	-0.1196880827	0.0046292066	0.0243163009	0.0725225374	0.0876564166	-0.062267675	-0.0413745252	0.0100170231	0.1767759658	0.0197752379	0.0342385754	0.0803676831	-0.0363434982	0.024960158	-0.0810490601	0.0203188906	-0.0188444456	0.0446801891	-0.0321986068	0.0881480842	-0.0119455724	0.0555512882	-0.042143273	0.0486607327	-0.0007564193	0.0480912034	-0.0222167723	0.101960499	0.0673732797	0.0413097827	0.0256240029	-0.0164751265	-0.0810443779	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0913791851585728	-0.0577115242528377	0.0083501554802447	0.0033306200315858	-0.2851053743674754	0.2490031969701789	0.0620025921013697	0.0812850744932183	-0.6337565362713207	0.2382789612585298	0.0567768633784439	0.4016473472666217	0.0016009334670093	-8.26740778399988e-06	2.562987965790418e-06	6.835003146694179e-11	-0.0013228734313623	0.0012800804399027	1.63860593262149e-06	1.749994115404266e-06	0.001407059576061	0.0001029634877769	1.0601479815204421e-08	1.9798166505849607e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.3695015307986	-5.4413545798564655	29.608339663724934	740235.6791643549	945.5975521632604	-3.455787985665438	11.942470601869584	894154.7306571499	797.9668717601805	-1.6173405291904146	636751.1284267284	2.61579038736193	805.2004141999627	623.2378578241401	1.080303	40.913605	0.6166226348565076	0.3597515007168168	-0.0997662858	0.0204631071	-0.038732516	0.0787974151	0.0940802267	-0.0416934187	0.0736871125	0.0408776302	0.0333546074	-0.0130324279	0.0192456691	-0.0054670849	0.0690213766	-0.0614153236	0.0611433343	0.0583553059	0.0317672145	0.0222671518	0.0131309819	-0.01271032	0.0703625774	-0.0341460363	-0.0382372916	0.0019619662	0.076707145	-0.0412917634	0.0754985952	0.0593966171	0.0075083216	0.0297698561	-0.0249195231	0.0061042071	-0.0475200504	-0.0496041913	-0.0156659428	0.0757037602	0.015644375	-0.0054900211	-0.0549286246	-0.0088537235	0.0423331693	0.0092398114	-0.0150498714	0.0448562899	0.0052910073	-0.0101324096	0.0675017307	-0.0089580772	-0.0022370865	-0.0132061351	0.1201281141	-0.0301246328	0.05106841	-0.0188211932	0.0306775047	-0.1116307888	-0.151575395	0.0464726591	-0.0261870549	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.119265599069493	0.0278864139109202	0.014224283121405	0.0007776520808111	-0.5260298574239926	-0.2409244830565171	0.05804460653605	0.2767074109015059	-0.656347530109926	-0.0225909938386053	0.0005103530026159	0.4307920802814002	-0.002734241975447	-0.0043351754424563	7.476079180296314e-06	1.8793746116876176e-05	-0.003126437969988	-0.0018035645386256	3.252845044988133e-06	9.774614380182684e-06	0.0017727344759883	0.0003656748999273	1.3371813243684092e-07	3.1425875223575123e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.583160910111	1.213659379312389	1.472969088992934	742325.5431638582	935.1975723266602	-10.39997983660021	108.15958060169092	874594.4992856788	800.6057240928506	2.6388523326700124	640969.5254502376	6.963541633637965	806.1716887946721	614.0361543331506	1.00896	38.211681	0.3058429557340307	0.1487456911177979	-0.0590546254	-0.0096916162	0.1271091121	0.0572873624	0.0053262282	-0.0890378903	0.083067892	0.0268489561	-0.0356492811	0.0452852094	-0.048402539	-0.0779270355	0.0498407179	-0.0513064547	-0.03831156	-0.0367610237	-0.0287644227	-0.0009205093	0.0004096155	-0.006136937	0.0423919596	0.1009831271	-0.0016594281	0.0702733013	0.0564439896	-0.0577540208	-0.0272177728	-0.0318419558	-0.0247042535	0.0114735901	0.0136710208	0.0251960525	-0.0805067137	0.0502942958	0.0208902067	0.0491322121	0.0410866171	0.0329074869	0.0507981851	0.0844126221	0.0255293618	-0.0023970876	0.011077902	-0.0553350613	0.0682252251	0.0626002108	0.0536790215	-0.0076861208	0.039532379	-0.070711451	0.1213357613	-0.0475861821	-0.0559333759	0.0399351879	-0.0644755555	-0.0235814572	-0.023449199	0.0311826796	0.0685750109	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.1135699592438896	-0.0056956398256033	0.0128981356426587	3.2440313022999456e-05	-0.4778889739156255	0.048140883508367	0.0023175446649661	0.2283778713901294	-0.5376080899070956	0.1187394402028303	0.0140990546596815	0.2890224583335558	-0.0009738502232325	0.0017603917522145	9.483842572899902e-07	3.0989791212648383e-06	-0.0025390246273795	0.0005874133426084	3.450544350744909e-07	6.446646058439608e-06	0.0020902692251099	0.0003175347491216	1.0082831689971745e-07	4.369225433441542e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0826458197166	-11.5005150903944	132.26184734438934	722640.5047238498	905.064538356236	-30.133033970424208	907.9997362627392	819141.8185899865	791.6661057180504	-8.939618374800148	626735.2229427834	79.91677668706443	796.8381536320087	599.8062468862325	1.431807	54.225887	0.7110664048432394	0.3727393105426454	-0.031718291	0.0051740341	0.0320953295	0.2305415359	-0.0333651205	0.2208827044	-0.0602734711	0.093062016	0.0130469387	-0.2145225887	0.0110654715	0.1616885713	0.0820238632	0.0381803017	-0.0658620791	0.0988433029	0.0945406181	-0.0007154944	-0.3290834262	-0.0490093072	0.1900530241	0.021487189	-0.065522997	-0.1683808571	0.0518698817	0.0528667329	-0.0604904319	0.1049891503	0.1115556804	0.091006071	-0.3579838399	0.0746235426	-0.1235251789	-0.0313600794	-0.0023729839	0.0893694476	-0.0128033417	-0.0021715487	-0.0657001494	0.1196798246	0.1371229581	0.1506153007	-0.0678962328	-0.1081873915	0.0786414006	-0.0052084271	-0.1423140555	0.0302865203	0.1696337098	0.1383686026	0.1134163346	-0.0359132094	-0.0068611	-0.0989019729	0.0571877705	0.0861830579	0.0257545084	-0.0227889544	0.1724823156	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.1611482829542154	0.0475783237103258	0.0259687690990918	0.0022636968870845	-0.6502107350056434	-0.1723217610900179	0.0296947893451652	0.422773999916579	-0.8594945529563063	-0.3218864630492106	0.1036108950943308	0.7387308865615608	-0.0029088977143986	-0.001935047491166	8.461685912833399e-06	3.744408793068217e-06	-0.0031038424342768	-0.0005648178068973	3.19019154988276e-07	9.633837856817332e-06	0.0029760010669202	0.0008857318418103	7.845208955966666e-07	8.856582350310169e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.4396271982397	9.356981378523074	87.55310051802756	738636.4727986492	932.87379019601	27.809251839773992	773.3544878879732	870253.5084346692	796.4688828651844	4.802777147133952	634362.6813725148	23.066668325032143	802.9850060885508	648.5676753870462	1.546604	58.57354	0.4362858484061661	0.2425591454359067	-0.1749960657	0.0066087836	-0.2092510926	0.0123081022	0.0892735756	0.0383212104	0.178766676	0.0401724003	-0.0529044958	0.0482068543	0.0395106151	0.0564360344	0.1274031529	-0.0250629845	0.0493716062	0.0655615911	-0.0103347542	0.0708292309	0.051255492	0.0030859179	0.1290161569	-0.125898876	-0.0399588088	-0.0754041424	0.1292911876	0.0303387355	0.0522622581	0.0507644984	-0.0334540834	0.0164568585	0.0173330895	-0.0147928793	-0.0934622705	-0.1833869327	-0.0905023055	0.1384322632	-0.0377210158	-0.0285517852	-0.2066851456	-0.0179889975	0.0555143638	-0.0353604838	-0.0243555439	-0.0092333414	-0.1291205694	-0.1058011391	0.0218694949	-0.0764210937	-0.0193899124	0.0777919493	0.146888316	-0.1968377841	0.1232353603	0.0690489115	0.0301518108	-0.1300697795	-0.099163008	-0.0739461453	-0.0518977028	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.1914983136322945	0.030350030678079	0.0366716041240126	0.0009211243621603	-0.4619820391787215	0.1882286958269219	0.0354300419327038	0.2134274045237297	-0.9800681772287164	-0.1205736242724101	0.0145379988701843	0.9605336320164188	-0.002140961293803	0.0007679364205955	4.583715261562615e-06	5.897263460771821e-07	-0.0038476728234961	-0.0007438303892193	5.532836479261354e-07	1.4804586156670452e-05	0.0034069042096804	0.0004309031427601	1.856775184406171e-07	1.160699629393803e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.5835924411849	-2.856034757054772	8.156934533504911	733735.450839446	942.0118497576032	9.138059561593195	83.50413255122481	887386.3250837411	800.3270028085677	3.858119943383372	640523.3114245451	14.885089497532512	806.7352631897935	626.4944666515067	1.220778	46.233727	0.7304245615852375	0.403328865467868	-0.0671585816	0.076580355	-0.0339325283	-0.0041906383	-0.0512590432	-0.0613957299	0.0925269846	0.1416441723	0.1075752498	0.0372694194	0.1435715227	-0.0666555333	0.0224797485	-0.0584241431	-0.0118852737	-0.0136402409	-0.0660111699	0.0484839377	0.0081222391	0.0602330975	0.0012484628	-0.0722908965	0.0083121646	0.0612452984	0.0310663558	-0.0606960468	0.0094208849	-0.0217847178	-0.0957536606	0.0360099572	0.0333709191	0.0335486366	0.0099089902	-0.0577968289	0.0324938675	0.0415190772	0.0523445374	0.0185369874	-0.0728702505	-0.0127734843	-0.0149919823	-0.0681010297	-0.0021389277	-0.0273864352	-0.0220545588	-0.0583518087	0.0800501655	-0.0036461141	-0.0340373916	-0.0345749898	0.0366295236	-0.0729623693	0.0384073773	0.1613088376	-0.079234875	0.0774289144	-0.0537154592	-0.0333905068	-0.1412406383	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.1417855310926938	-0.0497127825396007	0.0201031368272372	0.0024713607478296	-0.3290368237460939	0.1329452154326276	0.0176744303064277	0.108265231380918	-0.6097822257484822	0.3702859514802342	0.1371116858636223	0.3718343628387728	-0.0012278396697031	0.0009131216240999	1.5075902544966175e-06	8.337911003988392e-07	-0.0022459597859796	0.0016017130375165	2.5654846545503333e-06	5.0443353602375306e-06	0.0023721266286413	-0.001034777581039	1.070764642221131e-06	5.62698474230914e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
