global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
917.3438782532136	n/a	841519.7909686468	n/a	1095.609525005634	n/a	n/a	1200360.2312830708	880.7997371834073	n/a	775808.1770223593	n/a	888.8355925931406	689.1435953425995	n/a	n/a	n/a	n/a	0.0121839421	-0.0174825378	0.1311567868	-0.0584943893	0.4204538446	0.2534150297	-0.1504651766	0.1735377591	-0.1816604892	0.18550306	-0.2751245788	-0.0814252989	0.1350732989	-0.5026807527	0.0365866947	-0.0237335563	0.0047772193	-0.0173426587	0.0284935171	-0.1252957953	0.0798253943	-0.1188427358	0.1610750623	-0.3061994306	0.1296882008	-0.247698355	0.2130672671	-0.1629318931	0.0778501098	-0.1063343831	0.0130410947	-0.0694479929	0.0181293362	-0.042734166	0.0425054087	-0.0662213816	-0.0559776748	0.0250547641	0.0017441022	0.0322309308	-0.0752699041	0.1114877318	0.0799734078	-0.0839875414	0.076235661	-0.2512321114	0.017992268	-0.4528228689	0.2081260965	0.0473019657	-0.0745283229	0.0571954392	-0.227239017	0.0889141961	-0.1509387947	0.0396077741	-0.1585811662	0.5139487061	-0.0240963245	0.1497563522	-0.0791453966	0.0119023833	-0.029376004	0.0107739057	-0.1483962837	0.0475798962	-0.0551155165	0.0598624594	-0.044508568	0.0202037255	-0.0481680084	0.0350254504	-0.0176881059	0.0774184909	0.0629442233	-0.0359352649	-0.2896822566	0.2593419054	-0.4068297268	0.1303082286	-0.2181515189	0.1628498826	-0.5604608519	0.22263452	-0.0700127524	0.0732163193	-0.1318756568	0.0221124013	-0.0899523269	0.2098411702	-0.0862972577	0.0332547378	-0.0415320152	0.0623054439	-0.1074070705	-0.0398353154	0.1019927655	-0.0684186959	0.0100703366	-0.0243918427	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0636147876402901	n/a	n/a	0.0040468412065192	-0.0892856663776058	n/a	n/a	0.0079719302204931	-0.1633078599039521	n/a	0.0266694571064088	n/a	0.0065270518443547	n/a	4.260240577889408e-05	n/a	0.0013873559736541	n/a	1.924756597633716e-06	n/a	0.0007169809790532	n/a	5.140617243240852e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.3813606757892	7.037482422575636	854480.8999648235	49.52615884806104	1096.0412013127254	0.431676307091493	0.186344434104149	1201306.3149750424	885.1649958045738	4.365258621166504	783517.0697977111	19.055482829668488	891.9469741153396	728.6987248614869	2.05553	42.985622	0.5372302592328783	0.2952415095196475	-0.1696477235	-0.1510576029	0.1199257819	-0.1112088005	0.0041448377	0.2403719488	0.0714489513	0.1221926995	0.0630545327	-0.0074007892	-0.0121801225	-0.0566426252	-0.2091426996	-0.0895856709	0.080099799	-0.0295179048	-0.0311978286	-0.0089479701	-0.0777264889	-0.0324434064	-0.0703751279	-0.0662418773	-0.0894245774	-0.1341016216	-0.0018515426	0.0079169511	0.0875728217	-0.1767704487	0.1081893042	0.0884634745	0.0434371281	0.1789826655	0.0686272421	-0.0752136491	-0.0365479797	0.1616225975	-0.1627803523	0.0009291144	-0.1257446376	-0.021099293	-0.0063780439	0.0847409687	0.0930961001	0.0596645636	-0.0265648457	0.0410567218	0.1570288789	0.0016164836	0.1777758789	-0.0594310402	0.0149387844	0.0268962326	0.070132886	0.0707840974	-0.1003987898	0.0697791543	-0.0566199455	0.053482883	0.0617573427	-0.0276941947	-0.0595218766	-0.1622043961	0.1045332654	0.1962790252	-0.045649039	-0.0248275447	-0.1942268046	-0.1743284159	-0.1482839698	0.0832667599	-0.0471907462	0.0834607875	-0.0813200707	-0.0771619592	-0.0106542057	-0.0356074907	-0.1779802553	-0.069694181	-0.0263581883	0.0563772257	-0.0843626485	0.0395625052	-0.1196741414	-0.0685777088	0.0899213549	0.0802288952	-0.078308312	-0.158934716	-0.0709991418	-0.2252323747	0.2043722035	-0.0423785342	0.021343235	-0.2015316876	0.1026995939	0.0216038331	-0.2178209209	0.0497671896	-0.2285074392	-0.1066451606	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0550127852287403	-0.0086020024115498	7.399444548830867e-05	0.0030264065386235	-0.0102833989344475	0.0790022674431582	0.0062413582611603	0.0001057482936449	-0.0803108479476719	0.0829970119562802	0.006449832298074	0.0068885039936709	0.0018509701923782	-0.0046760816519765	3.4260906530725903e-06	2.1865739615951276e-05	-0.0007878922842576	-0.0021752482579117	6.207742515926587e-07	4.731704983547886e-06	0.0011982306176028	0.0004812496385496	1.4357566129607876e-06	2.316012146041207e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.4232593989876	-8.958101276801585	837999.7438486662	80.24757848543419	1097.084306296324	1.043104983598596	1.0880680068082271	1203593.9751216865	882.0992654349811	-3.065730369592643	778099.1140809333	9.398702699042644	888.9519656745406	701.2458124930056	1.467568	30.690052	0.5216335758048462	0.2799117435577456	-0.0188604157	-0.0744286508	-0.0372358378	0.0662245482	-0.1022967565	-0.0141740882	0.1566409436	-0.0884295914	0.130942768	-0.0565034607	-0.0158788204	0.1188826442	-0.0980161105	0.1196254595	0.0423923201	-0.0756443443	0.0772319065	-0.1022037027	0.0073219703	0.0507575926	-0.0298479771	0.0849391961	0.0161407215	0.0307364577	0.1049572089	0.0530885776	0.0700373018	-0.0984857901	-0.106601746	0.0333997724	-0.1540122526	-0.028327028	-0.1461526599	-0.0932250128	0.052486269	0.0663157749	0.062278813	-0.096465117	0.023889219	-0.1137189319	0.1883601116	-0.1005361702	0.0260882712	0.0574459138	-0.0493483414	0.1648417246	-0.0173892253	0.1268994445	0.0597109204	-0.0303087974	0.1486985973	0.0831975054	0.0223296301	-0.0525545852	0.0828316261	-0.1143716224	0.0805851512	-0.0567790142	-0.0014344495	0.0740187167	-0.0920983561	0.0597292507	0.0815725738	0.1706533767	-0.1736023941	-0.0444981453	0.0004741683	-0.1227005612	0.0009701813	-0.1441577189	0.0529750006	0.0862598484	-0.0564978831	-0.0819263078	0.0480351189	0.2338761573	0.0121985562	-0.0422787127	0.0939114435	-0.0240346831	-0.051396724	0.0636451987	0.0757687705	-0.0027563787	0.0203126107	0.1371310442	0.0409923995	-0.0587281179	0.0345480416	-0.1358119662	0.1921974404	0.0488684979	0.00059319	0.0469763621	0.0695071922	0.168126956	0.0420101441	0.1594058372	-0.0582866102	-0.087648023	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.017458334530616	-0.0375544506981243	0.0014103367672378	0.0003047934445828	-0.0810535407782282	-0.0707701418437806	0.0050084129765888	0.0065696764726879	0.0924098551799943	0.1727207031276662	0.0085395813343875	0.0298324412889153	-0.0018679120177932	-0.0037188822101714	3.4890953062162643e-06	1.3830084893129317e-05	-0.0003190367318255	0.000468855552432	1.0178443625389603e-07	2.1982552904640966e-07	0.0005742027775008	-0.000624027840102	3.297088296896332e-07	3.894107452223674e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.69164050028	1.2683811012923345	840323.5637630945	1.608790618115555	1091.2131227933444	-5.871183502979648	34.470795725660366	1190746.0793564024	881.0035160891832	-1.0957493457979126	776167.1953615037	1.2006666288165535	888.0157251497177	691.940627846614	1.091564	22.826975	0.1073751546799365	0.0479707918293255	-0.074099115	0.0335140049	-0.03982888	0.06582624	0.0022412445	-0.030395104	0.0499316874	0.0016328671	-0.0117697091	0.0178705226	-0.0535057194	0.1343321567	-0.0031439994	0.0177757429	0.0127509327	0.1053676129	-0.0269163656	0.1033486566	-0.0747297307	0.0942714808	0.074900234	-0.1192457071	-0.0690991997	0.0616948816	0.0096366866	-0.0453195905	-0.0341724608	-0.0747674116	-0.0848842943	0.0329669476	-0.0202448013	-0.0504403502	0.0730529687	0.0716562775	0.032190133	0.0811112811	-0.1597326143	0.013350575	-0.0154344749	0.1319057644	0.1233335884	0.1087141182	-0.0033430605	-0.0279593887	0.0229486125	0.0786299283	-0.083535137	-0.0450581917	-0.0301465221	0.0231268056	-0.0815021486	-0.0812923793	0.0626625691	-0.0186545078	0.0020982318	0.016911103	-0.1672062787	-0.0493485654	0.0495021364	-0.1135039629	-0.1103816706	0.0860392864	-0.1209751532	0.0547670229	-0.1072923814	-0.1218887899	-0.0511442984	0.0823969288	0.0385721487	0.0422490046	0.1658926548	0.0376421179	-0.1462415729	-0.1214679923	-0.0514049303	-0.1520906209	-0.0169524129	-0.0791806304	0.0443873835	0.0423768556	-0.0657269248	-0.0507257169	0.0353522795	-0.0119461086	-0.0129699143	0.063044291	0.0080634291	0.0432665255	-0.0459956573	-0.1229951029	0.1119074688	0.1038528105	0.0142188704	0.0556430035	0.2127332269	0.0512623794	-0.0871073398	-0.112065823	0.164335212	-0.0895349511	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0353754321020289	0.0179170975714128	0.0003210223853835	0.0012514211964052	-0.091517891466097	-0.0104643506878688	0.0001095026353187	0.0083755244584003	0.0873929339148844	-0.0050169212651099	0.0076375248982513	2.516949898031192e-05	-0.0024680074298703	-0.000600095412077	6.091060673895003e-06	3.601145035959843e-07	0.0001148419969869	0.0004338787288124	1.3188684271939149e-08	1.8825075131586418e-07	0.0001286412152794	-0.0004455615622214	1.6548562268560935e-08	1.985251057291745e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.3831931416948	1.6915526414148871	843427.6894451355	2.8613503386776817	1089.5046506441556	-1.7084721491887649	2.918877084553677	1187020.3837752435	880.8163091171907	-0.1872069719925093	775837.3704068305	0.0350464503626041	886.2493569730508	700.6790336921487	0.800698	16.74435	0.1335472650724631	0.0617691356687611	-0.0761999364	0.0386827499	0.035131474	0.0701554326	-0.0289840335	-0.0940560869	0.0376790455	0.0015196964	0.0379093032	0.0269893707	0.0806681439	0.0709680028	0.0291010198	-0.0002406345	-0.0191322768	0.157818019	-0.044262766	0.0216931461	-0.1507923726	-0.0067696558	0.1005991285	-0.0316604078	-0.1263502623	-0.0028364224	0.0852176436	0.0824459999	-0.1626473221	0.1084150351	0.0085951511	0.0844368203	-0.144848784	0.0293670973	-0.0775538695	0.0255211583	0.0850021385	-0.0096322021	-0.0266503997	-0.0006980299	0.0262598044	-0.0098242751	0.0122377285	0.0296721362	0.076956294	0.1291007135	0.011425808	0.0759769357	-0.024247398	-0.0124930687	-0.0985375832	0.1203921927	-0.1447993436	0.015035269	0.1185438268	-0.0205355795	-0.0268177337	-0.1302107043	-0.0655439188	-0.0831171496	0.0966139924	-0.059160378	-0.1443317324	0.0500556888	0.0300987273	0.0166503349	0.1816044618	-0.0763984803	-0.0122708243	0.0022650433	-0.0459688539	-0.0498422232	0.1378439833	-0.0143290054	-0.1352172612	0.1169181158	0.0850068191	0.1120345103	-0.0104705307	-0.026779223	0.0840396423	0.0386589139	-0.1188208616	-0.0448613496	0.082885287	0.0098834158	-0.0240197307	0.1079893351	-0.0236089461	-0.0640899586	0.0177248619	-0.1727996483	0.0185746346	0.0742028921	0.0495778388	0.1422045164	0.2027681094	0.1244798163	-0.0118531792	-0.0931453676	0.1429720407	-0.1127870294	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0630242167363945	0.0276487846343655	0.0007644552917575	0.003972051895236	-0.0986197544724376	-0.0071018630063406	5.043645816082927e-05	0.0097258559722038	0.0428372070365412	-0.0445557268783431	0.0018350263066914	0.0019852127976575	-0.0029309794978869	-0.0004629720680166	8.590640817033344e-06	2.143431357635673e-07	-9.828807929257444e-05	-0.0002131300762794	9.6605465310234e-09	4.54244294148946e-08	0.0005373568820516	0.0004087156667722	2.887524186882171e-07	1.6704849626504402e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.2998222527108	2.9166291110159364	848793.3624828765	8.506725371225611	1086.6928529397037	-2.81179770445192	7.9062063307610835	1180901.3566302324	883.0565446279581	2.240235510767434	779788.861010269	5.018655143703425	887.9821184460161	705.1684340649164	1.107677	23.163948	0.3445723175085595	0.1868756909222497	-0.0973050712	0.045956087	0.0629256805	0.0128209863	-0.1748829281	-0.1870077037	0.0693882616	-0.1223308265	0.0749002492	-0.0232615362	0.2494063071	0.0191958093	-0.1293821331	0.2106207733	0.0147319256	0.0409484003	-0.0606472013	0.0388546467	-0.0732668857	-0.021175487	0.1214863724	-0.1252728393	-0.1481154493	0.1437281506	0.0086222916	-0.0965396185	0.1184307183	0.0114488777	0.2310131253	0.0223535641	-0.1227275837	0.0363995775	-0.0372380485	0.0762603214	0.0461055212	0.0073472693	0.0875434559	-0.0488327293	-0.0610264308	-0.0204625437	-0.1777690806	-0.0740298474	0.0038695634	-0.1894153505	0.0749832581	0.124231821	0.0234273851	0.2025997424	-0.0677318643	0.0183628733	-0.0992958395	-0.12913955	-0.0133447641	-0.002349353	-0.0296082302	-0.0644906695	-0.2387334773	-0.0354245018	-0.0675651555	-0.1656432199	-0.1200477993	-0.1575438104	0.0980290369	-0.1429879153	0.0514456299	0.1146657399	-0.1222098062	0.0142371274	-0.0076843976	-0.1005523141	0.0139472471	-0.0113569791	0.0543854094	0.024654084	0.1074190585	-0.0119539081	0.0461347357	-0.0912376473	0.1673201024	0.1214541116	-0.003783501	0.0025614214	-0.0152628671	0.0583774926	0.0891975014	0.0719242436	0.099899635	0.0853199639	-0.120669784	-0.1646078587	0.0767503838	0.061467603	-0.034207579	0.0256339466	-0.0209683143	-0.0571681054	0.0119488577	-0.2535815006	0.1111085841	0.1589734524	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.044219768512832	-0.0188044482235624	0.0003536072729926	0.0019553879273284	0.0072517175295558	0.1058714720019934	0.0112087685838688	5.258740712846688e-05	0.1830226912608736	0.1401854842243323	0.033497305516373	0.0196519699872105	-0.0029218933715052	9.086126381699974e-06	8.537460874446025e-06	8.255769262422426e-11	-0.0011870101289004	-0.0010887220496078	1.408993046112144e-06	1.1853157013022646e-06	0.0010337669672355	0.0004964100851839	1.0686741425472833e-06	2.464229726722869e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.8765270067712	4.576704754060415	857247.3432621203	20.946226405839205	1098.858783193735	12.16593025403131	148.0098589459543	1207490.625402016	886.6484075749962	3.5918629470380665	786145.3986552766	12.901479430304985	892.7784887928219	731.8283546047235	1.237298	25.874603	0.1343614844115593	0.072941829392483	0.0131371942	0.0202112628	0.2031900148	-0.1447310983	-0.1308424676	-0.1047332329	-0.0561625511	-0.097826338	-0.0042439899	-0.0800031265	0.1596020421	-0.1728841898	-0.1696135171	0.1695395917	0.1184143865	-0.1524839163	-0.0207570332	0.0839121891	0.0680267139	-0.0537688586	0.0246367861	-0.1481058034	0.0121482878	0.1060119085	-0.0452685998	0.0221265137	0.0907399564	-0.003027554	-0.0637823756	-0.1321109792	0.1475436306	0.2637777508	0.0619769528	0.0322512005	-0.028803348	-0.044929889	0.0443030994	0.0521223969	0.0427649067	0.0319410831	-0.0382816312	-0.12240854	0.0836215924	-0.0384513117	0.0898548479	-0.0467641321	0.1035215216	0.2152032273	0.1068820966	-0.1808322637	0.018977747	-0.1911390969	-0.1186876319	0.0530147116	-0.0331729594	0.0587275199	-0.0869409845	-0.1284326193	-0.190882146	0.0019789125	-0.0253885773	-0.0181857875	0.0688124602	-0.086916294	-0.0175107141	0.2480776519	0.0158991626	-0.0013140722	-0.1815994662	0.1073036374	-0.1100552833	0.0207606543	0.006638872	0.119622418	0.0184547256	-0.0473133581	0.0503039529	0.037551439	0.0546371917	0.1007595042	0.0411105395	0.0350269335	0.0737960282	0.0257997219	0.1473687575	0.0950103404	-0.0116948266	0.0081078033	-0.0432929956	-0.2102868824	0.0191538313	0.014097991	-0.0488008667	-0.0423450879	-0.365174396	-0.0045468505	-0.0058983706	0.0058083092	-0.1571751066	0.2831925285	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.032911959512262	-0.0113078090005699	0.0001278665443933	0.0010831970789367	-0.0255717589079438	-0.0328234764374995	0.001077380605443	0.000653914853646	0.1247984618454438	-0.0582242294154297	0.0155746560789886	0.0033900608910205	-0.0025360203063454	0.0003858730651598	6.431398994196216e-06	1.4889802241581926e-07	-0.000933817184135	0.0002531929447654	8.720145333858205e-07	6.410666727897488e-08	0.0010348203484715	1.0533812360000083e-06	1.0708531536106766e-06	1.1096120283569056e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.562929152849	-7.313597853922147	843757.854813862	53.48871356889463	1100.4725467779697	1.6137635842346754	2.604232905801946	1211039.8262119906	883.3268211883249	-3.321586386671356	780266.2730306708	11.032936124120477	890.8994036502174	718.0267495950267	1.377345	28.803289	0.0948239823056865	0.0429463892168231	-0.1097337727	0.060490949	0.0345191653	-0.054245975	-0.0588795246	0.0323324765	-0.0465426709	0.11702913	0.0791193596	-0.1531469005	-0.1101665033	0.0087211895	-0.0754869531	0.0203307149	0.0113506053	-0.2575800248	0.1107611362	0.0109414137	0.0001328058	0.029704857	0.0414449986	0.0849396485	0.0969330326	-0.0696302952	-0.2534546657	-0.0083170782	-0.0475934706	0.0875731215	-0.1156380269	0.0185388063	-0.2163369851	-0.0089703576	-0.0990124034	-0.1724332407	-0.102625261	-0.1050815988	-0.0418628743	0.0703231544	-0.0047002841	0.0405903477	0.1230139712	0.0458520133	-0.0593573429	0.0909204764	-0.0682257446	0.0414527728	0.027606909	-0.0182166635	0.0325593594	-0.2429611983	0.1697768479	-0.0286820436	-0.0388098199	-0.0086203863	0.0489207344	-0.0866746466	0.0180867729	-0.0574705898	0.1846313037	0.0994049654	0.1805840107	0.0719238639	-0.0576998167	-0.1523529203	-0.1592630744	-0.1450789377	0.0793190849	0.0278978325	-0.0521348251	0.0652082228	0.1065189822	-0.1134356282	-0.0927766266	0.032211469	-0.0403709072	0.0367996176	0.018629043	-0.0712878501	0.0480932755	0.0603025405	-0.0120613516	-0.0245335312	0.1194043063	0.040489656	0.0192723459	0.0814136644	-0.0762084895	-0.0185014775	-0.0083458173	0.0307272906	-0.0155751129	0.0047732869	0.0572289198	-0.0816068434	-0.1879807264	0.0659463645	-0.1314930999	0.0279819258	0.0451557079	-0.0593753926	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0089633320473154	-0.0239486274649466	0.0005735367574547	8.03413213904313e-05	-0.0146390874398179	0.0109326714681259	0.0001195233054299	0.0002143028810706	0.1128736407360548	-0.011924821109389	0.0127404587730119	0.0001422013584909	-0.0023643462170032	0.0001716740893422	5.590133033857343e-06	2.9471992951473673e-08	-0.0003989245454318	0.0005348926387032	1.5914079294796825e-07	2.861101349388721e-07	0.0007810298312524	-0.0002537905172191	6.100075973061523e-07	6.440962663033832e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.5566899919633	-5.006239160885798	834585.825829072	25.06243053598654	1091.153298402444	-9.319248375525603	86.8483902847366	1190615.5206145332	880.5916104609912	-2.7352107273336514	775441.5844142821	7.481377722921082	886.8944726809107	687.1311495557485	1.21736	25.457659	0.1183655754815078	0.0554673265475639	0.0786031984	0.1126146411	-0.1206681735	-0.0068314875	-0.026052939	-0.1145289712	-0.0607544438	0.0530877563	-0.0268003287	-0.0636201688	0.0236662171	0.0718331875	0.0924548411	0.089319089	-0.0259946912	0.0954990905	-0.0929778066	0.0211168937	0.1252776449	0.0096611381	-0.0137487677	0.1827601313	0.1812951679	0.1418820868	-0.2612029031	-0.0965621809	-0.0182915314	-0.14584054	0.0484082883	0.0633328739	0.0228699319	-0.0698891347	-0.0496739602	-0.0359878106	0.161863006	-0.0391699706	0.0119670694	0.278081385	-0.0728335806	0.0041466983	-0.1198085048	-0.0477144991	-0.1212930178	0.0548589416	0.0213973666	0.0038471797	-0.1175881087	0.0364987707	-0.1012967367	-0.0110192307	-0.0831311386	-0.0960397788	-0.0144525895	-0.0974874822	0.0378418982	0.0342659163	0.1516343749	-0.0064900964	-0.0260001406	0.0171045118	0.1975482373	-0.1769565578	-0.1395347825	-0.0679631502	-0.164317799	0.0026727437	-0.0881743276	-0.188974934	0.1790881369	-0.1858301499	-0.0322859635	-0.1093776107	0.0549745949	0.1377805229	-0.0056951355	-0.0402470361	0.0956807274	-0.0052007449	0.0075488702	-0.0351163918	0.0694151764	0.0341615553	0.127104108	0.0953050755	0.0044735636	0.0408734339	-0.0661396667	0.0963633389	0.0131353845	0.1100272837	0.0124913353	0.0092793115	0.0272366029	0.0223805119	-0.1266210918	-0.0195300168	-0.0245257766	0.1798865632	0.0077706494	0.1099656641	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0139949485490262	-0.0229582805963416	0.0005270826479403	0.0001958585848898	-0.0144364531439862	0.0002026342958316	4.106065784720873e-08	0.0002084111793785	0.1370007174958232	0.0241270767597684	0.0187691965943703	0.0005821158329717	-0.002963002235866	-0.0005986560188628	8.779382249746916e-06	3.583890289206573e-07	9.9562427742228e-06	0.000408880788206	9.912677017926372e-11	1.6718349896397845e-07	0.0003670149617299	-0.0004140148695224	1.3469998213359996e-07	1.7140831218573266e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.3811834924944	-1.1755064994688382	832439.4239911648	1.3818155302934818	1088.0953908284505	-3.057907573993589	9.350798731087355	1183951.5795421184	880.1569920512079	-0.4346184097832974	774676.3306566301	0.1888931621225622	887.3509666365807	681.893841117048	0.984307	20.584003	0.197802285033811	0.1273559707189878	0.1122295077	0.1051858144	-0.1375588972	-0.0203537092	0.0571466939	-0.0944126456	-0.14631459	0.0089781215	-0.0862704825	0.0293086429	0.004190774	-0.0045034497	0.1878791855	0.0318569111	-0.0747667461	0.1023759727	-0.0370057111	0.1193447367	0.042942378	0.1046050329	-0.0299278184	0.0546101145	-0.0743195071	0.0407024674	0.0156716321	0.0721121518	0.0490282227	0.0740082959	-0.0947749757	0.0720360725	0.0249736783	-0.1393549498	-0.1366874638	0.0423740274	-0.0568778952	0.0754684104	0.0277757327	-0.125167655	0.117416228	-0.0124512352	0.0446342862	0.0104250653	-0.0632157044	0.0084146086	0.0741368229	-0.1097612972	-0.0894617774	-0.0324884507	-0.1578899147	0.0258082466	-0.0697714346	-0.0601708755	0.0726709132	-0.0647059941	0.0609132071	0.1123621181	0.0112915668	-0.0421601453	0.04019522	-0.0484894126	0.0790043592	0.0324910621	0.1039464795	0.0565246461	-0.003201848	-0.0371221492	0.1510686461	-0.0180789516	0.1023206441	0.001061711	0.093901059	-0.0038089221	0.0305521103	-0.0682375682	-0.1153349092	0.1080646186	0.1147214904	0.0388264187	-0.0339038938	0.0254270756	0.0964972041	-0.0535639496	0.0764503227	-0.0009237572	0.0472033031	-0.0335645371	-0.0256319989	0.149174123	-0.0726097624	0.2319708366	0.0507115008	-0.0033768128	-0.0135977011	0.0393085671	-0.0282151747	-0.0075783026	-0.0297126123	0.1315233885	-0.0142754086	0.1766626749	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0138836006285174	0.0001113479205087	1.2398359401633794e-08	0.0001927543664121	0.0390055162032751	0.0534419693472613	0.0028560440877136	0.0015214302942839	0.250363787422728	0.1133630699269048	0.0626820260526529	0.0128511856232523	-0.0031349297312374	-0.0001719274953713	9.827784419796195e-06	2.9559063664682705e-08	-0.0002908035288182	-0.0003007597715924	8.456669237311768e-08	9.045644020832634e-08	0.0005120456515488	0.0001450306898188	2.621907492700351e-07	2.1033900989345973e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
