global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
928.65750616969	n/a	n/a	862404.7637653078	1145.888615253543	n/a	n/a	1313060.7185676824	879.4892086260246	n/a	773501.268089631	n/a	913.496368355313	719.4883782667698	n/a	n/a	n/a	n/a	-0.0105346957	-0.1957340564	0.0455043207	-0.0270083376	0.1429085007	-0.1788563663	0.04291284	-0.1157826285	0.2922685585	-0.0096483851	0.0011108481	0.1626610695	-0.0711017719	0.0974748369	0.0411757773	-0.0385508931	0.1063654173	-0.1655766285	0.03495509	-0.0701357295	0.1471838268	-0.0536628052	0.0704444081	-0.1119254535	0.0144293497	-0.0332866999	0.0471159482	-0.0262309837	0.0526321836	-0.086629042	0.0402955757	-0.0922745026	-0.1267448244	0.0625440208	-0.0354879409	0.0641234065	-0.032472314	-0.1068268344	0.0224375261	0.0677642256	-0.0521821506	0.0032067553	0.0991126575	0.0048706497	-0.0115387658	-0.1188717516	0.0482158363	0.1044578782	-0.0657251853	0.1370398068	-0.1290178639	0.0248119825	0.1948035456	-0.0742574554	0.1669273405	-0.0944820777	0.1414893475	-0.1109243362	0.0001172341	-0.0019661217	0.0755720861	-0.0272029109	0.0563721185	-0.0083248749	0.0257517151	-0.0207462296	0.0717207588	-0.0349641832	0.1041096824	-0.0902740651	0.0922655753	-0.1145377075	-0.1185118988	0.1199791066	0.1326906236	-0.0852739804	0.0465479191	0.0269316417	-0.0278917136	0.0153246961	-0.0008015196	0.0133820945	-0.2026636364	0.0976060126	0.0749868152	-0.0737239313	0.0762558352	-0.1450455489	0.0909994498	-0.0727577229	0.1014478066	-0.1043546437	0.0106222634	-0.1041554138	0.1841854334	-0.0233372595	-0.0550076606	-0.1202778966	0.0198706363	-0.0171940092	0.0268927187	-0.0172940994	0.0657599556	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.1004506602806714	n/a	0.0100903351508228	n/a	-0.1009076520698073	n/a	n/a	0.0101823542462412	-0.0541180186877099	n/a	0.0029287599466833	n/a	-0.0046121611754475	n/a	n/a	2.127203070830527e-05	0.0005072269320667	n/a	n/a	2.572791606137967e-07	0.0005531736177284	n/a	n/a	3.06001051350726e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.90221952903	0.2447133593400394	0.0598846282394872	862859.3334459583	1136.3347528000509	-9.55386245349223	91.27628778024857	1291256.6704211526	879.662549683542	0.1733410575174048	773806.20131575	0.0300471222212522	911.9196128382426	720.8384830894422	0.931654	15.324256	0.1043433001043476	0.0474378944366885	-0.0167938419	-0.162556058	0.0516042832	-0.0230341823	0.1229027698	-0.1543391035	-0.0359908983	-0.116100514	0.010811494	-0.1288571633	0.0306546481	0.1020898741	-0.0491705742	0.0948638453	-0.0004251936	-0.0731175191	0.0861472623	-0.189899019	0.0322239142	0.0159891547	0.0922611427	-0.0463117747	0.1175717495	-0.098780787	0.0039436596	-0.173386214	-0.0036544131	-0.0580455162	-0.0070235805	-0.0583935617	-0.0914444947	-0.0530748843	-0.09187811	0.085909936	0.0303532158	0.0461371422	-0.0556266355	-0.0432878185	0.136741283	0.0634415178	-0.2018313458	-0.0329572225	0.0537405398	0.1630236654	0.1673764635	0.0292490041	0.1254555877	0.0891124071	-0.0845392811	0.0977560315	-0.1229978916	-0.0486278278	0.0436493907	0.0180936214	0.1080218778	0.0015677247	0.0477212222	-0.1240855524	-0.1429718275	-0.1418881201	0.0099466216	-0.0453581008	0.0903283705	-0.0232069747	0.0691267253	0.0787979171	-0.0905167574	0.0697337522	0.0867491105	0.0197798859	0.1592788595	0.1042033551	-0.1300959554	0.0985140662	-0.0834492787	-0.0298970415	-0.0041601282	-0.0277321464	-0.0070148036	0.0291027643	-0.0012692928	0.1165336642	-0.1585602702	0.0656681465	0.0532633963	-0.0598508665	0.0705481459	-0.1811870325	0.0474972209	-0.0796703717	0.1382338046	-0.068980443	0.0298722459	-0.1635740453	0.0931985489	-0.0978238485	-0.0620660243	-0.1267496373	-0.0145868635	0.0337290924	0.081142877	-0.0099741834	0.0770870866	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0911844626156579	-0.0092661976650135	0.0083146062225063	8.586241916710176e-05	-0.0864910451407325	0.0144166069290748	0.0002078385553474	0.0074807008895362	-0.0297928115148806	0.0243252071728293	0.0008876116179612	0.000591715704001	-0.0039790479696296	0.0006331132058179	4.00832331381019e-07	1.5832822744613442e-05	0.0003600906634555	-0.0001471362686112	2.1649081540827212e-08	1.2966528590782216e-07	0.0002067173254089	-0.0003464562923195	1.2003196248777485e-07	4.273205262420905e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.5715176604996	-0.3307018685304683	0.1093637258495431	862245.0634103235	1132.6935368057125	-3.641215994338381	13.258453917425646	1282994.648321434	879.897071982875	0.2345222993329798	774218.8572840367	0.0550007088844278	912.5568935806388	725.7109267793021	0.939785	15.458009	0.0461655858626157	0.0296564455206728	-0.0440635904	-0.1445058743	0.0399232858	0.0326435604	0.0306948725	-0.1158998227	-0.0813342198	-0.0461009345	0.0408809156	-0.0083652175	-0.0319914792	0.0770775934	-0.0528944377	0.048185603	-0.0126870665	-0.1114238064	0.0010437188	0.0454869889	-0.0298737119	-0.0505701859	0.1782023879	0.0117336437	-0.0392002991	-0.155608496	0.0552071383	-0.0192469895	-0.0700925698	-0.0624125338	0.0867565131	-0.0430559794	-0.0077601956	-0.0516188408	0.0618348179	-0.0223149342	0.0012882328	-0.0871073486	-0.117843203	0.0389210602	0.0165544455	-0.0067441817	-0.026410411	0.0262121011	0.0113446379	-0.0894395014	0.0522402323	0.2745016196	0.0134140778	0.0444158936	-0.0497961949	0.100628572	-0.0995379623	-0.0142686433	0.0444745657	0.0754881824	-0.021177	-0.1323772916	0.0340766573	-0.1202281517	-0.0287374233	-0.0652408836	0.0234359958	-0.0760704958	-0.0273936071	0.0051545316	-0.0534391461	0.1081135521	0.0998931443	-0.0829482386	0.0543669642	-0.0014254413	-0.0271664946	-0.0781794457	-0.0177372311	0.0891090022	-0.0630607946	0.0380857679	0.0473483273	0.1310250753	0.0133728502	0.0281603249	0.0165510243	0.0812791256	-0.1263409019	0.0532755172	0.1103047818	-0.0523599318	0.0928728452	-0.0824879245	0.0315807592	-0.0678849731	0.1673790671	-0.0233490105	0.0363902226	-0.1037563531	0.0052218648	-0.1378623312	-0.057078171	-0.0704991074	-0.0177362924	0.031633982	0.0410298743	0.0079550156	0.0086627431	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0889228488486679	-0.0022616137669899	0.007907273047363	5.114896831038676e-06	-0.0916688651106198	-0.0051778199698872	2.680981964056368e-05	0.008403180830669	-0.0331050315585841	-0.0033122200437035	0.0010959431144948	1.097080161791124e-05	-0.0034220325569834	0.0005570154126461	3.102661699254164e-07	1.1710306821054349e-05	0.0004048291119713	4.4738448515800025e-05	2.001528775600889e-09	1.6388660989947138e-07	0.0001001925449302	-0.0001065247804787	1.1347528856035224e-08	1.0038546059590145e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.389500476108	-1.1820171843916114	1.3971646241970728	860051.285593325	1125.1424477317116	-7.551089074000856	57.01894620349511	1265945.5276877077	880.2013825503262	0.3043105674512389	774754.4738435057	0.092604921462495	911.3946810876064	725.8609420400203	1.023043	16.827461	0.0777884837363653	0.0365447999212265	-0.0789285459	-0.0547755691	-0.0085772252	0.1412552175	-0.0204804448	-0.0617636158	-0.1026460843	0.0581024428	-0.1467231943	-0.0256081442	0.030907581	0.0047850588	0.0507668296	0.0342854356	-0.0006964964	0.0011008541	-0.0411612849	0.0018614146	-0.0839274768	0.092659693	0.0785929816	-0.0025254079	0.010469957	-0.0573766204	-0.1001266339	-0.0135853218	-0.0808850173	-0.1098143079	-0.0311228082	-0.02260413	-0.0214413294	-0.1417947387	0.1117227942	-0.0328697505	0.0738039366	-0.0046944456	0.0648666923	-0.0013435384	-0.0637725601	0.0971368974	0.057399071	-0.1934289979	0.1380484848	-0.1429100858	-0.0131425976	0.0429336294	0.0528622677	0.0052067264	-0.0576429336	0.0360552089	0.0324340885	0.0046693619	-0.092021859	0.1298115129	-0.044833467	-0.0223027325	-0.0306620132	-0.1341551817	-0.0422521743	-0.0170307218	0.017341083	-0.0901861132	-0.1223346465	0.1124023493	0.0021109466	0.0124780273	0.0765285565	0.0215975843	0.1196197225	-0.048743102	-0.1107713747	-0.0357560164	-0.1291452143	-0.0201160377	0.0628132045	0.0980058823	0.0284089676	-0.0193440432	-0.0693217604	0.0298265825	0.0038589546	0.02101071	-0.0722519843	0.0457290061	0.0910234672	0.0227146152	0.1222592073	-0.0499339682	0.0341871795	-0.0145869928	0.1799541054	0.0292363789	-0.01515437	-0.0194216398	-0.0236372301	0.0293837246	-0.0466782689	0.0570865925	0.0197050669	-0.0209651783	-0.0111148313	-0.078490278	-0.0609776005	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0739769158316363	-0.0149459330170315	0.005472584075961	0.0002233809137495	-0.0708526482546005	0.0208162168560192	0.0004333148841968	0.0050200977646901	-0.0311752677995897	0.0019297637589944	0.0009718973223761	3.723988165528209e-06	-0.0029800365693368	0.0004419959876466	1.9536045309569347e-07	8.880617954584645e-06	0.0002400594104907	-0.0001647697014806	2.7149054526006042e-08	5.762852056514241e-08	0.0002953582578894	0.0001951657129592	3.8089655514872846e-08	8.723650050346132e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.2763478866964	-0.1131525894115839	0.0128035084905464	859841.4253500896	1127.0095228715377	1.8670751398260563	3.485969577756488	1270150.464643131	879.7887795477202	-0.4126030026060334	774028.296618067	0.1702412377595144	911.5663216082364	727.2178687735845	0.925763	15.227364	0.0655074860858834	0.0291499230881297	-0.0677770419	0.001351908	-0.026222448	0.0931212878	-0.0527056134	-0.047160667	-0.0339454	0.0980738502	-0.0673424912	-0.0101575365	0.0632008545	0.0094733342	0.0578931043	0.0408761056	0.0027657521	0.0730797847	-0.0754419843	0.0442192624	-0.019931088	0.0608053019	0.1649479111	0.0222559154	0.1144750122	0.0251498457	0.0782352644	0.0994625509	0.0997014432	-0.0181926924	0.0412301717	0.0341452902	-0.1042592434	-0.0077429701	0.1443901252	-0.0773436879	0.081410729	-0.0538850987	-0.019154285	0.106931263	0.0852863104	-0.0095607368	-0.0182107857	-0.0751400047	0.095411996	-0.1098277308	0.0401919507	0.0253733263	-0.0126158565	-0.02845706	-0.0609943803	0.0048095681	0.0566683939	0.0106574354	-0.0968638853	0.0703849194	0.0217001456	-0.0076858861	0.0183759811	-0.1462078902	0.0212032409	0.0544315617	-0.0387056583	0.001793093	-0.0343050863	-0.0649768023	-0.0294656504	-0.0731188469	0.118075854	-0.1010672666	0.0044208281	-0.109939901	0.0114166693	0.0340901164	0.0433498917	-0.0798612831	-0.0935678077	-0.0142625529	-0.0431642405	0.0841720995	-0.0748350701	0.0273915501	0.0140946766	0.0093366434	-0.0624860685	0.0492740874	0.0553872562	0.0566581608	0.1188367819	-0.0441156487	0.068774815	0.0358552635	0.1677670989	0.048028587	-0.0129034318	0.0825352637	-0.0683271688	0.0178567627	0.0244463621	0.0745893061	0.0230868512	0.0089694145	-0.0925289308	0.1108937535	-0.0218783461	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0811369394659635	0.0071600236343271	0.0065832029459034	5.1265938444123935e-05	-0.0639468244585543	0.0069058237960461	4.7690402302037846e-05	0.0040891963583331	-0.0124881505573597	0.01868711724223	0.0001559539043432	0.0003492083508248	-0.0026120302805974	0.0003680062887394	1.3542862855174677e-07	6.822702186757732e-06	0.0003897944799788	0.000149735069488	2.2420591034606125e-08	1.519397366219431e-07	0.0001580091878513	-0.0001373490700381	1.88647670403309e-08	2.4966903445427413e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.9082991541504	0.631951267454042	0.39936240443677	861013.8116391483	1129.0974072543058	2.087884382768152	4.359261195807147	1274860.9550683957	880.011460390958	0.2226808432377538	774420.1704194265	0.049586757945077	911.7054424318944	729.6067492778021	0.857078	14.097602	0.1075390461243838	0.0501203466141519	-0.0613908965	0.029324703	-0.0308117836	0.0629274772	-0.0608815806	-0.018868761	-0.0374403503	0.1417820263	-0.072221807	0.0152444711	-0.0263228499	0.0139460841	0.0090217331	0.0587560614	0.0130205855	0.0742266593	-0.1068341828	0.0343855045	0.0017948184	0.0237034153	0.0002466859	0.0694502601	0.0035713686	0.044589784	-0.0297634043	0.039035746	0.2334810748	-0.0607628966	-0.1310441273	0.0179926757	0.0108067677	-0.1079339033	0.1132689001	0.0435678349	-0.0770375439	0.0682739388	-0.1363555875	0.0026709272	0.0459611604	-0.0949103265	0.1113611021	0.0615874488	-0.1369585973	-0.2300150496	-0.0153781107	-0.0711915429	-0.1311840287	-0.0152991687	-0.0367448217	0.0204897871	0.1073304433	-0.0108210531	-0.1173122586	0.027278497	0.022284257	0.0690029174	0.0120596823	0.0035801702	0.0290515297	0.1457249841	-0.050985102	0.0590617558	-0.0716312283	-0.0931379398	-0.0217035874	-0.1180964236	-0.0701778514	0.0414754765	0.0630491235	-0.1249328795	0.0339310704	-0.0611113671	-0.0559868897	-0.0704689274	-0.0535822987	0.0433823571	0.1602240612	0.1003770096	-0.0507026514	0.0134164956	-0.0139005252	-0.0906473464	-0.0270693756	0.0201890705	0.0872647505	0.0415339069	0.1336741983	0.0261589188	0.0276422516	0.0252947682	0.082434803	0.0262530579	-0.0804706904	0.1448252941	-0.0601191511	0.0583595874	0.0268307981	0.0489257231	0.0151945389	-0.0271531145	-0.1417943266	0.1643676346	0.0103545146	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0577142544037769	-0.0234226850621865	0.0033309351613838	0.0005486221755223	-0.064119956154883	-0.0001731316963286	2.997458427365184e-08	0.0041113687773041	-0.0425107103508466	-0.0300225597934869	0.0018071604945335	0.0009013540965534	-0.0024169777003942	0.0001950525802031	3.804550904392575e-08	5.841781204202835e-06	-8.818178034353252e-05	-0.0004779762603223	2.2846130543172218e-07	7.776026384555019e-09	0.0005633937387734	0.0004053845509221	1.643366341263127e-07	3.174125048890701e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.2826482076052	0.3743490534548073	0.1401372138225101	861708.6749633246	1131.6659754603363	2.568568206030477	6.597542629030623	1280667.8800145944	880.5735397916851	0.562079400727157	775409.7589812585	0.3159332527217999	912.6404667881304	727.5258765962121	0.904192	14.872556	0.0252228791812182	0.0137875420019211	-0.0439781689	0.036192728	-0.0378324798	0.0372152219	-0.0722760324	0.0183057743	-0.0420395231	0.0975284468	-0.0383646674	0.0592810096	-0.0957581979	-0.0262859452	-0.0412131946	0.021467571	-0.0413131142	0.1084161431	-0.0453924606	0.0653307883	0.1042483948	0.0808249429	0.0784410744	0.0780035776	-0.0556074745	-0.0269439583	-0.1384447416	0.1510242135	-0.081645924	0.0759733099	0.122267558	-0.0531619936	-0.0823084526	-0.0378395064	0.0299738624	0.0199818386	0.0687934605	-0.0127127924	-0.0590357878	-0.0301656937	0.082721118	-0.0010119658	0.1009086779	0.0416424044	-0.168501222	-0.1413025842	0.1183339263	-0.0917552816	0.096813538	-0.0284688734	-0.007802602	0.0252361473	0.0938386969	-0.0167607763	-0.0811037796	-0.1511317769	-0.0054144811	0.0311762779	-0.0690807972	-0.0257749926	0.0555709684	0.045175789	0.0209911226	-0.0348576608	-0.0437034471	0.0506910932	-0.1361840439	-0.1000248996	0.2053395706	-0.0305704877	0.0232950768	-0.0291497171	0.0108131365	-0.0487587338	0.0321362637	-0.0389228204	-0.0386916678	0.1432354354	0.0477195117	0.1036516006	-0.0425520585	0.0227659374	0.0120331244	-0.0944869697	-0.0275382342	0.038344772	-0.0534048134	0.0524593526	0.0539791433	-0.0542632164	0.0247335938	0.0334382546	-0.0021873168	0.0647543174	-0.0666033078	0.0916341739	-0.0609129162	0.1496934775	0.0506397719	0.0790013109	0.0251633559	-0.0727624527	-0.0306813851	-0.0363055712	0.0202712892	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0556437424819051	-0.0020705119218717	0.0030962260773925	4.287019618613247e-06	-0.0641197108255084	2.453293746068619e-07	6.018650204499398e-14	0.0041113373163468	-0.0322890272179776	0.010221683132869	0.0010425812786832	0.0001044828060687	-0.0023779968959198	3.898080447439995e-05	1.519503117471399e-09	5.654869237004204e-06	-2.7980391160475904e-05	6.020138918305662e-05	3.6242072595698467e-09	7.829022894932381e-10	0.0004039671564888	-0.0001594265822846	2.5416835138948352e-08	1.631894635216466e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.4605326675832	0.1778844599779176	0.0316428811016354	862038.9607213723	1135.8051418588182	4.139166398481848	17.13269847432119	1290053.32027293	880.1566183494799	-0.4169214422051936	774675.6728243921	0.1738234889704586	912.7779780431404	731.2414043682113	0.952998	15.675335	0.0422050018097681	0.0207555033804448	-0.0240131291	0.0542901031	-0.028576182	-0.0354155841	-0.0388691731	0.025063276	0.0332798043	-0.0019133526	-0.0207253404	0.0680491937	-0.1970835252	-0.0123434837	0.0588119039	-0.0058589803	-0.0271536166	-0.0473207437	0.0468375102	-0.0178276598	0.0314764776	0.1016806855	-0.029293238	-0.0358978505	-0.1109099486	0.0267541238	-0.0379783426	0.0341087736	-0.0836651142	-0.0502181216	0.0288990846	0.0065187156	-0.1153569324	-0.0458565209	-0.1894817603	-0.0484198904	-0.0411808812	-0.0144786976	-0.017190904	0.2399991312	0.0275636353	0.1491781956	0.0808555766	-0.0149218163	-0.1705545051	0.0603084616	-0.0874971971	-0.0731219852	0.0454964661	-0.0351011504	-0.0164184539	-0.0377471719	-0.0098005058	0.0455119138	-0.0149941975	-0.0824545597	-0.0527484775	0.0744848755	-0.0751653923	0.0061156413	-0.0743106099	-0.0319703021	0.0096390362	0.0530613986	0.0054728778	0.0705621722	-0.0658150044	0.002062962	0.0926497308	0.1248208192	0.079349404	0.0789340567	0.0306399917	-0.0651854754	-0.0148608164	-0.047402606	-0.0993180196	0.2238807814	-0.2234381798	0.0048092264	0.2141768418	0.0331638499	-0.0065342398	-0.0207639781	-0.0199749685	0.0415716319	-0.0505409867	0.0694942697	0.0518203561	-0.1178843504	-0.0107621032	0.0216185144	0.0474235712	0.059415445	0.0108522416	0.1078230824	-0.0054231263	0.0820948246	0.0151394002	0.0329095267	-0.0605690719	0.0456677736	-0.0660388334	0.0026402018	-0.0102386994	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0572096865187461	0.0015659440368409	0.0032729482315731	2.4521807265178723e-06	-0.056320693293614	0.0077990175318943	6.082467446279614e-05	0.0031720204930733	-0.0165895803206836	0.015699446897294	0.0002752141752164	0.0002464726328809	-0.0022199921097766	0.0001580047861431	2.4965512444158306e-08	4.9283649674703606e-06	-4.876658273245127e-05	-2.0786191571975365e-05	4.320657600668597e-10	2.378179591401014e-09	0.0002399462673292	-0.0001640208891595	2.690285208070578e-08	5.757421120521592e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.7851253092122	-0.6754073583709896	0.4561750997416784	860785.2387450305	1133.452473222717	-2.3526686361012707	5.535049711294613	1284714.509054694	879.7369922869133	-0.4196260625666355	773937.1755980245	0.1760860323851778	911.671576294439	722.5477417320126	1.024999	16.859642	0.0856305340937734	0.0471217290248912	0.0404385563	0.0530380349	-0.0603745792	-0.1028497582	-0.009438752	-0.0077422197	0.1197203292	-0.0660184847	-0.0165402351	0.0476462197	-0.0274977892	-0.0148594333	0.098360707	-0.0438791726	0.002476923	-0.0711245231	0.096696712	-0.0357318077	0.0439952057	-0.0155363761	-0.1298143598	0.0455906848	0.1224269223	-0.0053198043	-0.0586944122	0.1329128132	-0.0328267586	0.041890011	-0.0960393977	0.1413273936	0.0566058018	-0.0995622524	0.0517614035	-0.0523705629	-0.0641828578	0.209414062	0.0377959713	0.1312487525	-0.0176238624	0.0884022035	-0.0335223302	0.0447002688	-0.0245923142	0.1153450425	-0.0872933397	0.0710253161	-0.1096721844	-0.0432417571	-0.0588191193	-0.1114865734	-0.1062228215	0.0322791301	0.0051444183	-0.0924059041	-0.0351765255	0.1428930208	-0.012436818	0.0482485777	0.0081414054	0.1222294127	-0.0074310426	-0.0163157528	-0.0585056445	-0.0709054054	0.1369024302	0.0502408745	-0.015925791	0.0538368953	0.1287783603	0.2180811182	0.0524109043	0.1649196369	0.0149091298	0.0638498504	-0.1186434431	-0.0318395986	-0.1830773124	0.02265211	0.0477640139	0.0545708687	0.008451846	0.0484923256	-0.0010328738	-0.0382768436	-0.0779106239	0.0998878443	-0.0451247869	-0.0732140728	0.0271464527	-0.0112454359	-0.0335130654	0.0202316246	0.0302764346	0.0852643656	-0.0295124859	0.0672132142	0.1138900673	0.0415109148	-0.0651241584	-0.0413180286	0.080550445	-0.0379934316	0.1584856845	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.048484441438191	-0.008725245080555	0.0023507410615733	7.612990171575092e-05	-0.0170467739072535	0.0392739193863605	0.0015424407439663	0.000290592500645	0.0069968958083421	0.0235864761290257	4.895655095279525e-05	0.000556321856185	-0.0023370003124067	-0.00011700820263	1.3690919482726496e-08	5.461570460189013e-06	-6.92298815940795e-06	4.184359457304332e-05	1.7508864067932202e-09	4.792776505530268e-11	0.0003619923400827	0.0001220460727535	1.4895243874552616e-08	1.3103845427854913e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.877931464294	0.0928061550818029	0.0086129824210676	860957.455698457	1134.8213466297495	1.3688734070326518	1.87381440448118	1287819.4887665582	880.7775880062219	1.0405957193086124	775769.159534058	1.0828394510434085	913.7322914480544	718.822066103312	1.102719	18.13801	0.1271691409390342	0.0606768664756089	0.0940079108	0.0674368854	-0.0554246534	-0.1282634444	0.0022585401	0.0435397487	0.159345065	-0.0910401148	-0.0014580306	0.029640819	0.0363156765	-0.0568689855	0.0571134608	-0.1314586998	0.0805215834	-0.1407656879	0.0537241343	-0.0575601753	-0.2100165322	-0.0180405873	0.0286065556	0.0246768618	-0.0546105166	0.0632667977	0.0431193806	0.1149568949	-0.1275491453	0.0232319469	0.1582128244	-0.108168602	0.144370122	0.1696183023	0.0588448728	-0.0911906128	0.0066534703	0.0296149021	-0.0098755092	-0.0561622663	0.0183224226	-0.1669995526	-0.1038863981	0.186156595	0.1356661667	0.0156708662	-0.0287144818	0.0232474627	-0.21129797	-0.0580443821	0.0725177126	-0.0970027932	-0.1232153328	0.1038892435	0.1465924593	0.1024978851	-0.0299583306	0.0412502944	-0.0486974468	0.1173751734	-0.0322843743	-0.0058653262	-0.0124932287	-0.0978431089	-0.1251328807	0.0152044727	-0.0060813716	-0.0062577118	0.1627868467	-0.0854572199	-0.1511340014	-0.1541622312	-0.1242133873	-0.0049491728	0.0254248836	0.0377733469	-0.0010185127	-0.2312861373	-0.1157720627	0.0117879004	0.0961504947	0.0243869832	-0.0074953955	0.0602672217	0.0706302625	-0.1417842532	0.0426587747	0.0348950418	-0.0281123602	0.0276312282	-0.1231010949	-0.0295821699	-0.0869172745	-0.0645341828	-0.0597454515	0.1013234601	-0.0293813545	-0.1011782836	-0.0310724864	0.049905573	-0.0595610209	-0.0126794451	0.0267387033	0.0198331469	0.0732497236	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0306250431464292	-0.0178593982917618	0.0009378932677206	0.0003189581073437	-0.0416721258237942	-0.0246253519165406	0.0006064079570134	0.0017365660706741	-0.03971617932946	-0.046713075137802	0.0015773749005298	0.0021821113888299	-0.0020579137989511	0.0002790865134556	7.788928199280286e-08	4.235009203913348e-06	-0.0003010645146845	-0.000294141526525	8.651923762651143e-08	9.063984200221353e-08	0.0005481906119606	0.0001861982718778	3.466979645031635e-08	3.005129470417371e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
