global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
1003.9183198819924	n/a	n/a	1007851.9929946824	1110.652451441838	n/a	1233548.867893764	n/a	940.2053996591916	n/a	883986.1935483002	n/a	945.5583126178368	734.2547888411018	n/a	n/a	n/a	n/a	-0.0579374222	0.0652584201	-0.0969048487	-0.1760907481	0.0784713319	-0.0268481231	0.0932896327	-0.0384853535	0.0285486795	-0.0460049683	-0.1740541528	0.0116357545	-0.1316195697	0.0781525268	0.0324828065	-0.0672678827	0.1152544852	-0.027334222	0.0270074178	-0.0204603076	0.1271347269	-0.1047536343	0.0264430151	-0.0801351895	0.0630763761	-0.0724292591	-0.1673490313	0.0283360306	-0.1334239395	0.1183503187	0.0281975816	-0.0748219837	0.0794303403	-0.1119613557	0.0044196237	-0.0616129587	0.1123251779	-0.0182536213	0.0424101313	-0.0781889693	-0.0580939067	0.127400683	-0.0938377775	0.2038571252	-0.0707378207	0.0114435913	-0.0223003815	0.1168591283	-0.0652979758	0.092932877	-0.1414496497	0.1117829535	-0.0429153996	0.0551408701	-0.0442750557	0.2175146455	-0.2062731749	-0.0644935272	0.2153940809	0.0633301959	-0.1937888074	-0.1056753582	0.2280860203	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.1211539323049493	n/a	n/a	0.0146782753129522	-0.1737227414196951	n/a	0.0301795908863742	n/a	-0.1928607982075334	n/a	0.0371952874852469	n/a	-0.0079768798024221	n/a	6.363061138228964e-05	n/a	-0.000599073169061	n/a	n/a	3.588886618887895e-07	0.0023981513668171	n/a	n/a	5.751129978166725e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
995.7528789304906	-8.16544095150175	66.67442593246182	991523.7958983604	1073.0364166651016	-37.61603477673634	1151407.1514894816	1414.966072324638	937.7695725413952	-2.435827117796407	879411.7711844711	5.933253747792351	939.9955595512612	747.2381114699506	1.467882	41.211792	0.4332954107034715	0.2432122490221666	-0.0296619392	0.1264415505	-0.0325283767	0.0883021123	0.1088061314	-0.0623539688	-0.1133982084	0.1229362369	0.0110786701	0.0655621856	-0.0796464086	-0.0245236002	0.0268931743	-0.2449127357	-0.0968727127	0.0233873374	0.2161387676	0.1180302652	0.0582109337	0.0421313876	-0.0026192702	-0.1620645625	-0.2655473209	0.106675899	0.2194392861	0.0471706919	-0.0634721996	0.0560671518	-0.0490471416	-0.2053664285	-0.0866085618	-0.0565690753	0.2671016999	0.0338133946	0.1086071682	-0.0615585405	-0.0677556318	-0.3606194963	0.0516198879	-0.018652987	-0.0606968652	0.0739546033	-0.0703165774	0.1879513124	-0.1160589795	0.1577264327	-0.0621138149	0.0772786207	-0.1152085167	0.0804463939	-0.1681204749	0.0151257685	-0.0558716327	-0.2226883502	0.014818161	0.2358543828	0.284716425	-0.1064175327	0.314294881	-0.0470023467	-0.0269278905	0.2259015784	0.0463206716	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.1223721289834713	-0.001218196678522	1.4840031475620506e-06	0.0149749379519473	-0.0764976556375103	0.0972250857821847	0.0058518913180351	0.0094527173053531	0.0146251803967913	0.2074859786043247	0.0002138959016386	0.0430504313173942	-0.0090510197780327	-0.0010741399756105	8.19209590223391e-05	1.1537766872047388e-06	-0.0013410731814178	-0.0007420000123568	5.505640183374913e-07	1.7984772779180597e-06	0.0016669683620157	-0.0007311830048014	5.346285865104041e-07	2.7787835199613058e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
995.0072078299085	-0.7456711005821717	0.5560253902434272	990039.3436334706	1095.796041684273	22.75962501917138	1200768.964970921	518.0005310132918	941.1259435244416	3.3563709830464177	885718.0415747705	11.265226175835975	944.6421669050447	736.3398345723484	2.17062	60.941624	2.0167069312535166	0.9943289605426824	0.0896273006	0.011311712	0.0272293268	0.0219882522	-0.1606580121	-0.0792358278	-0.2012532224	0.0141286529	0.2119578462	0.0884004578	0.1627516623	-0.0868146383	0.0903217419	-0.1440523669	-0.1086315584	-0.1483732052	0.1302335703	0.2029074541	-0.2912434086	-0.2781447514	0.0308150086	-0.0496747476	0.2296622587	-0.1967996908	-0.2668397526	0.0984543538	0.1553216761	0.0672149861	0.097971274	-0.0764577845	-0.1112658526	-0.1881912124	0.0678011106	0.1906671029	0.1566572229	-0.0594905372	-0.2010484078	0.344832489	0.1461632434	0.1286145374	0.0408563906	-0.1253183896	-0.1143638987	-0.0186971696	-0.069641394	-0.2464903234	-0.1951665247	-0.4163850699	0.2045497667	-0.1402751313	-0.0676462762	-0.2952266943	0.0363250727	0.1788333976	0.2075371929	0.3950292567	-0.2638963747	-0.1610344804	-0.0917988186	-0.0187106134	0.078420375	0.036847664	-0.0042756165	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.1734119297436649	-0.0510398007601936	0.0026050612616402	0.0300716973774217	0.4341545739535348	0.5106522295910451	0.1884901940847753	0.2607656995863054	0.7255293873936495	0.7109042069968582	0.5263928919718043	0.5053847915258318	-0.0028649879695194	0.0061860318085132	8.208156065490894e-06	3.8266989535938327e-05	0.006074842988043	0.0074159161694608	5.499581263247015e-05	3.690371732937521e-05	0.00294723426215	0.0012802659001343	1.6390807750466897e-06	8.686189795990855e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
972.3221848633754	-22.685022966533097	514.610266992134	945410.4311774878	1022.696061476683	-73.09998020758997	1045907.2341599192	5343.607106350045	932.2929620781408	-8.832981446300778	869170.1671404337	78.02156123069378	933.0375894006276	728.6893777821269	3.102133	87.094498	0.9367320534853644	0.7092553570628339	0.3562741075	-0.0215027597	-0.1696851205	0.4486548407	0.2341719906	0.0451757452	0.1484546346	0.0818258711	-0.083112656	0.2968721297	0.145500153	0.2664044883	-0.0782712402	0.0410030606	0.3441819595	0.1858710703	-0.0989726233	0.1501602767	0.2829662213	-0.0257068993	-0.0320404036	-0.2949512991	0.2138660236	-0.1565653755	0.0697725662	0.3189381066	-0.0132343734	-0.2924604136	-0.1066880065	-0.1568286214	0.3608045556	0.1978143616	-0.2142474144	0.0458278426	-0.078118818	-0.2209252073	-0.0198248256	-0.1087009757	-0.2494543951	0.3204434391	0.2038520794	0.1606736609	0.4991744469	0.3135393842	0.055809852	-0.0144531283	-0.0924584793	-0.1592216055	-0.0574248571	-0.0364964012	0.1913996859	-0.0423613175	-0.1521829205	0.1972134422	-0.3698225851	-0.0663972341	0.1373247259	0.0487052271	-0.0322303415	-0.0141495238	0.0503070974	-0.2431933012	0.1003397618	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.1793707002364755	-0.0059587704928106	3.550694578599028e-05	0.0321738481033235	0.4773188089708213	0.0431642350172865	0.2278332453973234	0.0018631511846275	1.4170201163744167	0.6914907289807672	2.007946010209765	0.4781594282663529	-0.0018330099406391	0.0010319780288802	3.359925442481757e-06	1.0649786520916691e-06	0.0036977848607082	-0.0023770581273348	5.650405340728428e-06	1.3673612876082762e-05	0.0024339040384751	-0.0005133302236749	2.635079185381229e-07	5.923888868505401e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
981.8994610084984	9.57727614512305	91.72421835994304	964126.5515287796	1064.951128054888	42.25506657820495	1134120.9051453783	1785.490651528533	936.0344664291814	3.741504351040589	876160.5223433623	13.998854808855665	939.8998847917326	683.1762715348768	2.500092	70.191788	0.7100051906141233	0.4366247636343175	0.2198274943	-0.0858608081	0.2037917145	0.2578842299	-0.3839790094	0.1080627211	0.3356468878	0.0498231626	-0.1064284256	0.2360810674	0.1491569555	-0.038648535	-0.0506823385	-0.0032827117	-0.161969941	0.1619447483	-0.0494263234	-0.1173057683	0.19056893	0.2407816683	-0.1834556734	0.1357626143	-0.018384362	-0.0504713012	0.1450468309	0.2526146238	0.1721824905	-0.0218404114	-0.0940734397	0.0145524689	-0.2221155565	0.2464901778	-0.0068039434	-0.2601228903	-0.0930794354	-0.0223138228	-0.1213025567	0.0039382801	-0.1276724899	0.1953302738	0.0818217387	-0.1468480949	0.0762597304	-0.0531030639	-0.219967685	0.1051841398	0.0291366713	0.0567513173	0.1272183322	0.1428367088	0.212196842	-0.1239600263	-0.2383910431	-0.1656535042	0.1444759361	-0.1589293057	0.1673479501	-0.2807000522	-0.0669179097	-0.0268834802	-0.0964890983	0.3068770672	-0.2306008691	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.1576671107290082	0.0217035895074673	0.0004710457975086	0.0248589178056333	0.26204000227753	-0.2152788066932913	0.0686649627936079	0.0463449646112874	1.0419238369276371	-0.3750962794467796	1.085605281958009	0.1406972188548165	-0.0032159890482981	-0.001382979107659	1.034258555877332e-05	1.912631212221284e-06	0.003352238847581	-0.0003455460131271	1.1940204718810297e-07	1.1237505291231192e-05	0.0026639092170206	0.0002300051785455	5.29023821577474e-08	7.096412316527307e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1008.5474526618918	26.647991653393436	710.1154591593261	1017167.9642707908	1084.5162427608784	19.56511470599048	1176175.4808121726	382.793713458565	945.6880498353288	9.65358340614739	894325.8876013473	93.19167257944426	947.5515004240708	708.5564186582786	2.564435	71.998238	1.3932489420172447	0.8857372211283163	-0.0841727537	-0.0131008586	0.0016336635	-0.0731422877	-0.010786513	0.0192385874	-0.0146283071	-0.0512042894	0.2450275902	-0.0542134026	0.0502991674	-0.1529392516	-0.2033752835	0.056999433	-0.0869170715	-0.0455259598	0.0221580432	-0.2067926234	-0.0738722195	-0.2381061226	-0.1968982069	-0.063094957	0.0195759942	-0.0075905822	-0.0704118558	-0.0469804336	0.0962781974	0.1118700686	-0.1865205203	0.1575869465	-0.034380163	-0.002621971	-0.0010421704	0.0937069703	0.2548422349	0.1857388192	-0.0104200465	0.1134821618	-0.190874962	-0.0671427776	-0.007108542	-0.0300925201	-0.0700450724	-0.0633910454	-0.0782673701	-0.1510024753	-0.1631828434	0.0429383013	0.1118103815	-0.0323166371	-0.1230166661	0.1812763224	0.0957252046	-0.0825878614	-0.0786644152	-0.1680168385	-0.1516330689	0.0299120246	0.0386151192	-0.0113070708	0.0157183115	-0.1536424	0.1045122999	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.1061227298822728	0.0515443808467353	0.0026568231968733	0.0112620337976658	-0.0087703491976185	-0.2708103514751485	7.691902504816747e-05	0.0733382464660934	0.2132009480881862	-0.8287228888394509	0.0454546442657014	0.6867816264864048	-0.002473153486775	0.0007428355615231	6.116488169147341e-06	5.518046714633393e-07	0.0001723434131697	-0.0031798954344113	1.0111734973789832e-05	2.9702252062981923e-08	0.0017432137958368	-0.0009206954211838	8.476800585888151e-07	3.038794337995745e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004.6175659602974	-3.929886701594455	15.444009487368946	1009256.4538359924	1093.754909417568	9.238666656689476	1196299.801875032	85.35296159342587	949.7287599633096	4.040710127980788	901984.7175014456	16.327338338366513	951.4125540496296	770.2453369697478	1.55047	43.530487	0.3482352560556485	0.1660812219229161	-0.0135457561	0.0832941988	-0.1321770027	0.0168080355	0.0434562689	-0.1608515885	-0.1563837819	-0.046928727	-0.1782184424	-0.1382860841	0.0812394657	0.0334765452	0.2151355697	0.0813672684	0.1423446022	-0.0711795495	-0.0574491477	-0.2468875071	0.0718532852	-0.0410388415	-0.0974674709	-0.2142630871	-0.1949865931	0.1298488815	-0.0650330825	-0.1069875526	0.0875354197	-0.0469978342	0.2011427074	-0.0362096158	0.1239713735	-0.0497725942	-0.1479894466	-0.0798425693	0.2388908264	0.2152950374	0.0581891903	-0.2736069803	-0.0385951273	-0.0390256173	-0.0190415848	-0.0192519679	0.0145604036	-0.0030318949	-0.0178214049	0.1270323385	0.0018909163	0.0481211142	0.0249795945	0.0498245639	-0.1317952841	0.0092514074	0.0357889476	0.1599575524	0.0659064215	-0.1522977801	0.1271572745	0.0846345623	0.0638318523	-0.0169628047	0.0482901319	0.1520867878	0.0485756041	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0478731306688899	0.0582495992133828	0.0033930158085197	0.0022918366400406	0.050842819148869	0.0596131683464875	0.0025849922590046	0.0035537298403066	0.0861629234692031	-0.1270380246189831	0.0074240493807597	0.0161386596990933	-0.0031574916698109	-0.0006843381830358	9.969753644925223e-06	4.683187487608768e-07	-0.0010929417318641	-0.0012652851450338	1.6009464982432042e-06	1.1945216292500983e-06	0.001860279745303	0.0001170659494661	1.3704436524422858e-08	3.4606407307845944e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
991.76591729925	-12.85164866104742	165.16487330700195	983599.6347164228	1099.271962777162	5.5170533595940014	1208398.848147954	30.437877772607457	945.2153732485134	-4.513386714796184	893432.1018253264	20.370659637298687	949.3595752429412	723.7078096160276	1.429286	40.128162	0.2626086457568414	0.1496379102625513	-0.0611387426	-0.0348281697	0.0368300931	-0.086654773	-0.0102517814	0.1260907927	-0.047006762	-0.1167509132	-0.1280888117	-0.1105762536	-0.0969735704	0.1214445129	0.2475315188	0.048923572	-0.0201337309	-0.0909680209	-0.032411412	-0.0883953854	0.0017965192	-0.0493814374	-0.0286877944	-0.042300608	-0.0212221153	-0.0082710351	-0.1815755824	-0.1100724274	-0.1126445713	-0.0702473862	0.2893746707	0.0193075977	-0.0670003543	-0.0279453467	-0.1003649749	-0.0688676594	0.0525141146	0.0469011015	0.0106020189	0.0628444317	-0.0312340308	-0.048265558	-0.0124922413	-0.0622709217	-0.0548715944	-0.1037219532	0.0299543018	0.0101904545	-0.0806387626	-0.0285201596	0.0407513584	0.0520678476	0.0378793888	0.0714237034	0.1102825083	0.0303537333	-0.017087228	0.0219549309	-0.0088088361	0.0150566048	0.017105928	-0.0002310832	-0.0213959941	-0.0199475241	-0.0020439491	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0139398883582373	0.0339332423106526	0.0011514649337134	0.0001943204874401	0.1362968030394995	0.0854539838906305	0.0185768185187881	0.0073023833627801	0.2032409478491814	0.1170780243799783	0.0413068828826336	0.0137072637927187	-0.0032997287273258	-0.0001422370575148	1.0888209673939144e-05	2.0231380530496936e-08	-0.0008012140456485	0.0002917276862155	8.510504290470755e-08	6.419439469444367e-07	0.0019491829050841	8.890315978110001e-05	7.9037718190638e-09	3.7993139974720913e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.9176621027228	-3.848255196527134	14.809068057598092	975981.3070945096	1079.5239312098577	-19.748031567304224	1165371.9180547856	389.9847507832441	942.5765542466632	-2.638819001850152	888450.5606155129	6.963365724525431	947.0210385008354	670.652740233917	1.043812	29.305733	0.1462045732058028	0.0977122317058834	-0.032162006	-0.1181606131	0.1233165797	-0.0376546901	0.1124323162	0.2312237114	-0.069329518	-0.0052231473	-0.0525573394	-0.0694485938	-0.1342406307	0.1135830557	0.1885552667	0.1036332741	-0.0700732493	0.0147959106	-0.0266394775	-0.0220827746	0.0810011119	0.0503500345	0.0191297045	0.0233083703	0.061651059	0.0478849602	0.0219147644	-0.0749773271	-0.1543524778	-0.0645169784	0.228695298	0.071269987	-0.0634717129	0.0407133468	-0.0256190531	-0.0338432576	-0.0196856765	-0.0173977346	0.0154282245	-0.0706474296	-0.0707779972	-0.0420648398	0.0219258034	-0.0308532422	-0.0156702031	-0.1175621346	0.0304752762	-0.0009108762	-0.0530204341	0.028307334	-0.0270173255	0.1097241447	0.1023982877	0.1429017781	0.0221964265	-0.0293536292	-0.01242471	0.0176830205	-0.0165466432	0.0137881351	-0.1163513696	0.0778606787	-0.0118430176	0.0598861743	-0.1552568114	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.018515110797125	-0.0045752224388876	2.0932660365301503e-05	0.0003428093278298	0.1175016782844693	-0.0187951247550302	0.0138066443996669	0.0003532567145571	0.2170493869040513	0.0138084390548698	0.0471104363554245	0.000190672989132	-0.0014218813683142	0.0018778473590116	2.0217466255590613e-06	3.526310703746841e-06	-0.0007167318333152	8.448221233330001e-05	7.137244200728789e-09	5.137045208873676e-07	0.0017309967372887	-0.0002181861677953	4.7605203817242425e-08	2.9963497045041247e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993.3486532864164	5.43099118369355	29.495665237357063	986741.546985937	1085.2406283158523	5.716697105994626	1177747.2213473858	32.680625801687334	943.0858272166388	0.509272969975541	889410.8774968919	0.2593589579477082	947.4135703908224	677.0735070903825	0.79481	22.314819	0.1270506508749152	0.0599914036320395	-0.0705395441	-0.0913998717	0.1186276754	-0.0667454954	0.0218969221	0.1426304405	0.0646686133	-0.0648490758	0.0433646558	-0.0545633195	-0.0717470425	0.0476482446	0.0291956712	0.1104478789	-0.0434842629	0.0676338421	-0.0138403628	0.1101268384	-0.1334107143	0.0915133569	0.0368136891	0.0216273617	-0.0013256072	-0.040307073	-0.0366873871	-0.0598626356	-0.077882666	-0.0365303692	0.064688313	0.106748487	-0.0043956501	0.089148195	0.0328834388	0.0525246897	-0.1635366586	-0.0141938995	-0.047829255	0.0051354758	0.0610417006	-0.0589980032	0.0056121516	-0.0280617941	-0.0290974692	-0.1093446637	0.0398426941	-0.001105893	-0.0793254507	0.0129405881	-0.0725697476	0.0615464442	0.0425373461	0.1059955534	0.0432739442	-0.0334688486	-0.0271533653	0.0151111374	-0.0272453382	-0.0362218993	-0.121084109	0.1148672944	-0.0204230073	-0.0639735921	-0.0152560536	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0073694733935383	0.0111456374035866	0.0001242252331322	5.43091380980689e-05	0.0721357343973494	-0.0453659438871199	0.0052035641770449	0.0020580688647693	0.1974368938461026	-0.0196124930579486	0.0389813270515971	0.000384649883948	-0.0018751112859751	-0.0004532299176609	3.516042334791193e-06	2.0541735826290626e-07	-0.0011299820023245	-0.0004132501690093	1.7077570218621506e-07	1.2768593255772864e-06	0.0015789452934337	-0.0001520514438549	2.3119641578390187e-08	2.493068239656433e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
