global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
859.2387570835725	n/a	738291.2416745225	n/a	954.298663151314	n/a	n/a	910685.9384923852	822.9367270130563	n/a	677224.8566669615	n/a	841.6031194249689	629.7245812864385	n/a	n/a	n/a	n/a	0.0529490427	-0.0633901931	0.0802240988	-0.0298565008	0.1829302181	-0.0506388805	0.1399230197	-0.0187319113	0.0635443229	-0.1299029298	0.0997064803	0.0302233613	-0.0955193075	-0.0159081434	0.0258182514	-0.0717953055	0.0079759162	-0.1403531854	0.0692277017	-0.0762807036	0.0566717311	-0.084133428	0.1448692558	-0.0552478192	0.0605260606	-0.0375686403	0.0623771012	-0.2026873158	0.0381321816	-0.1122760121	0.163569274	-0.1528477679	0.1041786416	-0.0689915897	0.0312950091	0.0714317921	-0.0813761666	-0.0298638752	-0.0122916464	-0.0181230079	0.1233245181	-0.1086972596	0.0928239734	0.003743767	0.0648276729	-0.0517491938	-0.0556248436	-0.0004603987	0.0021910209	-0.0975074219	0.0115066946	-0.0857745475	0.0051109499	-0.0980132434	0.170204181	-0.046984363	0.1045031046	-0.2581319997	0.0608065187	0.0978116297	-0.1075698803	0.1815517107	-0.0454818653	0.1184927756	-0.1669966299	0.227094051	-0.1792297976	0.0531510993	-0.0118974877	0.1180398413	0.0011683682	-0.0629004991	0.0664240067	-0.0187781665	-0.1861018772	0.0515719075	0.0151435876	-0.0730430171	-0.0433091212	0.0778922128	-0.0021432724	0.0462144604	-0.0024959169	0.088176446	-0.0005356242	0.0133741743	-0.0223826456	0.0950189967	-0.1962371917	0.2175957451	-0.0622577076	0.0722275948	-0.1057713036	0.1118450747	-0.1819025232	0.0093711399	-0.2068343075	0.138008669	-0.0020017522	0.1551609956	-0.1849850993	0.2100874141	-0.2003821643	0.1076947712	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0428103173478717	n/a	0.0018327232714254	n/a	-0.060139127651098	n/a	0.003616714674635	n/a	-3.775900965763413e-05	n/a	1.4257428103253074e-09	n/a	-0.0011569994461508	n/a	n/a	1.338647718393258e-06	1.1496954144263329e-07	n/a	1.3217995459529371e-14	n/a	-0.0001990002035462	n/a	3.960108101142904e-08	n/a	0.0	0.0	0.0	0.0	0.0
862.3864662678179	3.1477091842454	743710.4172018942	9.908073108582842	950.0147738277165	-4.2838893235975775	18.35170773683331	902528.0704909272	823.6358431178923	0.69911610483598	678376.0020685212	0.4887633280410329	841.3339530694996	635.3695769676796	1.164053	22.718899	0.1147737464393874	0.0528939644089158	-0.0155882772	0.0340404087	-0.0778870919	-0.1509521698	0.2443669601	0.0172683442	0.0887048104	-0.14295822	-0.1481905792	-0.1580975355	0.1897108787	0.0349149081	-0.0561786658	-0.1436550624	0.0529171923	0.1006521529	-0.0779611729	-0.035566315	-0.0315446408	-0.1308807282	-0.1600607781	-0.108368149	0.2301440031	0.0468196389	0.1215651884	-0.1157376424	0.0239634661	-0.0764899477	-0.0067236432	0.1585747537	-0.0781163125	-0.1068704568	0.0246804378	-0.127102024	0.0321819268	0.0352228758	0.0492423144	0.0513720377	0.0696454516	-0.0130359809	0.2899035512	-0.0757311609	-0.0042758706	0.1070558974	0.0978390301	0.0190531399	0.0178398561	0.0343871738	-0.0264025488	-0.0993053232	0.0866683318	0.1208378324	-0.164874353	-0.1480492552	0.0133973487	-0.0962771559	0.1728374527	-0.0858767959	0.2023590328	0.1133913228	0.0063213486	0.043738878	0.0907648737	-0.1444296888	-0.0860671553	-0.06954074	-0.0504859019	-0.0845001027	0.0304896505	0.1411609529	0.0983176557	-0.0275529728	0.0222508152	-0.2204994273	-0.006617345	0.0282661054	-0.0477876524	0.1095324617	0.0344188133	0.2190679869	0.0196685329	0.0427395977	0.0311603448	0.0500975381	-0.1861512809	0.0539002693	-0.1310415463	-0.020240223	-0.2155315579	0.0459376493	-0.1689825975	0.1241442698	-0.0719251331	0.1036848	-0.0755249919	-0.1345326688	-0.1721765747	-0.0618212544	-0.0688402913	-0.0778768759	-0.0481460827	-0.0831516726	-0.106609101	0.1870309183	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0277629251262681	-0.0150473922216035	0.0007707800115667	0.0002264240126707	-0.0598724961769647	0.0002666314741333	0.0035847157984606	7.109234299849948e-08	0.03214287533428	0.0321806343439376	0.001033164434755	0.0010355932267782	-0.0007008547249086	0.0004561447212422	2.0806800671712438e-07	4.911973454267094e-07	0.0004697167546765	0.000469601785135	2.206338296238233e-07	2.205258366020326e-07	-0.0006188354651632	-0.000419835261617	3.829573329437542e-07	1.7626164689701486e-07	0.0	0.0	0.0	0.0	0.0
865.5474478007819	3.1609815329640014	749172.3843944473	9.991804251739447	958.1069150789014	8.092141251184898	65.4827500291283	917968.8607220092	823.6278432254942	-0.007999892398061	678362.8241362793	6.399827838055566e-05	840.7225367932837	654.1919547932198	1.18067	23.043203	0.0425243816670236	0.0257397943265814	-0.091178803	0.1391722096	-0.1306954092	0.0612845727	0.163838542	0.0889824878	-0.1345531885	0.0267306463	-0.0874902101	-0.1106446313	0.1610911898	0.0437587241	-0.0969406371	-0.1441080786	-0.1587967641	0.2750108038	-0.0685885453	0.0029514147	-0.0921929072	-0.1705804334	-0.1363573001	-0.0674696273	-0.1630429418	0.1175444981	-0.0343067226	0.0439014147	-0.0111546046	0.1343689786	0.0560214975	-0.1342013201	-0.0323077337	0.1282348729	-0.0400338808	0.0346027727	0.1043284078	0.020726998	-0.0500363963	-0.082624585	-0.1901089829	-0.1243274358	-0.0592915974	0.035738316	-0.0071798784	-0.0301344482	0.0535823464	0.0876700531	-0.0481715016	-0.0505794872	-0.0736129906	-0.0668280367	-0.0934199512	0.2652455763	-0.1548593625	-0.147709087	-0.0930840214	-0.0586847894	-0.2322525426	0.2062623988	0.095628203	-0.2463987629	-0.0940997083	0.1343742405	0.0252523249	0.0556592133	0.088535384	-0.0876081671	-0.0082835989	0.0680545367	0.2108042821	0.0875793792	-0.0500250621	0.0331830476	-0.037440367	-0.011723733	0.156133838	0.0332685929	-0.0555139035	-0.0517922729	-0.0410030074	0.0629973009	0.0211981546	0.043938552	-0.115061215	0.0316019405	-0.2319057226	0.1564708793	0.0568366508	-0.088480189	-0.1570102552	-0.0320810524	-0.1058270653	0.0420824141	-0.0102506399	0.016913321	-0.1268174269	-0.113713117	-0.0737168382	0.0951674017	-0.0776579913	0.0443154588	0.1449973933	0.0432970156	-0.0515479937	0.0152332619	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0325333130176375	0.0047703878913693	0.0010584164559035	2.275660063412375e-05	-0.0568366325050107	0.0030358636719539	0.0032304027945096	9.21646823469002e-06	0.0565836422428702	0.0244407669085902	0.0032017085694691	0.00059735108708	-0.0006128911254808	8.796359942780008e-05	7.737594824294471e-09	3.756355316931217e-07	0.0003521899766245	-0.000117526778052	1.2403777963476586e-07	1.3812543559284072e-08	-0.0006188923515856	-5.6886422400014194e-08	3.83027742851154e-07	3.236065053472836e-15	0.0	0.0	0.0	0.0	0.0
868.3436041906581	2.79615638987616	754020.6149388222	7.818490556645278	955.8254815265224	-2.281433552378985	5.204939053920595	913602.3511354084	825.1951980389871	1.5673548134928978	680947.1148666032	2.4566011113793564	842.3349925793088	687.7304960257841	1.277917	24.941189	0.1042888385726662	0.0602600563212921	-0.1909013129	0.2055644464	0.1604199587	0.0461957393	0.0594639742	0.0278934823	0.0935266898	0.1501194216	-0.1355643418	0.0285541101	0.2585246303	0.0072585902	-0.0314755269	0.1640093837	0.0126991938	0.3333074558	-0.007340391	-0.0887256699	-0.1478093892	-0.1710381899	0.0596116596	-0.1504327529	0.0572595895	0.0860882124	0.0990003621	0.037279214	-0.045440547	-0.0952337052	0.0204227263	-0.1812690185	0.015982579	0.1412012462	-0.0710433961	0.0551896704	-0.0779921814	-0.1021917395	-0.0143560311	-0.1371724325	0.1157564201	0.0662012606	0.0176008387	0.0185969262	0.0846222478	0.0407123914	-0.1572300781	0.0304797686	0.0512774786	-0.0237036266	-0.0180473709	-0.0924601555	-0.1592892117	0.0045679487	-0.2511532058	-0.1587357478	-0.1057848862	0.2515272907	0.0447934253	-0.0199994683	0.1247186502	-0.1145217751	0.0326294324	0.1217061433	0.0543282939	-0.0004960861	0.0336882641	0.1024492681	0.054219953	0.0535272511	-0.0067446947	0.0990493261	0.054435718	0.0551405886	0.0044753081	0.1232654071	-0.0469297585	-0.1443430615	0.0112663043	0.0058379043	-0.0203979609	-0.0412746866	0.011964459	0.0410075841	-0.1608652872	0.1952152454	-0.0899623764	0.0802893757	-0.0872097248	-0.0084307081	-0.1792507452	-0.0425559307	-0.0866378304	-0.0403291416	-0.0893553851	-0.0949301021	0.117989218	-0.1081163495	0.0593636862	0.0772933655	0.2246175726	-0.077219334	0.0041160215	-0.0530348147	0.0513670704	0.1336267323	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0280647323561566	-0.0044685806614808	0.0007876292022227	1.9968213128161057e-05	-0.0561488514965446	0.0006877810084661	0.003152693524381	4.7304271560664723e-07	0.005591775978921	-0.0509918662639492	3.126795859843791e-05	0.0026001704250804	-0.0010272220481309	-0.0004143309226501	1.716701134640832e-07	1.0551851361662412e-06	0.0008998175160244	0.0005476275393998	8.096715621443213e-07	2.9989592190918897e-07	-0.0006180386008602	8.537507254000173e-07	3.819717121532337e-07	7.288903011210557e-13	0.0	0.0	0.0	0.0	0.0
866.8691739701754	-1.4744302204826454	751462.1647797343	2.1739444750725023	963.4359058076866	7.610424281164228	57.918557739334055	928208.7445994776	825.8186054447432	0.6234074057560974	681976.3690987005	0.3886367935515475	843.7260717108508	689.3699042211958	1.218423	23.780041	0.1000677925206428	0.0503516574888505	-0.1930450286	0.1915831912	-0.0052672303	-0.0860135545	-0.0217897371	0.0214044906	0.0548697151	-0.1215003768	-0.0269904018	0.2259274833	0.0930800918	0.0083584365	0.1157053243	-0.0104550791	0.0670984735	0.0134114504	0.0028096593	0.2865141728	-0.0124522579	-0.0836067896	-0.0208118254	-0.0875291641	-0.027208334	0.0965632949	-0.0074077568	0.1433069746	0.0836498216	0.0806713905	0.0626232103	-0.0613352739	-0.0853044086	-0.0422193452	0.0615443791	0.1319054267	0.0678355357	-0.0300536565	-0.0967480939	0.1594738481	-0.1792793505	0.0526928965	-0.0709744654	-0.0616476705	-0.0658457524	0.0258424717	-0.0840170862	-0.09146214	0.1444498814	-0.1161793113	0.0040817804	-0.0214224998	0.1105788242	-0.0542799473	-0.091820387	0.1606326869	-0.2339467354	0.0186759161	-0.1107302643	-0.0376976113	0.0828861341	-0.0738885416	0.006962613	0.1652833758	0.0416869315	0.0313906277	0.1190364922	-0.005057262	-0.006461775	0.0973519057	0.0323315301	-0.2355475536	-0.0430729524	-0.1878927705	0.0916110867	0.0579769502	-0.0745823336	0.0408862477	0.0261526792	-0.1225581911	0.2135298422	0.0500000897	0.0153164486	0.0157163483	0.0722560913	0.1215487119	-0.2055198818	0.0802025655	-0.1208608031	-0.1688814383	-0.0548096938	0.0932981165	0.0856888439	-0.0005062373	-0.0365964494	-0.0765836869	0.0400472334	-0.0041738773	0.117721416	-0.0113099424	-0.1307535058	0.0102600331	0.1263369762	0.0330814441	0.0935532124	-0.0421100516	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0319083973762559	0.0038436650200993	0.001018145823121	1.4773760786734957e-05	-0.0228350982073806	0.033313753289164	0.0005214417101407	0.0011098061582112	0.0303595359594055	0.0247677599804845	0.0009217014236704	0.0006134419344508	-0.0005493094520619	0.000477912596069	2.2840044948141122e-07	3.017408741245448e-07	0.0006156701632551	-0.0002841473527693	3.790497499225615e-07	8.073971808580101e-08	-0.0006188309366398	-7.923357795999817e-07	3.829517281424922e-07	6.277959876343107e-13	0.0	0.0	0.0	0.0	0.0
863.6269574029265	-3.242216567248988	745851.5215530362	10.511968268943813	958.7238611197372	-4.712044687949401	22.20336514123217	919151.4418803372	825.1387272031816	-0.679878241561596	680853.9191304866	0.4622344233488879	843.4949596414638	677.4121326311458	1.111705	21.697212	0.1085714812329114	0.0645323069228122	-0.1103521252	0.1551457467	0.0280282492	0.0823048977	-6.78054e-05	-0.0024765014	-0.0478266381	-0.0018372122	-0.0258737776	0.1629105489	0.1727171118	0.0104556102	0.0519891041	0.0124584186	0.0679771737	0.0085305263	0.0725011528	0.1536908497	0.1322690184	-0.010655938	-0.0492916969	-0.0803404804	-0.0137513606	-0.0718042429	0.055754015	0.0952794548	-0.0051520955	-0.1782012888	-0.0252603189	-0.0060114448	0.1581444035	0.0392716375	0.0485931902	-0.01535579	-0.0641021076	0.2478477473	0.1497536959	0.036338044	0.0230590044	0.115363313	-0.2306862209	0.0250351277	-0.0833836974	-0.0474648534	-0.0126141558	-0.0878854756	-0.2279814903	-0.0701619518	-0.0046000505	0.0370339744	-0.0070352581	-0.0045877854	0.0144535986	0.0617526436	-0.1622050602	-0.0409791027	-0.0740458881	-0.1477485519	-0.005323413	0.0228573502	0.1009977002	0.035867986	0.0437422139	-0.1106435348	-0.0744531396	0.0356289056	-0.1268791634	-0.0884152776	-0.1273677379	-0.038651458	-0.0143453764	0.1241449967	0.1445643797	0.0157599237	0.1119748704	-0.037910999	0.2298440796	-0.0777920874	-0.0781196431	-0.2990908134	0.0038616931	0.0117595138	-0.122154246	0.1006408731	-0.0937945958	0.0575418944	-0.0039930491	-0.0083381614	-0.0365718047	-0.0421029495	-0.0750892675	-0.0472373219	-0.0539358022	-0.029808545	0.1461010241	0.1489450061	0.2136555849	0.0080254125	0.0611600786	0.0025595369	0.1715743546	-0.1253275854	0.1212592623	-0.0350880838	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0317942769155479	-0.000114120460708	0.0010108760445825	1.3023479552206584e-08	-0.0704210374505152	-0.0475859392431346	0.0049591225156068	0.0022644216136512	-0.0078281694983033	-0.0381877054577088	6.128023769416616e-05	0.0014583008481247	-0.0004851886516757	6.412080038619995e-05	4.111477042166899e-09	2.3540802771488374e-07	0.0010051484292343	0.0003894782659792	1.0103233647921803e-06	1.5169331967016445e-07	-0.000618755681578	7.525506180001107e-08	3.8285859348505533e-07	5.663324326523484e-15	0.0	0.0	0.0	0.0	0.0
860.1759303115466	-3.451027091379842	739902.6310873347	11.909587985437614	958.9617654968006	0.237904377063387	0.0565984926259182	919607.6676847409	823.8947872064739	-1.2439399967076952	678802.620386001	1.5473867154091407	842.7266663424014	650.406865726606	1.139817	22.245874	0.162642578749305	0.0855292214497056	-0.0091438141	0.0236413033	0.0076058473	-0.03288138	-0.0663927176	0.0056751816	0.0030920454	-0.0230011697	0.0084157322	0.087398794	-0.162805995	-0.0059628075	-0.0026282073	0.0367301523	0.0046132431	-0.1161628592	0.0875450953	0.114064433	0.0621419724	-0.0815769749	-0.0674129575	0.0666618683	-0.1291601048	0.0232553841	-0.1028884851	0.0641370006	0.0836041198	-0.0919828489	0.0662094196	-0.062426468	-0.2082197695	0.0286230574	-0.0394086746	-0.1971623094	0.0140566072	-0.0469599411	-0.106359045	0.1255287875	0.1684206963	0.0087241911	0.0054966285	0.0068642965	0.2127496949	0.002776201	-0.024113449	0.1313989802	0.0749506119	-0.025503056	0.009135444	-0.002425858	0.0222673143	-0.0525525207	0.1307077474	0.1727458205	-0.0629759984	-0.04702886	-0.0510291986	-0.0384282316	0.0091830741	-0.1938757582	0.050364477	0.0760506346	0.1203106326	0.0275010948	0.0382507572	-0.0394055938	-0.0796999458	-0.0948941284	-0.0868735919	0.0493034736	0.1458879889	-0.1056970874	-0.1381306168	0.021623289	0.0734212533	-0.1765501316	-0.0776421092	0.0582471935	0.0498607241	0.0972571343	0.0147774712	0.018650603	0.0304521365	0.0574459155	-0.0387173011	0.0277087847	-0.0247152518	-0.0089676586	0.0659577994	0.0508442403	0.0042906725	-0.0285926762	0.0361481779	-0.1443990079	-0.0160910038	0.0436759408	0.1457151479	-0.0661192914	-0.2349231591	0.0534751773	0.154361954	0.0901827193	0.0711252383	-0.0426572752	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0273944997373547	-0.0043997771781931	0.0007504586158599	1.935803921774969e-05	-0.0200510457316767	0.0503699917188385	0.0004020444349337	0.0025371360657558	0.054335034564005	0.0621632040623083	0.0029522959810716	0.0038642639392921	-0.0003279061750387	0.000157282476637	2.4737777457068456e-08	1.0752245962851057e-07	0.0004490681981352	-0.0005560802310991	2.0166224657639527e-07	3.092252234192285e-07	-0.0004179262735148	0.0002008294080632	1.7466237009396742e-07	4.0332451143015314e-08	0.0	0.0	0.0	0.0	0.0
858.2470568440115	-1.9288734675351409	736588.0105814078	3.7205528537610375	956.939226733092	-2.022538763708553	4.090663050703723	915732.6836605282	823.1596620474289	-0.7351251590449692	677591.8292220373	0.5404089994608913	842.0904834468658	638.8965607597714	1.030347	20.109354	0.1543246955246308	0.0938276961072435	0.0565825777	-0.0328487896	0.0367697097	0.0787012813	-0.0444538124	-0.0250404601	-0.0269452869	-0.0076188062	0.0293735678	0.0519520518	-0.0304551295	-0.0246105775	-0.043450459	0.0242112076	-0.0972906003	-0.1198773794	0.062053315	-0.0666327438	0.0623718608	-0.0500730847	-0.0478999709	0.1115142758	0.0314998547	0.0301307816	-0.1098922272	0.1222183716	-0.1817525552	-0.1114636627	-0.056217192	0.0995521938	-0.0265855757	-0.0929824078	0.1701804077	0.1594197452	0.011073828	0.0462663336	0.1683730748	0.0380492812	-0.0251947794	-0.04891548	0.0323794277	0.0998692395	-0.0598711885	0.0035125207	-0.201797418	0.1172387004	-0.078922918	-0.0229430571	0.0260481508	0.018769975	-0.0360809969	0.0117349373	0.1052521066	0.0409183811	0.0806324303	-0.0448527667	-0.0737215717	-0.025806557	0.0052995902	-0.1267073355	-0.0288594828	-0.1614546744	0.1549463587	-0.052311954	-0.1657975147	0.011427919	0.0947784818	0.0145534533	-0.1080284503	-0.0826455325	0.0054345305	-0.0657188166	0.1276508481	-0.0825990174	-0.0216782699	0.1392757833	0.1273497282	-0.1487825509	-0.0976958957	0.0349326644	-0.0008971204	-0.0171633551	-0.0164870304	0.0083972555	0.0380680856	-0.0191079497	0.0255739624	0.1491577932	0.0635636105	0.0438699257	-0.0128310232	0.0379154614	0.0191310754	0.0167188376	0.1025031755	0.1821620563	0.1299040652	0.0738866023	0.1058180798	0.0610374651	0.0386866157	-0.1062091318	0.080744913	-0.0277860086	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0304043462915473	0.0030098465541925	0.0009244242734163	9.059176279785056e-06	-0.0706486536672343	-0.0505976079355576	0.0049912322649928	0.0025601179288004	-0.0209089779658384	-0.0752440125298434	0.0004371853595759	0.0056616614215912	4.506589254134403e-05	0.00037297206758	1.3910816319493297e-07	2.0309346705479675e-09	0.0004079926062645	-4.1075591870699975e-05	1.6645796676649933e-07	1.6872042475283136e-09	-0.0003225093628648	9.541691064999998e-05	1.0401228913545925e-07	9.10438683799008e-09	0.0	0.0	0.0	0.0	0.0
857.0228316527824	-1.2242251912290385	734488.1339741534	1.4987273188397758	954.6722480422782	-2.2669786908138576	5.139192384604112	911399.1011820972	823.705854702247	0.5461926548181282	678491.3350707593	0.2983264161772749	842.5761646395666	623.3214627826025	1.07449	20.970884	0.1649907888467566	0.1038914342068128	0.1018495411	-0.094471273	-0.0535224416	-0.0052645807	-0.1016527896	-0.0145066925	-0.0066703576	-0.0186144472	0.0492730338	-0.0938073125	-0.2393076364	-0.0047226412	-0.0280640923	-0.0023002934	0.0812789074	-0.2167340263	0.0519876564	0.0343461416	-0.0507691364	-0.0113276418	0.0434825696	0.1488193288	-0.0619801539	-0.0035296908	-0.0376302786	-0.0148281326	-0.0696583819	0.0838301028	-0.0304491553	-0.089770113	-0.0522881085	-0.0715047377	-0.0763596868	0.1751096989	-0.0148342442	0.0543921949	0.1383566638	0.0391719171	0.1830928123	0.0232357857	0.0721665347	-0.1144175418	-0.0467630685	0.0041150914	-0.0392465315	-0.0722111752	0.0849675874	0.0850567409	0.0212981383	-0.009079421	0.0422062794	-0.0586949477	0.1892572552	0.0832282659	0.0220573229	-0.0407889632	0.0740973546	0.1322629581	0.0886601785	-0.0295846029	0.0538857249	-0.1168003134	-0.0944543549	-0.0590000933	0.0354275777	0.0508074971	0.0204730256	-0.1029001753	0.0277832332	-0.0282035594	-0.0016660894	-0.1314033042	0.011552019	0.1174833972	-0.118279409	-0.0596704726	0.0086256501	0.0970502317	-0.169322481	-0.0267617025	0.0149488738	0.0048858863	0.124810647	-0.0225078621	0.0203526956	0.0140226218	0.0448783964	0.0474582737	0.1461068408	0.1410032755	0.0788837516	0.0331207609	0.0685207439	-0.145707036	-0.0766167709	0.0027087043	0.0153545635	-0.0020910067	-0.1182969847	-0.1230808849	-0.0537385072	-0.1535286093	0.0085764215	-0.0133362825	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0177199672664585	-0.0126843790250887	0.0003139972399243	0.0001608934712521	-0.0071246258129917	0.0635240278542426	5.076029297514764e-05	0.0040353021148265	0.060549169014969	0.0814581469808074	0.0036662018684032	0.0066354297095468	0.0001420563813177	9.699048877635596e-05	9.407154913076433e-09	2.0180015473079784e-08	0.0003969796779754	-1.1012928289100016e-05	1.5759286472545228e-07	1.2128458950085939e-10	-0.0002840280801979	3.848128266690002e-05	8.067195034090471e-08	1.4808091156898596e-09	0.0	0.0	0.0	0.0	0.0
857.7711101683545	0.7482785155721103	735771.2774394514	0.559920736866801	951.6027874806936	-3.069460561584606	9.421588139123283	905547.865141026	823.418494756228	-0.2873599460190235	678018.0175066123	0.082575738576056	842.0513280200718	620.9383641803075	1.038954	20.27734	0.2034232406968073	0.1239017670743123	0.1090228059	-0.1008583133	0.0409460323	0.0675376456	-0.0949843649	-0.0307985427	0.00508674	0.0168288629	0.0858412727	-0.1358876115	-0.0697356028	0.0105856715	-0.046202117	0.0601300146	-0.0203917341	-0.1228458634	-0.0048759829	-0.1531671609	0.0983102187	0.0092696565	0.0452042595	-0.0840007527	-0.0964147002	-0.0458559677	-0.0590655169	-0.0090528995	0.1287660387	0.1628830789	-0.0219341628	-0.0093529347	0.1201138494	-0.0599965425	-0.1291048092	0.1612410467	-0.0714999433	-0.0559520679	-0.07737353	0.0511392289	-0.1313931619	-0.0951915668	0.020737678	-0.148774601	0.0518516014	-0.0378970695	0.0337274641	0.1105550262	-0.1336515482	-0.0847236534	0.0104147282	0.0166751136	-0.0313884305	-0.0221634384	0.0753742289	-0.031307134	0.1768922318	-0.0250510668	-0.0929202237	-0.0224402242	0.0400758951	0.0082270891	-0.0591848878	-0.1546768767	-0.1162768337	0.1450132197	-0.044170938	-0.0188668179	-0.0267282412	0.1527041244	0.0427533298	-0.1000107395	-0.1251148352	0.0587774325	0.0542486411	-0.0200999096	-0.1030827553	-0.1604937262	-0.1442059558	-0.0581020953	-0.0617181349	-0.0388113626	-0.0067059714	-0.0125159068	-0.052470668	-0.049746711	0.0839513142	-0.0441780467	0.0610432838	0.1895141244	0.0820943019	0.0166759118	-0.0284284114	0.0453844524	0.0944567501	0.127049024	0.063577397	0.1054878145	0.0103795786	0.1045954907	0.0823657102	-0.0431263278	-0.1007173308	-0.0172185884	0.1404596393	-0.1123442946	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0183042743894645	0.000584307123006	0.0003350464609248	3.414148139955493e-07	-0.0656401365162082	-0.0585155107032165	0.0043086275218664	0.0034240649928582	-0.0472820881719258	-0.1078312571868947	0.0022355958618977	0.0116275800265062	-0.0001559071575218	-0.0002979635388395	8.878227047775822e-08	2.430704176652736e-08	0.0003000482174499	-9.693146052549996e-05	9.00289327948625e-08	9.39570803960656e-09	-0.0006189763945067	-0.0003349483143088	3.831317769565139e-07	1.1219037325830668e-07	0.0	0.0	0.0	0.0	0.0
