global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
931.3507952586668	n/a	867414.3038289512	n/a	1158.2401411412127	n/a	n/a	1341520.2245508162	878.7637389872498	n/a	n/a	772225.7089588513	897.3544319428594	810.8510284193101	n/a	n/a	n/a	n/a	-0.1064251801	-0.066135198	0.0039943264	-0.1456223937	-0.01671327	0.1904259583	-0.2002270087	0.106597892	-0.0293910289	0.0526635688	0.0104635067	-0.0529948043	0.3000288592	-0.1697423634	0.0577323982	-0.0739296208	0.0294822399	-0.0213156538	0.0514190423	-0.0144924664	0.1073974694	0.1431547004	-0.009306073	0.0088612964	-0.1213344588	0.0329669374	-0.041387135	0.183566432	-0.088280363	0.0267197526	-0.0813465923	0.1192143069	-0.0308962434	-0.0200869591	0.1669743568	-0.0136745909	-0.0425757228	-0.1610162418	0.1040435303	-0.0842589342	-0.0535476391	-0.0702996792	0.0480543521	0.0928813186	-0.0481072741	0.1192461372	-0.010668204	0.0283994281	-0.3097808921	-0.08022747	0.0399670715	-0.0153740466	0.0238838428	-0.0381773133	0.0170959016	-0.0299175721	0.0639110636	0.0111978736	-0.104709931	0.1743004632	-0.2202105477	0.1195297536	-0.0415320221	0.0593406	-0.0584744302	0.1169286353	-0.1235298681	0.0787813441	-0.0541583673	0.1958851999	0.0635594155	-0.0055457388	-0.1631329904	0.2255890064	-0.029940606	-0.0155120623	-0.037391402	-0.0732426536	0.0912537265	-0.0861346304	0.0325116803	0.014832865	-0.0430018546	0.0032135837	-0.1777781596	0.0562709474	-0.1069867384	0.0096770326	-0.0724350011	0.1111748156	-0.0071159557	0.0421194952	-0.1687443171	0.1378263098	-0.0021368756	0.1210535604	-0.0827219078	0.0464925342	-0.0424890947	0.0475173149	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0084165217964766	n/a	n/a	7.083783915056568e-05	-0.0539975561295165	n/a	n/a	0.0029157360679602	-0.0990082090298258	n/a	0.0098026254552936	n/a	-0.0007789996993418	n/a	n/a	6.068405315746148e-07	0.0004010002374228	n/a	n/a	1.6080119041314197e-07	1.5593222546593077e-07	n/a	n/a	2.4314858938757868e-14	0.0	0.0	0.0	0.0	0.0	0.0
931.5902880179832	0.2394927593163629	867860.4647294289	0.0573567817649653	1150.0185455494682	-8.221595591744517	67.59463407419288	1322542.6551077142	880.4761054497261	1.712366462476325	2.932198901813684	775238.1722679172	897.8758186616093	810.3820313920257	1.151671	19.235952	0.0663460497880068	0.0365268498064915	0.0194460972	-0.1214155617	-0.0786991197	-0.0956883117	0.1471227729	0.1182642304	-0.1260331388	0.059886805	0.1891371342	-0.1322953293	-0.0326205182	-0.0497704683	0.0417191777	-0.167602472	0.0480876975	-0.1206294053	0.1638031692	-0.076503722	0.1611048755	-0.0120994288	0.055878524	-0.073183315	-0.0741558055	-0.0859093211	-0.0561054884	-0.0575030763	0.1131861561	0.048827225	0.1719298704	-0.0755643326	-0.073120833	-0.1224579585	0.0906861421	-0.0778061899	-0.0012316237	-0.0170889902	-0.0203730203	0.0110207597	0.0611342292	-0.0369546513	0.1066348131	-0.0796572292	0.1610740124	0.0626461893	-0.2241167299	0.0173019272	-0.132519059	0.0569678367	-0.2179333363	0.1033907884	-0.0713558492	-0.0074986189	-0.0710396621	0.0060963999	0.0717870772	-0.0852147347	-0.0323336914	0.0389860692	-0.0806856255	0.1501696507	-0.0264581938	-0.0282115926	0.0334187946	-0.120335487	-0.0237311368	0.0187526731	-0.0417969589	0.1455699082	-0.0016129326	-0.0024083086	-0.030737868	-0.139530048	-0.0500649487	0.0039011917	-0.0082992405	-0.1895651985	-0.0124623806	0.0623243883	0.0717578424	-0.1357608526	0.0527870193	0.0305772706	-0.0450128446	0.0617143315	-0.1170469625	-0.0828224592	0.0498231395	0.0537454592	-0.0163986091	0.1159583954	-0.0679864766	0.0322856016	-0.1167730819	0.108560497	0.0310217219	0.1074047681	0.1056848222	0.0591577463	-0.0983284378	0.1083432471	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0070924963575009	-0.0013240254389757	1.7530433630547948e-06	5.030350458116353e-05	-0.0293978108192192	0.0245997453102972	0.0006051474693314	0.0008642312809626	-0.0772412497706085	0.0217669592592172	0.0059662106661255	0.0004738005153924	-0.0008670001675442	-8.80004682024e-05	7.744082403841613e-09	7.516892905216709e-07	0.0001159999475894	-0.0002850002898334	8.1225165205122e-08	1.3455987840743546e-08	5.029467093514185e-08	-1.0563755453078893e-07	1.11592929272454e-14	2.5295539244742025e-15	0.0	0.0	0.0	0.0	0.0	0.0
931.2030164244636	-0.3872715935195856	867139.0577980198	0.1499792871471991	1153.132588661323	3.114043111854926	9.69726450249111	1329714.7670327642	881.1688144171909	0.6927089674647959	0.4798457136061437	776458.4795013978	899.1088200764484	814.1750404296383	1.104906	18.454859	0.0221438132016967	0.0115463842016096	0.0979059192	-0.0337176005	-0.145882341	0.0089439349	0.1264381622	-0.0395786588	-0.1710490514	-0.0585374313	0.1593371694	-0.0667896211	0.0203557341	0.0255031121	-0.1543999571	-0.040268183	0.02690524	0.0434305551	0.1122281732	-0.1474904057	0.1000430247	0.2524021894	0.0823425358	-0.1111223202	-0.0605631749	-0.084754697	0.027518636	-0.2112359048	0.0024161163	-0.1938906585	0.0723553488	0.0248723188	0.1320292008	0.0140168013	0.0374799495	0.0468561961	-0.0226983198	-0.0470072031	0.0543908521	-0.0572586	-0.0888093187	-0.0496068069	0.0470165503	-0.0095886732	0.046681165	0.1103519248	0.1499367554	-0.11142836	-0.0929289265	0.0415166378	-0.0388485546	0.2126580364	-0.0796871872	-0.1434290208	0.0382625116	0.1920055503	0.0787574284	-0.1077311465	-0.10809295	0.0441754811	-0.0795838858	-0.0565953258	0.0887667612	0.0785782571	0.0122458901	-0.1408776997	0.1182601827	-0.0808371508	-0.0117336192	0.0151327722	-0.0573269698	-0.0537835331	0.1328462148	0.0121228695	0.0415492565	-0.0810157518	-0.1213134685	-0.1063315703	0.006902614	0.0978726272	-0.018311622	-0.087990971	0.1295341474	0.1136395155	0.0168099707	0.0126276299	-0.0214723536	0.0576488814	-0.0923856788	0.1206236711	0.0487167575	0.1077855084	-0.1414125509	-0.1159762447	-0.052223211	0.0197975733	-0.073990195	-0.0290763268	0.0628550645	0.0152095352	0.1069645533	0.0570273822	0.1288230331	0.1279949812	0.1266188352	0.124700488	7.999999994012796e-06	-0.0070844963575068	5.019008863952835e-05	6.399999990420474e-11	-0.0294274070048743	-2.9596185655102192e-05	8.759342053312766e-10	0.0008659722830305	-0.0754140056372705	0.0018272441333379	0.0056872722462582	3.3388211228181354e-06	-0.0007190008793006	0.0001479992882436	2.19037893206122e-08	5.16962264435036e-07	0.0	-0.0001159999475894	1.3455987840743546e-08	0.0	0.0	-5.029467093514185e-08	2.5295539244742025e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
931.100890806414	-0.1021256180496266	866948.8688604976	0.0104296418620182	1140.7880648596813	-12.3445238016418	152.3872678893009	1301397.4089262965	881.4360756878212	0.2672612706303425	0.0714285867789452	776929.5555239465	899.1017663243305	819.0988614738628	1.195252	19.963884	0.0341543451862437	0.0218508519563521	0.0248255571	0.1098587332	-0.1860691571	-0.0372969462	-0.0386024396	-0.0642898211	-0.1203096772	-0.1316830518	0.0680271434	-0.0844612095	0.0425792616	-0.005243066	-0.1376360708	0.1129601914	0.0589208373	-0.07653296	0.0737990772	-0.1189409146	-0.0211742834	0.195317844	0.0803284804	-0.1137690075	-0.0147932143	0.0132966121	0.0306929764	-0.0641152116	-0.0548760007	0.0967029892	-0.2337375814	0.0659924259	-0.0303065724	0.092441685	0.053196373	0.010545309	-0.0668809972	0.108955802	0.1099068187	0.0861628938	-0.0355083305	-0.0439694398	-0.1402669883	-0.0398262604	-0.0254710973	-0.0206722876	0.0196611539	-0.0735112919	0.0288406272	0.0697249653	0.0335977456	0.2509187061	-0.0621737589	-0.1280625363	0.0918116013	0.088816915	-0.1131079966	0.0523423705	-0.1229768778	-0.0788397115	0.1300495673	0.0064559443	-0.0140059164	0.0010051184	-0.0728357546	-0.0255333766	-0.1096486519	0.0105484074	-0.044839402	-0.0622872299	0.069479355	-0.037766452	-0.0195453087	0.0826048919	0.1918117172	0.0535856733	0.0614540127	-0.0704233345	0.0182939119	-0.0017897421	-0.1027372899	-0.0144885899	0.1473320002	0.1244350152	-0.0002340239	-0.033668846	-0.0587617227	0.0913487735	0.0562614021	-0.0823701536	-0.1136169988	0.0114883375	-0.1174570711	-0.1103641486	0.0233943764	-0.0537407359	0.026374425	0.0357851716	0.0697448405	0.0333772908	0.0519333793	-0.0353121946	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.002003999892608	-0.002011999892602	4.04814356783051e-06	4.016015569572875e-06	-0.0254528066789276	0.0039746003259467	1.5797447751015628e-05	0.0006478453678348	-0.0590962145714755	0.016317791065795	0.0034923625766778	0.0002662703052669	-0.0009559999573386	-0.000236999078038	5.616856299086202e-08	9.13935918431405e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.985320204906	-0.1155706015080113	866733.6664370314	0.0133565639329235	1148.893220459674	8.105155599992713	65.69354730009324	1319955.632018201	881.2442197857481	-0.1918559020731436	0.0368086871602996	776591.374905792	899.629158994376	814.9933461835308	1.226461	20.485155	0.0624281905735844	0.0346744240692447	-0.1180649513	0.067988883	-0.0689944855	0.1429635182	-0.078335589	0.0252391085	0.0092738667	-0.2083338035	0.0616793749	-0.1185300095	-0.02266976	-0.0273228899	0.0115419642	0.1366996378	-6.94208e-05	-0.0230332862	-0.0419778228	-0.1532089289	-0.1203343656	0.1622128555	-0.0836333512	-0.2154037788	-0.0834342543	0.0190287054	-0.0277579436	-0.0492929723	-0.0207807094	0.0007050655	-0.0126401538	-0.0380784043	-0.0623300085	-0.079380265	-0.0783302755	0.0414960114	0.0597037513	0.0299900003	0.0056888701	0.1461819827	-0.0192557514	0.1099498416	0.0223844677	0.0137253295	-0.1073863351	0.0731956248	-0.0425399365	0.0760116916	0.0820385123	0.0420574226	0.0519308085	0.0827536486	-0.0074144711	-0.1192668536	0.1616613406	-0.0156726252	-0.1945388765	-0.1160065062	-0.1660851656	-0.1423773569	0.001233095	-0.1256203068	0.1034066802	-0.0002060427	0.0030129426	-0.0609304307	-0.1130887453	0.0058894187	-0.0360048109	-0.0116458975	0.03071625	-0.111025287	-0.0398036509	-0.0067736459	-0.0423174084	-0.1003367531	0.1016833057	-0.0678768873	0.0447298503	-0.1440530334	-0.0422568527	0.0037236997	0.0747983606	0.0746870728	0.0635087143	-0.0698980879	0.0795430686	-0.0128867334	0.0838173494	0.0824870311	-0.0427191334	0.1126858029	-0.1173244394	-0.0646995887	-0.1039454032	-0.0355566982	0.0582582979	-0.0845583451	-0.0079972789	-0.005375107	0.0894863592	-0.017769566	0.1282045865	0.1255324169	0.1211199807	0.1150284477	1.5156834948015783e-05	0.002019156727556	4.076993890434718e-06	2.2972964564139258e-10	-0.0143566350006096	0.011096171678318	0.0001231250259147	0.0002061129685407	-0.030688383798946	0.0284078307725295	0.0009417769001914	0.0008070048492006	-0.0012059994186134	-0.0002499994612747	6.249973063769018e-08	1.4544345976958586e-06	0.0001679998074926	0.0001679998074926	2.8223935317550658e-08	2.8223935317550658e-08	1.0135913621888305e-07	1.0135913621888305e-07	1.0273674495038091e-14	1.0273674495038091e-14	0.0	0.0	0.0	0.0	0.0	0.0
930.5531628534852	-0.4321573514207557	865929.188896625	0.1867599763870025	1152.5766371818586	3.683416722184575	13.567558749268956	1328432.9045774415	879.652302531453	-1.59191725429514	2.534200544522577	773788.1733488869	899.0317423073642	818.8496344063872	1.07167	17.899723	0.0475950871666792	0.0247499315472103	-0.1455486549	-0.028781683	-0.0153144207	0.08389819	0.0043093304	0.1341044457	0.0623425048	-0.1416142716	0.0312137369	-0.1479085752	-0.0387661139	-0.0295844981	0.1662128258	0.0052246065	0.0440658661	0.0230203757	-0.1217352601	0.033604627	-0.1173245905	0.0548686312	-0.0850924605	-0.0428809368	-0.041462319	0.0196801828	0.0783832874	-0.043209875	-0.1534835547	-0.0282886314	-0.0283824794	-0.1344933663	-0.0760020483	-0.1101045784	0.0236763216	-0.0114306781	0.0669352849	-0.2416924098	0.0836601055	-0.1550445586	-0.019081364	0.2211420304	-0.0538776114	0.126778246	-0.0628437377	-0.1492071358	-0.0566505737	0.1170292403	0.0256621603	0.0005738752	-0.0186099723	-0.1037008947	0.0323855519	-0.0311189431	0.2328992237	-0.1078917322	-0.1750454469	0.0928301559	-0.0866941333	-0.0032609283	-0.0405743288	0.0069076128	0.0054892819	0.0268062128	-0.0116609485	0.1012530599	0.0579998691	-0.0137324918	0.1490689417	0.0021737107	-0.1404655572	-0.1650407914	0.0235626993	-0.1983018075	0.0056994922	-0.0317130522	-0.1380203372	0.0211569923	0.0462910224	-0.142971135	0.0790760774	0.0211015455	0.0473914785	0.0325918727	0.0360736239	-0.1326675574	0.0153955155	0.0578436843	0.0281738926	0.0474100241	-0.0820036546	0.0463399901	-0.0894317986	-0.0491687267	0.1372232641	0.0229688443	0.0576727064	0.1200248751	-0.051217036	-0.0241300471	-0.0051539475	-0.1572403081	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0027022827618452	0.0026871259268971	7.220645747003052e-06	7.302332124965722e-06	-0.0101434575464622	0.0042131774541474	1.775086426013597e-05	0.0001028897309968	-0.0188304280760363	0.0118579557229097	0.0003545850215267	0.0001406111139264	-0.0015010005656054	-0.000295001146992	8.70256767265956e-08	2.2530026979477306e-06	0.000448999780424	0.0002809999729314	7.896098478744755e-08	2.016008028208002e-07	8.368004673179079e-07	7.354413310990248e-07	5.408739514887054e-13	7.00235022103469e-13	0.0	0.0	0.0	0.0	0.0	0.0
928.9981841615554	-1.5549786919298183	863037.6261754672	2.4179587323557694	1144.735857343943	-7.840779837915534	61.47782846666274	1310420.1830889722	880.1360217866444	0.4837192551914313	0.233984317842953	774639.4168464206	899.3870500679476	807.9667222217847	1.253178	20.9314	0.0630929487413991	0.0344142137716157	-0.0147894353	-0.1210468212	0.0226125032	0.0217435433	0.0939282891	0.0428999191	0.1075732408	-0.0949285298	-0.1219827869	0.0944024846	-0.0550241449	-0.0257621512	0.0679548739	-0.1427939371	-0.0246244689	0.064528778	-0.0875507319	0.0845502517	-0.0157899674	-0.0870127583	-0.0078936893	-0.0974740884	0.0110147361	0.1994716967	-0.0782779227	0.0928181951	-0.080454825	0.070165972	-0.0236898853	-0.1801770738	-0.0166834782	0.1462761967	0.1380475515	-0.0911430715	-0.0431606478	-0.0051792652	-0.1021999701	0.0020151963	-0.0498124427	0.0369457458	0.0791156406	0.1284080765	0.079670265	-0.0661522623	0.0063222458	0.0168562147	-0.0875800131	-0.0320981025	0.0135862468	-0.2012561142	0.0261839635	0.0758857334	0.1163867856	-0.1663522178	-0.020572932	-0.0228874025	-0.0523052508	-0.1105089036	-0.0695967934	0.0794476699	-0.0822530747	-0.1070559882	0.1580672028	0.0823660341	-0.0164300634	-0.1067489575	0.0161971064	0.0399190965	-0.1772004129	-0.0335391182	-0.0265452739	-0.0427018991	0.0725344172	0.121971364	0.066992238	0.07956143	0.0171826861	0.0069880828	0.1291127885	0.0223136563	0.0068593455	0.0025996296	0.1032759072	-0.031045831	-0.0167058745	-0.0877267912	0.081970381	-0.0503621495	-0.0968147806	0.0058374418	-0.0598743689	0.0165752544	-0.0002198474	-0.1061397732	0.1447975656	-0.0172886896	0.0597591191	-0.0523932478	-0.0426633772	0.0236701594	0.1272347401	0.1216944932	0.1126387502	0.1003291122	2.9341006552385807e-05	-0.0026729417552928	7.144617627187831e-06	8.608946655071467e-10	-0.018522377203979	-0.0083789196575168	7.020629462712144e-05	0.0003430784572864	-0.0308342782937032	-0.0120038502176669	0.0009507527178935	0.0001440924200481	-0.0009559996803052	0.0005450008853001	2.970259649780017e-07	9.139353887436446e-07	0.0001940000767512	-0.0002549997036728	6.50248488732158e-08	3.7636029779471495e-08	9.26472218659301e-08	-7.441532454519778e-07	5.537640527167114e-13	8.583507719474875e-15	0.0	0.0	0.0	0.0	0.0	0.0
928.5463839028324	-0.451800258722983	862198.3870590263	0.2041234737821544	1146.0985110870188	1.3626537430757253	1.8568252235182847	1313541.7971158812	880.031103885535	-0.1049179011093883	0.0110077659731993	774454.7438059933	898.8863996574678	808.3248498157789	1.21633	20.315945	0.0385274021977478	0.0233532127005861	0.1194098092	-0.0343400321	0.0272013263	0.0164660893	0.0818535614	-0.1028730043	0.0158379425	-0.0005264462	-0.1450014623	0.0172585231	0.0755858229	0.0115597899	-0.0313505149	-0.0762056563	-0.0673329703	-0.019492678	-0.0648734535	-0.0930419742	0.1276785782	-0.026469187	0.0478803621	0.0381203127	0.0365814019	-0.0194214236	-0.0255023748	0.1371568838	0.0721534213	0.0522643431	-0.0446669535	0.0272293068	0.0593044247	0.1080976109	0.008560307	0.0065258829	0.0164124379	0.1132342745	0.0593307948	-0.0984236247	0.1096472643	0.0012765145	0.0473999885	0.0260211059	0.018759665	-0.0997459828	-0.040368855	-0.1153972004	-0.0224628981	0.0148737597	-0.0129045362	-0.0796949624	0.0655117341	-0.0734228118	-0.0014807721	0.0302155322	0.0707177355	-0.0481740094	-0.0304056762	0.050128236	0.0651657386	0.1018375187	-0.0512288487	-0.0621307124	0.0755857781	-0.0135926736	-0.0488999709	-0.0165748038	0.098227402	-0.1102305053	-0.0491083107	0.1928917648	0.063845388	-0.0163073997	0.0721117915	0.0850705769	-0.0089203403	0.1562099505	0.0242284528	0.1059482886	0.0139017314	0.0662431342	0.0577257829	-0.0087058027	0.0918482147	-0.1169702843	0.0502436951	-0.0215945409	-0.0719684045	-0.0505450036	0.0588611085	0.1139355002	-0.0653725317	0.1477045025	0.0597389715	-0.1021913667	0.0034467526	0.0606427629	0.088268528	-0.0195730417	0.0310775934	0.1744550192	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-1.6328320711522792e-05	-4.56693272639086e-05	2.085687452737985e-09	2.6661405725834415e-10	-0.010632729675521	0.007889647528458	6.224653812330342e-05	0.0001130549403527	-0.0308976369413258	-6.335864762260085e-05	0.0009546639685579	4.014318228564904e-09	-0.0009560209598981	-2.1279592900052758e-08	4.528210739919756e-16	9.139760757644846e-07	-0.0001663804786511	-0.0003603805554023	1.2987414471207022e-07	2.768246367616914e-08	-0.000250080051671	-0.0002501726988928	6.258637927134057e-08	6.254003224377003e-08	0.0	0.0	0.0	0.0	0.0	0.0
931.2453498520732	2.698965949240801	867217.9016211103	7.284417195161297	1142.419263117731	-3.679247969287872	13.536865619508928	1305121.772742459	881.2639500473484	1.232846161813427	1.519909658698099	776626.1496530555	898.7589121439371	817.1974944965814	1.225798	20.474083	0.0580394034758106	0.0324403329176343	0.0564204078	0.1190555555	-0.1028599402	-0.0873447444	-0.1092857773	-0.1061931825	-0.0917057038	0.0598155372	-0.0317983565	0.0771983071	0.049934663	-0.0641774699	-0.0827743351	0.040875168	0.0944223401	0.0039205171	-0.0776754842	0.1143189102	-0.0572412981	-0.0404654607	0.0516438874	-0.1792095671	0.1618740239	0.0695434114	0.0623703972	0.1295330292	0.0729272795	0.0098684909	-0.0324178411	0.1529576543	0.0719242454	0.0720380414	-0.0884453257	-0.0219211977	0.0613454802	0.1346462402	0.0463372787	0.0177834042	-0.1029599796	0.1030538439	-0.1699205885	0.1446729271	0.034082994	-0.1248161906	0.023418719	-0.0561112701	0.0635201724	0.0761790473	0.0313531172	0.0662136605	0.0782332467	0.1768910126	-0.0123751645	0.090100441	0.0594646125	0.0961194845	-0.0742847009	-0.0083603782	0.0416994023	-0.1527188588	-0.0282003469	-0.1310583799	-0.0004953672	0.0232229491	-0.1462199819	-0.0809440665	0.0108967937	-0.2096518088	-0.0419747649	0.0635643712	-0.1663954053	0.1332193891	0.0525504629	-0.0324191609	0.0036699383	0.1303452917	0.0165648547	0.0195569704	-0.0891577253	0.0300996545	0.0680445908	0.0663092819	-0.0158746554	-0.0536054896	-0.0982413663	0.053472939	0.0160889136	-0.0136555302	0.0957869026	0.0454052181	-0.0297457646	0.1313133727	0.072076852	-0.1511081593	0.0129199944	-0.052440067	0.1200014565	0.0003183794	-0.0706559726	-0.1045794611	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-3.783205684726454e-06	1.2545115026796338e-05	1.5737991103555128e-10	1.4312645252946555e-11	-0.0126531973046581	-0.0020204676291371	4.082289440390893e-06	0.0001601034020306	-0.0281207611243772	0.0027768758169486	0.0007907772062142	7.711039302753958e-06	-0.0013870005161705	-0.0004309795562723	1.8574337792475477e-07	1.923770431857233e-06	0.0002169996742369	0.000383380152888	1.469803416284263e-07	4.7088858618920734e-08	1.5053746256238777e-07	0.0002502305891335	6.261534773812972e-08	2.2661527634722294e-14	0.0	0.0	0.0	0.0	0.0	0.0
932.7500559806537	1.5047061285804375	870022.6669319125	2.264140533387528	1146.9781684659968	4.558905348265853	20.783617974447	1315558.9189376126	882.6459080551609	1.3819580078125	1.9098079353570936	779063.7990065196	900.8042802374048	827.5487561687346	1.225525	20.469513	0.0106643924732601	0.008109726532156	-0.114957187	0.016161748	-0.092762205	0.0053647806	-0.1171977951	0.0630250235	0.0124726669	-0.0048590232	0.0118949407	-0.0080534945	-0.1079657427	0.0347102421	-0.0300527382	0.1465398076	0.1115977569	0.0884675088	-0.0062710526	0.0587066057	-0.0180720763	-0.0706028439	0.0034281352	0.0302214586	-0.1129525335	-0.1103145068	0.0315996027	-8.394e-06	-0.0126909276	-0.0455236131	0.0747116975	0.1346288847	-0.0441215945	-0.032744264	0.0256563732	-0.0248583344	0.0507386647	0.0546477896	-0.0105702871	-0.0637411269	-0.1834279504	0.1149528676	0.0630638238	-0.0066612628	-0.0913592192	0.0909904147	-0.0881519217	0.1218339106	0.0328451426	-0.0126281144	0.108214466	0.0891034931	0.0334021158	0.100161124	0.036076739	0.0883846288	0.03816564	-0.0156850656	0.0807186344	0.01598969	-0.0217863254	-0.0528303397	0.1059824722	0.0683238779	-0.209104602	0.0073053529	0.0722483477	-0.0657416735	0.1660951779	0.0039478163	-0.0485789312	-0.0331279335	-0.013964169	0.0362033849	-0.0258715431	-0.0110023422	-0.0136843762	0.0823800319	0.0161798056	-0.0950435818	0.0384740707	-0.0100299739	0.0666340258	0.0223019021	0.0022589719	-0.0242244397	-0.0128778294	0.0901383718	0.0836631558	-0.028263248	-0.0378768439	0.0873619342	0.0134433401	0.2192620397	0.1041038482	-0.0068735716	0.0029665348	0.0434460811	0.0632732917	-0.1235387225	-0.008642256	-0.1537470535	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-3.7450280956363713e-06	3.8177589090082626e-08	1.4575283087311957e-15	1.4025235437105786e-11	-0.012379311144187	0.0002738861604711	7.501362889760163e-08	0.0001532473444045	-0.0306603842754427	-0.0025396231510654	0.0009400591639178	6.44968574942785e-06	-0.0015440003727552	-0.0001569998565847	2.464895496761636e-08	2.3839371510681967e-06	0.0002169996822714	8.034499985893478e-12	6.45531900233223e-23	4.7088862105888556e-08	1.6757252605155168e-07	1.7035063489163923e-08	2.901933880798456e-16	2.8080551487297967e-14	0.0	0.0	0.0	0.0	0.0	0.0
