global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
860.0365795509807	n/a	n/a	739662.9181657503	908.828552537663	n/a	n/a	825969.3379077036	816.3907844650913	n/a	n/a	666493.9129595272	822.370659856513	634.5756520996953	n/a	n/a	n/a	n/a	0.042326143	-0.0545191334	0.0767401927	-0.0115875916	0.0043768574	0.055596558	-0.0662375706	0.0411937238	-0.0245684903	0.0211703265	0.0742339988	-0.0454679062	0.0603832258	-0.0045214422	0.0086077046	-0.013115465	0.0887897603	-0.0048165157	-0.0086664503	0.0409387979	-0.0057468869	0.0239311904	-0.0049043929	0.01768424	-0.0099562259	0.0147617186	0.0800531337	-0.1442781097	0.0399673565	-0.0710792614	-0.0009537547	-0.0275377793	0.013884351	-0.1072408064	0.0105090116	0.0358918208	-0.0177529984	0.0485940755	-0.0241500348	0.0110916821	-0.0153483697	0.0320734861	-0.0041276039	0.080153589	-0.0146744331	0.0796356174	0.1091678108	0.051212095	-0.0309460716	0.0126777608	-0.0570916346	-0.0304720756	0.0140640454	-0.0352971506	0.0516332941	-0.0123202875	0.0079543525	-0.0789950108	0.0652455807	-0.0731940327	0.1295528299	-0.0017647388	-0.0714794448	0.0855454532	-0.0288584682	0.0782363745	-0.159657346	-0.1610329158	0.0304546753	-0.0691814592	0.1759320266	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.0879042549425861	n/a	0.0077271580370111	n/a	0.095224820810543	n/a	n/a	0.0090677664984	0.3793086370535903	n/a	0.1438750421434523	n/a	0.0020233461290328	n/a	4.0939295578720165e-06	n/a	-0.0009722414798725	n/a	9.452534951846688e-07	n/a	0.0017379857760179	n/a	n/a	3.020594557640542e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.6785286384426	-2.358050912538147	5.560404106121987	735612.4584874038	907.0469675246318	-1.78158501303119	3.174045158657346	822734.2012956304	816.5604869144064	0.169702449315082	0.0287989213035379	666771.0287898924	822.3416760957101	635.3646580740369	0.827732	23.449017	0.0593578448295689	0.0285502308859613	0.0480819673	-0.0469126801	-0.0179995892	-0.0862936177	0.1621487379	-0.0271316349	-0.0184947058	0.0053603722	-0.0057996953	-0.0147209097	0.0044016847	0.0790527586	-0.0950202775	0.0116903705	0.0532489292	0.0210213629	-0.004813793	0.0173906153	-0.0468462066	-0.0245545748	0.014178818	0.1150519013	0.0448655737	0.0866749629	-0.0605500435	-0.0283280887	-0.0144071795	-0.0024231515	0.0349425408	0.1105875983	-0.0118900386	-0.0150522359	0.0654618026	0.0027673719	-0.0086992822	-0.0593507786	0.0729024994	-0.0030646802	0.1207662445	0.0653282404	-0.034241513	-0.0654662607	-0.0339908656	0.0899096486	-0.0477757011	-0.0276720041	0.0549102065	0.0387640839	-0.02857658	-0.0359772901	-0.0334528398	-0.0248195566	-0.0323601012	-0.0305995071	0.0272143519	-0.0332158164	0.0956367924	-0.0455812794	-0.0603739211	0.001090408	0.0103738218	-0.0395856282	-0.0024782991	0.1654157609	-0.1617732693	0.0851898901	-0.1124401884	-0.1686134695	0.0752325516	-0.0858999505	0.1529007383	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0829917587366395	0.0049124962059465	0.0068876320182005	2.413261897343969e-05	0.0814820883247762	-0.0137427324857667	0.0001888626961753	0.0066393307177666	0.3633800277327097	-0.0159286093208805	0.1320450445550249	0.0002537205948972	0.0020567119245561	3.3365795523300056e-05	4.2300639406112575e-06	1.1132763109026702e-09	-0.0012630392277814	-0.0002907977479088	1.5952680909146351e-06	8.456333018888813e-08	0.0019093023689252	0.0001713165929073	2.9349375005365554e-08	3.645435535983381e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.4942064216273	-0.1843222168153033	0.0339746796117077	735296.3140466564	895.5612910568334	-11.485676467798385	131.92076392293757	802030.0260393822	815.3776673509482	-1.1828195634582244	1.3990621196995046	664840.7404146735	821.2666898190063	624.0399717580417	0.8239619999999999	23.342215	0.0780722988996421	0.0367409583223691	0.0607847077	-0.0354873091	-0.0109130245	-0.069966593	-0.1492629179	-0.0247515938	0.0302302863	0.0488750073	-0.0166266485	-0.0469355904	-0.0624126616	-0.1202917737	-0.1003626262	-0.0307169084	0.0351830987	-0.0346044263	0.0502591151	-0.0357428219	0.0127335876	0.0104942563	-0.0101153723	0.0696319437	0.0059315926	-0.0328509962	-0.0747222452	0.0180898434	0.050139995	-0.0248219421	0.0013479711	0.0378808367	0.0289844927	-0.0506327591	0.0063688829	-0.0602458131	0.0022155879	0.1039306833	-0.0255180839	-0.0261365804	0.0920556243	0.049280909	-0.0162811028	0.0101335247	0.0536386629	0.0195381288	0.0450878225	0.0212052969	-0.0154771675	0.046792571	-0.0154651344	-0.0090896776	-0.0617068311	-0.027847969	-0.001631168	-0.0216554549	0.0203344455	-0.0379355057	0.0037269191	0.0191809344	0.0159684933	-0.1472011877	0.0536217463	0.0102239819	0.0023968455	0.0905552992	-0.0766810491	0.123047869	-0.134793295	-0.1365193806	0.0496069537	-0.064392471	0.0536881282	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0693274688666747	0.0136642898699648	0.0048062979394597	0.0001867128176504	0.1092834928612944	0.0278014045365182	0.0007729180942031	0.0119428818119645	0.3765544876153939	0.0131744598826841	0.1417932821432918	0.0001735663932004	0.0017551450807096	-0.0003015668438465	3.0805342543391087e-06	9.09425613075394e-08	-0.0012909478562377	-2.790862845630012e-05	1.6665463675247136e-06	7.788915423118047e-10	0.0017701349490185	-0.0001391674199066	1.936757076348772e-08	3.133377737736728e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.7519648749453	1.257758453318047	1.581956326893006	737454.9371765793	900.1911082662594	4.629817209426051	21.435207392697624	810344.0314016364	815.4063246462827	0.028657295334483	0.0008212405758877	664887.4742731589	821.5059978165785	628.559202946691	0.812979	23.031086	0.0927558449540076	0.0500734943121133	0.0690053988	-0.0128143428	0.0440510112	-0.0473880205	0.0783626625	-0.0022201137	-0.0074061634	-0.0265061136	-0.0947752789	-0.0170038422	-0.0642374033	-0.03795592	0.0747839738	-0.0147493674	0.0593299624	-0.0180861718	-0.027297628	-0.0701587357	-0.1199592789	0.0162348963	-0.0104887144	-0.038816132	0.0704926655	0.0309926555	0.1055377225	-0.0028880714	-0.0922690276	-0.0590991163	-0.1510774031	0.0314316013	0.0098114193	-0.035613941	0.049110869	0.0322920762	0.0611736637	-0.0464887442	0.1268585699	0.1190714257	-0.065772529	0.045891731	-0.0611848621	0.0505731645	-0.0656255975	0.0818107962	-0.0112383444	0.0597740591	-0.1115887892	0.0514248227	0.0057421468	-0.0476950341	-0.043995039	0.0155359146	-0.0564814178	0.016409852	0.0031441033	0.0132822653	0.062727228	-0.0593256876	0.0316470789	0.0014207718	0.1363002412	-0.057713451	-0.1200361883	-0.0131474689	-0.0783700446	0.0746920613	-0.1017884922	-0.0766049766	0.0378646151	-0.050551791	0.0483391759	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0531267398377082	0.0162007290289664	0.0028224504857835	0.0002624636210699	0.1196893757574031	0.0104058828961086	0.0001082823988475	0.0143255466691968	0.3779157450097514	0.0013612573943574	0.1428203103262754	1.8530216936929584e-06	0.0024979205176043	0.0007427754368946	6.239606912268534e-06	5.517153496541122e-07	-0.0017199498199187	-0.0004290019636809	2.9582273830383683e-06	1.840426848421539e-07	0.0016461528369027	-0.0001239821121158	1.5371564124694817e-08	2.7098191624428078e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.5355444336935	0.7835795587482153	0.6139969248880478	738801.352144926	899.5446328327155	-0.6464754335439693	0.4179304861758631	809180.5464581449	815.0103087089431	-0.3960159373395981	0.1568286226269605	664241.8033018466	820.217396884647	634.987403139954	0.796142	22.554111	0.0838050744177004	0.0422607834195106	0.0615000013	-0.0134898467	-0.0682278663	-0.0585822804	0.0187776491	0.0125183078	0.0071628325	0.0027519086	-0.0116728402	-0.005050182	-0.0014804002	-0.0833519326	-0.0754339043	-0.0400746725	0.0577378405	-0.0455292755	-0.0195700227	-0.0297491449	-0.0460848208	-0.0505526497	0.0552675686	0.0561948442	0.0869128185	-0.0672044868	0.0631546149	0.0055448236	0.0491382433	-0.0420697239	-0.0188018805	0.0140995519	0.0420458136	-0.0686723656	0.0099012727	0.0351439858	0.0277704611	-0.0005370314	0.0755404069	-0.021476002	0.063685126	0.0233209076	0.0897403714	0.0685519014	-0.0156801122	-0.0692949852	-0.0071488882	0.1161761027	-0.0362041259	0.0535535683	-0.0017401139	-0.0564152232	-0.0431209902	-0.0060288439	-0.0344463421	-0.0137346721	-0.0077558246	-0.00483634	0.022997388	0.0324648065	-0.0373576488	-0.0599184997	-0.1005645148	-0.0118740579	0.0332794062	0.0941306151	-0.0823012272	0.0260598208	-0.0226480634	0.0398244155	0.0071040967	-0.0970122384	0.0528310884	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0535271136106558	-0.0004003737729475	0.002865151891488	1.6029915806429418e-07	0.0896864577185709	-0.0300029180388322	0.0009001750908448	0.008043660698105	0.3608984328124407	-0.0170173121973106	0.1302476788064757	0.0002895889144207	0.0022860155163268	-0.0002119050012774	5.225866940886886e-06	4.490372956641723e-08	-0.0013407807113574	0.0003791691085612	1.7976929159480556e-06	1.4376921288717084e-07	0.0015095375385693	-0.0001366152983333	1.8663739738723877e-08	2.278703580349861e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.595793838813	3.060249405119521	9.36512642153438	744071.5035484121	902.8372383846598	3.292605551944348	10.841251320694743	815115.0790140391	816.8327821543519	1.822473445408832	3.321409459220339	667215.7940020189	822.1940684211244	627.0086707756992	0.8154169999999998	23.100138	0.1029592136500419	0.0474302625746475	0.0846410154	0.0027939252	0.0171929226	0.0001408467	-0.103525336	0.0182035225	-0.0237273804	-0.0078775175	-0.0442716472	0.0072467935	-0.0101774424	-0.1008358169	0.0396449138	0.0091891262	0.0750730476	-0.0181316924	0.043007002	-0.0004444918	-0.0045264758	0.0556270113	-0.0362849258	0.0281227846	-0.0591570388	-0.0243742964	0.0323338469	-0.0798261965	0.066473875	0.0300415617	0.09660235	-0.1435177727	-0.0065636284	-0.0711481284	0.0306627189	-0.0402639609	-0.0195384848	0.1403976045	-0.0415088268	-0.0063476975	-0.056516516	-0.0210873369	0.0408066332	-0.0001835301	-0.0550050102	-0.0420908763	0.0224063237	0.0970695411	0.0083198134	0.0742109523	0.0096017685	-0.0283403761	-0.0284758281	-0.0187667197	0.0101718789	-0.0093583638	0.0176974575	0.0174338415	-0.0032686768	-0.0023137312	0.0233782809	-0.0606653417	0.0131215085	0.026019661	0.006144852	-0.0722648881	0.0086703617	-0.0414138164	-0.0179416561	0.0782470638	0.101388889	0.0097962195	-0.0425329449	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0361506146091272	0.0173764990015286	0.0013068669366176	0.0003019427175501	0.122410624611021	0.0327241668924501	0.0010708710988049	0.0149843610176602	0.3803535322222089	0.0194550994097681	0.1446688094739109	0.0003785008930439	0.0022088283687157	-7.718714761110025e-05	4.878922762443259e-06	5.957855756337781e-09	-0.0015133003356053	-0.0001725196242479	2.290077905743113e-06	2.9763020750636607e-08	0.0010911753435024	-0.0004183621950669	1.7502692626119504e-07	1.1906636302675803e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.67428291068	1.0784890718668976	1.1631386781363222	745933.2669612772	902.3271573303612	-0.5100810542986665	0.2601826819544391	814194.2988558903	817.3343561736631	0.5015740193111924	0.2515764968479844	668035.4497818163	822.9706624165834	642.8178134064299	0.756448	21.4296	0.0500523953372497	0.0234287280954394	0.0666852016	0.0082060364	0.0081077165	0.0457655228	0.1013631493	0.0911668217	0.0120167844	-0.0015423792	-0.0523647007	-0.0045346904	0.0309605548	0.0990896474	0.0188558472	0.0118030321	0.0293050096	-0.0632561752	0.0017913992	0.003462366	0.0026434603	-0.0331348404	0.0458366443	-0.0355972122	0.0714657666	-0.054288631	0.0276618288	-0.055660139	-0.0573029834	-0.069230595	0.1548640307	0.0417341956	-0.0071948758	-0.0678176088	-0.0174842623	0.0154482664	0.0342654648	-0.0260628296	0.0518303161	-0.0362406019	0.0073036854	0.0020819423	0.1595783115	-0.0128310325	-0.0346422288	0.0132598012	-0.0465761944	-0.025966168	0.1100578839	0.0683571878	0.0146024337	-0.0199092431	-0.0164308235	-0.0271851632	0.0177594906	-0.0273385333	-0.006629353	0.024452855	0.0686958755	-0.0595554848	-0.0437918349	0.0953758423	-0.0206682511	-0.0372321371	0.0252217603	0.0091017487	-0.0551085819	-0.0826148015	0.0418238417	0.0843176304	0.0232328289	-0.037921626	-0.0374033037	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0205084403994959	0.0156421742096312	0.0004205961276196	0.0002446776140044	0.1187034038048011	-0.0037072208062198	1.3743486106069675e-05	0.0140904980748456	0.3711150780549204	-0.0092384541672885	0.1377264011597096	8.534903540109068e-05	0.0022859135982457	7.708522953000022e-05	5.225400978644604e-06	5.942132611692817e-09	-0.0013830028717465	0.0001302974638588	1.912696943259066e-06	1.6977429088035302e-08	0.0013130835731958	0.0002219082296933	4.9243262405658766e-08	1.7241884701966495e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.8616496510176	0.1873667403376657	0.0351062953847622	746256.9497377775	906.6546045777144	4.327447247353234	18.726799678625085	822022.5720019717	818.3108064893266	0.9764503156635556	0.9534552189594572	669632.5760172122	823.506192046817	638.8670585702073	0.7746469999999999	21.945156	0.0471777931244109	0.0313266122578223	0.074661812	0.0024037791	-0.0798704343	0.0285174464	-0.1666704418	0.0225822	-0.0339619244	0.0197966815	0.0272528382	0.1011346899	0.1042256831	-0.0387667994	-0.0970721841	0.0339732485	0.0631749429	-0.0526284966	0.0163881489	0.0800940574	0.0068926487	0.0358333336	0.0103748119	-0.0078868681	-0.0816439566	-0.0272303722	-0.0424189025	-0.139153541	-0.0363656728	0.0279199081	0.1340095178	-0.0304366816	-0.0287682461	-0.0714716095	-0.0085061448	-0.0199420015	-0.0816212467	0.1027397023	-0.0263932253	-0.044624705	0.0427825773	-0.0560720564	0.059029411	-0.1175283395	-0.0231492855	-0.0263415227	-0.0169809221	-0.1319857003	0.0414866573	0.0757109114	0.0157370025	-0.0201628113	-0.03874084	-0.0201861098	0.031822165	-0.0097689362	0.0189320132	0.0083755554	-0.0307449152	0.0756410443	-0.0144562629	-0.0955537864	-0.0655836495	0.0652261255	0.0437816591	-0.0234381206	0.0094371406	-0.0085237255	0.0749308361	0.0053264294	0.020702131	0.0282090793	-0.0794485805	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.020617313632357	-0.000108873232861	0.0004250736214149	1.1853380833626732e-08	0.1186980868521203	-5.3169526808005685e-06	2.8269985809872357e-11	0.0140892358223534	0.3963165550960994	0.025201477041179	0.1570668118432396	0.000635114445057	0.0020069618124233	-0.0002789517858224	4.027895716525416e-06	7.78140988135062e-08	-0.0015042218258638	-0.0001212189541172	2.262683301405024e-06	1.4694034837292058e-08	0.0012760117951817	-3.707177801409983e-05	1.3743167251266952e-09	1.628206101442825e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.1259682462189	-1.7356814047986973	3.012589938963979	743261.1851244805	902.765253054868	-3.889351522846368	15.127055268267366	814985.1021232199	817.1855094085837	-1.1252970807429392	1.266293519928581	667792.1567873665	822.5205217665322	638.8713935806446	0.784707	22.23016	0.0603441688473842	0.0414527236265359	0.0835662494	0.0310764808	0.0679796667	0.050405704	-0.0077212024	0.0179371169	-0.0115001608	0.0204002865	-0.0976947084	0.0562001301	0.0548909447	0.0063287877	0.1324737959	0.0086660475	0.0330488211	-0.06030554	0.0934090202	-0.0050000356	0.0066723394	0.0922265477	-0.0166960829	-0.0876138221	-0.1136570775	0.0632229224	-0.0371603725	0.0426804017	-0.0001802809	-0.1080374377	-0.0922003028	-0.033293778	-0.0075401379	-0.0804246124	0.0052571382	-0.0834088089	-0.0019069094	0.0071060205	-0.0534309655	0.1068441478	-0.1326898115	-0.0718098512	-0.0860694536	-0.0063870969	0.0116908106	0.0789255178	-0.0249857526	0.0096935454	0.0334955811	0.0873845552	0.0320212139	-0.0003205988	0.009178669	-0.0214827566	0.0583351137	-0.0384392989	-0.0057981216	0.0248923837	-0.0014315645	-0.0478717271	0.091558137	-0.0001211514	0.0661392075	-0.0172847494	-0.0524352174	-0.0901137674	0.0450408737	-0.0424979384	0.0145174077	0.0596728329	0.0160382443	-0.0010330556	-0.0062141111	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0180379328359521	0.0025793807964048	0.0003253670209943	6.653205292862374e-06	0.125643707852717	0.0069456210005967	4.8241651083929935e-05	0.0157863413229789	0.3958672690899618	-0.0004492860061376	0.1567108947367442	2.0185791531111074e-07	0.0027579893275182	0.0007510275150948	7.606505130704292e-06	5.640423284296201e-07	-0.0016638790492464	-0.0001596572233826	2.768493490521104e-06	2.5490428978241464e-08	0.0011792989127743	-9.671288240740008e-05	9.353381623547594e-09	1.390745925670646e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.5835213666647	-0.542446879554177	0.2942486171380638	742326.1642905821	912.0871851732776	9.321932118409563	86.89841842023581	831903.0333573128	816.764950891056	-0.420558517527752	0.1768694666651404	667104.985004069	822.6207876402875	648.6836037132811	0.840499	23.810705	0.1485418305732177	0.0774807295352062	0.0864948331	0.0224983478	-0.0099537576	0.0059688226	0.1609900359	0.0422886491	-0.0141244811	-0.0078841061	-0.0085857828	0.0680362767	0.0761866257	0.1214947121	-0.108321304	-0.0032553758	0.0937237572	-0.0438410661	-0.025640501	0.0409551746	-0.013565755	-0.0109445202	0.1200760932	0.0141811962	0.1585435334	-0.0200760268	0.0123991598	-0.066071387	-0.0800382848	0.0770503075	0.0106563674	0.014550072	0.0018898857	-0.0865182893	0.052394456	0.0435542335	-0.0188072753	-0.1195811976	0.0539741407	0.0383756214	0.1100845997	0.0186829367	0.1011529239	-0.101732183	-0.0404437881	0.0323242383	-0.0727006959	-0.0445830904	-0.0307203214	0.0907665632	0.0579897126	0.0055648955	0.0103216322	-0.0074895309	0.0430809448	-0.0405942611	0.0267271098	0.0229234913	0.0612067743	-0.0012404242	-0.0716918242	0.1287991449	-0.0892574657	0.0343659804	0.0274041195	0.0363512024	-0.0291980284	-0.0612129554	0.1154482841	-0.0056671802	0.026434856	0.033137238	-0.0021737648	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0282165312678159	-0.0101785984318638	0.0007961726367876	0.0001036038660371	0.1773852201637424	0.0517415123110253	0.0026771840962319	0.0314655163325393	0.4500698037214903	0.0542025346315285	0.2025628282219008	0.002937914760482	0.0029318554662266	0.0001738661387084	8.595776474842793e-06	3.022943418936865e-08	-0.0018929167791659	-0.0002290377299194	3.583133932847804e-06	5.24582817266778e-08	0.0014247787481224	0.0002454798353481	6.026034956253028e-08	2.0299944811012334e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
