global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
924.9504122025618	n/a	855533.265033689	n/a	855.1437101225922	n/a	731270.764962232	n/a	840.7540636390286	n/a	706867.3955255398	n/a	843.4430232065921	762.7553305999215	n/a	n/a	n/a	n/a	-0.0048447232	-0.0976459574	0.0140803393	-0.0565812016	0.0767869144	0.0944795417	-0.139819565	0.1683628158	-0.1633593837	0.0105621904	-0.0034720113	0.088095199	-0.1051840917	0.1019702445	-0.0072834698	0.0330522383	-0.1455933122	0.0887840417	-0.035653311	0.0104986909	-0.188268906	0.0466772661	-0.0203414399	0.1783091622	-0.0922049575	0.1117504107	-0.1717781317	0.0978782517	-0.0363615104	0.0100050171	-0.1702979266	0.0288808545	-0.0294913716	0.0160254244	-0.101991705	0.0180934787	0.1334944107	-0.0106128056	-0.0653796562	0.0007560173	0.0603355737	-0.1831196956	0.1043712862	0.0096180717	0.0681529007	-0.0143094558	-0.0007118151	-0.0129863825	-0.050436083	0.1438724901	-0.0687131276	0.0857111393	-0.13824004	0.0254090359	-0.0007292579	0.0015723037	-0.0948039542	0.1997820023	0.0065201485	-0.1431405339	0.0804264415	-0.1592917818	0.0129008372	-0.1367655653	0.1788346645	-0.1678194388	0.1730967874	-0.0992328839	0.1330577282	-0.0590194019	0.0516754198	-0.0655448608	0.0703146656	0.0644832733	-0.0852133675	-0.03374305	0.1173725587	0.0333117134	-0.0047282711	-0.0155832285	-0.0140038485	0.0070775519	0.1107172521	-0.0064368596	0.0558380878	-0.0782390793	0.1124162953	-0.0130075365	0.0691841082	0.0493239959	-0.264841142	0.0806291776	-0.0300042495	0.1684660464	-0.1163696999	0.1274218205	-0.1041479809	0.1701765286	-0.1024656141	0.1243340615	-0.0138138627	0.0527299194	-0.0327086514	0.1259120599	-0.0142097683	0.0820913767	-0.0793242083	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0568493458606269	n/a	n/a	0.0032318481247811	-0.0251100174157983	n/a	0.0006305129746216	n/a	0.0300278546887824	n/a	n/a	0.0009016720572106	-0.0005588547361566	n/a	n/a	3.12318616124663e-07	0.0014250578202414	n/a	n/a	2.03078979103117e-06	-0.0002041019374983	n/a	4.165760089055997e-08	n/a	0.0	0.0
926.2229645208372	1.272552318275416	857888.980005768	1.6193894027481357	863.3106431269991	8.166933004406928	745305.2665363529	66.69879469847118	841.3937453257887	0.6396816867601274	707943.4346733582	0.4091926603762817	844.4411687028203	774.3234372667231	1.182867	21.917677	0.0918130883022155	0.0405590840136296	0.0439759853	-0.0138737437	-0.1809904637	-0.0077084706	0.1151251091	0.1649723974	0.0403461521	0.0580089602	-0.171949669	-0.0491809209	-0.08453506	0.1097418452	-0.1852367538	0.0501571833	0.0908124865	0.1133016543	-0.0192895755	0.0149204068	0.1092103677	0.0182437053	-0.0157197143	-0.1864376605	-0.0792474455	0.026303628	-0.0480270275	0.0617365347	0.0620114429	-0.0464929026	-0.0747054267	0.0445437733	-0.0227872511	-0.0755880007	-0.03359908	0.027652696	-0.0505085318	0.0542277551	0.082324415	0.0217409308	-0.0528771959	0.0507736992	0.0578812082	0.0340097834	0.1321968231	0.073210137	0.1501108833	0.1166253243	-0.0363522461	0.1395203137	-0.13174416	0.1720946008	0.0806331108	0.020386039	0.0200869038	0.0477074428	-0.1099060414	-0.0108095512	-0.0124083254	-0.0465516523	0.0273351609	-0.1352600558	0.1293008639	0.0307579428	-0.0676888614	-0.0525766621	-0.1003791021	0.0653080637	0.1794429108	-0.0347566034	0.0862285061	-0.0459229105	0.020893442	-0.0522919413	0.0735926875	0.0187103913	-0.0268862641	0.0829620022	-0.0848803941	0.0530714176	-0.0132841429	-0.04569643	0.1226229793	0.0241756329	-0.0440804248	0.018440969	0.0985390057	-0.0593884386	0.0314116188	0.1394459465	-0.1010081107	0.0815634432	-0.2936812691	0.0566040766	-0.0587637675	0.1310725818	0.0597505664	-0.0585991834	-0.0002885772	0.0839432441	-0.066238959	-0.0058918393	-0.0730190448	0.0696458073	0.022915611	-0.0652668756	-0.0256205027	0.0317790326	-0.0320463793	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.048599678616739	-0.0082496672438878	6.805700963487695e-05	0.0023619287616503	-0.0103342280472702	0.0147757893685281	0.0001067962693329	0.0002183239514631	0.0001335139235578	-0.0298943407652245	0.0008936716097873	1.7825967783798063e-08	-0.0007297894724666	-0.00017093473631	2.9218684077369244e-08	5.325926741230783e-07	0.0010251518283952	-0.0003999059918461	1.599248023144929e-07	1.0509362712620215e-06	-0.0004111270278336	-0.0002070250903353	1.6902543301528974e-07	4.2859388028339126e-08	0.0	0.0
924.3330949255194	-1.8898695953178049	854391.6703745893	3.5716070873066834	866.2125685318657	2.9019254048665744	750324.2138825721	8.421171055410031	839.719508055537	-1.6742372702517514	705128.852209033	2.803070437100036	842.9404813819422	789.4066793929175	1.182549	21.911776	0.0697078719788573	0.0391241211576254	0.0216873641	0.1353689216	-0.0423085242	0.0749183145	0.1002954947	-0.0364516432	0.0820962323	-0.163595565	-0.014345374	-0.0674860703	-0.0445518919	-0.1099242491	-0.0284673718	-0.0540438379	-0.0547867961	0.0582145344	0.0596367051	-0.0267683968	-0.0108014894	-0.1027508598	-0.0905626007	0.112343313	0.0694933991	-0.0612455131	-0.1683596274	0.048403393	0.0871846058	0.0901457046	0.0462120559	0.0234704498	0.2258277241	0.0624059124	-0.0788509119	0.0618732961	-0.0282061407	0.0983232976	-0.0705873518	0.0539460795	-0.1848543357	-0.0827216833	-0.0598597139	0.0364052124	-0.082642986	-0.0291852508	0.0558352282	0.0727874853	0.1000192874	0.0538171199	-0.0419754483	-0.0293166342	-0.0260126278	-0.1178463317	0.0675642251	0.0405389304	-0.0276744395	0.1270371508	-0.0596593509	0.0373229067	-0.1138529556	-0.0257152187	0.0004234738	0.0915457296	-0.0856286305	-0.0262096706	0.0410317405	-0.0267905852	-0.0222542919	0.0892661347	0.2417235459	-0.0916549799	-0.1653224235	0.1539853795	0.0175172276	-0.063050987	-0.0467347613	-0.0186843619	-0.0650637767	-0.025806318	0.1368272471	0.0382828652	0.0095929024	0.0036363494	-0.1451963261	0.0932732562	0.0903129947	0.029089674	-0.0609691725	-0.0346361749	-0.0726775808	0.0581564319	-0.1950810914	0.1497437585	-0.0675784235	0.1442556517	0.0217169096	-0.036237789	-0.0780444434	0.0608132638	0.0618229561	-0.0016033561	-0.0439418361	-0.0515741152	-0.0016094114	-0.0318235738	-0.0642737837	0.1450496935	0.1290343451	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0485159718135577	-8.370680318130208e-05	7.006828898833244e-09	0.0023537995210139	-0.0170733270301042	-0.0067390989828339	0.0002914984958768	4.541545510043424e-05	0.0343114843993248	0.034177970475767	0.0011681336658424	0.0011772779616851	-0.0007568332234924	-2.704375102579996e-05	7.313644695454562e-10	5.727965281818971e-07	0.0014000952710671	0.0003749434426719	1.4058258520265638e-07	1.9602667680644565e-06	-0.0002389723071898	0.0001721547206438	5.710776360361614e-08	2.9637247839944825e-08	0.0	0.0
924.2163077909602	-0.1167871345592175	854175.7835867548	0.0136392347985527	856.7845567343892	-9.428011797476527	734079.7766585437	88.8874064533566	840.137028644141	0.4175205886040203	705830.2268990062	0.1743234419082475	843.0182642897357	782.5045106175027	1.082621	20.060181	0.0459476068063507	0.0224097790699256	0.0528216324	0.0434760793	0.1262707425	0.0496465408	0.0983482492	-0.0092174268	-0.1469991233	-0.1179461751	0.0433670266	-0.0316402508	0.0423514303	0.0380190231	-0.0369120159	-0.0583085222	-0.0869629025	-0.0293114218	-0.1443842043	0.1325895212	-0.1205890791	-0.1265484912	-0.0652106001	0.0924508802	0.0713563775	0.0464660997	-0.1112987721	0.0992796633	-0.0725476609	0.0241383707	0.095557115	0.0129551312	0.1262303189	-0.1291951242	-0.0154177183	-0.1622743811	0.1244843855	0.0008569258	0.131048178	-0.0592365342	0.1477661667	-0.0626414539	0.0432388376	-0.0588959311	-0.1498269266	-0.0304229424	-0.0574785233	0.0550315307	-0.0611567631	-0.0421270658	-0.0591836304	-0.0462937523	-0.1251486719	0.0415036626	-0.1052864726	0.0415388251	0.0553424102	0.1557406141	-0.0209754217	0.1592330682	-0.0187648153	-0.1558795696	-0.0439889677	-0.0061099701	-0.0368757305	-0.1088326417	0.0518648669	-0.0237544316	-0.0756647303	0.1771156906	-0.0330681129	-0.0613578704	-0.081754717	-0.1291801719	0.1263226455	0.0115408057	0.1036502496	-0.1200116693	0.0206565642	-0.052200292	-0.1868850626	0.0516268662	-0.1314946512	-0.1968698495	-0.0705439311	0.0999725521	-0.0035367952	-0.0385634822	-0.0311805122	-0.122287174	0.0577814347	0.0929454983	-0.2006948766	0.1210195883	-0.0208162958	0.1247355322	0.0849353784	-0.0359628325	0.0061127598	0.039650271	0.0050431653	-0.0597761113	-0.1034612269	-0.0005237005	0.048026292	-0.0234574752	0.1106178667	-0.060422581	0.0864971979	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0345392362118843	-0.0139767356016733	0.000195349138079	0.0011929588381003	-0.0193424918758324	-0.0022691648457282	0.0003741319919666	5.149109097088685e-06	0.0215769271752606	-0.0127345572240641	0.0001621689476929	0.0004655637863264	-0.0008211913526306	-6.435812913820006e-05	4.141968786169236e-09	6.743552376352745e-07	0.0015031690419329	0.0001030737708657	1.0624202240495436e-08	2.259517168625473e-06	-0.0004108833898835	-0.0001719110826937	1.688251600821563e-07	2.955342035292017e-08	0.0	0.0
922.2907350233396	-1.9255727676205647	850620.199909892	3.707830483401923	860.4871167445528	3.7025600101636655	740438.0780833537	13.708950628863162	839.9415094744663	-0.1955191696746396	705501.739338245	0.0382277457102605	843.2150312510989	770.4938492542532	1.144427	21.205397	0.0623294454931622	0.0345113122417969	0.0129901712	-0.1247208582	0.0448752173	-0.0036184105	0.0073125425	0.1187544208	-0.04138408	0.0237211917	0.1276894543	-0.0310711621	-0.0369179733	-0.1346391577	-0.019786327	-0.1298967832	0.0373857297	-0.0285530375	-0.0418739651	0.0474825181	0.0148956557	0.0035045636	0.0661533612	-0.1793700038	-0.0620357673	0.1466297525	0.1121366983	0.1380053014	-0.1594243689	-0.115153074	-0.0553179753	0.0253493178	-0.1006521019	-0.0341725507	-0.0093164788	-0.0825666688	-0.0605099519	0.0600193074	-0.0967589016	0.2091358615	0.0004412517	-0.0855839624	-0.0158531527	0.1052509422	-0.1529193085	-0.0825982005	-0.0799814692	0.0355175043	-0.0092401622	0.0431868047	-0.0828269588	-0.1050470625	0.0275008241	0.057727762	-0.0370610477	-0.0069685548	0.0179229839	-0.0432812465	0.0754205887	-0.0263351199	0.2234468733	-0.132573289	0.0265933467	0.0118473757	-0.0638454598	-0.0754161002	-0.0956147105	-0.0800586106	0.0265918963	-0.0813674682	-0.1202224667	-0.1211122178	0.1066679787	0.0478430892	0.038854891	0.0087734772	0.1402866603	0.1968193049	-0.0704000347	0.0172050337	0.1489884055	-0.0489273829	-0.0807371096	-0.1034283638	-0.0237299227	0.0910547061	-0.0870839946	-0.061811105	0.0395735909	-0.0001029049	0.0645841631	0.1331716783	-0.1514739375	0.0747077783	0.001466174	0.0083128878	-0.0199389342	-0.0319586234	0.0714062581	0.0359112983	0.1433598228	0.1035900444	0.0057320158	0.0211404388	0.0800681931	-0.0116433567	0.0475249834	-0.1625346841	-0.100145627	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0329082475364685	-0.0016309886754157	2.660124059334584e-06	0.0010829527559214	-0.011581576614148	0.0077609152616844	0.0001341329168693	6.023180569904584e-05	0.0234627968086726	0.0018858696334119	3.556504274225505e-06	0.000550502834085	-0.0005170980707857	0.0003040932818449	9.24727240632018e-08	2.673904148102928e-07	0.0013419608074567	-0.0001612082344762	2.5988094862933514e-08	1.800858808749838e-06	0.0001448485322484	0.0005557319221319	2.0981097294515773e-08	3.088379692764161e-07	0.0	0.0
920.9277091687908	-1.3630258545488232	848107.8455148769	1.8578394801685496	858.7202022663062	-1.76691447824669	737400.3857802858	3.121986773437773	840.9710119706166	1.0295024961502577	707232.242974883	1.0598753895796114	844.1885610753579	771.2884486436492	1.091857	20.231312	0.04690349788871	0.0254130808153717	-0.0327717146	-0.0842009635	-0.0558739034	-1.93271e-05	-0.1458751643	0.0019892804	0.0713975779	0.0943544673	0.0246679065	0.0758067815	-0.0575292699	-0.1038367335	0.0152504152	-0.0064014779	0.142216099	-0.054158136	0.0906112209	-0.0155463705	-0.0126990781	0.0519374747	-0.0651427442	0.0165502925	0.0380921517	-0.0720953212	-0.0574321422	-0.1639296649	-0.2181634949	-0.0192334034	0.0129955669	0.0813463689	0.0202309178	0.2131631379	0.0668302635	-0.0943223735	0.1771055722	0.0043066465	-0.1790917356	-0.0678286642	-0.03619826	0.0330381933	0.0822276465	-0.0479657567	0.0135769714	-0.0257100811	0.0088083412	-0.1056718632	0.1607018136	-0.0987420427	0.0322323757	-0.0097579391	0.1297687102	0.0939928506	0.0638252629	0.0208843485	0.0165455936	-0.0349980009	-0.1503765189	-0.0742663517	-0.0452226371	0.1471457327	-0.0014771455	-0.1964760286	-0.0055321689	-0.0723095662	0.0119585657	-0.0928330222	-0.0676513387	0.0135850754	-0.0226934417	-0.025987759	-0.057470787	0.0441047347	-0.1203411099	-0.1251764268	0.1328556762	-0.1087236245	0.1039504499	0.100062959	0.0667642187	-0.1228884805	-0.0231035213	0.1538456134	0.115290889	-0.033995379	-0.1107300468	-0.0030350706	-0.0114145256	0.0786171406	-0.0245323758	0.112197518	-0.1071334058	-0.0041716353	-0.0041593152	0.0497359765	-0.1082224221	-0.15196261	-0.17240346	-0.1173121182	-0.0173038726	0.0454701769	0.0355812432	-0.0104705397	0.086062665	-0.0219139204	0.0680742919	-0.0281634314	0.0782927731	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0188200085345897	-0.0140882390018788	0.000198478478174	0.000354192721242	-0.0203191430734932	-0.0087375664593452	0.000412867575241	7.634506763147421e-05	0.0264807095596637	0.0030179127509911	9.10779737259467e-06	0.0007012279787832	-0.0001451252158701	0.0003719728549156	1.3836380479406206e-07	2.1061328281343123e-08	0.0013359864619462	-5.974345510499938e-06	3.569280427883077e-11	1.784859826503525e-06	0.0001880969253522	4.324839310380002e-05	3.53804533269511e-08	1.870423506060817e-09	0.0	0.0
922.5477813535692	1.6200721847784507	851094.408880393	2.6246338838928227	854.9148156815681	-3.8053865847380166	730879.3420718496	14.480967059304064	841.4751019331258	0.5040899625091697	708080.3471733644	0.2541066903024961	844.600368388148	760.3155177467155	1.13692	21.066309	0.1154565932656666	0.0601678286000661	-0.030304873	0.0578860218	0.0180503875	-0.0380608822	-0.1533442137	-0.094092586	0.0214388288	-0.0191446353	-0.0272085167	0.0604692434	-0.0036321158	0.0421389326	0.0398943833	0.0752319512	-0.0244038475	-0.1042566354	0.1762831828	-0.0033465197	0.0374088824	-0.0036006792	0.1228227076	0.001640611	0.0666928007	-0.0253611984	0.0151396388	-0.0324815497	-0.1493672355	0.1286196285	0.0173595125	-0.1106320395	0.1881441831	-0.1769771648	0.0003972442	0.0345639137	0.0213115698	0.0895528252	0.0556807119	0.0801004773	0.0394407413	0.1173540106	0.045018862	0.1905841738	-0.0803425357	-0.0337476663	0.0176267472	0.1426611081	-0.0270733708	0.0624725006	0.0981375609	0.0055256508	-0.0242877487	0.0007896299	0.1759837666	0.0352315346	-0.0186111949	-0.0436166926	0.0591032459	-0.0803241721	-0.0282767084	0.0188431477	-0.0698170047	0.0201597759	0.0212695596	0.0243341514	0.1042211758	-0.0064900014	-0.0444471711	0.3294953862	-0.0273280793	0.0043360825	0.0783628091	0.0253085413	0.1401641037	-0.0752598275	0.0322537362	0.1204326998	-0.1304384705	0.0346763809	-0.0214343763	-0.0242814417	-0.0369193311	-0.0292685999	-0.1174564601	-0.0920620544	-0.0605966353	0.0390027431	-0.0631248556	-0.0633361023	-0.0555740915	0.0346820397	-0.026700917	0.0286532983	0.0884780007	-0.0728276452	-0.0917228244	0.1194712384	0.0073229625	-0.0168293611	-0.0228602055	0.0075588206	-0.0809176523	-0.1729346768	-0.0720636147	-0.059282137	0.0994219785	-0.0258994571	-0.0758395257	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0121692460206759	-0.0066507625139138	4.423264201648103e-05	0.0001480905487117	-0.0074854089503162	0.012833734123177	5.603134715347387e-05	0.0001647047315443	0.0508875264146695	0.0244068168550058	0.0005956927089937	0.0025895403446036	-0.0007740356247867	-0.0006289104089166	3.95528302443645e-07	5.99131148438937e-07	0.000603954534442	-0.0007320319275042	5.358707428855144e-07	3.647610796730529e-07	0.0001177336663016	-7.036325905060001e-05	1.3861216180816504e-08	4.9509882242218455e-09	0.0	0.0
923.731472547654	1.1836911940847583	853279.8333750572	1.4011248429538017	865.4237733647443	10.508957683176163	748958.3075048723	110.43819158678733	840.1600719817508	-1.3150299513749817	705868.9465523807	1.729303773013286	843.5337438561911	778.2156402723124	1.103342	20.444128	0.0723834511559153	0.0367466090140048	0.035049984	-0.0512035735	0.1165883992	-0.0337602873	-0.1973530605	0.0378525157	0.0454056424	0.0347352383	0.0805290764	0.1005468915	-0.0807414703	0.0584830195	0.1034501923	0.0754376627	-0.0277895959	-0.1112631126	-0.0160643192	-0.0940912594	0.0272807918	0.2065999609	0.0377805505	-0.163694827	-0.0458390439	0.0993721234	0.0662277243	-0.0361403797	0.0030866727	0.2141135876	0.009833033	-0.171258784	0.004953032	-0.0840960413	0.0387783183	0.1133004644	0.013467966	0.0031518453	0.0170907228	-0.2214799297	-0.043525958	0.0083914239	-0.0617416135	0.0639593006	-0.1294586226	-0.0353924949	0.1242886661	-0.1221825571	-0.1051952985	0.0791249638	0.1318388752	-0.0234515371	-0.0343579328	0.0328501136	0.0468823745	-0.1611541525	0.0124366543	-0.1805904893	0.0284524256	0.00019803	0.0472035422	-0.0688005668	0.1279602477	-0.0102519214	0.0510705421	0.0743052173	0.1405493758	0.1264423039	0.0256410421	0.1234733617	0.055167737	0.1704985944	0.2148002277	-0.0042431177	-0.1176050301	-0.0262407948	-0.0614631394	-0.1461861	-0.1330697309	0.0167759371	0.1037806782	0.031021552	-0.0755751222	-0.1253006291	0.01655802	-0.1158997372	-0.0901802876	-0.045206469	0.0473277059	-0.1000795778	0.0386019897	0.0135375261	0.0542052716	0.0082534045	0.1084427772	-0.0253621538	-0.0198637471	0.0723716843	0.0972885966	-0.0271385726	0.1050381191	-0.0884055299	0.024258693	-0.1609591944	-0.0148669246	0.0099385262	-0.082649402	-0.048161256	-0.056262469	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0085666644100967	-0.0207359104307726	0.000429977981393	7.338773911521743e-05	-0.028551338065057	-0.0210659291147408	0.0008151789053051	0.0004437733694672	0.0536519782387614	0.0027644518240919	7.642193887725034e-06	0.0028785347689325	-0.0004030306818742	0.0003710049429125	1.376446676655074e-07	1.6243373053198257e-07	0.0004419713964429	-0.000161983137999	2.6238536996035468e-08	1.9533871527368706e-07	0.0001410887811162	2.3355114814600003e-05	1.9906044156854998e-08	5.454613880031486e-10	0.0	0.0
920.4302165553888	-3.301255992265169	847191.7835481999	10.898291126466685	858.4926150225211	-6.931158342223171	737009.5700482067	48.040955964969854	838.7702680867145	-1.389803895036266	703535.5626262589	1.9315548666579765	842.4985301310373	763.0991908739729	1.223131	22.66374	0.0768860094876134	0.0358658807541408	-0.0158242586	-0.103182327	-0.0536715736	-0.091816114	-0.1214518368	0.0370175204	0.123841975	0.0041770919	0.163086555	0.0860580848	0.16516245	0.01065588	0.1952505092	0.0893503078	0.068717418	0.0120652725	-0.0423147354	-0.0542388143	0.0262266921	-0.0003205429	0.0345750168	-0.0475549756	-0.0526545779	-0.1069910468	0.0428759853	0.066843202	0.0074965885	-0.1512225205	-0.1036763788	0.0999315275	0.1707510971	0.1137947697	0.0446494853	0.0780982435	0.0449074191	-0.1261021733	0.0460626204	0.0523012128	0.1279290786	-0.016414713	0.0012610646	0.0520674493	0.1778153958	0.1231324274	0.0263367493	-0.0439768817	0.0299284477	-0.0639993713	0.1734588234	-0.0005483515	0.1072182198	-0.0183019384	-0.0759111185	-0.0957979599	0.0079344578	-0.0603863363	0.0318236652	-0.0447592301	0.0731407083	0.0994526879	-0.0448880186	-0.0219620404	-0.1466888559	-0.0776617335	-0.0970568681	0.0256098539	-0.0761103719	0.0642510766	-0.048289437	0.081726769	-0.1789036307	-0.0716681784	-0.1024137909	0.0277307419	-0.0573413682	0.0577932145	0.0316487491	-0.0597350023	-0.0365081474	-0.0187168083	0.1708297291	0.1617147803	0.0269501678	-0.1202968351	-0.0308679104	-0.0092347008	0.081228346	0.0768430198	0.0132107781	0.038035105	0.1016357409	-0.033386677	0.133007301	-0.0689309988	-0.1147722258	-0.153584919	0.0756440305	-0.0964031943	0.0895500942	0.0329208803	0.0926757278	0.0081494791	-0.0354788074	-0.0119780978	0.0842685335	-0.0044601291	0.0387689084	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0085879069459053	-2.124253580860005e-05	4.5124532757965557e-10	7.375214571152849e-05	-0.0132774417298406	0.0152738963352164	0.0001762904588893	0.0002332919092589	0.0351560431347621	-0.0184959351039993	0.0003420996153713	0.0012359473688932	-7.0159029011164216e-06	0.000396014778973	1.5682770516510024e-07	4.9222893517893815e-11	0.0001139990049885	-0.0003279723914544	1.0756588955631817e-07	1.2995773138368048e-08	0.0002790003209405	0.0001379115398242	7.784117908490199e-08	1.9019592816709482e-08	0.0	0.0
920.6262894145204	0.1960728591316183	847552.7647611484	0.0384445660880474	852.756857111834	-5.735757910687084	727194.257351253	32.89891881000947	839.7349728244554	0.9647047377409308	705154.8245844889	0.930655231019798	843.3101199036331	754.2390293701712	1.189659	22.043518	0.0643361016150633	0.037434281002835	-0.0732553684	0.0347037071	-0.1400545116	-0.200103872	-0.0064050786	-0.055662681	0.0943808599	0.0498524901	-0.0603099543	-0.0740657762	0.1224929411	-0.0055903718	0.0375857547	0.0272383002	0.0271413769	0.1518313561	-0.0250087783	-0.0179625184	0.0793719819	-0.1044757882	-0.054435083	0.0541504257	0.0635922922	0.0365133661	0.0817694137	-0.2427731166	0.1210354338	-0.0701326114	0.0094520517	-0.0862799507	-0.0178454835	-0.2550146204	-0.0607853025	0.0047115986	-0.1324604026	-0.1230658575	-0.0350860976	-0.027843356	0.1373420725	0.1023522447	-0.0576044597	0.0264778112	0.1306961966	-0.0217143328	0.0092891556	0.0079426398	0.061679104	0.1325633021	0.0179245098	0.0587547732	0.0881306301	-0.1157260249	-0.0807113006	0.0407427318	-0.1010707522	0.1162877502	-0.0076067281	0.0219823321	-0.0429292235	0.0345061738	-0.0531918907	-0.0003700589	0.0585397534	0.2365478058	-0.1434324584	0.1077863795	0.0636589069	0.0330107529	-0.204483522	0.0330368657	0.1556712709	0.0898420258	-0.0374447825	-0.0032107228	-0.1613300456	-0.0283169533	-0.0356597345	0.0278034099	-0.0573146359	-0.0201577537	-0.0030307224	0.0680124972	-0.0067010686	-0.0179859365	0.1172312753	0.1128692788	0.0379319177	0.096197899	-0.062236936	-0.0196285444	0.1658503975	-0.1442430228	0.0724706256	-0.0731377368	-0.1582736789	0.1682617652	0.0012892191	0.0055438635	0.1036472301	-0.0471420166	0.0061293805	-0.0227526974	0.1073869629	0.0615839495	0.0295902522	-0.0283045495	-0.0177329515	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0085671146216412	2.079232426410033e-05	4.3232074830349516e-10	7.339545294033843e-05	0.0153445602952189	0.0286220020250595	0.0002354555306536	0.0008192189999225	0.0581998133688443	0.0230437702340821	0.0005310153466011	0.0033872182761683	0.0001619958175263	0.0001690117204274	2.856496164183517e-08	2.624264489601429e-08	3.0022841680965584e-05	-8.397616330753442e-05	7.051996003853689e-09	9.013710226003243e-10	0.0002789974640423	-2.856898199997751e-09	7.783958494203448e-08	8.16186732515039e-18	0.0	0.0
