global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
864.331926105387	n/a	747069.6784850481	n/a	967.7477399628738	n/a	n/a	936535.68820325	786.2770795557472	n/a	618231.6458347148	n/a	792.7332705710431	695.3068850282136	n/a	n/a	n/a	n/a	-0.0857226934	0.0054677741	-0.1541771051	0.0515788541	0.0596768038	-0.1341931737	-0.1423825353	0.0106791985	-0.0864157582	0.0898985092	-0.0799146314	0.1734919663	-0.0381794076	-0.0591171129	0.1837854784	0.0996968326	-0.0999818414	0.0612188458	-0.1333343336	-0.0564154554	0.0108415565	-0.0429555492	0.0261785579	-0.0345575092	0.029107121	-0.0423787777	0.0329727156	-0.0126534842	0.0194861515	-0.0346482824	0.0351857853	-0.0399647939	0.0045191558	0.0431481875	-0.0920943066	0.0218350707	0.0555254889	-0.04938738	-0.069799546	0.0539164366	0.0752772146	-0.05305992	-0.0194080938	-0.0089437597	0.0632494446	0.1072067572	-0.006743848	-0.0752813595	-0.0455495154	0.0093401464	0.0628791955	0.0089477704	-0.0114546754	0.1370712093	-0.1457368508	0.0446509422	-0.0664351902	0.1013758268	-0.1290019904	0.0363994974	0.050770638	-0.0472166476	0.0798265111	-0.0372074919	0.0504931261	-0.0933725279	0.0133994995	-0.0610484616	0.0259092775	-0.0586983362	0.0920101592	-0.0313742948	0.1105247585	-0.0303809391	-0.0413686467	0.012165576	0.0956702352	-0.0582893443	0.0645973846	0.0185386747	-0.1015933593	-0.0491216354	0.1200795642	0.0831879324	-0.0684650055	-0.0187661027	-0.0032831995	-0.0233645067	-0.0259408972	0.1431305565	-0.1596588487	0.0508776165	-0.0855576757	0.0605982508	0.0019242537	-0.0143543272	0.0179913057	-0.1023712934	0.065296164	-0.0378082924	0.0013083956	-0.1353545611	0.1905816467	-0.0723901805	0.0674291479	-0.0134668603	0.0120722137	-0.0476207568	0.0449849219	-0.0240155318	0.0327175922	-0.0794452769	0.2375557882	-0.0559616517	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0013591452278518	n/a	1.847275750392321e-06	n/a	0.0028991232417467	n/a	n/a	8.404915570835894e-06	-0.1039754294554313	n/a	n/a	0.0108108899304413	0.0049170213596263	n/a	2.4177099051021267e-05	n/a	-0.0019432736309612	n/a	3.776312404789127e-06	n/a	-0.0005132259644415	n/a	2.634008905769079e-07	n/a
861.6318888356532	-2.700037269733798	742409.5118584954	7.2902012579515425	954.9752355115168	-12.772504451357008	163.1368699599346	911977.7004402768	784.0117841291983	-2.265295426548846	614674.4776534486	5.131563369543119	790.1494469676944	689.6677688627279	1.262729	18.195503	0.0995696223531498	0.0563058803704134	-0.0092742096	0.1024904527	-0.0264951121	-0.0319515327	-0.0283596247	0.0550892275	-0.0273307134	-0.0828640479	-0.019818316	-0.0185135071	-0.015993664	-0.1275711948	-0.0883775037	-0.332816504	0.0427671599	0.234392038	-0.0080713607	-0.3054185715	0.0131200048	0.1305259148	-0.077014749	0.1487183318	0.0642675823	-0.0377213743	0.1573414556	-0.325997808	0.0386826096	-0.1136572441	-0.1897290137	-0.0226483891	0.1322938841	0.0523758723	-0.0727438525	-0.0140069667	0.1699494955	0.0336827993	-0.1330024523	0.1109118503	-0.0367652308	0.0889979974	-0.0936201258	0.1130110325	0.1552412489	-0.0053157465	0.016778362	-0.0922203879	0.0312308639	0.0221818692	0.0126373292	-0.1277424981	-0.1246733297	-0.0232797805	-0.1754766193	-0.0354744924	-0.3605462794	-0.0216648237	-0.0846769382	-0.2238088553	0.2018097046	0.0026529576	0.0001768008	-0.2840987648	-0.016592101	0.1223620078	-0.2704281241	-0.2398074215	-0.1621989661	-0.0084756081	0.0444598748	-0.1614844699	-0.051817199	-0.0058744899	-0.0710880001	-0.1956909384	-0.0881573062	-0.1134094997	-0.0659451526	-0.0716981125	-0.0129604747	0.0301489272	0.0080158352	0.0184318903	-0.1061728298	0.0320627683	0.039307527	0.0819579602	0.0311733007	-0.0304357094	0.0322132049	-0.0351342039	-0.0975723815	0.0910364489	0.0151985407	-0.0032578716	0.0055059047	0.0085942334	-0.1945838538	-0.1098885928	0.0424638366	0.2439809681	0.0889154448	-0.0546122379	0.3195365416	-0.017068703	-0.0218970172	-0.1295750084	-0.071679189	0.0207725331	0.0638766038	0.0997814123	0.1685162916	-0.123942997	0.0838704188	0.3850148409	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0080409726897698	-0.0094001179176216	6.465724179762378e-05	8.836221686519065e-05	0.0023331072852954	-0.0005660159564512	3.203740629574796e-07	5.443389604698472e-06	-0.0614837640399343	0.0424916654154969	0.0018055416297825	0.0037802532405183	0.0044374154949111	-0.0004796058647151	1.9690656274477124e-05	2.300217854692145e-07	-0.0019987462519053	-5.547262094409994e-05	3.994986579505485e-06	3.0772116744077963e-09	-0.0001060679888292	0.0004071579756123	1.1250418254271296e-08	1.6577761710470633e-07
862.8258699608483	1.1939811251951369	744468.4818736947	1.4255909273222451	953.767861675394	-1.2073738361227695	1.4577515801538128	909673.1339648536	784.9763754329836	0.9645913037852551	616187.9099879044	0.9304363833381384	790.7910495236623	687.6333105925177	1.053808	15.185009	0.1179332456804753	0.0598060629221191	-0.0401113872	0.038238516	-0.0520706271	-0.0782700845	-0.0542435821	0.0348797702	-0.0384302257	-0.031515974	-0.1342773242	-0.0325219739	0.0133565682	-0.0530021512	0.0503543326	-0.0839657878	0.0405399902	0.0316187989	-0.0696148623	-0.0481332469	0.0253107565	0.1224853714	0.0688681881	0.0939386339	-0.0302501431	0.0210570087	0.059080809	0.023135843	0.055422679	0.0965189698	0.0136178457	0.0605292887	-0.1960164173	0.2037043945	-0.0108709626	0.0299495417	-0.0120377373	-0.0790052632	0.0224238697	-0.1134139956	-0.0617016713	0.1434446946	-0.0468682235	0.1125642389	-0.0859039886	0.1283191612	-0.1218355938	0.0312918664	-0.1199508385	0.0353122031	-0.0514157203	0.1161935175	0.0274553271	-0.0019073406	-0.0578540985	0.038603533	-0.0599870292	0.0923962787	-0.034853721	-0.0994116734	-0.0357420471	-0.0246765015	-0.1558949068	-0.1564846554	-0.0552694491	0.029826879	-0.0663051722	0.0751781475	0.0486893232	0.1209815302	-0.0773234884	0.1867488747	-0.0811782291	0.1012442817	0.0456235594	0.0563521858	0.0446728045	-0.0333235246	-0.051294155	0.0618596305	-0.0553254587	0.0775325086	-0.0790682985	0.0110061222	0.0455239859	-0.0514527927	0.1065746303	-0.063840747	0.0338863219	0.0663560611	-0.1038382916	0.0608799394	-0.1007392703	0.1458579859	-0.0488880231	0.0997849241	-0.0961431271	-0.0864829946	-0.1531516722	-0.1524931959	0.0107609312	0.0867984112	-0.0362354519	0.0222625113	0.1672496886	0.0116459052	0.1425154097	0.1202735176	-0.0955862165	0.1388618681	0.1292438093	0.0281028985	0.0097320923	-0.000476692	0.0573998756	0.0828884633	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0014592132206416	0.0095001859104114	2.129303223295231e-06	9.025353233237929e-05	0.0432420381590219	0.0409089308737265	0.0016735406252313	0.0018698738641463	-0.0299842835880213	0.031499480451913	0.0009922172687404	0.0008990572622868	0.0041769378317692	-0.0002604776631419	1.7446809650464784e-05	6.784861299586522e-08	-0.0024176473561055	-0.0004189011042001	5.845018738483914e-06	1.7547813510014668e-07	-6.49537872828114e-05	4.11142015463886e-05	4.2189944823807125e-09	1.6903775687970627e-09
863.6689231930008	0.8430532321524424	745924.0088893574	0.71073875224268	955.0707984135069	1.3029367381128625	1.6976441435241854	912160.2299822136	786.8300628525504	1.853687419566881	619101.5478085484	3.436157049460524	792.5793148232879	686.2497287220292	0.992091	14.295691	0.1165417234464696	0.0595992249032886	-0.0748938365	0.0497355165	-0.0578042688	-0.0292093028	-0.1164205053	-0.142709156	-0.0641651525	-0.0213511659	-0.1371680972	-0.0679980576	0.0323124015	-0.0437369503	0.1017683899	-0.0116578925	0.1559121514	-0.0288048638	0.0334086524	0.176701821	0.0062168462	-0.0353560772	-0.0421740596	0.0177175426	-0.088473344	0.0502721125	-0.1490635701	0.0623718896	-0.0191805535	0.1810143141	-0.0588355177	0.0026014994	-0.2379166933	0.0166736088	-0.041995893	0.1710033484	0.0503289502	-0.0887369958	0.0648033166	0.1040280888	-0.0266949502	0.0784042865	-0.1060727908	0.0211677763	-0.0233394841	-0.0462910299	-0.0693366636	-0.0443275174	-0.0479684789	-0.0084907776	-0.1072077857	-0.0507908859	0.0293871161	0.0609007259	-0.0350640642	0.0872572767	-0.0130572088	0.1062076917	0.0985552517	0.1182340416	-0.0986247283	-0.058902391	-0.0359037968	0.0361717704	-0.0948374723	0.0275014622	0.0828647945	0.097818928	-0.0168174164	0.0826757401	-0.1127377775	0.1160060967	-0.1196082155	0.1118153629	0.1088062928	-0.2097044614	0.0251618856	0.0071687338	-0.1516623854	0.0863824638	0.1251005961	0.0210220005	-0.0436981716	-0.0682881061	-0.071308016	-0.0036330713	0.0547064981	-0.0010708759	-0.0827475442	-0.0669922728	0.0594119659	0.0772567146	-0.0396582926	0.1376078032	-0.0526396053	0.0477058405	-0.0208824112	0.0064474885	-0.1314044618	-0.0570183689	0.0759079447	-0.0619634241	-0.0431458982	-0.0371268633	-0.0379358877	0.0527718542	0.0118767605	-0.0140684278	-0.0267646998	-0.0013771968	0.2179960831	0.0245568836	-0.0050839777	-0.1306114587	-0.0506727377	-0.0944639241	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0163005035322214	0.0148412903115798	0.0002657064154039	0.0002202638981125	0.0114017964558996	-0.0318402417031223	0.0010138009917132	0.0001300009624217	-0.0267518783835782	0.003232405204443	1.044844340571083e-05	0.0007156629970497	0.0037259270747132	-0.0004510107570559	1.3882532566080864e-05	2.0341070298022615e-07	-0.0015792068587097	0.0008384404973957	2.4938943025957583e-06	7.029824676733162e-07	-0.0001080582573775	-4.31044700946886e-05	1.1676586987462033e-08	1.8579953421439038e-09
863.8015187463662	0.1325955533654905	746153.0637885289	0.0175815807723006	958.0808257530476	3.010027339540784	9.06026458478297	917918.8686756416	786.3855109150749	-0.4445519374755804	618402.1717771633	0.1976264251132923	792.4747265328606	695.9218662343127	1.253129	18.057169	0.1056294602481085	0.0705845597586576	0.0554533602	0.1204371212	-0.0299967455	0.0268311687	-0.0295915477	0.1830779869	0.0731007662	-0.1468006823	0.0380123993	-0.0703478878	0.1087288481	-0.0233500851	-0.1776509392	-0.1458976246	-0.0537165957	0.0324981079	0.093800188	-0.1404809427	-0.0185250948	-0.3231228892	0.0635163334	0.1023698968	-0.0040643331	0.2091651582	0.0837871665	-0.1075527411	0.0599214508	0.0030828756	0.0471536154	0.0301591977	0.1209606362	0.0939553803	-0.0383348069	-0.1357166278	0.0715583808	-0.0132120766	0.0615921727	0.0414763615	0.0360158927	-0.0626757731	0.0179874956	0.02934523	-0.0293695831	-0.0219951204	0.0657356872	0.0487817793	-0.1397046379	-0.0268308097	0.0244382412	0.0463496995	0.2090586798	-0.0179728512	-0.1301220686	-0.0761090779	-0.0763829252	-0.1032079834	0.1007434983	-0.1080095238	0.1161173132	0.1972516342	0.2099357903	-0.1985841437	-0.0448849799	-0.0611410977	-0.0533585562	0.151194676	-0.0918130904	0.0285204489	-0.0210258236	-0.0893257906	0.0911263423	-0.0832630286	-0.1414033542	0.0507140967	0.0281939536	-0.0519801376	-0.0082514717	-0.1033745419	0.0192087166	-0.15784695	-0.0873492152	0.0943044488	0.0527792803	0.0150261367	0.0738313873	-0.1044439911	0.0006540745	-0.0084190725	0.1680173439	0.0550436858	-0.072340303	0.0469991604	0.0823712148	-0.0744778646	-0.1030259152	0.0701300855	-0.1556402809	0.1170649494	-0.0066745299	0.4063815166	0.1696423343	0.0849372835	0.0947472869	0.1333520831	-0.0592117309	-0.1779004948	0.3265941913	-0.2183203846	-0.248256536	-0.1156469226	-0.1264838441	0.2000409582	-0.2645316969	-0.0672636713	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0025973652985271	-0.0188978688307485	6.746306493992772e-06	0.0003571294463441	0.0115449952007082	0.0001431987448086	2.050588051475879e-08	0.0001332869141843	-0.0934547141407335	-0.0667028357571553	0.004449268298046	0.0087337835951262	0.0038830331691314	0.0001571060944182	1.5077946592574644e-05	2.468232490334037e-08	-0.0016909691993323	-0.0001117623406226	2.85937683309052e-06	1.249082078144208e-08	2.0784445889622137e-05	0.0001288427032671	4.3199319093863055e-10	1.6600442185179685e-08
863.9000878436233	0.098569097257041	746323.36177622	0.009715866934068	954.4293886382004	-3.6514371148472256	13.332993003683836	910935.457896289	786.969696290811	0.5841853757361832	619321.3028800514	0.3412725532240255	792.6532315370848	685.4124300100925	1.207003	17.392502	0.0919269004458171	0.0454688167296866	-0.013805519	0.0440762303	-0.0630650355	0.014569685	0.0106154661	0.1156004805	0.0314110796	-0.0172141115	0.0431188316	0.0412174335	-0.0069957004	-0.0645530438	-0.0882932058	-0.0075131829	0.0948041171	-0.0148882685	0.0565515659	0.0064530688	0.0360298624	-0.1341328318	0.1586906166	-0.0996431325	0.05979141	-0.0245145333	0.0760065236	0.2336448374	0.0492762759	0.0127763649	0.0604161548	0.0283479717	-0.0177681497	0.0714336713	-0.0601311071	-0.1277312787	0.0734669996	0.0401767035	0.01760836	0.0172003623	0.1387819954	-0.0292585519	-0.0222803977	-0.0305087512	0.1444432543	-0.1517741258	0.0142112797	-0.0689936828	0.0846796954	0.1532684357	-0.0071153477	0.2414033862	0.0580104	0.1105588895	-0.0403363875	0.0572147787	0.004575542	-0.0278941444	0.0500501701	-0.0155411116	-0.0903205011	-0.0458449172	0.0967867436	0.0170098942	0.0884818163	-0.0112632719	0.0604048077	0.2694229291	0.1187971608	0.0926598739	0.0483309808	0.0666776764	-0.0197313521	-0.0507487757	-0.1943210204	0.2219774158	0.1324954908	-0.0694573973	0.0188446209	0.0055988065	0.0993312621	-0.0933122532	0.1063184996	0.0547713375	-0.0904890998	-0.0490802664	-0.0635939164	0.0810634265	0.1013152409	-0.0082259067	-0.2348992243	-0.1601913321	-0.1298208307	0.0346948532	-0.0645342611	-0.035309806	-0.1517631306	-0.0220332925	-0.1295949424	-0.0147891932	-0.0608287818	-0.1209253451	0.0169681263	0.1709552532	-0.0071775546	0.0520430079	0.1021158967	0.1655402939	-0.1569829643	0.0536621601	-0.0536392543	0.0182325687	-0.0247481803	0.1891946156	-0.1361470986	-0.1931147462	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0211534835836459	0.023750848882173	0.0004474698677235	0.0005641028226238	0.0176902138839238	0.0061452186832155	3.776371266454205e-05	0.0003129436672589	-0.0606452565453139	0.0328094575954196	0.0010764605077056	0.0036778471414469	0.0042642038357241	0.0003811706665927	1.818343435260413e-05	1.452910770707236e-07	-0.0016900327414306	9.364579017000564e-07	2.8562106671074293e-06	8.769534016564729e-13	0.0002231048270954	0.0002023203812057	4.9775763873268326e-08	4.093353665125127e-08
864.9084625220936	1.008374678470318	748066.6485423318	1.0168194921801172	955.965535130994	1.5361464927935913	2.359746047322051	913870.1043582878	787.3007319902028	0.3310356993918049	619842.4425923092	0.1095846342718214	793.3115597731776	687.9427359656189	1.040803	14.997617	0.080221899235877	0.0421841705735404	-0.0810680085	0.0742529007	-0.1502786228	0.029505375	-0.0519190167	-0.0645509207	-0.065357615	-0.0902084352	-0.1026585338	0.0048735041	-2.53947e-05	-0.142478121	-0.059078325	-0.0123323571	0.1525317305	-0.0737806172	0.0299301048	0.061363543	0.0269051515	0.0100480582	0.0031934128	0.056076678	-0.177939889	-0.0728470148	0.1031501403	0.1358702382	-0.1421227208	0.0322845443	0.0381591288	0.1997896774	-0.0017280994	-0.082795411	-0.0769708392	-0.0462365895	-0.0753985037	-0.0571128587	-0.0622159038	0.0972881269	0.0574291996	-0.0630284004	-0.1993803522	-0.0232264352	-0.1942748583	0.1048471162	-0.0626933325	-0.1641484134	0.0289807424	-0.0901037889	0.204816256	-0.0681760794	0.0073172416	0.0705516835	-0.0856604723	0.1147543221	0.042613106	0.0750284478	0.1650163624	0.0106696164	-0.131871403	-0.0469811668	-0.0330734462	0.0339682259	-0.0812625292	0.1009096496	-0.0559819641	-0.0230171739	0.3101716037	0.0829861566	0.0899440503	0.0330564546	0.0479012536	0.094960004	-0.0759853924	-0.0979069128	-0.0048957708	0.1724778171	0.0531767825	-0.0087085477	-0.0059833326	-0.0535615561	0.0552145164	-0.1613846194	-0.1105664202	-0.0302856644	0.0802932059	-0.1161009125	0.1230589166	0.1586622999	0.0755834691	-0.1707676673	-0.1307375691	0.0726966836	-0.0749457001	0.0176276845	-0.083524878	0.0210937103	-0.024671877	-0.0857215997	0.0292764394	-0.0664613408	-0.109050446	0.0470262823	-0.1969128126	-0.0097476402	0.0471890433	0.1412655807	0.0077781872	0.0631808288	0.124348744	0.0231818532	-0.1265034323	-0.0564745916	-0.0020187396	0.0144823857	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0136441743035078	-0.007509309280138	0.0001861634924245	5.638972586476817e-05	0.0115168053839767	-0.006173408499947	3.8110972507219095e-05	0.0001326368062523	-0.0720378130433658	-0.0113925564980519	0.0001297903435613	0.0051894465080709	0.0043228890357654	5.868520004129966e-05	1.868736961554071e-05	3.4439527038873567e-09	-0.0011020097346496	0.000588023006781	1.2144254552624818e-06	3.45771056503768e-07	-0.0002331194652371	-0.0004562242923325	5.434468507243149e-08	2.081406049142904e-07
862.630834320602	-2.2776282014915523	744131.956320658	5.187590224229643	956.3742551606276	0.4087200296336277	0.1670520626237135	914651.7159340451	786.4875231736883	-0.8132088165145888	618562.6241078828	0.6613085792570581	792.550212871085	691.5549582241474	1.194962	17.219	0.0358009561338112	0.0191696468538217	0.1031090332	0.0744909972	-0.1330089532	-0.0491480358	0.0431326761	0.1063207894	0.1233033643	-0.0883705044	-0.0514343246	0.0615779469	-0.1014627377	-0.0823141891	-0.1748865605	-0.1273904568	-0.1229582458	-0.0534032166	-0.0858972552	0.1138046796	-0.0260899282	0.0041810093	0.0610964946	-0.0119112274	-0.0454146435	-0.0208928932	0.0237714205	-0.1231146913	0.1102498799	-0.0144380783	0.0693177077	-0.0289977266	-0.1656810874	0.0021216548	0.0342694277	-0.0115020076	-0.1021565152	0.0265363967	-0.0101769229	0.0491516361	0.0711025062	-0.0377415206	0.0677876695	-0.0104199175	-0.1339801957	-0.1009675498	-0.0620167949	-0.1076264261	-0.0569164009	0.0443853611	-0.0337038148	-0.0323653827	-0.0336238903	0.0431068123	-0.103881475	-0.1502855439	0.0030847837	0.1503672979	-0.0226250639	0.0668105499	-0.0617109105	0.0040657327	-0.0052920416	-0.0566547959	0.0864344962	-0.0161362188	0.0008033162	-0.0318686308	-0.1104871885	0.0471622407	-0.1284255824	0.1656513859	0.0170587597	-0.055593734	0.0064388768	0.0812854599	0.0460178225	0.0860876748	-0.0045620989	0.0078928358	0.0171363249	0.1092385763	0.1513409433	0.025534	-0.0437298985	-0.0076295489	-0.0359229205	-0.0485338495	-0.0101793959	-0.1233040709	0.0677690571	0.0388864772	-0.1711545123	-0.0276850699	0.0545860694	0.0059679638	-0.1002133404	-0.0941594729	0.143437399	0.0659315498	0.0353660701	-0.1002733832	0.0543983636	0.0597746015	-0.094863448	0.1268398799	-0.0011567695	0.141943381	0.1118632114	0.0344245831	-0.0697641584	0.029478787	-0.0128150629	0.1239051419	0.0903557919	-0.1110711846	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0084397039953501	-0.0052044703081577	7.122860352912845e-05	2.7086511188495103e-05	-0.0035562862405527	-0.0150730916245293	0.0002271980911214	1.2647171824744456e-05	-0.078330049855765	-0.0062922368123991	3.95922441033116e-05	0.0061355967104066	0.0041388888632894	-0.0001840001724759	1.7130401022661025e-05	3.3856063471197665e-08	-0.0011019882063545	2.152829509994604e-08	1.214378006944408e-06	4.634674899103607e-16	-0.0002337209122405	-6.014470033999827e-07	5.46254648185315e-08	3.617384978988189e-13
862.5067489474675	-0.1240853731345623	743917.8919799298	0.0153971798259435	951.740152082772	-4.6341030778555705	21.474911336190477	905809.317086538	786.9790079497608	0.4914847760725251	619335.9589535897	0.2415572851110602	792.734391565117	690.5315521106553	1.246315	17.958982	0.0482930521838761	0.0262820863890177	0.0978607043	-0.1155118056	-0.1603589018	-0.0804841614	-0.0705757137	0.0373709226	0.059889001	0.1268770751	-0.1299358174	0.0509146399	-0.105920859	-0.0757841001	-0.1151682475	-0.0049208523	-0.0804910444	0.0585103495	0.0043114976	0.1241578157	-0.017388934	-0.0007651916	0.072983722	-0.1881872201	-0.0634775953	-0.0064035739	-0.0069354154	0.1788108546	0.0255389111	0.0592084139	-0.0657206896	-0.2193678178	0.1994438007	-0.1033222736	-0.0127949769	-0.0552275229	0.0569014864	0.0582503705	0.0050678828	0.061232195	-0.0430547995	0.1591360663	0.1239058075	-0.1537461551	-0.0072779941	0.0536060724	-0.0261823212	-0.0723887486	0.063421117	0.1893806586	-0.012809619	-0.0018598251	-0.0426702057	-0.0415708885	0.0849052281	-0.1028898709	-0.0717048341	0.1178372901	0.098503482	0.1165948351	-0.0982136509	-0.0890096278	0.0347141131	0.105079696	-0.0096888447	-0.013203506	0.0393032146	0.0317017214	-0.0189645673	-0.2963600622	0.0841534702	-0.1105687662	-0.0698604725	-0.0969906305	-0.0863352278	0.014063575	-0.0339729572	-0.1547003065	0.0702063481	-0.0167318897	0.0466647855	0.2113614817	0.0683666864	-0.0544296178	0.0286112603	-0.1047390108	-0.0485346048	0.1380116401	-0.0123710478	-0.041793435	-0.0695979729	0.016819434	-0.0905472202	-0.1424897049	0.0525213821	0.0845058272	-0.0779292563	0.0842905227	0.0274324701	0.0134592422	-0.21042419	-0.1171133588	0.0477199016	-0.0535408598	-0.0678830939	-0.029196071	-0.0329209713	-0.0648117038	-0.0355910005	0.0160728658	-0.0554591116	0.0367378259	-0.132761057	0.0639217582	-0.0787580352	-0.073591778	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0066977776953791	-0.001741926299971	4.4860226056717766e-05	3.0343072345306607e-06	0.0091048216380755	0.0126611078786282	0.0001603036527142	8.289777706116781e-05	-0.0971096496654269	-0.0187795998096619	0.000352673369011	0.0094302840581419	0.0038368818776399	-0.0003020069856495	1.4721662542961485e-05	9.120821938109757e-08	-0.0011019528514968	3.53548577000911e-08	1.2143000869219283e-06	1.2499659629936909e-15	-0.0002338869356456	-1.6602340509999972e-07	5.470309866568903e-08	2.756377104099861e-14
863.1911479650223	0.6843990175548242	745098.957925173	0.4684020152300086	957.0899375652444	5.3497854824723845	28.620204708472283	916021.1485886436	786.8222308453429	-0.1567771044178698	619089.2229524421	0.0245790604696516	792.4439639907947	682.2765608251617	1.176643	16.95503	0.0764363324791094	0.0378736185855057	-0.0807757949	-0.1237528568	-0.076929807	0.0075544342	0.1282527333	0.1943750993	-0.0363161133	0.0883754865	0.0521970134	0.0644411726	-0.0123454592	0.018571799	-0.0949605883	0.06519709	-0.0451493479	0.1114938754	-0.0219344718	0.0926971181	-0.0782366851	-0.06689815	-0.0248307879	0.0873314073	-0.0917456573	0.05229814	-0.1181375919	-0.0282556614	0.0930998227	-0.1296366044	-0.0749418366	0.1032797979	-0.1082722751	0.0697315249	0.1348802909	0.0511802656	0.0013445248	-0.0771773665	-0.1349322685	-0.0894013898	-0.066307801	-0.1938184492	0.1401468253	-0.0991773804	0.025376419	0.0918188323	0.0199922637	0.1801412861	0.1527307517	0.0786839053	0.1412367369	0.0458838736	-0.0505498271	-0.0063117699	0.1021997194	-0.0141620961	-0.0625642379	0.0211859969	0.0817618246	0.0119611543	-0.0663086959	0.1554545796	-0.0163490504	0.0716553252	-0.076482186	-0.0213783931	0.0497624461	-0.0636869095	-0.1427335169	0.0840575548	-0.0016340052	-0.0009115892	-0.0445503632	0.0463247114	0.0477990282	0.0647496488	-0.1129579211	0.1262165147	0.1327778692	0.2074844489	-0.0699320925	-0.0696586869	0.0163187593	0.0653113924	0.2264699325	0.011147869	-0.0624808369	-0.0424639067	-0.1131311581	-0.0906841083	-0.0346148042	-0.0541979593	-0.0738343178	-0.0733939797	-0.1366881831	0.0884529711	0.0979960429	0.0724475954	-0.049551761	0.1128176547	-0.0079290107	-0.096247358	0.039522603	0.1557501416	-0.1729895451	-0.1150293473	0.0198282252	0.0173873365	-0.0858781025	0.0811429024	-0.0185595495	0.0157902349	-0.1110584442	0.0140527011	0.004926786	0.0764386573	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0111025110673921	0.0044047333720129	0.0001232657520015	1.9401676078525008e-05	0.0142792465178587	0.0051744248797832	2.677467283651938e-05	0.0002038968811177	-0.0676015975490287	0.0295080521163982	0.000870725139704	0.0045699759911808	0.0035888543507304	-0.0002480275269095	1.287987555075652e-05	6.151765410484277e-08	-0.0007722261424825	0.0003297267090143	5.963332151334023e-07	1.0871970263740087e-07	-0.0004031151419401	-0.0001692282062944	1.6250181766138694e-07	2.8638185805653843e-08
