global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
876.9477401874675	n/a	n/a	769037.339019906	909.2165738867704	n/a	826674.7782303971	n/a	831.5371357576486	n/a	n/a	691454.0081440341	833.0108417844659	667.6271377563477	n/a	n/a	n/a	n/a	-0.0563955382	0.0021213638	0.0679935648	-0.010682746	0.0574363966	-0.0801333455	0.0209681365	-0.0850584179	0.0002307315	-0.0857443243	0.0657033427	-0.0826899514	0.0803603636	-0.0482910588	0.0415497617	-0.061894807	0.1103009754	0.0532701905	-0.162705755	0.0075613626	-0.0290797103	0.0819148224	-0.0250949059	0.0342656829	-0.0589614216	0.0390699775	-0.0424296339	0.0685807602	-0.0212938719	-0.0072657442	0.0558607349	-0.2107105598	0.0078322056	0.1326283436	-0.0733685989	0.0496445412	0.0390689962	0.0033223667	-0.0819681323	0.0016228903	-0.0818691482	0.0219319267	-0.0575810215	0.0965461676	-0.1664975486	0.0263282392	-0.1394222509	0.0564541825	-0.0526604998	0.0009361342	-0.0989444529	0.0004075954	-0.0672890141	0.1064897626	-0.0715149709	0.0956457329	-0.027605583	0.0412846163	-0.0027753758	0.1471175589	-0.0086750586	0.1460796129	-0.0803232701	0.0239707096	-0.0966592851	0.135588732	0.0415504782	-0.0704952508	-0.0487817367	0.0699522447	-0.0025186558	0.0814107406	-0.008873478	0.0345776275	-0.0554351439	0.0603406484	-0.0295398989	0.0056713892	-0.2031103328	0.0841031944	-0.1107500506	0.0609820796	-0.1311601117	0.0178058972	0.1135043583	-0.0952110793	-0.0233885587	0.1425091543	-0.0358438135	0.1003479035	-0.1274746077	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0335260810856539	n/a	0.0011239981129618	n/a	-0.1109753514000573	n/a	n/a	0.0123155286183662	-0.2152613091353288	n/a	0.0463374312106555	n/a	0.002394999502663	n/a	5.736022617756017e-06	n/a	1.1600798977440265e-05	n/a	1.3457853691497908e-10	n/a	0.0013369882464747	n/a	n/a	1.787537571211493e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872.3736862504427	-4.574053937024814	20.921969418812203	761035.8484621858	892.3562823098804	-16.860291576890063	796299.734577911	284.26943205775	832.1950080882818	0.6578723306332677	0.4327960034128474	692548.5314870555	832.9112664080681	639.5726432692533	1.185559	21.852436	0.160103449464813	0.0827527308372816	-0.0811956127	-0.1571080469	0.1290912586	0.0939937091	-0.0223558122	0.0918132141	0.1140181955	-0.0715025964	0.0057622651	-0.0871994385	0.0079377024	-0.1025438379	0.0337720566	-0.0998277904	-0.0232422769	0.0757916682	0.1643749584	-0.063785026	0.0374954131	0.0287293665	-0.0700655164	-0.0048870269	-0.0161285474	0.058873021	-0.0230954325	-0.0864637316	0.0629418451	0.0669317599	0.0640162611	-0.0160493798	-0.0514950799	-0.1017674897	-0.0071966873	0.0456333193	0.1644849062	0.1104321514	0.2394741315	0.0038912182	-0.0695826349	0.0113715935	-0.0854747243	-0.0143664043	-0.1858429232	0.0443559435	-0.1019303039	-0.0314190834	-0.0040223613	0.0173582506	-0.0892594501	0.0737793613	0.0476536831	0.0301242822	0.0483837301	-0.0201266039	0.1305151267	0.0227894194	0.0568804152	-0.0747531983	-0.0482350392	-0.0021244352	0.0065852668	0.0242107739	0.1732404426	-0.1732759432	-0.0666912717	0.0455177288	0.0453292283	-0.0644945366	-0.0547590707	0.0157362037	0.0403190915	0.1741344473	-0.0541330961	-0.0670314024	-0.1058147496	0.1133694372	-0.0184196118	0.0017850996	0.0464345357	0.0946914819	-0.1328502394	0.1177353482	-0.0547104786	-0.1099202327	0.1104162324	-0.0761937674	0.172002019	0.0805338371	-0.0270772622	0.0129676231	-0.1967517413	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0709541290323017	0.0374280479466477	0.0050344884267325	0.0014008587730965	-0.0930286319799762	0.0179467194200811	0.0003220847379431	0.0086543263680658	-0.1548358939854139	0.0604254151499148	0.0239741540662623	0.0036512307960395	0.0018670216089264	-0.0005279778937365	3.485769688198123e-06	2.787606562745364e-07	-2.29495673278457e-05	-3.455036630528596e-05	5.266826405353227e-10	1.1937278118294395e-09	0.0016605253253962	0.0003235370789215	1.0467624143705695e-07	2.757344356282156e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.604810414311	1.231124163868344	1.5156667068605294	763185.3647790243	899.9515654145094	7.595283104629061	809912.820092026	57.68832543946367	831.925665134885	-0.2693429533968583	0.0725456265445421	692100.3123101208	832.9398531000664	637.2904766240363	0.967282	17.829115	0.0587705467474794	0.0280868119376502	-0.0788337821	-0.1622750335	0.1007012155	0.090393837	-0.0163351288	0.0380721435	0.0728734907	-0.0523759472	0.0132832138	-0.1008142665	0.0566277141	-0.0993733978	0.0643748056	-0.0751408111	0.0470575342	0.0901201838	-0.0452851564	-0.0495168437	0.1572114799	0.0440756926	0.0302726417	-0.0665822187	-0.1341999296	0.0549630821	0.0618711396	-0.0066352442	-0.1142844691	-0.0197870238	-0.0868301278	-0.1278516746	0.0816332045	0.0229087101	0.0430038981	-0.2543004688	0.0153706705	-0.0553910162	0.0831783623	0.1023890693	-0.057491204	0.0197125662	-0.1036382524	0.0148292998	-0.0498773904	0.1386231931	0.0192135881	-0.0838369309	0.1225835375	0.0652827668	0.0065979332	0.0421223943	0.1675777944	-0.0865289418	-0.038676291	-0.03220327	0.1033422039	0.0068270603	0.0489372537	-0.1400015994	0.054270258	0.0620839398	0.0147829905	-0.0042006054	-0.0666878035	0.0831631294	0.0701910551	0.0053982173	-0.1393716262	-0.0580929002	-0.0490679863	0.0369643958	0.0306486828	0.1502305506	-0.0074905097	-0.0738303129	-0.0411809004	0.1290408904	0.0277378823	0.0315985296	0.0510363264	-0.0354453225	-0.095509226	0.0389036731	-0.0625316171	-0.041819018	0.0023662715	0.0884866326	-0.0113230597	0.1417624929	0.0493397362	0.0453155022	-0.0938173137	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.062537870563986	-0.0084162584683156	0.0039109852546778	7.083340660549552e-05	-0.1098731999688595	-0.0168445679888833	0.0002837394707321	0.0120721200713969	-0.1643266863120587	-0.0094907923266448	0.0270032598343017	9.00751389875002e-05	0.0015910260775639	-0.0002759955313625	2.531363979488369e-06	7.617353333206875e-08	-3.283375179385928e-05	-9.88418446601358e-06	1.0780552568607572e-09	9.769710255818413e-11	0.001466026481952	-0.0001944988434441	3.7829800101131384e-08	2.149233645784558e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874.335049036333	0.7302386220219432	0.5332484450925065	764461.7779733668	895.3342660570902	-4.617299357419256	801623.4479759884	21.31945335602428	831.355193642348	-0.5704714925369672	0.3254377237973549	691151.457996106	831.4367098887197	639.8471639832534	0.9003149999999999	16.594759	0.0607822890505122	0.0418218491569921	-0.0707045176	-0.1464097997	0.1087212005	0.1144822447	-0.0314042924	0.0971259339	-0.0959709208	-0.064597732	0.0569827186	-0.0509306053	0.0970778583	0.0195191828	0.0489764738	-0.0048025593	0.0281701076	-0.0861255734	0.0564910214	0.1011476763	0.1137893394	-0.0738947981	-0.0447649137	-0.110361139	0.0923493334	-0.133854369	-0.040561825	-0.0655875029	0.0030126056	0.0380707309	-0.1248138973	0.0676343733	0.1298137024	0.1580460049	-0.0265235039	-0.0961080469	-0.0621091086	-0.0375235186	-0.0195589673	0.1092110391	-0.0625352727	0.060505317	-0.0719021417	0.1174053213	0.058082183	0.0217940648	-0.1165155029	0.0347607865	-0.0814612615	-0.0685694015	-0.0272228436	-0.0098426114	0.061377404	-0.0655065749	-0.0515713276	0.0271804363	0.0027180702	-0.0545920368	0.0059679649	0.0467976621	-0.1352198123	-0.079520441	-0.0078748927	-0.0728178189	0.1021953435	0.1325115001	0.2006943296	-0.1012258338	-0.0244251249	-0.052327035	-0.0338546485	0.0020449739	0.0403784806	0.1229025887	-0.0094291768	-0.0386548082	-0.0745642866	0.1263763856	-0.0083095255	0.0124639142	0.0367558915	0.0277122958	-0.0232047716	-0.0392151616	-0.0882246455	0.0566732771	-0.0439681059	-0.0475112028	-0.047824022	0.0816038462	-0.0285505104	-0.029939291	-0.0743281686	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0710612921764237	0.0085234216124376	0.005049707245783	7.264871598336987e-05	-0.0700051497349534	0.039868050233906	0.0015894614294532	0.0049007209894132	-0.1549609796099105	0.0093657067021482	0.0240129052016631	8.771646203066375e-05	0.0015910607405184	3.4662954499992474e-08	2.5314742800189597e-06	1.2015204146685484e-15	-8.084249230666529e-05	-4.8008740512806014e-05	6.535508562353237e-09	2.304839165625941e-09	0.0014535676753789	-1.2458806573100108e-05	1.5522186122592243e-10	2.112858986906419e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878.2465997602624	3.9115507239293943	15.300229065872571	771317.0899904625	902.3322392620108	6.9979732049206405	814203.4700115947	48.97162897678726	832.7989765779611	1.4437829356130578	2.084509165167459	693554.1353892994	832.922367177111	645.3765319845771	1.003424	18.495298	0.0854920870063973	0.0427583716483897	-0.0443525675	-0.0646531993	0.0464749125	0.0141436788	0.0551455137	0.0968361438	-0.0647691199	-0.0418780891	0.0296492562	0.0474804524	0.0227104476	0.0623843974	-0.0804174951	0.0105276805	-0.0599981833	-0.0551140071	0.1849796794	-0.1340094087	0.0418980652	-0.1607397975	-0.024858175	0.0381131034	0.0120497904	-0.1158408942	0.1675868165	0.0449137407	0.0219026317	-0.0497565315	-0.0272641139	0.1325930258	0.0880710827	0.074494519	0.0503847578	-0.0758619133	0.0675111827	0.0796817324	-0.1564212771	0.1096308028	-0.0381038576	0.0291959351	0.0369507658	0.0525419686	-0.0501327493	-0.2068221732	-0.0159885632	0.0430406031	-0.0837121616	-0.0475977244	-0.056782848	0.0735221401	0.0924898206	0.0866716437	-0.1178158717	-0.0277012333	0.1103124824	-0.242084969	0.0159993669	0.0912414058	-0.0398016179	-0.0844111258	0.001733199	-0.0909213345	-0.1034875576	-0.0164795826	0.0509610743	-0.0500003665	0.0536485517	-0.0370396451	-0.0085369505	0.0224414101	0.0213761384	0.0927702639	0.0401419155	-0.0172138724	0.004626295	0.0626869872	0.1126662689	-0.0630750707	0.1038386034	-0.0299969738	0.0908019458	-0.0906953347	0.0624984981	-0.0087962536	0.1199635696	-0.0374211034	-0.1257177152	-0.0074307111	-0.0019716446	-0.096286827	-0.0129876429	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0382498671378925	-0.0328114250385311	0.0014630523360664	0.0010765896130591	-0.0559316289443501	0.0140735207906033	0.0001980639874435	0.0031283471163684	-0.1508156698227694	0.0041453097871411	0.0227453662640905	1.7183593231367924e-05	0.0011892680469159	-0.0004017926936024	1.4143584874151597e-06	1.6143736863235234e-07	-0.0003681345907036	-0.0002872920983969	1.3552307687250712e-07	8.253674980131402e-08	0.0014537195111819	1.518358030000444e-07	2.305411107266829e-14	2.1133004171909423e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.7039154730351	3.457315712772697	11.953031937784983	777401.794560481	908.545574894658	6.213335632647159	825455.0616606646	38.60553968392286	834.5471441973993	1.7481676194382771	3.0560900256524928	696468.9358880349	835.3127956525653	668.8368200485315	1.046098	19.281872	0.0598199910933588	0.028508712195283	-0.0245044945	0.0372409723	0.0157431597	-0.0518781944	0.0036333515	0.0068660235	0.042081102	-0.0085340606	-0.0466466629	0.0368537506	-0.0690868252	-0.0225452114	-0.0634499083	-0.0106552357	-0.1005390371	0.080278764	-0.052552147	0.0155276051	-0.1396098614	0.0613019204	0.0384640616	0.0338627538	0.1413265242	-0.0765271949	0.0927089987	0.0782801	0.0496334163	0.090545071	0.1698922535	-0.0732509247	-0.1771052129	-0.1712671505	0.1123587604	-0.0614705621	0.005240606	0.0159755264	-0.0809274124	0.0033880236	-0.0132592777	-0.0461509664	0.0557696129	-0.0882263969	-0.1384128717	-0.109198442	0.0642622432	-0.0298237862	0.0353759448	-0.0356672278	0.0022036457	-0.1617823412	-0.0598037903	-0.0509063994	-0.0395355673	-0.0583831987	-0.1342986846	0.0222757061	0.0748363183	0.1199564301	0.0249917203	-0.0200457412	0.0125679731	-0.0391203003	-0.1428346658	-0.0079319453	-0.2770924509	-0.0388823873	-0.1066786473	-0.0350793271	0.0021900532	0.0177940521	-0.0105080947	0.0545636449	-0.0245212948	-0.0288726203	0.0568367059	-0.082359897	0.0324776804	0.0414903461	0.0149128537	-0.1193149984	-0.0473777982	0.0070561036	-0.0432286366	-0.1159922621	-0.086259245	-0.0251753796	-0.0246054475	-0.1052358581	0.0157022532	-0.205341666	0.0519924616	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0469264215593909	0.0086765544214983	0.0022020890403696	7.528259662922334e-05	-0.0623105219113711	-0.0063788929670209	4.069027548470991e-05	0.0038826011408674	-0.1726369806480789	-0.0218213108253094	0.0298035270872851	0.0004761696061347	0.000940729241582	-0.0002485388053339	8.84971505967445e-07	6.177153775680225e-08	-0.0003689152009258	-7.806102222000029e-07	1.360984254741234e-07	6.093523190031379e-13	0.0012441742691474	-0.0002095452420345	4.390920845929722e-08	1.5479696120084669e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.539260426137	-0.1646550468980194	0.0271112844689889	777111.4676726607	915.1550940458106	6.609519151152654	837508.8461579966	43.68574340945369	834.7507529167434	0.2036087193440607	0.0414565105929285	696808.81949507	835.2780550692944	668.1800115919383	0.990817	18.262913	0.0820800195365303	0.0391946016872017	-0.0140585653	0.0274135277	-0.0039390617	-0.0498270229	-0.0067756653	-0.0255250702	-0.0580251608	-0.0118630786	-0.0455616662	0.02292819	-0.1035134386	-0.0740894914	-0.0435383845	-0.0189793844	0.0255375795	-0.0546337661	-0.2005849069	0.0389746309	0.1348446551	0.0238673824	-0.0370398474	0.0641839301	0.0746742218	-0.0343422304	-0.2059000579	0.0028616399	-0.0916384986	0.0387961705	0.0235665384	0.0303245206	-0.1104622481	0.0134013461	-0.0981881392	-0.1065475628	0.0705980008	-0.090802067	0.0461080599	-0.1501586202	-0.0183880123	-0.0357257914	0.0299394564	-0.0877159289	0.1173100534	0.1538726682	0.0988185959	0.0011950557	-0.0657653854	-0.1202824839	0.0611616857	-0.0974939705	0.0844384336	0.0658439265	0.1260645793	-0.0792464789	-0.0802144951	0.0919121136	0.0026835952	0.0259609063	0.0672153351	-0.0095076191	-0.0624656325	-0.111073629	0.0638424896	0.0580860054	-0.0380412342	-0.0745957371	-0.1234263396	-0.0324466129	0.0086932402	0.0121275277	-0.0016827044	0.0146270536	0.0047602217	0.0073661741	0.0587027683	-0.0789843677	0.0660692311	0.1153867186	-0.0814309076	-0.1195729415	0.0929915628	-0.0373988056	-0.0897273501	0.0675441147	-0.140490561	-0.0648108008	-0.0111020908	0.0752757809	-0.0471905367	0.0147796466	0.132915076	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0576699470731227	0.0107435255137318	0.0033258227954167	0.0001154233404642	-0.0860971285501079	-0.0237866066387368	0.0005658026553859	0.0074127155445738	-0.1726601303248145	-2.314967673561208e-05	0.0298115206037819	5.359075329633391e-10	0.0006120372789767	-0.0003286919626053	3.745896308572029e-07	1.0803840628132398e-07	-8.122175418767696e-05	0.0002876934467381	6.5969733533234215e-09	8.276751929606126e-08	0.0009100249243443	-0.000334149344803	1.1165578463234093e-07	8.281453629278491e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
882.165580880379	0.6263204542419771	0.3922773114018765	778216.1120900166	913.2517236780236	-1.9033703677870333	834028.7108008811	3.622818756969747	834.2228112649145	-0.5279416518288826	0.2787223877358091	695927.6988347372	835.3128837242758	672.8994373353861	1.014382	18.697269	0.0703311553625109	0.041222252676533	-0.0212184677	0.0639061369	0.015611431	-0.0750595513	-0.015981763	-0.0127512829	-0.0198003406	-0.0285878142	-0.0201941651	0.0596470272	-0.0381231063	0.0620963957	-0.0090045047	0.0812358596	-0.0038854352	0.1437258908	-0.080796177	0.1010202925	0.0459336838	0.0762966799	-0.0114856272	0.0542283044	-0.0571438082	0.0255438384	0.0680424427	0.0075324218	0.051180514	-0.0205768957	0.026672176	-0.0147134007	-0.0325205908	0.0267142803	0.1638267983	-0.0046075322	-0.0879409458	0.2067327855	0.1287531235	-0.1167313484	-0.0304140167	-0.0148375981	0.0515283796	-0.0149322724	0.0827930708	0.0035286599	0.0872496525	-0.0621984751	0.0858564085	0.0851609652	-0.0876103686	-0.0202032873	-0.132337622	0.0100651932	0.0238270348	-0.1039504639	0.0068089236	0.0155680722	-0.0181778689	0.0018994412	-0.0631321417	0.0509248341	-0.1156172139	0.1530887224	0.0459580349	0.0556486286	-0.0357406842	0.0390440666	0.1370855488	-0.0386943184	0.0006542196	0.0171617804	-0.0416415765	-0.0272970023	-0.122418298	-0.0557378602	-0.0003184479	-0.1416022376	0.035091661	0.0763384621	0.0056737627	0.1459420541	0.1364683991	0.0074595492	0.1091527978	-0.0600988598	0.0605924396	-0.0552009085	0.0499650588	-0.0668468252	-0.0070457947	0.0428325473	0.0846027747	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.038237929406435	-0.0194320176666877	0.0014621392452915	0.0003776033105984	-0.0907329913527803	-0.0046358628026724	2.149122392520165e-05	0.0082324757198237	-0.2064431531681165	-0.033783022843302	0.0426187754899944	0.001141292632431	0.0005439539347801	-6.808334419659997e-05	2.958858831627533e-07	4.635341756992702e-09	0.0001002475108771	0.0001814692650647	1.0049563437054282e-08	3.2931094163150274e-08	0.0009099724926087	-5.243173560002135e-08	2.7490868980305465e-15	8.280499373044906e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
883.0377647057278	0.8721838253487704	0.7607046252000144	779755.6938964883	911.364408301298	-1.88731537672561	830585.084718375	3.561959331224931	833.6893822244411	-0.5334290404733792	0.28454654122035	695037.9860337704	834.3637061693989	672.7704346112612	0.880105	16.222258	0.0500133406920842	0.0243217362879077	-0.0109993088	0.0715797145	0.0022161866	-0.0452477311	-0.0300480129	-0.0305917878	0.0018448824	-0.0114136701	-0.0178936751	0.0403871127	0.0397989485	0.14264909	0.0102957285	0.1230286566	0.0867020057	0.048560561	-0.1224927239	0.0955726721	0.1106931515	0.0731863339	-0.0279439299	-0.0203703939	-0.0799062043	0.0061404443	0.057129942	0.1120694205	0.0834138211	-0.0084728466	0.0297640088	-0.0191729209	-0.1909360647	-0.0863700968	0.0761656276	-0.0894117035	-0.0907743941	0.1226122117	-0.0617876403	-0.0837653304	-0.0191670072	-0.0201324548	0.0318303002	0.0637442166	0.1356574307	-0.029770093	0.0627701689	0.0106987447	0.1301307916	0.0948248611	0.0869464649	0.0062796309	-0.0444751394	-0.1384394864	-0.0222355863	-0.0495485253	0.0463152403	0.0382768738	0.0113079519	0.0091337354	0.0082054559	-0.0349745225	-0.1171056512	0.0198439582	0.0853368962	0.0599995844	-0.2126370135	-0.0689871854	-0.0237779577	-0.0311015317	0.0075335484	0.0184506337	-0.0184082328	-0.0266336258	-0.1372455664	-0.0580354893	0.0450042409	-0.0908264269	0.0347486964	0.0078531548	-0.0976085912	0.0160508536	0.0196330943	0.028555173	0.0126966124	-0.0317521951	-0.042953206	0.148681545	-0.0662591648	-0.0052871343	-0.0408018717	0.0698215206	0.0187732781	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0444845239811257	0.0062465945746906	0.0019788728738273	3.901994378055528e-05	-0.09714368426161	-0.0064106929088297	4.109698357131942e-05	0.0094368953919193	-0.2064689857556203	-2.583258750379902e-05	0.0426294420789545	6.673225771414332e-10	0.0007471247925799	0.0002031708577997	5.581954556875586e-07	4.1278397459106546e-08	-0.0002190763885989	-0.000319323899476	4.7994464041536254e-08	1.0196775277655857e-07	0.0011340821477541	0.0002241096551453	5.0225137529390095e-08	1.2861423178545522e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
882.8055379276238	-0.2322267781039499	0.0539292764685412	779345.6177956813	913.443193869616	2.07878556831804	834378.4684267249	4.321349439047355	834.2492104756464	0.5598282512052037	0.3134076708474767	695971.7451792393	834.5318479605601	676.4648296528617	0.911124	16.794001	0.0558660214975018	0.0249377766027342	-0.0146800771	0.0977861105	0.0037446893	-0.050590423	0.004782714	-0.0351597066	0.0013299646	-0.0147332163	-0.0307694827	0.0273341248	-0.0546954437	0.0030036434	0.0841190068	0.0119602674	0.0703524296	-0.0398814661	0.0778967187	-0.0394144781	-0.1734911114	-0.0800367441	0.1610111455	0.0155939828	0.0496857052	0.1054276086	0.0099270692	-0.0414538369	-0.0491405571	-0.1893212375	-0.1634887256	-0.0055108743	0.1144940826	-0.101748632	-0.1390616478	-0.0034398572	-0.035490613	0.1305990175	0.00083379	0.0905434999	-0.0216929458	-0.0341366407	0.0231221412	-0.0394883119	0.0260159016	-0.0134603219	-0.0832254899	0.0865134871	0.0381480107	0.0776644525	0.0280575203	0.0785249413	-0.020497616	0.0188021495	0.0279576207	0.1211942141	-0.0343052945	-0.0580567023	-0.2163830694	0.0182189372	-0.1695606737	0.1469857365	0.0256417298	0.0710571643	-0.2661154671	-0.0464324969	0.070405372	-0.0570274827	0.0642729158	-0.0299151866	-0.0007937829	0.0035475968	-0.0206915574	-0.0396956718	-0.1154085774	-0.0145505174	0.0592150334	-0.0323377972	-0.0327717607	-0.0274584608	-0.1272666616	0.0465349585	-0.046852523	-0.0175575018	-0.0012840899	-0.0150093482	0.1406511469	-0.0221241568	-0.110988128	-0.0732691098	0.0842162137	-0.0294303872	0.2243156467	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0380330700973274	-0.0064514538837983	0.0014465144210282	4.1621257214776185e-05	-0.0907655643820533	0.0063781198795567	4.068041319799646e-05	0.0082383876775926	-0.1907998293699435	0.0156691563856768	0.0364045748875995	0.0002455224618387	0.0010212288239737	0.0002741040313937	1.042908310914706e-06	7.513302002633327e-08	-0.0004269548195876	-0.0002078784309887	1.8229041796908005e-07	4.3213442070323706e-08	0.0010687187831672	-6.536336458690009e-05	4.272369430120025e-09	1.1421598374943805e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
