global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
866.5794793914855	n/a	n/a	750959.9941024181	959.6059018089658	n/a	920843.4867865985	n/a	810.1792238797092	n/a	656390.374806328	n/a	809.7018694957218	762.8136028187698	n/a	n/a	n/a	n/a	-0.0330917426	-0.079594589	0.0850786473	-0.1618559238	-0.0373017664	0.0161002378	-0.0654086744	0.2447156262	-0.1384618703	0.1462987408	-0.1842792876	-0.0206051764	0.0078290497	-0.1001705873	0.0647986556	0.0078811994	-0.0542393897	0.0304877131	-0.0081293237	0.0671422587	-0.0579023545	0.0749790595	-0.0461608469	0.0094851116	-0.0790927779	0.114003194	-0.1019578227	0.1660506952	-0.1083167519	0.1270438472	-0.0155335211	0.0616049552	-0.06790665	0.0509152509	-0.1798420691	-0.0021188463	-0.094904794	0.1127969526	-0.1129790159	-0.0321027071	0.0748706824	0.0427117996	-0.1384841716	-0.0466425805	0.0830419113	0.0664965821	0.0365702395	-0.10493482	0.0437670221	-0.0929535346	-0.0211077499	0.0722247264	-0.0727392082	0.0689584221	-0.0186164548	0.1264565174	-0.1379734102	0.0248157038	-0.0101969863	0.1426893174	-0.1971536653	0.0894701567	-0.0618524222	0.0479013178	-0.1261687258	0.0472122518	-0.0860265616	0.1432886821	-0.0833207846	0.1027080957	0.1400750531	-0.0680001564	0.0678677714	0.0213068563	-0.0158423486	-0.1792127405	0.0814912768	-0.0096702625	-0.0566561215	0.0098570804	-0.0067736621	0.1008361204	-0.0199842621	0.0900118085	-0.0729229631	0.1057685449	-0.0548969916	0.0108214649	-0.132316876	0.1718845238	-0.0491998797	0.0257282748	-0.1090341141	0.0068191311	-0.0595315309	0.0385806729	-0.0996638424	0.0636803669	-0.0694448137	0.1794520293	-0.0558294063	0.0625564878	-0.1788797217	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.0031482800708602	n/a	n/a	9.911667404575506e-06	-0.075833917153389	n/a	n/a	0.005750782990827	0.0501317251554596	n/a	n/a	0.0025131898670625	-0.0017030031116193	n/a	n/a	2.9002195981850178e-06	-0.000482999636697	n/a	n/a	2.3328864904943402e-07	-9.114954515014724e-07	n/a	8.308239581078732e-13	n/a	0.0	0.0	0.0	0.0	0.0	0.0
864.8521973249357	-1.727282066549833	2.983503337424662	747969.3232177695	942.9095528819572	-16.696348927008557	889078.4249160525	278.7680674924198	809.2683594381596	-0.91086444154962	654915.2775877302	0.8296740308795013	808.423713533578	760.074491602951	1.175085	19.988546	0.0253702097459614	0.0141189739668455	-0.0275213114	0.0503618578	0.1219124503	0.1084819742	-0.0165639982	0.1112083183	-0.1342417098	0.0509852693	0.0547603301	0.0486429139	-0.1311433415	-0.0132302363	0.0965126248	-0.1270519683	-0.0665976595	0.0144867753	0.0447899216	-0.031079777	-0.0120353583	-0.0146507042	-0.1103317355	0.1239754678	-0.0003420886	-0.0719706079	0.0735576422	0.1016370853	-0.0348003436	0.0645623264	-0.0011074457	0.0804717794	-0.0250502329	0.0487593983	0.0167327619	-0.1184779738	-0.067697048	0.081190322	0.0240513287	0.0541342047	-0.0721148975	0.0116772802	0.0920581739	0.1430977241	-0.2664035388	-0.1273272058	0.0105529127	-0.0015866719	0.0686325495	-0.0275958382	-0.1006187241	-0.1270335211	-0.0110421366	-0.0264593426	0.0084993641	0.0162054974	-0.0250320718	0.1286970855	0.0011273188	-0.0499217882	0.0728790844	0.0445660769	-0.1246469093	-0.0163819143	0.0833039144	-0.0418815776	-0.0462730094	0.0148711438	-0.0041081549	0.0506543113	0.0555583857	0.0580409675	0.0746954915	0.0780633355	0.0055973485	0.1151415103	0.0585811372	-0.1202992496	0.1324647872	0.0832105928	-0.2124536017	-0.0446958878	0.0119934646	0.0379907758	0.0248791142	0.1668246392	-0.0846540272	0.0074777417	-0.0253376218	0.0243544997	-0.0425678361	0.2742019236	-0.021515821	-0.0387467037	0.1267049953	-0.0616045061	-0.1649805854	0.1053093979	-0.0692769476	0.0497902971	-0.0425187541	0.0842855001	-0.1165180529	-0.0178938608	-0.1119230319	0.1289999139	0.1287014744	0.1282045865	0.1275100165	1.476873792682909e-05	0.003163048808787	1.0004877766769044e-05	2.1811561995136002e-10	-0.0676002833514957	0.0082336338018932	6.779272558367979e-05	0.0045697983092025	0.0528193090915607	0.002687583936101	7.22310741358868e-06	0.0027898794129098	-0.0016749558316904	2.804727992889995e-05	7.86649911410074e-10	2.80547703811368e-06	-0.0004836645077346	-6.648710376000043e-07	4.4205349663930645e-13	2.3393135604215294e-07	0.0001960952175656	0.0001970067130171	3.84533343521e-08	3.881164497380258e-08	0.0	0.0	0.0	0.0	0.0	0.0
865.3607500753498	0.5085527504140828	0.2586258999537283	748849.227770972	940.6689833383712	-2.240569543586048	884858.1362148448	5.020151879645392	810.136692337797	0.8683328996373803	656321.4602720262	0.7540020245926606	809.5303772620981	754.8061625255575	1.06526	18.120388	0.0523875150566531	0.0245450115614405	0.0151095463	0.1056467848	0.0366509593	0.0823486172	-0.0064650675	0.1336574139	-0.0259778659	-0.0775985144	0.1126128621	0.0276309966	-0.0469590019	0.0117943862	0.0786508296	-0.0368904073	-0.1006582617	-0.0076792862	0.116917253	-0.036698957	0.0118313648	0.0932535106	-0.0425145426	0.058354787	0.0727597542	-0.128398999	0.0698722788	-0.0677610794	-0.085645058	0.0389921083	-0.0805316207	-0.1293130676	-0.0102838882	-0.0795672336	-0.011415476	-0.0678301158	0.0022221147	-0.099012688	-0.1370858392	-0.0514174826	0.1017946203	-0.1170734714	-0.0338604439	-0.0200846594	0.0028301122	-0.0095974185	-0.0688352483	-0.0667306722	0.0476194551	0.065417455	-0.1237519313	-0.0429135419	-0.0253018129	-0.1057253706	-0.0051729996	0.0431838828	0.0632624741	0.0269009895	0.0843074149	-0.0484690627	-0.0052417898	-0.0688955175	-0.098300174	-0.1340230179	0.0018505337	0.037269085	-0.1301366114	-0.005729752	-0.0123603842	0.1466213855	-0.090453724	-0.0799521154	-0.0702066154	0.0525643481	-0.0246679519	-0.1469966559	-0.0928601055	0.0900635097	0.055229897	0.1320706983	-0.0114014569	-0.0606666767	-0.0092202534	-0.0231077943	-0.013108413	0.1742221121	-0.0894057878	-0.0191127852	-0.0555591739	-0.0670338925	-0.0430601259	0.1869893127	0.0862060751	0.0313486219	0.0999806689	-0.0169522216	-0.179969202	-0.0242824892	-0.0841107351	-0.0145625064	0.0012759824	0.0373608903	0.0331468404	-0.0023241546	-0.0189330182	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0103852600025788	0.0103704912646519	0.0001075470890702	0.0001078536253211	-0.0587791777075352	0.0088211056439605	7.781190478191189e-05	0.003454991731974	0.043587873418275	-0.0092314356732857	8.521940459001183e-05	0.0018999027091275	-0.0014628916920232	0.0002120641396672	4.49711993327897e-08	2.140052102590501e-06	-0.0004838390365253	-1.7452879070000438e-07	3.0460298783205934e-14	2.3410021326573058e-07	0.0004631461986028	0.0002670509810372	2.1450440128022425e-07	7.131622647293096e-08	0.0	0.0	0.0	0.0	0.0	0.0
866.2467578699197	0.8860077945699913	0.78500981203878	750383.4455201473	941.1984403902892	0.5294570519180297	885854.5041931127	0.2803247698257312	809.9182680117444	-0.2184243260525136	655967.6008591439	0.0477091862114947	808.9288496790236	755.6866142384328	0.962371	16.370222	0.0832959469727124	0.0539185398610378	0.014765677	0.1057761984	-0.0527480898	0.0150651227	0.0101792123	0.0787628516	0.0576312266	-0.112319364	0.0736823522	-0.0717386464	0.0401968741	0.0101215236	0.0225284938	-0.0497799899	-0.1298168838	-0.079142062	0.0505783082	-0.004290426	-0.0202398611	0.0922579268	-0.0391637111	-0.0737161927	0.1453031862	-0.0123933621	-0.0143514221	0.0278855569	-0.1027035674	-0.058336242	0.0835835194	-0.0402242408	0.1306730478	-0.0122811341	0.0710879572	0.0520001097	-0.017897265	-0.0739735278	-0.0132724921	-0.0426075769	0.0408237037	0.0344330545	-0.0984857693	-0.0340035045	-0.038781907	0.0550183488	0.1164841655	0.0950439066	0.021119299	0.0893998755	-0.0707614514	-0.0537254733	-0.0828393055	-0.0491345474	-0.0117375026	0.0488989982	0.0651154761	-0.1131112216	-0.0234398421	-0.0945989176	-0.1303680193	0.0740567552	-0.0395165332	-0.0808825379	-0.0057131888	0.1038708958	-0.0668277529	-0.0160260263	0.0571969935	0.0287291931	0.0515245648	0.0302332059	-0.0745052144	-0.0070074894	-0.0173063048	0.0474174419	-0.0166138462	0.1049304831	0.061776778	0.0278232888	0.0264453478	-0.0475235632	-0.0084046643	-0.0870358921	-0.0458283591	0.0957315831	-0.0524997592	-0.0216604099	-0.1245603029	-0.0736455302	0.0152715604	0.1183622411	0.1370759475	0.0718929763	-0.0616907833	0.009286854	0.0191685267	-0.0286970263	-0.0493812075	0.0509539133	-0.0875009384	0.0207340625	-0.0917273718	-0.0860914845	-0.0677356481	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-9.95207964109568e-05	-0.0104847807989897	0.0001099306284028	9.904388918271112e-09	-0.0519372382069178	0.0068419395006174	4.681213613010868e-05	0.0026974767125621	0.0355400599400397	-0.0080478134782353	6.476730178046575e-05	0.0012630958605416	-0.0013236346347929	0.0001392570572302	1.9392527988443045e-08	1.752008646423334e-06	-0.0004826335354588	1.2055010664999773e-06	1.453232821332583e-12	2.3293512954946083e-07	-0.0005548195069978	-0.0010179657056006	3.078246853452818e-07	1.0362541777789275e-06	0.0	0.0	0.0	0.0	0.0	0.0
865.1123702546573	-1.1343876152624262	1.286835261660774	748419.4131676313	950.213692478402	9.015252088112788	902906.061373439	81.274770212222	810.3333500514923	0.4150820397478583	656640.1382056744	0.1722930997212426	808.5866611463347	750.511773418046	1.053423	17.919043	0.0612958182591796	0.0327917884649343	0.0702891255	0.0917526004	-0.1032332179	-0.1328520953	0.051854053	0.0634161034	0.1519243937	-0.0163336725	-0.0364053727	0.0209104863	0.0306983454	0.0678054829	-0.0198122363	0.0664634917	-0.1443581643	-0.0100354887	-0.0318600288	0.1439186482	0.0148868227	0.1176591747	0.0548382903	-0.0216811509	-0.0424021595	0.0077063277	0.0386882557	-0.0259136704	-0.1263016914	-0.1353412482	0.0229706603	-0.1108983847	0.1362356129	0.0760087039	0.145357574	0.080573965	-0.0513455938	0.0103808225	0.0248605906	-0.1263186048	-0.0625521778	-0.007991539	0.0887137409	-0.0510840413	-0.0873060593	-0.0218371703	-0.2406881248	-0.0742772765	-0.0634392271	0.1348835366	-0.0609832115	0.0251538863	-0.0331976895	0.1247582897	-0.1612206063	0.0626705811	0.0715101889	-0.0476626289	-0.0226527584	0.0233380381	-0.109300794	-0.0545048303	-0.0180786227	-0.1211081754	-0.0036309065	0.1029618997	0.0465150758	0.0206143172	0.0570963243	-0.0450705397	0.0987075372	0.0979550477	-0.0975653725	-0.0141959326	-0.1628226673	0.038374805	-0.0891711867	-0.0369105421	-0.1046777163	0.0827915566	-0.004547414	-0.060674098	-0.0427057781	-0.1119822232	-0.1083198486	0.060385313	-0.0406892361	0.047660297	-0.1152119653	0.0001920099	-0.1135598481	0.0915202729	0.0461190483	-0.0256383307	-0.1067841332	-0.0669407314	0.0592491356	0.0829590494	-0.1504917165	-0.1278380844	-0.0129471111	-0.0433893011	0.0060594574	-0.0995734732	0.1291985923	0.1282045865	0.1255324169	0.1211199807	0.1150284477	5.054854354114013e-05	0.000150069339952	2.2520806793658038e-08	2.5551552541305394e-09	-0.0422990979535171	0.0096381402534007	9.28937475442229e-05	0.0017892136876812	0.0518286942377415	0.0162886342977018	0.0002653196072842	0.0026862135463892	-0.0018210842278328	-0.0004974495930399	2.4745609761556213e-07	3.316347764861386e-06	-0.0004826833152506	-4.977979179999212e-08	2.478027671650563e-15	2.329831828213101e-07	-0.000347939392467	0.0002068801145308	1.2106182083030506e-07	4.279938178827692e-08	0.0	0.0	0.0	0.0	0.0	0.0
864.9572226155401	-0.1551476391172173	0.0240707899236462	748150.996954789	950.3639663615556	0.1502738831536589	903191.668558468	0.0225822399580795	810.9011769335111	0.567826882018835	657560.7187521536	0.322427367943232	809.7270707635489	747.9863242267692	1.098023	18.6777	0.0450168231028109	0.0263737414063179	0.1477586758	0.0371521084	-0.1127405268	0.0265029906	0.1163812327	0.0038644325	0.1308927612	0.0386332843	-0.0097939619	0.0238418032	-0.0163118043	0.1123576312	-0.0742898295	0.0541788907	-0.0604015231	0.0003655743	-0.1126848961	0.0387261096	-0.0140119949	-0.1523378443	0.1046618201	0.0242457909	-0.0895436643	0.0605171431	0.1229059628	0.0391902528	-0.0155633288	0.0656683902	-0.0132717328	-0.1073395815	-0.0383835273	0.0547195502	0.0334795428	-0.0735573002	-0.1459135884	-0.0757488976	-0.0903260158	-0.0215068403	-0.1063885856	0.062454301	-0.0475295365	0.0178515126	0.1839943354	0.0249543042	-0.0083879404	-0.0361607014	-0.1363092611	0.0993405353	0.0143849294	0.0102148872	0.010273993	0.1235045424	-0.0238170298	-0.0186734756	-0.1024744772	0.0459879977	-0.0406713443	0.1126364165	-0.050096788	-0.1017896994	-0.0440256818	0.0297721716	0.0266641363	0.0307625105	-0.061355957	-0.1155297706	-0.033000332	-0.0821309659	-0.0034049464	0.0404451185	0.1177207254	0.1252591734	0.0049130339	-0.0734005318	-0.0813404498	0.0171797226	-0.0819290821	0.0098950333	-0.0697662058	-0.0514358301	-0.1014516383	-0.0135555716	-0.1425996177	0.0106408087	-0.03432994	0.027524178	-0.0969594311	0.0646452696	0.011278356	0.0695438426	0.0111054175	-0.1286191401	-0.1939762775	0.0497738807	-0.0715751823	-0.0049152354	0.0141107803	-0.1356856498	-0.0495361082	-0.1082888935	0.0324368099	0.028496571	0.0178018634	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0187064566062673	-0.0187570051498084	0.0003518252421899	0.0003499315187621	-0.0371458166469551	0.005153281306562	2.655630822456136e-05	0.0013798116943692	0.051184474567961	-0.0006442196697805	4.150189829321008e-07	0.0026198504367982	-0.0018470418620666	-2.5957634233799877e-05	6.737987750157391e-10	3.411563640226453e-06	-0.0001706129300989	0.0003120703851517	9.73879252887304e-08	2.9108771916932137e-08	-0.0004191577126147	-7.121832014770003e-05	1.7569318804438744e-07	5.072049124660295e-09	0.0	0.0	0.0	0.0	0.0	0.0
864.5187195993274	-0.438503016212735	0.1922848952276661	747392.6165376605	946.3348739058883	-4.029092455667296	895549.6935704736	16.233586016315122	811.3581523733776	0.4569754398664827	658302.051422741	0.2088265526411653	810.1327601014573	740.3311099959697	1.06892	18.182652	0.0645434586150655	0.0336754073232983	0.1644264271	-0.0769444625	-0.0535724499	0.0405838576	0.1192317961	-0.1075347472	0.095455847	0.0427736766	0.0006053747	0.0500220369	-0.0290149797	0.1547821115	-0.0589224842	0.0891920494	0.0717661796	0.0144998219	0.0381100066	-0.0973402341	-0.0896865883	-0.0808071866	0.1552069349	0.0313245824	-0.0460165307	0.0474482857	0.0909336758	-0.1012324792	0.0046578887	0.090111367	-0.0022160864	-0.0353845627	0.0212711748	0.0249263977	-0.1634172105	0.0924055773	-0.0714094623	0.099448982	0.0535030106	-0.09901119	-0.0465436902	0.0751294599	-0.0693599007	-0.0593875461	0.0447072469	-0.0043466945	-0.0488052859	-0.1418131086	-0.1874887943	0.0032130893	0.0336514832	0.0448911634	0.0090068647	-0.040895149	0.0500092238	-0.0271568686	-0.0961168596	0.077739531	0.0335492129	0.1624302817	-0.0747511432	-0.1641925783	-0.0688097184	0.0993561799	-0.0945261533	0.0234832719	0.052834189	-0.0677010858	0.0026858196	-0.1115055773	0.0306025281	0.0186931393	0.0874292221	-0.0330126276	-0.0908539322	0.0414467795	-0.0597818281	0.0185237181	0.0163937029	-0.1076097247	0.104133027	0.0004167237	-0.1264722014	0.0359471102	-0.1293707017	-0.0436203755	-0.0376037245	0.06589086	-0.0637313892	-0.0366605827	0.0688994025	0.1275573724	0.0502088837	-0.0612394412	-0.0473197726	0.0562306388	0.0251819999	0.0950637474	0.0270281343	0.0092341825	-0.0516135528	-0.0944724782	0.0744636195	0.051034134	0.0945093793	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0001006325451129	0.0188070891513802	0.0003537066023479	1.0126909135899856e-08	-0.0348701877571357	0.0022756288898194	5.178486844180677e-06	0.0012159299942178	0.057175679856094	0.005991205288133	3.589454080455286e-05	0.0032690583670065	-0.0013330234152695	0.0005140184467971	2.642149636477031e-07	1.7769514256567618e-06	-7.013052426874111e-05	0.0001004824058301	1.0096713881416748e-08	4.9182904342084865e-09	-0.0005540475657021	-0.0001348898530873	3.069687050604228e-07	1.8195272465940343e-08	0.0	0.0	0.0	0.0	0.0	0.0
865.0820713009223	0.563351701594911	0.3173651396898816	748366.990086294	940.6685999713876	-5.666273934500737	884857.4149721304	32.10666030080246	811.255358720207	-0.102793653170579	658135.2570522518	0.0105665351321533	810.7661724177406	740.1812438222323	1.093523	18.60116	0.0970962658281115	0.0468796177014291	0.1023314715	-0.1474297507	0.0152139831	-0.0230191118	0.141618966	-0.1519660215	-0.0371313957	0.0079885383	0.0105001459	0.0174439869	0.0474369683	0.1199698544	-0.083706237	0.0237747176	0.1377416481	-0.0273068547	0.0175621123	-0.054688582	-0.0252081035	0.0590210893	0.0523883753	-0.1188701762	-0.034525405	0.0217638968	0.0891982896	-0.1292857513	0.2064258424	-0.05562863	0.1949035197	-0.0314169412	0.0562395306	-0.0734717016	0.0473988672	-0.0617215214	-0.0246864916	0.1659011046	-0.0133427898	0.0512772258	0.144352031	-0.1292917095	0.0511101	-0.0508510831	0.1096498688	0.0754007732	0.0228928623	-0.1264958896	-0.158390895	-0.0724373003	0.1002896892	0.0294199773	0.003438455	-0.0336023933	0.0505027113	-0.0072670631	0.0439085622	-0.0700042942	0.0357503872	0.0531926336	-0.0303014815	-0.1514841522	0.1300589948	-0.0059692983	-0.0656166121	-0.0559071227	0.1302157894	-0.0712771825	0.099600677	-0.061391392	0.1514070438	-0.0902116225	-0.045030351	0.0691363658	0.0986541291	-0.0787500138	0.119131785	-0.1362791125	0.1117573864	-0.0057980126	0.0858578016	-0.0062113168	-0.0604563632	0.0987769925	-0.0263980808	-0.0279721739	0.0044048717	0.0875775418	-0.0450350209	-0.0980595553	-0.0114539017	-0.0845141225	0.162522253	0.0653124644	0.0182422911	-0.14540734	0.1082531291	0.0159359327	0.0460297115	0.0575364165	-0.0044864274	-0.2797541716	-0.0069873785	0.2066538957	0.0591747611	0.1266188352	0.1192723348	0.1073422654	0.0912870929	5.805460558860887e-05	-4.257793952429113e-05	1.8128809341341931e-09	3.370337230048936e-09	-0.0382414383597051	-0.0033712506025694	1.1365330625324563e-05	0.0014624076078191	0.0328734891270841	-0.0243021907290099	0.0005905964742291	0.0010806662873885	-0.0008380411469386	0.0004949822683309	2.4500744596200305e-07	7.023129639621643e-07	-0.0005554386306159	-0.0004853081063471	2.355239580862653e-07	3.085120723804662e-07	-0.00014673300924	0.000407314556462	2.1530576000625927e-08	1.6590514790591725e-07	0.0	0.0	0.0	0.0	0.0	0.0
865.9829132938885	0.9008419929662068	0.8115162962913274	749926.4061169703	948.3737145479394	7.70511457655175	899412.7024454564	59.36879063779026	811.4539274429221	0.1985687227150947	658457.4763625431	0.0394295376407041	810.8084925418558	749.4233187840223	1.062575	18.074724	0.0528436110788881	0.0267384819267483	0.0260034227	-0.1093839329	0.043757088	-0.1372429284	0.0490885873	-0.0917555589	-0.0703594745	0.0354887467	-0.1144187648	0.0086322302	0.0432531328	-0.0055750901	0.0059873595	0.0212739259	0.1494495307	-0.0102613715	-0.0162168002	0.1099362111	0.0109080849	0.0431678809	-0.0882840234	-0.1015402564	-0.0055068931	-0.0576463154	-0.0059706933	0.0724473137	-0.0067665964	0.002371546	0.0887291199	-0.0865094668	0.0034232827	-0.2142054534	0.0451049053	0.0199621798	0.0121441413	0.0228675805	0.0449303844	-0.1543563366	-0.0298510378	-0.0669725554	-0.0858642437	0.0563633849	0.0772945804	0.1517151813	0.1250027144	-0.0528892199	-0.0264250376	-0.143825326	0.0796369435	0.0420615552	-0.025279797	-0.0037900748	-0.0925405312	0.0418280852	0.0153589798	-0.0995082556	-0.0236608239	-0.0259363098	0.024116783	0.0569843507	0.0013957387	-0.0292955929	0.0130732612	-0.0002831814	0.0786179374	-0.1518018446	-0.0889192932	0.0330989767	0.1280666807	-0.1443719894	-0.0626479001	0.024148593	-0.0433251398	-0.0502174602	-0.0265470282	-0.0697963225	0.0643333048	-0.02088803	0.1229050208	0.044028794	-0.0569877975	0.0937821097	0.0213789427	-0.0063383562	0.006985281	0.0611634597	0.0001350224	-0.0281005718	-0.0718974808	-0.1885636674	0.0039329452	0.0445229015	-0.1588417797	0.0943476832	-0.0052526223	-0.1495427666	0.0838280206	0.0866539509	0.1231429491	-0.0482222336	0.0088091419	0.109911612	0.0087854006	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0080381087558691	0.0079800541502804	6.36812642414089e-05	6.46111923711795e-05	-0.0326464290557737	0.0055950093039313	3.1304129111078915e-05	0.0010657893300936	0.0278606719130323	-0.0050128172140518	2.5128336421494047e-05	0.0007762170394456	-0.0004139896010475	0.0004240515458911	1.7981971357263178e-07	1.713873897754682e-07	-0.0004830083585813	7.243027203459999e-05	5.246144307006157e-09	2.332970744594017e-07	4.189978104678885e-05	0.0001886327902867	1.755591651768846e-09	3.558232957137966e-08	0.0	0.0	0.0	0.0	0.0	0.0
866.1809910090408	0.1980777151522943	0.0392347812399534	750269.5091854039	943.0229981437562	-5.350716404183117	889292.3750280389	28.63016603799431	810.8330300332013	-0.6208974097207829	657450.2025928224	0.3855135933979777	810.3827419483607	751.8897707491316	1.116213	18.987122	0.0598688469893701	0.0319640185850441	-0.0300040651	-0.0412908634	0.1023653284	-0.0392314011	-0.0165786729	0.0154922019	-0.0934322706	0.026934839	-0.0900426575	0.0062296933	-0.0183522323	-0.0557086953	0.1055772137	-0.0384415171	0.0447644463	0.0643023719	-0.0146325842	0.0720245127	0.0522673514	-0.0168970897	0.009117233	0.1505296912	-0.0178632106	0.1741712205	-0.1449768922	0.0037396891	0.0148838589	-0.1543949851	-0.1149157966	0.004618091	0.0316456629	-0.088546131	0.0133301995	-0.0453648364	0.0320506367	-0.0320461965	-0.0524863581	-0.0149879522	-0.1865034209	0.1274205311	0.1694087406	-0.0893045624	0.0743823892	-0.0858316171	0.0014734819	-0.1190072232	0.0769463317	-0.1039733252	-0.049936596	-0.0153639658	0.0405678244	0.0319714045	-0.0741387823	-0.0651671179	-0.0228973132	0.1619818412	-0.0429299089	-0.0071389546	-0.0248485327	0.1340573427	0.1059575241	-0.0159647767	-0.0637840847	0.1880087567	0.065140835	0.0658266566	-0.0470832823	-0.047395234	-0.0310303388	-0.086320331	-0.0933600912	0.0755628671	-0.0500703506	-0.0342331833	-0.060993995	-0.0477393008	-0.1655868905	-0.19759732	-0.0525270774	-0.0036681562	0.0017816706	0.0905288473	0.0707775418	0.0370791553	0.0632138061	0.0170917781	0.0552617682	0.0686405806	0.0488729457	-0.0650987539	-0.2178900964	0.189013736	-0.067934646	0.0405335396	0.2051061513	-0.1185276557	0.0377739059	0.0740363201	-0.1305938648	0.075994209	0.0396862314	0.0551561626	0.0123288383	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0001063129091249	-0.0079317958467442	6.291338535442856e-05	1.1302434646599248e-08	-0.0213812839017322	0.0112651451540415	0.0001269034953416	0.0004571593012864	0.044826352059502	0.0169656801464697	0.0002878343028323	0.0020094018389624	-0.0008879896862255	-0.000474000085178	2.246760807487513e-07	7.885256828428619e-07	-0.0004830182769552	-9.918373899964196e-09	9.837414081949096e-17	2.3330665587277026e-07	4.178526775639352e-05	-1.1451329039532812e-07	1.7460086014735e-09	1.3113293677164748e-14	0.0	0.0	0.0	0.0	0.0	0.0
