global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
957.8681848423732	n/a	n/a	917511.459533223	1099.2502931609868	n/a	1208351.2070145153	n/a	890.8389250375692	n/a	n/a	793593.9903620918	913.0950717034468	850.5708001622787	n/a	n/a	n/a	n/a	0.0048636707	-0.1054579521	0.1181830788	-0.0739370712	0.1287732619	-0.116755623	0.2270615959	-0.1510932741	0.0562033787	-0.0010858476	0.0196820865	-0.1736975087	0.3433592489	-0.088098302	0.0705661171	-0.0076211707	-0.0047227376	0.0710818108	-0.0362048513	0.0574176874	-0.0629650773	0.1244279946	-0.0403626323	0.047263934	-0.1783281364	0.1032858478	-0.0959540897	0.0487321923	-0.0144844709	0.0462510768	-0.0799594805	0.0235519741	-0.079863198	0.0064209984	0.0155054331	-0.0532796249	-0.0159237789	0.0498231966	-0.1141936301	0.0455483294	0.0417800591	-0.0136060842	-0.0310046894	-0.0838126526	0.0553943012	0.0059412686	-0.0858715208	-0.0264603713	-0.1005139963	0.0173904135	-0.0327414121	0.0972217307	-0.0477527998	0.0414938344	-0.0656721081	0.113352056	-0.0290929093	0.2457077598	-0.0150141055	0.0939359181	-0.1130632476	0.0212027264	-0.053514841	0.1359103846	-0.0007188092	0.016129426	-0.0866834813	0.0223755169	-0.0734468805	0.1770732905	-0.0926110569	0.0784717253	0.0169973102	0.0267807094	-0.06185631	0.1608800166	-0.0298058151	-0.041419058	0.1140686927	0.0997158019	-0.0391637888	0.1115644326	-0.0518381797	0.1925831648	0.045941508	-0.0273980625	0.054820308	-0.0474373611	0.0342831667	-0.0651640341	0.1210971809	-0.0294593023	0.1107738079	-0.0702725859	0.1036411954	-0.0036926944	0.1563785659	-0.022350944	0.0356510349	-0.0757467775	0.037963905	-0.0703416423	0.1023147807	0.1290883846	0.1290552057	0.1289999139	0.1289225186	6.946204180735549e-05	n/a	n/a	4.824975252046802e-09	0.010284095539319	n/a	n/a	0.0001057626210618	0.044958403502747	n/a	n/a	0.0020212580455158	0.0002529999899938	n/a	6.40089949368629e-08	n/a	-0.0003180001520328	n/a	1.0112409669288393e-07	n/a	4.011681034021548e-08	n/a	1.6093584718728197e-15	n/a
956.4548735212862	-1.413311321087008	1.9974488903127037	914805.9250826197	1083.5297866280623	-15.720506532924446	1174036.798510254	247.1343256517202	890.3658924287963	-0.4730326087728826	0.223759848962479	792751.4224005269	911.1105686465444	848.2465518827622	1.243239	22.891386	0.0446439913393593	0.0240807000326181	0.1302819425	0.0787309682	0.1568386805	-0.068074105	-0.0351607056	0.0717320212	0.0622520623	-0.0054330485	-0.1057882352	0.2065846893	-0.1712187792	0.1227667049	0.0256577068	0.1029213236	-0.0703470028	0.0868467995	0.0834395463	0.086975859	-0.0415285363	-0.091585568	-0.0176160476	0.0150955127	0.0136674289	0.0240153742	-0.0702751835	0.2042995959	-0.0228578051	0.0843453777	0.0242438731	0.0401296994	0.2274962284	-0.0895697509	0.0059131236	0.0864948306	-0.1894060021	0.0764835538	0.0972766734	-0.0745373339	0.0319545082	-0.0434686521	-0.0726607191	0.0110715357	-0.1406710485	0.0472683375	-0.038958618	-0.0493216867	-0.1181469849	-0.1208007617	0.1388909877	-0.0174535441	0.0982557391	0.0472208347	-0.0496938422	-0.1364026378	0.0164670767	0.0668058369	0.036487487	-0.0687152267	-0.0515643862	0.0250015739	-0.0911455616	0.0224089083	-0.0842040449	0.2297993764	0.0043953883	-0.0324720171	0.054815246	0.0794997165	-0.0493363241	-0.0089394506	0.0040669949	-0.2638426308	-0.1042348281	-0.0885521503	0.0567460738	0.0350301124	0.0930822184	-0.0515012483	-0.0893754572	-0.1382037282	-0.0395310524	-0.0599251858	0.1450591044	0.1640659572	-0.0051758484	0.0137314355	0.1251832685	0.0418110698	0.0272608596	0.0597968126	0.1417012563	-0.0553454452	0.0339359016	-0.1992031703	0.0970937457	0.089639102	0.1004641515	-0.0017156366	-0.003370981	-0.0876772444	-0.0470295234	0.0227360316	0.0622455982	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0001263458623412	5.6883820533844514e-05	3.235769038526631e-09	1.5963276930741462e-08	0.0001334092306848	-0.0101506863086341	0.0001030364325362	1.7798022831910185e-08	0.0598914851185412	0.0149330816157942	0.0002229969265439	0.0035869899897044	0.0003500000781964	9.700008820259998e-05	1.225000547374861e-07	9.409017111312177e-09	-0.0006109998202468	-0.000292999668214	3.73320780341622e-07	8.584880557351412e-08	1.071522816827378e-07	6.703547134252233e-08	1.1481611469816786e-14	4.49375441811413e-15
957.3118483979308	0.8569748766445855	0.7344059392000025	916445.9750830628	1093.1911036573997	9.661317029337395	1195066.7891156836	93.34104674136478	892.9643286547614	2.598436225965088	6.75187082040769	797385.2922498487	912.4824887096654	842.8887026493366	1.405864	25.885763	0.0587892817492475	0.0338713980864656	-0.1471878512	0.0717285484	0.1258964865	0.0383071962	0.0950183879	0.019685434	0.1200433442	0.0987195823	0.2555952036	0.0607737036	-0.0698705468	-0.0564845251	0.0005792744	-0.0443948888	0.211890745	0.131303154	-0.0348957709	0.019056168	-0.0825205647	0.0798932199	-0.061228803	0.0506710509	-0.0841106661	-0.076257009	0.0396573965	0.0393429343	0.0432602246	-0.0033261748	-0.0529143048	-0.1241770033	0.0920744716	0.1222221751	0.0344521138	-0.0665273726	0.0587469961	0.0997533494	-0.1203908615	0.0921137771	0.0718260664	-0.0420145137	-0.1427383682	0.0824127693	-0.0135451571	0.2405122257	0.1252425809	0.0722633725	0.1041269952	-0.1345265831	-0.0232098677	-0.0976675867	-0.1954814688	0.0148907357	0.1087495229	-0.0758974454	0.0046829546	0.0945665777	0.0825488491	0.0405524374	-0.0238665417	0.0696614653	0.0594550421	-0.098293846	0.0784957221	-0.1321777016	0.0513343288	-0.0129456887	-0.0218320656	-0.122093139	0.0741262917	0.0298701584	0.0566775534	0.050244397	-0.1562057664	-0.0871793385	0.1215790742	-0.0208098919	-0.0032727405	0.0808690301	0.0554969166	0.0606664205	0.1235125307	-0.1273888594	-0.1341660682	0.116551295	0.0810518405	0.121621494	0.1412242206	-0.0490906449	0.0254745545	-0.1406824394	0.0928519784	-0.0266358358	-0.0377381061	-0.0017480261	0.2621201528	0.0148094661	0.1110690557	0.038523937	0.1270857062	-0.0800582113	-0.0614880747	0.0355650013	0.023160678	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.005024223934015	0.0048978780716738	2.3989209604983063e-05	2.524282613912917e-05	-5.767415528623587e-05	-0.000191083385971	3.6512860394155876e-08	3.326308187980849e-09	0.0450451987451572	-0.0148462863733839	0.0002204122190805	0.0020290699299907	0.000602999951121	0.0002529998729246	3.636089410519284e-07	6.400893569986377e-08	-8.700001534411861e-05	0.0005239998049026	7.569002669876874e-09	2.745757955380482e-07	2.6151744590447324e-08	-8.100053709229047e-08	6.839137451239909e-16	6.561087009239525e-15
955.4764348770344	-1.8354135208963955	3.3687427926893028	912935.2176053278	1082.8424988393708	-10.348604818028887	1172547.877292693	107.09362167973072	891.2235520001753	-1.7407766545860568	3.0303033611518235	794279.4196398093	912.3113374088916	849.4587810910665	1.464022	26.956602	0.1310747112972511	0.0721438045905988	0.071024943	-0.1291603919	0.0482450787	-0.1885981643	-0.0478866184	-0.1419710713	-0.023799424	-0.0466894484	-0.0777881252	0.1143128778	-0.0741134156	-0.0827905678	-0.0768369703	0.0651246614	0.0075412398	-0.043843313	0.1090474981	0.0765282475	0.190815722	-0.0392914655	-0.1418874839	0.0261561979	0.0688936616	0.0520803981	-0.1172047467	-0.1441371166	-0.0243178324	-0.0355538021	-0.047735932	-0.0899173444	-0.0236375017	-0.0162091013	-0.1646311158	0.0339119298	0.077245834	-0.1358116673	0.0098964496	0.008952048	-0.139833807	-0.0756237739	-0.0032554614	0.0469612027	0.1085085238	-0.053571203	0.15044868	-0.0426171112	-0.1269716739	-0.0541825389	0.0169905586	0.1125155506	0.0510224521	0.0867624593	-0.0658953448	0.0136459681	-0.1384041233	0.1063168972	-0.0628498592	-0.1083070731	-0.2064120978	0.014767798	0.0055534395	3.93819e-05	-0.1362221207	-0.0901762449	-0.0312025091	-0.0115538864	-0.0631953426	-0.098850799	0.0275278812	0.0687225785	-0.0683111616	0.1382650136	0.0362971577	0.0012368309	-0.2002934735	0.0713349363	-0.1253198073	0.0260327603	0.0469277655	-0.0025142376	-0.1023482163	0.1702946765	0.0409525863	0.12057266	0.0799944082	-0.1264577755	-0.0185489548	-0.0528594237	0.0836840064	-0.2156619514	0.0212199653	-0.0115112658	0.0741122496	-0.1071911176	0.0108202084	-0.1651389645	-0.0171612785	0.0357786344	-0.1404343643	-0.0096515813	-0.017184364	0.0522286434	-0.0132649907	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0001555528818784	-0.0051797768158934	2.683008786246677e-05	2.4196699060675463e-08	0.061519994844815	0.0615776690001012	0.003791809319486	0.003784709765706	0.0626098331734681	0.0175646344283109	0.0003085163826002	0.0039199912100095	3.59744527810604e-05	-0.0005670254983399	1.2941612528967443e-09	3.2151791576765684e-07	-0.0002020045830082	-0.000115004567664	4.080585155631677e-08	1.3226050583602274e-08	-0.0002529964033103	-0.0002530225550548	6.400718008794799e-08	6.402041336650507e-08
954.4819729701676	-0.9944619068668316	0.988954484209215	911035.8367250236	1087.5916751651314	4.749176325760573	1182855.6518884967	22.554675773164693	889.5528252610883	-1.6707267390870584	2.7913278367004755	791304.2289299843	910.0098325532058	841.0022071324862	1.315364	24.219414	0.137491562135149	0.0817704262362605	0.0073561434	0.1325347705	0.0753378811	-0.0412874857	-0.0802571604	0.0664994979	-0.0267754695	0.102417075	0.0265891222	0.1292417052	-0.0942830449	-0.0062148306	-0.0303163854	0.0589353489	-0.0859469881	0.0556808126	-0.0265252062	-0.1517212482	-0.1344101421	-0.0599274501	-0.0196107597	-0.0944551838	-0.0842474526	0.0681286901	-0.115637551	0.0782108861	-0.0995795427	0.0185620802	0.02902498	0.0789582773	0.0204384131	-0.0387637777	0.0057764994	0.0340917604	-0.0564259382	-0.0798426287	-0.0566092133	-0.0870871195	-0.0686973208	-0.040240933	-0.0143405861	0.2230578971	-0.0623173918	0.0182763546	-0.0275677035	-0.0563879355	-0.0388197398	0.0115727913	0.0887134662	-0.0600572338	0.050663807	-0.0603986465	0.1129660683	-0.0715285976	0.1069375175	-0.002529614	0.0325268564	0.0531068334	-0.1571495171	0.0062757391	-0.0552351183	0.1106834391	0.0084913483	0.0447539533	-0.0317604095	-0.0768541412	0.0260209423	-0.0434237951	-0.0341713215	-0.0358026421	-0.1105709675	-0.003461532	0.0133915308	-0.1559602444	0.0418642827	0.0982677364	0.0127781116	-0.0041495797	-0.0472018835	-0.0738164743	0.0851803809	-0.1424069161	0.0283841061	0.0326384767	-0.0109047399	-0.0676714935	0.014812022	-0.0592792009	0.0438085231	-0.131999879	-0.04495277	-0.1681296872	0.0559162037	0.0708745833	-0.033289423	0.0853915342	0.2208113709	-0.0624611457	-0.0186029119	0.0946933844	0.0686370512	-0.1158142713	0.018539729	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0212175009775563	0.0213730538594347	0.0004568074312782	0.0004501823477326	-0.0111500559481783	-0.0726700507929933	0.0052809362822562	0.0001243237476475	0.0628641845517279	0.0002543513782597	6.469462362265905e-08	0.0039519056993537	0.0005539878631925	0.0005180134104114	3.0690255256459216e-07	2.683378933660906e-07	-5.312432137971612e-05	0.0001488802616284	2.8221935220553636e-09	2.2165332302565807e-08	-0.0004499848533596	-0.0001969884500493	2.0248636825306074e-07	3.880444945282556e-08
954.6602648637617	0.1782918935940642	0.0317879993213571	911376.2213097475	1084.4124095346044	-3.17926563052697	1175950.2739526466	10.107729949450054	890.1806776917097	0.627852430621374	0.3941986746371672	792421.6389356714	911.3116738973448	843.940182685852	1.261861	23.234272	0.1366082763662658	0.1041507077868541	-0.0555438518	-0.0983950888	0.0535115238	0.0419653655	0.0268460936	-0.0639586735	-0.0101360455	0.0198536853	0.0352257086	-0.0736742867	-0.1518760557	0.1270420551	-0.0595095059	-0.0543561003	-0.0108306655	0.020994136	-0.0747841236	0.0670001913	-0.0153394998	-0.0202164269	-0.1105375443	-0.0783315106	-0.0706610218	-0.1023009648	-0.0294636646	-0.2853014502	-0.0701146761	-0.0198264326	-0.0028975672	0.0501417132	-0.1775779146	-0.157738255	-0.0545589586	0.0854431473	-0.0172651015	-0.1016760633	-0.042203416	-0.085461832	0.0431052325	0.0041411308	-0.0509747708	-0.0670790419	0.0016907686	0.0319210308	-0.0270541071	0.0704371164	-0.0059489732	0.2369862134	-0.0679469131	0.0051464934	-0.0692857502	-0.0806433145	-0.085181286	0.0249588699	0.0743179744	0.1096967398	-0.1115382393	-0.1383452041	0.0008782362	-0.0309421243	0.1287690345	0.0672152559	-0.0817469851	0.0378646288	-0.005516622	-0.1815316736	-0.0613328203	-0.1149423406	0.024803184	-0.1155012888	-0.1642341192	0.1081850151	0.1316612284	-0.0534421783	-0.0948506119	0.0602842784	-0.0413062622	-0.1977848641	-0.0412345423	0.072100639	-0.0059850417	0.0675592078	-0.0995650253	-0.005595739	-0.0648533976	-0.0347586548	0.0831561854	-0.0908124614	-0.0400224466	-0.0041991458	0.0518022083	-0.0533496715	0.1490460178	0.0748603686	-0.011662056	-0.0586597794	-0.1046083812	0.0758046787	4.1839e-06	0.0099305303	-0.0317380919	0.0307227836	-0.0865839806	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0222057850699712	0.0009882840924149	9.767054473203448e-07	0.0004930968905737	0.0902592237891752	0.1014092797373535	0.0102838420168488	0.0081467274790244	0.0588573223764683	-0.0040068621752596	1.6054944491526136e-05	0.0034641843973275	0.0002749986905894	-0.0002789891726031	7.562427982588457e-08	7.783495842976235e-08	-1.202289411605939e-05	4.110142726365673e-05	1.4454998292597548e-10	1.6893273231096646e-09	-0.0001659984460016	0.000283986407358	2.7555484074946117e-08	8.064827956410392e-08
951.9952636414638	-2.6650012222978603	7.102231514849089	906294.98199578	1079.0257153248224	-5.386694209782036	1164296.4943322446	29.01647450969931	890.6751974161389	0.4945197244292103	0.2445497578495421	793302.3072922779	911.0575453016492	835.2760961239154	1.209244	22.265453	0.1558707048025853	0.1046661966307425	-0.0348278179	0.0112402635	0.0101644224	0.1157724992	-0.1843444922	-0.0395384845	-0.0532472526	0.0144574838	-0.0083180534	0.0131654756	0.1938904195	-0.1536115573	-0.1220534131	0.1044148208	0.0295653376	-0.034773952	-0.0293392425	-0.1102550492	0.0435670783	0.047662035	-0.003939104	-0.0229565682	-0.1609787174	-0.0522760607	-0.1845362662	0.0661899878	0.1058435563	-0.0506827074	0.0944382467	-0.0044136916	0.1629874365	-0.0474938692	0.1306159798	-0.0738230147	0.1187302472	0.1386935	0.0046373022	-0.0764844502	0.1332513995	-0.0042025503	0.0227340089	-0.1257242259	0.0648089737	0.0763442283	-0.0808264645	0.0921913319	0.0019341975	0.0422220125	0.0670678049	0.0809087567	0.0333280605	0.0334508015	0.067787519	0.0998818214	0.0493337074	0.0316041516	0.2443168535	0.1416098336	-0.0324570645	-0.1801815344	-0.0925634323	0.0575989715	0.0011602449	0.0425858519	0.084060968	0.005472121	-0.0147873738	0.0092910691	-0.0070111394	-0.0102453549	0.1315002047	-0.114737279	0.0013424	-0.079459716	0.1498145405	-0.1401886576	0.0187915106	-0.0342149218	-0.1426788829	-0.1131325509	-0.0422947669	0.0063654284	0.0200270799	-0.1205828598	-0.1825548712	0.101320284	0.1045023148	-0.1245012633	0.0052470646	-0.1133556356	-0.105026139	0.0647457391	0.0827671616	0.0502288739	-0.1763998292	0.0478405176	0.1034946327	-0.1009921492	-0.1661257416	-0.1401473323	0.0139882619	-0.0201351889	0.0152220791	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.033621020839945	0.0114152357699737	0.000130307607684	0.00113037304232	-0.006036584300503	-0.0962958080896781	0.0092728826556441	3.6440350017079295e-05	0.0968158317991338	0.0379585094226655	0.0014408484375905	0.0093733052869581	0.0002749900588331	-8.631756300014632e-09	7.56195324570318e-08	7.450721682284229e-17	-6.004419461591581e-05	-4.8021300499856416e-05	3.605305307073973e-09	2.3060453016975103e-09	-0.0003219915441508	-0.0001559930981491	1.0367855450461659e-07	2.4333846670185936e-08
950.389198959694	-1.6060646817697943	2.5794437620283106	903239.6294992488	1078.3426364388054	-0.6830788860170287	1162822.8415617936	0.4665967645222649	888.8807819699778	-1.7944154461611106	3.2199267934215774	790109.0445555592	909.5721988137198	830.2813864579567	1.340618	24.684397	0.0539400566381199	0.0357449282773863	-0.0222375011	-0.0608757881	-0.1562562846	0.0818240441	-0.0168523661	-0.0521679279	-0.1846625591	-0.0112545747	0.0364456645	-0.1138831109	-0.078351819	0.071687824	0.0365322937	-0.1041561231	-0.0653390672	-0.1251318651	-0.1029914762	-0.094743395	-0.1005551032	0.0071144925	0.0226710235	0.1509969049	-0.0644125106	-0.0903378916	0.1769179622	-0.039377288	-0.0317897169	0.0573050168	0.0532881366	0.1062003956	0.0457372342	0.2052201205	0.122563182	0.0301152512	-0.1740111411	0.0102565682	0.0454828808	0.1513851506	-0.176971524	0.1616498595	0.0591936863	-0.0354572852	-0.0322450776	0.1038599723	0.1641188914	-0.0138101285	0.1837488147	0.1073199466	-0.1372892919	0.0587022102	0.0294787104	-0.1920749038	0.0516120016	-0.108905998	0.0125581875	-0.1214040949	-0.265368543	0.0611498111	0.0969680911	-0.0901611756	-0.2029571572	-0.2129875353	0.1601760131	-0.0826299961	-0.007505386	-0.0821323558	0.066451631	0.2103372328	0.0622571985	0.0191843099	0.026954487	0.0823425411	-0.0067221522	-0.0599375288	-0.0426520237	0.1080922396	0.0889135428	0.1252896869	-0.0471825487	0.0853186769	0.1142964117	0.0105539709	0.0148987283	-0.0660212048	-0.1455549484	-0.130057598	-0.1538850419	-0.1681073977	-0.0478468387	0.1477185651	-0.0036727642	-0.0789075999	-0.0873079472	0.0895944902	0.0233443435	-0.0131991267	0.0308441497	0.1581175481	0.1690781093	0.0504129724	-0.1056335529	0.0253777907	0.0280645817	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0336116401853416	-9.3806546033956e-06	8.799668078820706e-11	0.0011297423559488	0.0252014431877967	0.0312380274882997	0.0009758143613597	0.0006351127387477	0.0816244122253095	-0.0151914195738243	0.0002307792286679	0.0066625446711272	0.0002749944711136	4.412280500004379e-09	7.562195914304859e-08	1.9468219210718896e-17	-6.002371357416436e-05	2.048104175144549e-08	3.602846191233323e-09	4.1947307122445336e-16	-0.0001719918590452	0.0001499996851056	2.9581199577823946e-08	2.2499905531779155e-08
952.7011986675128	2.311999707818813	5.345342648954279	907639.5739425158	1085.658302307129	7.315665868323549	1178653.9493683972	53.51896709695415	888.8712091538513	-0.0095728161264787	9.163880859137174e-05	790092.0264626297	910.2560366108042	836.7077467304009	1.23294	22.701763	0.060957727016781	0.0329006135520073	0.0898175175	0.0705550267	-0.0231839981	0.0988351813	0.0857958418	0.1397624114	0.0282484489	-0.099818597	-0.0899487006	-0.0640708942	-0.0082198336	-0.0585999323	0.031147022	-0.0480383302	-0.1108115618	0.030780386	0.0021556527	0.0436457272	0.0968194474	0.1518902206	0.0626018377	0.0787840202	-0.0232296699	-0.0629632103	0.0786840232	0.0199239509	0.1559876797	-0.0863390056	-0.0719677025	0.0317924668	0.0044087702	0.0045919931	0.0033998292	-0.0243919644	-0.1452389089	0.0186603573	0.1691943627	-0.0410739152	-0.1247807862	-0.0040432088	0.0446549152	-0.0678733427	0.054440107	-0.0479007898	0.0340480178	0.1176212611	0.1433623827	0.1343651669	0.0087604242	-0.1215421865	0.0517814499	0.0113571139	-0.1034599465	0.1315312454	0.050557881	-0.0400561801	-0.0158123009	0.0465900494	0.0335021184	-0.0821708323	0.0240445053	-0.0627763499	0.1578289303	-0.0588390439	0.1435748653	0.148331608	0.0265465758	0.0395261914	0.0537143575	-0.1120281015	0.0520692246	-0.1798234698	-0.0305671008	0.1769145599	-0.2148636452	0.0398344593	0.0452704668	-0.0349182499	-0.0456039682	0.0730531324	-0.1293745882	-0.043007324	0.0445296809	-0.1032772875	-0.1382371253	-0.0697477982	0.1019063381	-0.0760046943	-0.029436973	0.0934366963	0.0536647956	0.181426142	0.0476486983	-0.1504026211	0.0268963273	-0.0202116202	0.0405458044	0.1600744124	0.1512162301	-0.0671758003	0.004406045	0.1177761314	0.0113674143	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.033623926850737	1.2286665395398744e-05	1.5096214653848894e-10	0.0011305684568637	0.0485229085646068	0.0233214653768101	0.0005438907473217	0.0023544726555691	0.1016972074307318	0.0200727952054222	0.0004029171073588	0.0103423219992092	0.0002750196802522	2.52091386000069e-08	7.563582452602232e-08	6.355006689543579e-16	0.00010895147059	0.0001689751841641	1.1870422943723634e-08	2.855261286331326e-08	-0.0003540150611255	-0.0001820232020803	1.2532666350369152e-07	3.3132446095565736e-08
952.3915668217882	-0.3096318457246525	0.095871879886855	907049.6965532606	1079.2810820932464	-6.377220213882538	1164847.6541643688	40.66893765635204	890.917853642436	2.0466444885846613	4.18875366265397	793734.6219388449	912.0188519824968	840.6755924499952	1.255877	23.124081	0.0808260113648746	0.0378225228006166	-0.0618305105	0.0109032445	-0.024637869	-0.003360824	-0.1071639835	0.010441658	0.0096091589	0.0963911725	-0.0448597221	-0.0469996926	0.1462836945	0.1995648019	-0.0475879115	0.1130602655	0.0307306054	-0.0231276832	0.0737173988	-0.0406751066	-0.0712373291	0.1152854548	0.1355706943	-0.0929689131	-0.0516905968	-0.0276044392	0.0755669065	0.0110838765	-0.0162676019	0.0531974484	0.018874898	0.0240243624	-0.0938381818	-0.1180579665	-0.1519964537	0.0293195706	0.0403546729	0.0431547106	-0.0189190672	-0.0138520083	0.2339572026	-0.0283503196	0.1023097157	0.0165959154	-0.1147440298	0.0541244652	-0.0053155711	-0.0605366282	-0.0562086014	0.0569347283	0.1026808448	0.0562012569	-0.0499996116	0.0474093364	0.0104077641	0.035286919	0.1250833017	-0.1438621916	-0.0345533679	-0.0473505321	0.1390285252	0.0239341496	0.1546519727	0.0153745298	0.0191814626	0.0864986772	-0.1223995591	-0.1422715563	0.0642146589	-0.1200235208	-0.0190317033	-0.0031552016	0.1022393005	-0.0889044968	0.106762559	-0.0616624079	0.0722086323	-0.0269384805	0.1248237277	0.0065766242	-0.0170281029	-0.1114001061	0.0036631018	0.022188097	-0.0465586568	-0.1245731579	-0.0608326219	-0.03310036	0.0757482766	-0.0619882163	0.0141549488	-0.0911156789	0.0920734518	-0.1594159746	0.0621356127	0.0221130391	-0.121891734	0.0967936368	-0.2759286031	0.1689416977	-0.050774657	0.0570632496	-0.0614596665	0.1061973559	-0.1662202026	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0172570188275642	-0.0163669080231728	0.0002678756782389	0.0002978046988149	0.023847821949829	-0.0246750866147778	0.0006088598994467	0.0005687186117507	0.0815623023013785	-0.0201349051293533	0.000405414404568	0.0066524091567014	8.698832176738566e-05	-0.0001880313584848	7.566968123906222e-09	3.535579177364476e-08	-6.001694102319988e-05	-0.0001689684116131	3.602033209782252e-09	2.8550324123087742e-08	-0.0003899975229789	-3.5982461853399975e-05	1.5209806792967766e-07	1.2947375610313843e-09
